"PointID","x","y","Displacement_x","Displacement_y","Sxx","Syy","Sxy","Von_Mises_Stress"
47, 3.790390000000000e-02, 3.630690000000000e-02, 0.000000000000000e+00, 0.000000000000000e+00, -3.934598516855098e+06, -5.796821433944466e+05, 1.479729216981961e+05, 3.367944152615653e+06
48, 1.815790000000000e-02, 2.570150000000000e-02, 0.000000000000000e+00, 0.000000000000000e+00, -5.421862458325416e+05, 7.912882174519623e+04, 1.700411409018293e+04, 6.222451066766994e+05
49, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.680853142227807e+04, -1.846110458491190e+04, -1.197158507101327e+05, 2.457280454269931e+05
50, 2.265850000000000e-02, -2.172400000000000e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.624892894898537e+05, -4.392626201846339e+04, 1.417904119389026e+05, 6.694459685309570e+05
51, 4.372870000000000e-02, -2.856010000000000e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.968523950425894e+06, 7.727609949526326e+05, 7.612192986892579e+05, 3.539875725271024e+06
52, 6.449020000000000e-02, -3.290520000000000e-02, 2.704127121653444e-04, 1.587328371764442e-04, 5.728917060677827e+06, 1.897619055003813e+05, 2.064334884530811e+05, 5.554520589011126e+06
53, 8.507679999999999e-02, -3.594290000000000e-02, 4.596948351733922e-04, 3.822606554536038e-04, 4.038987185829283e+06, 1.533635718857675e+04, 2.255072381859395e+04, 4.023903593701023e+06
54, 1.055450000000000e-01, -3.813560000000000e-02, 6.076436999831482e-04, 6.682370556950273e-04, 3.180988401029762e+06, 1.136954809884642e+04, 7.300392185118559e+04, 3.172979981543803e+06
55, 1.259250000000000e-01, -3.972410000000000e-02, 7.244883557541037e-04, 1.000855020800000e-03, 2.770547926783487e+06, -3.236727036984593e+04, 1.376387511559801e+05, 2.816400416438013e+06
56, 1.462380000000000e-01, -4.085400000000000e-02, 8.283028003114917e-04, 1.364596743876045e-03, 2.490818147767656e+06, -2.313606245147277e+03, 8.362284383959931e+04, 2.498735092584695e+06
57, 1.664980000000000e-01, -4.162220000000000e-02, 9.109160364272570e-04, 1.755249338554329e-03, 2.107890701972901e+06, 1.507262135464736e+03, 1.015126344887216e+05, 2.116145187709188e+06
58, 1.867150000000000e-01, -4.209820000000000e-02, 9.789414205166901e-04, 2.169460427112759e-03, 1.864522071579915e+06, 7.960480525822126e+03, 1.112363642867437e+05, 1.869843591409784e+06
59, 2.069000000000000e-01, -4.233380000000000e-02, 1.034971276297840e-03, 2.603402215881370e-03, 1.675541499977289e+06, 1.365321322021965e+04, 1.140211177704054e+05, 1.677461158671281e+06
60, 2.270570000000000e-01, -4.236980000000000e-02, 1.080986599966602e-03, 3.054482423462185e-03, 1.504047061535679e+06, 1.061130469927417e+04, 1.073292777360093e+05, 1.508783833169901e+06
61, 2.471950000000000e-01, -4.223880000000000e-02, 1.117217215230598e-03, 3.520796925236256e-03, 1.342596468551458e+06, 1.354924330458392e+04, 1.067519063072432e+05, 1.346087071826090e+06
