"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
307, -1.400034941966310e-01, 1.577119479263083e-01, 1.054495667094115e+00, 9.447296579746757e-01, 1.338591164767963e-01, 3.848356357917756e+00, 1.366666178885818e+00, 1.020629718506492e+00, 6.717477320011800e-01, 1.936498180890966e-01
308, -2.665957360186841e-01, 2.020927914835609e-01, 1.035605899471175e+00, 9.669986281241686e-01, 8.991313395514325e-02, 3.788388213504219e+00, 1.333206705728033e+00, 1.013802916048422e+00, 6.985301150877096e-01, 1.267308717735256e-01
309, -2.368602868335148e-01, 6.089009382551071e-02, 1.051869796054369e+00, 9.414146447030366e-01, 7.447000360567479e-02, 3.836866139469014e+00, 1.365180352065719e+00, 1.022065213094288e+00, 6.660326051619100e-01, 1.906781644488982e-01
310, 1.504198994743602e-01, 3.130762964759908e-01, 8.788743659263559e-01, 1.051260141419278e+00, 1.498649289414318e-01, 3.287911089836946e+00, 1.058561802935015e+00, 9.485057843650617e-01, 9.304508330731074e-01, -4.225589338125091e-01
311, 9.241274911671565e-01, 2.395483592260188e-01, 9.964773541760538e-01, 9.941556661177056e-01, -7.351655046378716e-02, 3.662528117634722e+00, 1.265558611727776e+00, 1.000150583010182e+00, 7.502391823652619e-01, -8.565316226988529e-03
312, 1.029059455608338e+00, 2.556913059965859e-01, 1.012894925806023e+00, 9.839989768528860e-01, -5.017674243172787e-02, 3.714971117666369e+00, 1.294305841655906e+00, 1.006289817764595e+00, 7.272669980505146e-01, 4.892914362927181e-02
313, 8.898115241753795e-01, 6.195117163791621e-02, 9.736885672618063e-01, 8.685579772313958e-01, -1.174488408834724e-01, 3.552281073352122e+00, 1.263123334168980e+00, 1.021589098509579e+00, 6.679386864304852e-01, -1.343587134457902e-02
314, 1.062491591262961e+00, 3.463877897123940e-01, 1.005276136980555e+00, 9.876059126201292e-01, -3.949749866308960e-02, 3.689961749675980e+00, 1.281625069694116e+00, 1.003982592698944e+00, 7.359418824754915e-01, 2.356759970569211e-02
315, 1.137117896449303e+00, 2.821642008050422e-01, 1.015551168344512e+00, 9.841657595155182e-01, -2.748127852678104e-02, 3.723791678372176e+00, 1.298617878045845e+00, 1.007001528665643e+00, 7.245725669182164e-01, 5.755321640915012e-02
316, 1.094378551696128e+00, 2.019510910396085e-01, 1.023734859086946e+00, 9.744575006676612e-01, -3.297634351750961e-02, 3.749011058051670e+00, 1.313881557304561e+00, 1.010693068809007e+00, 7.105187848638511e-01, 8.808057492658161e-02
317, 1.184870885874575e+00, 1.951590255002306e-01, 1.022082385531599e+00, 9.768994795179934e-01, -1.695446684636780e-02, 3.743942837201121e+00, 1.310778093914282e+00, 1.009935953862092e+00, 7.134174339280418e-01, 8.187364814602427e-02
318, 1.165195980347039e+00, 9.776971933296524e-02, 1.020021692705251e+00, 9.058943904163903e-01, -2.378171962977979e-02, 3.718256356419956e+00, 1.326284355866783e+00, 1.023947762792237e+00, 6.584762670281131e-01, 1.128861720510272e-01
319, 1.253061762828643e+00, 1.248136441028046e-01, 1.010851719180615e+00, 9.265431622485845e-01, -1.389858018304020e-02, 3.692199208184515e+00, 1.306988217345105e+00, 1.018203957741271e+00, 6.813510507412941e-01, 7.429389500767014e-02
320, 1.217639943673325e+00, 3.150819295372320e-02, 1.006126179378426e+00, 8.682442385408905e-01, -4.263031464451804e-04, 3.661199025125797e+00, 1.314627980116677e+00, 1.028965904635800e+00, 6.380434933554673e-01, 8.957342055081430e-02
321, 1.321107903305467e+00, 4.486959755895476e-02, 1.005418799181299e+00, 8.948425271068975e-01, -3.043084820863089e-04, 3.665437764516061e+00, 1.306889593823806e+00, 1.023628716684325e+00, 6.597656068021835e-01, 7.409664796507265e-02
322, 1.251418052061916e+00, 2.999178696660059e-01, 1.013177412861834e+00, 9.877471645139798e-01, -1.168519387825899e-02, 3.716632901430962e+00, 1.294035166453235e+00, 1.005798866659979e+00, 7.291155705789126e-01, 4.838779322393050e-02
323, 1.276411777395845e+00, -5.339568270931817e-02, 1.015312765562711e+00, 9.282361997409810e-01, 1.415360194521108e-02, 3.707881138119186e+00, 1.313387473226600e+00, 1.018693618604035e+00, 6.794360798679113e-01, 8.709240677066088e-02
324, 1.165523228354001e+00, -5.417558747353789e-02, 1.025839860366536e+00, 9.210452732147442e-01, 1.827330772300009e-02, 3.741990720170431e+00, 1.331339993791766e+00, 1.022021355980854e+00, 6.662207295131829e-01, 1.229974479009934e-01
