"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
29, 4.063013130061110e-01, 8.528748270788002e-02, 7.922351486721949e-01, 2.964228244499657e+02, -3.936446182915475e+00, 1.891424257993202e+05, 5.347113657813292e+04, 2.344600758359609e+02, 1.217304292990092e+00, -1.199443586369294e+00
30, 3.856701113518018e-01, 8.546421067275980e-02, 7.993413789209884e-01, 2.968217088787945e+02, -1.029425247793279e+00, 1.905956927321061e+05, 5.419408198386450e+04, 2.355174881541537e+02, 1.205291726526174e+00, -1.181323163728483e+00
31, 3.649756393607559e-01, 8.541290938430179e-02, 8.094217026926213e-01, 2.978989212839289e+02, 2.454681670497126e+00, 1.927185357777170e+05, 5.515822895097177e+04, 2.367222393964766e+02, 1.191590623119221e+00, -1.157157091998405e+00
32, 3.442854757459373e-01, 8.511978099206462e-02, 8.196642771682328e-01, 2.986551025374229e+02, 6.005194585785103e+00, 1.948471441329102e+05, 5.616630146908204e+04, 2.380364205194346e+02, 1.176624212286005e+00, -1.131890038724499e+00
33, 3.236020435639043e-01, 8.457451236326442e-02, 8.301889790689950e-01, 2.994336684711391e+02, 9.785177738729658e+00, 1.970425845234129e+05, 5.719393984391196e+04, 2.393187042270878e+02, 1.161996700838423e+00, -1.106132572771740e+00
34, 3.029289075338020e-01, 8.376497819641317e-02, 8.405504274409785e-01, 3.000478403542451e+02, 1.367884785833369e+01, 1.991967845032887e+05, 5.821282325275283e+04, 2.405794243709560e+02, 1.147588290815686e+00, -1.080594547571589e+00
35, 2.822705002115282e-01, 8.267718892337647e-02, 8.503903447034538e-01, 3.001201468878285e+02, 1.780646045201169e+01, 2.012008964996313e+05, 5.922208040683727e+04, 2.419184165648317e+02, 1.132252263508210e+00, -1.055297801731194e+00
36, 2.616283382571716e-01, 8.129553935096895e-02, 8.637956727197096e-01, 3.012014447099959e+02, 2.242982198777044e+01, 2.040358558157173e+05, 6.049235477972664e+04, 2.432725226854293e+02, 1.116704150126988e+00, -1.023458732938366e+00
37, 2.410077562109673e-01, 7.960197837623059e-02, 8.781742874554489e-01, 3.011079717101064e+02, 2.716635299157988e+01, 2.069630992750019e+05, 6.196841037032949e+04, 2.451281744240912e+02, 1.095325245040168e+00, -9.864618159775483e-01
38, 2.204144206603021e-01, 7.757533852762577e-02, 8.932870117146345e-01, 3.004273913152488e+02, 3.213083881159853e+01, 2.099989435021091e+05, 6.356067992264200e+04, 2.471730445700386e+02, 1.071656123276750e+00, -9.465520288521970e-01
39, 1.998542903774271e-01, 7.519109007898354e-02, 9.096214470167582e-01, 3.000199103661231e+02, 3.746706019486963e+01, 2.133297131313789e+05, 6.523215530103066e+04, 2.491177247198503e+02, 1.049023534520453e+00, -9.046569700414107e-01
40, 1.793316391782643e-01, 7.241877899005006e-02, 9.233049859497910e-01, 2.975533241882410e+02, 4.289260575875335e+01, 2.159495131741364e+05, 6.680279491239370e+04, 2.513350424190444e+02, 1.023049984513872e+00, -8.652893312838238e-01
41, 1.588582606683403e-01, 6.922121719578314e-02, 9.411873727465953e-01, 2.966204902835960e+02, 4.929510744265657e+01, 2.196009241487302e+05, 6.862767609986292e+04, 2.532951027538644e+02, 9.999204852806721e-01, -8.195491991465358e-01
42, 1.384404943479158e-01, 6.555010130455677e-02, 9.595590211172280e-01, 2.933068750595088e+02, 5.590898370581272e+01, 2.231694013467020e+05, 7.068532101090957e+04, 2.558946075456491e+02, 9.689641988309055e-01, -7.679749099439519e-01
43, 1.180894964647883e-01, 6.133961756990847e-02, 9.855983544280761e-01, 2.900982618467842e+02, 6.409771425263563e+01, 2.283857439564822e+05, 7.344324525536841e+04, 2.588543582049533e+02, 9.332663480686425e-01, -6.988483168087998e-01
44, 9.782504634907586e-02, 5.650418320136979e-02, 1.011343529588074e+00, 2.844247985771682e+02, 7.343390118213826e+01, 2.334125706726285e+05, 7.630059835696461e+04, 2.620793697505514e+02, 8.937229377886942e-01, -6.272295674198869e-01
45, 7.767161538281571e-02, 5.090769945187263e-02, 1.028304271913798e+00, 2.754107241396528e+02, 8.297237668980698e+01, 2.364277582487623e+05, 7.847946884374163e+04, 2.651172627989599e+02, 8.557423708942345e-01, -5.726167933611924e-01
46, 5.766958850974576e-02, 4.432417234725003e-02, 1.051268228503592e+00, 2.652668634009889e+02, 9.606940466245018e+01, 2.407732132209933e+05, 8.116646309085106e+04, 2.682048792817218e+02, 8.162742283779025e-01, -5.052680405991767e-01
47, 3.790390000000000e-02, 3.630690000000000e-02, 1.084493702538109e+00, 2.457057225407357e+02, 1.149133272261496e+02, 2.469167196243695e+05, 8.519789078043262e+04, 2.729011720748301e+02, 7.541838641716364e-01, -4.042214428866379e-01
48, 1.815790000000000e-02, 2.570150000000000e-02, 1.356600767524677e+00, 1.747826886077043e+02, 1.574725542814018e+02, 3.025743874442606e+05, 1.128701556447575e+05, 2.890218374248509e+02, 5.081194733192408e-01, 2.893760691725434e-01
49, 0.000000000000000e+00, 0.000000000000000e+00, 1.664020538942195e+00, 4.708587547664528e+01, -2.910479848441074e+00, 3.641828918387057e+05, 1.454056659791764e+05, 3.035472058922455e+02, 8.105591426181696e-02, 1.104869456944411e+00
50, 2.265850000009092e-02, -2.172400000000696e-02, 1.314982315583372e+00, 2.064654537721542e+02, -1.232342522929025e+02, 2.939232376688937e+05, 1.087760719413767e+05, 2.873538708027455e+02, 5.373142334241334e-01, 1.867590161503364e-01
