"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           3,           9,      -2.320634146,     0.04343864269,    -0.03470815648,       3.165873281,     0.01547336505,      0.4404354283,                 0,                 0,                 0,     0.08417079307,   9.296431387e-05,      0.4407071396,                 0,       28.46410118
          0,           3,          10,       -2.32496242,      0.0341024887,    -0.02786972136,       3.169846598,      0.0154709138,      0.4397647421,                 0,                 0,                 0,     0.08439042512,   0.0001139211684,      0.4400367764,                 0,       28.42525967
          0,           3,          11,      -2.329445046,     0.02032114072,    -0.02672060192,       3.167874866,     0.01548593699,      0.4392418308,                 0,                 0,                 0,     0.08454586269,   0.0001471845525,      0.4395147079,                 0,       28.36391695
          0,           3,          12,      -2.334742152,   -0.008367267159,    -0.04942094861,       3.160169528,     0.01551674959,      0.4388365035,                 0,                 0,                 0,     0.08464486369,   0.0001921241002,      0.4391107029,                 0,       28.28147099
          0,           3,          13,      -2.341170792,    -0.04771889752,    -0.09093101657,        3.14963775,      0.0155603784,      0.4385064956,                 0,                 0,                 0,     0.08469479805,   0.0002472434422,      0.4387824187,                 0,       28.18096606
          0,           3,          14,      -2.350561007,    -0.09378435903,     -0.1401312758,       3.137244673,     0.01561390574,      0.4382199999,                 0,                 0,                 0,     0.08470335365,   0.0003107367295,      0.4384979655,                 0,       28.06600777
          0,           3,          15,      -2.363183792,     -0.1408365354,     -0.1866857858,       3.123840503,       0.015673913,      0.4379547108,                 0,                 0,                 0,     0.08468019686,   0.0003799658942,      0.4382349323,                 0,        27.9416321
          0,           3,          16,       -2.37909749,      -0.185248803,     -0.2262336845,       3.109033874,     0.01573352706,      0.4377082576,                 0,                 0,                 0,     0.08463638302,   0.0004481447238,      0.4379907098,                 0,       27.82009756
          0,           3,          17,      -2.398977824,     -0.2275058292,     -0.2601227275,       3.091239759,     0.01578860525,      0.4374952146,                 0,                 0,                 0,     0.08458932455,    0.000510624457,      0.4377797188,                 0,       27.70955431
          0,           3,          18,      -2.422505497,     -0.2680520128,     -0.2928003833,       3.069909806,     0.01583754519,      0.4373005732,                 0,                 0,                 0,     0.08454351032,   0.0005663274784,      0.4375869038,                 0,       27.61163853
          0,           3,          19,      -2.450650568,     -0.3111166878,      -0.325257867,        3.04355293,     0.01587939219,      0.4371111828,                 0,                 0,                 0,     0.08450202441,   0.0006147586086,      0.4373990893,                 0,       27.52694673
          0,           3,          20,        -2.4823649,     -0.3569330703,     -0.3604119208,       3.012954507,     0.01591332746,      0.4369317382,                 0,                 0,                 0,     0.08447057758,   0.0006549357395,      0.4372209383,                 0,       27.45696896
          0,           3,          21,      -2.517157573,     -0.4063927816,     -0.3979248865,       2.978603263,      0.0159384918,       0.436768579,                 0,                 0,                 0,     0.08445163415,   0.0006857789241,      0.4370587567,                 0,       27.40338197
          0,           3,          22,      -2.554959251,     -0.4590525725,     -0.4371680324,       2.940696762,     0.01595460592,      0.4366250269,                 0,                 0,                 0,     0.08444477807,   0.0007068931126,      0.4369158545,                 0,        27.3667071
          0,           3,          23,      -2.595847653,     -0.5131985102,     -0.4777428078,       2.899277905,     0.01596206754,      0.4365023279,                 0,                 0,                 0,      0.0844479232,   0.0007186323277,      0.4367934906,                 0,       27.34622735
          0,           3,          24,      -2.639774394,     -0.5664767977,     -0.5195702246,       2.854512776,     0.01596036916,      0.4363895406,                 0,                 0,                 0,     0.08445713192,   0.0007208711994,      0.4366807128,                 0,       27.34207062
          0,           3,          25,      -2.687244254,     -0.6170986243,     -0.5611229941,       2.806036414,     0.01595115814,      0.4362937711,                 0,                 0,                 0,     0.08447159786,      0.0007150081,      0.4365846801,                 0,       27.35185541
          0,           3,          26,      -2.737128117,     -0.6634058343,     -0.6040954946,       2.755147643,     0.01593659493,      0.4362230005,                 0,                 0,                 0,     0.08448897776,   0.0007029236207,      0.4365134444,                 0,       27.37240937
          0,           3,          27,      -2.788366613,     -0.7046621836,     -0.6471868548,       2.702964358,      0.0159189052,      0.4361724288,                 0,                 0,                 0,     0.08450601558,   0.0006870095863,      0.4364622862,                 0,       27.39964988
          0,           3,          28,      -2.840525407,     -0.7421559372,     -0.6893294274,        2.64980682,      0.0159000206,      0.4361372241,                 0,                 0,                 0,     0.08452014672,   0.0006693651217,      0.4364264438,                 0,       27.42997856
          0,           3,          29,       -2.89289613,     -0.7775897407,     -0.7301439465,       2.596294466,     0.01588152308,      0.4361139634,                 0,                 0,                 0,     0.08452987437,   0.0006516906595,      0.4364025517,                 0,       27.46046215
          0,           3,          30,      -2.944861378,      -0.812561161,     -0.7694825757,       2.543124827,     0.01586465576,       0.436099969,                 0,                 0,                 0,     0.08453455112,   0.0006353220085,      0.4363879772,                 0,       27.48877603
          0,           3,          31,      -2.995870485,     -0.8487301552,     -0.8076812206,       2.491026768,     0.01585033017,      0.4360927028,                 0,                 0,                 0,     0.08453409937,   0.0006212587372,      0.4363802155,                 0,       27.51316206
          0,           3,          32,      -3.045274475,     -0.8876376413,     -0.8453225729,       2.440760196,     0.01583920202,      0.4360890674,                 0,                 0,                 0,     0.08452911292,   0.0006102642386,      0.4363761939,                 0,       27.53226247
          0,           3,          33,      -3.091870695,     -0.9298284268,     -0.8838906918,       2.393481889,     0.01583141316,      0.4360884057,                 0,                 0,                 0,     0.08452061344,   0.0006025032182,      0.4363752608,                 0,        27.5457662
          0,           3,          34,      -3.135341532,      -0.975136343,     -0.9207515457,       2.349333219,     0.01582667348,      0.4360891595,                 0,                 0,                 0,     0.08450916849,   0.0005977401132,      0.4363758487,                 0,       27.55406309
          0,           3,          35,      -3.176217874,      -1.022346827,     -0.9561442411,        2.30794309,     0.01582489197,      0.4360886556,                 0,                 0,                 0,     0.08449556629,   0.0005959772773,       0.436375283,                 0,       27.55713318
          0,           3,          36,      -3.214773552,      -1.069361424,     -0.9898993723,       2.269226466,     0.01582611825,      0.4360852148,                 0,                 0,                 0,     0.08448084733,   0.0005973228925,       0.436371887,                 0,       27.55478051
          0,           3,          37,      -3.251979426,      -1.113727883,       -1.02119555,       2.232129235,     0.01582965035,      0.4360770292,                 0,                 0,                 0,     0.08446588276,   0.0006011385172,      0.4363638297,                 0,       27.54811505
          0,           3,          38,      -3.287747032,      -1.153769822,       -1.05260368,       2.196671613,     0.01583482527,      0.4360651443,                 0,                 0,                 0,     0.08445243521,   0.0006067250535,      0.4363521327,                 0,       27.53836161
          0,           3,          39,      -3.322392751,      -1.189291446,      -1.084406322,       2.162336162,     0.01584102802,      0.4360511203,                 0,                 0,                 0,     0.08444176635,   0.0006134134633,      0.4363383336,                 0,       27.52669332
          0,           4,           0,      -2.549435186,    -0.09830008209,    -0.06443411873,       2.936711133,     0.01663649551,      0.4431344709,                 0,                 0,                 0,     0.08642960233,    0.001161191002,      0.4434451307,                 0,       26.63628711
          0,           4,           1,      -2.831258435,      -0.282431907,      -0.286840871,       2.674912807,     0.01664822557,      0.4440695078,                 0,                 0,                 0,     0.08644361307,    0.001140281598,      0.4443800073,                 0,       26.67368399
          0,           4,           2,      -2.752978599,     -0.2089499368,     -0.2165832543,       2.740415541,     0.01663783521,       0.444135601,                 0,                 0,                 0,     0.08607187594,    0.001127590953,      0.4444456976,                 0,       26.69431421
          0,           4,           3,      -2.729912501,     -0.2296184864,     -0.2472147484,       2.760493237,     0.01664778306,      0.4446754083,                 0,                 0,                 0,     0.08585261447,    0.001118693737,      0.4449855233,                 0,       26.71078826
          0,           4,           4,      -2.725979455,     -0.2460952757,     -0.2525122634,       2.775009147,     0.01667701928,      0.4455731127,                 0,                 0,                 0,     0.08579480435,    0.001116582712,      0.4458837012,                 0,       26.71779083
          0,           4,           5,      -2.742004312,     -0.2598347078,     -0.2560692303,       2.761816977,     0.01671146156,      0.4464763561,                 0,                 0,                 0,     0.08577768315,    0.001119481269,      0.4467875964,                 0,       26.71677487
          0,           4,           6,      -2.774904612,     -0.3025010649,     -0.3034794325,       2.718209847,     0.01674129533,      0.4471987779,                 0,                 0,                 0,     0.08572683725,     0.00112408471,      0.4475106193,                 0,       26.71231641
          0,           4,           7,      -2.806430518,     -0.3704088983,      -0.394175545,       2.672302966,     0.01676420752,      0.4477320792,                 0,                 0,                 0,     0.08563948209,    0.001128370993,      0.4480443953,                 0,       26.70761972
          0,           4,           8,      -2.822961089,     -0.4302752687,     -0.4893251152,       2.653564934,     0.01678008009,      0.4481211909,                 0,                 0,                 0,      0.0855405213,    0.001130654097,      0.4484338239,                 0,       26.70554541
          0,           4,           9,      -2.829572047,     -0.4572280557,     -0.5302968227,       2.656156383,     0.01678960093,      0.4484112032,                 0,                 0,                 0,     0.08544997352,    0.001130047856,      0.4487239918,                 0,       26.70767488
          0,           4,          10,      -2.832907408,     -0.4654952314,     -0.5238702827,       2.661423273,     0.01679308666,      0.4486323321,                 0,                 0,                 0,     0.08537596934,    0.001125814176,      0.4489451076,                 0,       26.71529904
          0,           4,          11,      -2.834620477,     -0.4766696856,     -0.5212458489,       2.661905118,     0.01679030364,      0.4488043958,                 0,                 0,                 0,     0.08532129736,    0.001117027908,      0.4491169695,                 0,       26.72997496
          0,           4,          12,      -2.835770999,     -0.4989469809,     -0.5411825364,       2.657903381,     0.01678161804,      0.4489398212,                 0,                 0,                 0,     0.08528609905,    0.001103621321,      0.4492520092,                 0,       26.75187936
          0,           4,          13,      -2.838512202,     -0.5332781966,     -0.5789762315,       2.651021169,     0.01676835841,      0.4490471702,                 0,                 0,                 0,     0.08526804547,    0.001086623344,        0.44935883,                 0,       26.77943536
          0,           4,          14,       -2.84345009,     -0.5736520934,     -0.6231862001,       2.643333669,     0.01675165382,      0.4491371893,                 0,                 0,                 0,     0.08526366991,    0.001066787309,      0.4494482113,                 0,       26.81151331
          0,           4,          15,      -2.850754461,        -0.6141396,     -0.6643183308,       2.635493551,      0.0167332981,      0.4492170808,                 0,                 0,                 0,     0.08527001806,    0.001045654595,      0.4495274136,                 0,       26.84569881
          0,           4,          16,      -2.860863781,     -0.6522964995,     -0.6981045969,       2.626651863,     0.01671462915,      0.4492890661,                 0,                 0,                 0,     0.08528255814,    0.001024484767,      0.4495987035,                 0,        26.8799901
          0,           4,          17,      -2.873784729,     -0.6876456602,     -0.7262021716,       2.615870885,     0.01669660825,      0.4493542665,                 0,                 0,                 0,     0.08529742841,    0.001004199387,      0.4496632352,                 0,       26.91290708
          0,           4,          18,      -2.889741571,     -0.7217484658,     -0.7520285564,       2.602064624,     0.01668030412,        0.44941618,                 0,                 0,                 0,      0.0853129266,    0.000985744442,       0.449724542,                 0,       26.94292482
          0,           4,          19,       -2.90994429,     -0.7589157775,     -0.7785570486,       2.583629428,     0.01666623351,      0.4494775224,                 0,                 0,                 0,     0.08532771743,   0.0009695415793,       0.449785356,                 0,       26.96935226
          0,           4,          20,      -2.934699754,     -0.8005962516,      -0.808045141,       2.560147424,     0.01665474985,      0.4495366876,                 0,                 0,                 0,     0.08533988799,    0.000956000082,      0.4498440844,                 0,       26.99150042
          0,           4,          21,      -2.963785925,     -0.8465855975,     -0.8412882541,       2.531854268,     0.01664610595,      0.4495915842,                 0,                 0,                 0,     0.08534818482,   0.0009454455869,      0.4498986458,                 0,       27.00881428
          0,           4,          22,      -2.996980944,     -0.8958225688,       -0.87848953,       2.499023164,     0.01664035435,      0.4496405167,                 0,                 0,                 0,     0.08535219342,   0.0009379897696,      0.4499473478,                 0,       27.02109024
          0,           4,          23,      -3.034112687,     -0.9465431625,     -0.9190810158,       2.461897423,     0.01663760244,      0.4496863602,                 0,                 0,                 0,     0.08535259627,   0.0009336396146,      0.4499930674,                 0,       27.02831504
          0,           4,          24,      -3.075758584,     -0.9978826226,     -0.9614454907,       2.420009934,     0.01663750529,       0.449725538,                 0,                 0,                 0,     0.08534898442,   0.0009321752418,      0.4500322179,                 0,       27.03082765
          0,           4,          25,      -3.121219001,      -1.045183748,      -1.007440782,         2.3741247,      0.0166396813,      0.4497551524,                 0,                 0,                 0,      0.0853415993,   0.0009333163949,      0.4500618903,                 0,       27.02907251
          0,           4,          26,      -3.171340988,      -1.087964932,      -1.052478826,       2.323548688,     0.01664359417,      0.4497756991,                 0,                 0,                 0,     0.08533280088,   0.0009365098156,      0.4500825609,                 0,       27.02395255
          0,           4,          27,      -3.224648307,       -1.12942402,      -1.098916796,       2.269643812,     0.01664863046,      0.4497881076,                 0,                 0,                 0,     0.08532368734,   0.0009411099891,      0.4500951376,                 0,       27.01652299
          0,           4,          28,      -3.280209396,      -1.167843675,       -1.14464306,       2.213151455,     0.01665413102,      0.4497934469,                 0,                 0,                 0,     0.08531482721,   0.0009464208544,      0.4501006657,                 0,       27.00792052
          0,           4,          29,      -3.337030154,       -1.20456328,      -1.189192279,       2.155045088,     0.01665955502,      0.4497928776,                 0,                 0,                 0,      0.0853066631,   0.0009518614252,       0.450100286,                 0,       26.99909313
          0,           4,          30,      -3.394193161,      -1.240133391,      -1.231340807,       2.096353433,     0.01666449162,      0.4497880255,                 0,                 0,                 0,     0.08529980522,   0.0009569643491,      0.4500956092,                 0,       26.99080391
          0,           4,          31,      -3.449995699,      -1.276946519,      -1.270796569,       2.038816796,      0.0166686192,      0.4497798909,                 0,                 0,                 0,     0.08529461541,   0.0009613733131,      0.4500876235,                 0,       26.98363226
          0,           4,          32,      -3.502828612,      -1.316286598,      -1.307690539,       1.984147484,     0.01667174966,      0.4497702813,                 0,                 0,                 0,     0.08529130397,   0.0009648372363,       0.450078129,                 0,       26.97798913
          0,           4,          33,      -3.551256185,      -1.358371924,      -1.343645994,       1.934005452,     0.01667380103,      0.4497593582,                 0,                 0,                 0,     0.08528951033,   0.0009672685568,      0.4500672843,                 0,       26.97401496
          0,           4,          34,      -3.595438374,      -1.402652453,      -1.377426257,         1.8885618,     0.01667484393,      0.4497473969,                 0,                 0,                 0,     0.08528896471,   0.0009687282657,      0.4500553666,                 0,       26.97161058
          0,           4,          35,       -3.63631993,      -1.448745619,      -1.410719835,       1.847212265,     0.01667480748,      0.4497351372,                 0,                 0,                 0,      0.0852895063,   0.0009691197062,      0.4500431131,                 0,        26.9709343
          0,           4,          36,       -3.67517459,      -1.496110334,      -1.443094886,       1.808710522,     0.01667388767,      0.4497245053,                 0,                 0,                 0,     0.08529124596,   0.0009685715033,      0.4500324555,                 0,       26.97178451
          0,           4,          37,      -3.711631668,      -1.542302202,       -1.47681922,       1.773051712,     0.01667227452,      0.4497164658,                 0,                 0,                 0,     0.08529381409,   0.0009672399074,      0.4500243647,                 0,         26.973912
          0,           4,          38,      -3.746495633,      -1.585798406,      -1.511453985,        1.73897932,     0.01667017525,      0.4497105845,                 0,                 0,                 0,     0.08529660301,    0.000965347166,      0.4500184137,                 0,       26.97695602
          0,           4,          39,      -3.780949793,      -1.625307734,      -1.547056142,       1.705091106,     0.01666781642,      0.4497065293,                 0,                 0,                 0,     0.08529918274,   0.0009631312976,      0.4500142786,                 0,        26.9805305
          0,           5,           0,      -3.043753999,      -0.593251144,     -0.5590290783,       2.442366148,     0.01640887441,      0.4474381273,                 0,                 0,                 0,     0.08466432869,   0.0007835131241,      0.4477382215,                 0,       27.26805727
          0,           5,           1,      -3.318811621,     -0.7766958851,     -0.7794585181,       2.186362062,     0.01640462296,      0.4471330952,                 0,                 0,                 0,     0.08465950624,   0.0007899097313,      0.4474332269,                 0,       27.25652983
          0,           5,           2,       -3.24146492,     -0.7042555333,     -0.7091156403,       2.251259044,     0.01640732393,      0.4471068522,                 0,                 0,                 0,     0.08477810219,   0.0007935249154,      0.4474070942,                 0,       27.25044341
          0,           5,           3,      -3.217921917,     -0.7250913188,     -0.7389837925,       2.271858759,     0.01640375667,       0.446930663,                 0,                 0,                 0,     0.08484809395,   0.0007961087394,      0.4472308878,                 0,       27.24562868
          0,           5,           4,      -3.213147622,     -0.7411773655,     -0.7444644628,       2.286838271,     0.01639421007,      0.4466409012,                 0,                 0,                 0,     0.08486638942,   0.0007966804971,      0.4469409694,                 0,       27.24381958
          0,           5,           5,      -3.227512486,     -0.7540261403,     -0.7483534814,       2.275113853,     0.01638309566,      0.4463497549,                 0,                 0,                 0,     0.08487147571,   0.0007957337179,      0.4466496125,                 0,       27.24453084
          0,           5,           6,      -3.257735908,     -0.7953973979,     -0.7954275179,       2.234649039,     0.01637351326,      0.4461165688,                 0,                 0,                 0,     0.08488711345,   0.0007942952403,       0.446416234,                 0,        27.2462337
          0,           5,           7,      -3.286249563,     -0.8611595031,     -0.8847683506,       2.192931731,       0.016366164,      0.4459434753,                 0,                 0,                 0,     0.08491420376,   0.0007929913295,      0.4462429895,                 0,       27.24789238
          0,           5,           8,      -3.300526341,      -0.918539996,     -0.9775817355,       2.177048848,     0.01636104297,      0.4458156511,                 0,                 0,                 0,     0.08494497465,   0.0007923344232,      0.4461150644,                 0,       27.24860828
          0,           5,           9,      -3.305631758,     -0.9441046816,      -1.016942509,       2.180612042,     0.01635802432,      0.4457190342,                 0,                 0,                 0,     0.08497308876,   0.0007926894868,       0.446018401,                 0,       27.24773026
          0,           5,          10,      -3.308052426,     -0.9515118108,      -1.011394396,       2.186169548,     0.01635706363,      0.4456444436,                 0,                 0,                 0,     0.08499582399,   0.0007943325576,      0.4459438224,                 0,       27.24477044
          0,           5,          11,      -3.309750991,     -0.9627261582,      -1.009677612,       2.186549407,     0.01635816148,      0.4455862757,                 0,                 0,                 0,     0.08501250422,   0.0007974597742,      0.4458857282,                 0,       27.23938605
          0,           5,          12,      -3.311796923,     -0.9865893876,      -1.029714387,       2.181899821,     0.01636105307,      0.4455402862,                 0,                 0,                 0,     0.08502312502,   0.0008019546073,      0.4458398676,                 0,       27.23176096
          0,           5,          13,       -3.31532215,       -1.02161435,      -1.067299463,       2.174514987,     0.01636535064,      0.4455029469,                 0,                 0,                 0,     0.08502839556,   0.0008075526821,      0.4458027011,                 0,       27.22232824
          0,           5,          14,       -3.32135049,      -1.062556565,      -1.111272548,       2.165942776,     0.01637065745,      0.4454711617,                 0,                 0,                 0,     0.08502926614,   0.0008139655463,      0.4457711204,                 0,        27.2115621
          0,           5,          15,      -3.330113042,      -1.104191324,      -1.152241976,       2.156750684,     0.01637649531,      0.4454424062,                 0,                 0,                 0,      0.0850266553,   0.0008208034093,      0.4457425862,                 0,       27.20010586
          0,           5,          16,      -3.341655178,       -1.14347955,      -1.186524121,       2.146432274,     0.01638248789,      0.4454158825,                 0,                 0,                 0,     0.08502197391,   0.0008277179961,      0.4457162877,                 0,       27.18853727
          0,           5,          17,      -3.356208225,      -1.180329965,      -1.215535156,       2.133848647,     0.01638820944,      0.4453920565,                 0,                 0,                 0,     0.08501665612,   0.0008342675793,      0.4456926759,                 0,       27.17759119
          0,           5,          18,      -3.373913705,      -1.216112945,      -1.242574449,       2.118099126,     0.01639331143,      0.4453696621,                 0,                 0,                 0,     0.08501119942,   0.0008401480134,      0.4456704733,                 0,       27.16776681
          0,           5,          19,      -3.395929189,      -1.254979044,       -1.27050838,       2.097680175,     0.01639766125,      0.4453476122,                 0,                 0,                 0,     0.08500596202,   0.0008452647179,      0.4456485886,                 0,       27.15921529
          0,           5,          20,      -3.422556293,      -1.298269304,      -1.301334494,       2.072209012,      0.0164011635,      0.4453263676,                 0,                 0,                 0,     0.08500152474,   0.0008495062564,      0.4456274792,                 0,       27.15212049
          0,           5,          21,      -3.453525692,      -1.345598069,       -1.33551976,       2.041968349,     0.01640374365,      0.4453065948,                 0,                 0,                 0,     0.08499828363,   0.0008527748996,      0.4456078084,                 0,       27.14664434
          0,           5,          22,      -3.488557094,      -1.395846356,      -1.373032227,       2.007267085,     0.01640539391,      0.4452888604,                 0,                 0,                 0,     0.08499639455,    0.000855043075,      0.4455901424,                 0,       27.14283258
          0,           5,          23,      -3.527417042,      -1.447396694,      -1.413524242,       1.968384148,     0.01640607278,        0.44527211,                 0,                 0,                 0,     0.08499561366,   0.0008563061089,       0.445573426,                 0,       27.14068845
          0,           5,          24,      -3.570625114,      -1.499109267,      -1.455526997,       1.924890678,     0.01640590466,       0.445257495,                 0,                 0,                 0,     0.08499609398,   0.0008566481452,      0.4455588139,                 0,       27.14007574
          0,           5,          25,      -3.617106213,       -1.54824101,      -1.499718069,         1.8779231,     0.01640503852,      0.4452461342,                 0,                 0,                 0,     0.08499789315,   0.0008561790231,      0.4455474299,                 0,       27.14081613
          0,           5,          26,      -3.666821296,      -1.592875022,      -1.543972737,        1.82757964,     0.01640365587,      0.4452378932,                 0,                 0,                 0,     0.08500029283,   0.0008550848215,      0.4455391456,                 0,       27.14260142
          0,           5,          27,      -3.719296225,      -1.634834257,      -1.590039557,       1.774297785,     0.01640193747,      0.4452324011,                 0,                 0,                 0,     0.08500289576,   0.0008535591384,      0.4455335969,                 0,       27.14511026
          0,           5,          28,      -3.773733365,      -1.672527212,      -1.635535616,       1.718827236,     0.01640012594,      0.4452293038,                 0,                 0,                 0,      0.0850054187,   0.0008518568074,      0.4455304383,                 0,        27.1479198
          0,           5,          29,      -3.829521737,      -1.708530863,      -1.681057304,       1.661867915,     0.01639836918,      0.4452281162,                 0,                 0,                 0,     0.08500768938,   0.0008501425627,      0.4455291901,                 0,       27.15075574
          0,           5,          30,      -3.885998663,      -1.743008311,      -1.724647496,       1.604154579,     0.01639676719,      0.4452282366,                 0,                 0,                 0,     0.08500952747,   0.0008485373479,      0.4455292545,                 0,       27.15341576
          0,           5,          31,      -3.941903733,      -1.778945498,      -1.766054336,       1.546886524,     0.01639541905,      0.4452293769,                 0,                 0,                 0,     0.08501082045,   0.0008471502284,      0.4455303471,                 0,       27.15571805
          0,           5,          32,      -3.996002884,       -1.81788328,      -1.805319603,       1.491321465,     0.01639439238,      0.4452310745,                 0,                 0,                 0,     0.08501154403,   0.0008460649393,      0.4455320078,                 0,       27.15752217
          0,           5,          33,       -4.04708688,      -1.860361413,      -1.843980914,       1.438839286,     0.01639370466,      0.4452332665,                 0,                 0,                 0,     0.08501180618,   0.0008453011363,      0.4455341745,                 0,       27.15879515
          0,           5,          34,      -4.095012736,      -1.905209694,      -1.880406909,       1.389782732,     0.01639333085,      0.4452358225,                 0,                 0,                 0,     0.08501168368,   0.0008448383532,      0.4455367159,                 0,       27.15957036
          0,           5,          35,      -4.140255662,      -1.951815829,      -1.916067833,       1.343971872,     0.01639326273,       0.445238345,                 0,                 0,                 0,     0.08501121657,   0.0008446822435,      0.4455392344,                 0,       27.15983708
          0,           5,          36,      -4.182740779,      -1.998860033,      -1.951608223,       1.301537417,     0.01639351577,      0.4452406612,                 0,                 0,                 0,     0.08501051279,   0.0008448542921,      0.4455415581,                 0,       27.15955915
          0,           5,          37,      -4.223214099,      -2.044741984,       -1.98617723,       1.261454319,     0.01639400846,      0.4452424368,                 0,                 0,                 0,     0.08500962955,   0.0008452847166,      0.4455433498,                 0,       27.15885123
          0,           5,          38,      -4.261264746,      -2.087510813,      -2.021678407,       1.223840386,     0.01639466469,      0.4452436247,                 0,                 0,                 0,     0.08500873318,   0.0008458990937,      0.4455445598,                 0,       27.15783659
          0,           5,          39,      -4.297464159,      -2.126444088,       -2.05776942,       1.187941358,     0.01639541471,      0.4452444042,                 0,                 0,                 0,     0.08500798525,    0.000846621448,       0.445545365,                 0,       27.15664179
          0,           6,           0,       -3.53302234,      -1.082398397,       -1.04768259,        1.95308484,     0.01647902537,      0.4459811502,                 0,                 0,                 0,     0.08521470546,   0.0009044691087,      0.4462845802,                 0,       27.06356355
          0,           6,           1,      -3.810327289,      -1.265250247,      -1.268468907,        1.69525046,     0.01648039295,      0.4460802216,                 0,                 0,                 0,     0.08521655743,   0.0009023783147,       0.446383639,                 0,       27.06732922
          0,           6,           2,      -3.732092018,      -1.192142543,         -1.197871,       1.760875437,     0.01647949571,      0.4460889891,                 0,                 0,                 0,     0.08517834521,   0.0009011756379,      0.4463923698,                 0,       27.06933495
          0,           6,           3,      -3.708434087,      -1.212664188,      -1.227593116,       1.781572461,     0.01648065893,      0.4461466563,                 0,                 0,                 0,     0.08515592493,   0.0009003255958,      0.4464500425,                 0,       27.07092345
          0,           6,           4,      -3.703748957,      -1.228793996,      -1.232890738,       1.796578896,     0.01648378022,      0.4462413003,                 0,                 0,                 0,     0.08515023825,   0.0009001419606,      0.4465447378,                 0,       27.07153907
          0,           6,           5,      -3.718460719,      -1.242052579,      -1.236661021,       1.784543168,     0.01648741716,      0.4463364559,                 0,                 0,                 0,     0.08514878701,   0.0009004557994,      0.4466399623,                 0,        27.0713388
          0,           6,           6,       -3.74923826,      -1.283862698,      -1.283601028,       1.743340017,     0.01649055612,      0.4464127715,                 0,                 0,                 0,     0.08514384057,   0.0009009294697,       0.446716341,                 0,       27.07081364
          0,           6,           7,      -3.778327934,      -1.350325665,       -1.37276499,       1.700627621,     0.01649296618,      0.4464694757,                 0,                 0,                 0,     0.08513511442,   0.0009013591112,      0.4467730948,                 0,       27.07029596
          0,           6,           8,      -3.792921731,       -1.40848352,      -1.465452395,       1.684157824,     0.01649464847,      0.4465113638,                 0,                 0,                 0,     0.08512515623,   0.0009015785102,      0.4468150161,                 0,       27.07007455
          0,           6,           9,        -3.7979555,        -1.4344333,      -1.504905761,        1.68782481,     0.01649565676,      0.4465430248,                 0,                 0,                 0,     0.08511604706,   0.0009014812332,       0.446846693,                 0,       27.07033925
          0,           6,          10,      -3.800207102,      -1.441952729,      -1.499075074,       1.693683975,     0.01649601213,      0.4465674858,                 0,                 0,                 0,     0.08510869909,   0.0009009827067,      0.4468711515,                 0,       27.07123893
          0,           6,          11,      -3.801557631,      -1.452982124,      -1.497134999,       1.694513853,      0.0164957069,      0.4465866049,                 0,                 0,                 0,     0.08510333458,   0.0009000104185,      0.4468902483,                 0,       27.07289888
          0,           6,          12,       -3.80281686,      -1.476113193,      -1.517099702,       1.690688051,     0.01649482168,      0.4466018106,                 0,                 0,                 0,     0.08509995449,   0.0008985950606,      0.4469054139,                 0,       27.07527364
          0,           6,          13,      -3.805553977,      -1.510299212,      -1.554207416,       1.684101669,     0.01649347271,      0.4466141781,                 0,                 0,                 0,     0.08509830083,   0.0008968152903,      0.4469177267,                 0,       27.07823793
          0,           6,          14,      -3.810848627,      -1.550535885,      -1.597724075,       1.676265215,     0.01649174519,      0.4466248421,                 0,                 0,                 0,     0.08509805482,   0.0008947166619,       0.446928324,                 0,         27.081721
          0,           6,          15,      -3.818696265,      -1.590660291,      -1.638139431,        1.66797555,     0.01648984716,      0.4466343724,                 0,                 0,                 0,     0.08509890354,   0.0008924871839,      0.4469377822,                 0,       27.08541614
          0,           6,          16,      -3.829578063,       -1.62907591,      -1.671766115,       1.658336657,     0.01648793292,      0.4466428526,                 0,                 0,                 0,     0.08510033445,   0.0008902781601,      0.4469461904,                 0,       27.08907506
          0,           6,          17,      -3.843417205,      -1.665145902,       -1.70038111,       1.646521984,     0.01648609281,      0.4466504702,                 0,                 0,                 0,     0.08510196606,   0.0008881733147,      0.4469537391,                 0,        27.0925607
          0,           6,          18,      -3.860480866,      -1.700326439,      -1.727174467,       1.631467956,     0.01648443464,      0.4466576383,                 0,                 0,                 0,     0.08510364695,   0.0008862659942,      0.4469608451,                 0,       27.09572078
          0,           6,          19,      -3.881897627,      -1.738632159,      -1.754801181,        1.61170987,     0.01648301077,      0.4466646823,                 0,                 0,                 0,     0.08510525581,   0.0008845971563,       0.446967835,                 0,       27.09848878
          0,           6,          20,      -3.907928949,      -1.781273731,       -1.78531648,       1.586899504,     0.01648185578,      0.4466714334,                 0,                 0,                 0,     0.08510659414,   0.0008832072576,      0.4469745417,                 0,       27.10079735
