JST,LAX-FRIEDRICH,ROE,AUSM
-1.671537089,-1.671537089,-1.671537089,-1.671537089
-1.54985769,-1.600746939,-1.626460666,-1.597683637
-1.401695669,-1.523532284,-1.635164505,-1.58599836
-1.321118484,-1.564341875,-1.723686521,-1.602939521
-1.28803432,-1.650213877,-1.87290505,-1.69300595
-1.285160854,-1.741464804,-2.021942515,-1.825256805
-1.286284381,-1.81589275,-2.126220605,-1.9403482
-1.286690294,-1.860045938,-2.22492087,-2.027969466
-1.294867222,-1.878786954,-2.354772189,-2.12381659
-1.312185969,-1.894563069,-2.515844044,-2.248134069
-1.332758975,-1.923936897,-2.68323375,-2.397072149
-1.353132956,-1.970774938,-2.822166013,-2.551038318
-1.376444716,-2.033191588,-2.930450836,-2.685200512
-1.406279642,-2.10978013,-3.039864914,-2.794502454
-1.442264091,-2.201521947,-3.174517546,-2.898760548
-1.480529672,-2.310028244,-3.341613764,-3.017430575
-1.517309953,-2.433674284,-3.535142468,-3.158049502
-1.551797434,-2.561962208,-3.730374817,-3.317152452
-1.585949524,-2.671812929,-3.886983068,-3.479787615
-1.622281348,-2.742836854,-3.997886501,-3.622753846
-1.661999838,-2.783790346,-4.099952641,-3.735313724
-1.704246148,-2.81988625,-4.221609612,-3.832818466
-1.747105178,-2.867821645,-4.371172082,-3.936701873
-1.789136858,-2.933942873,-4.544350866,-4.058660835
-1.830148314,-3.019757611,-4.723008622,-4.201057273
-1.870848286,-3.125029189,-4.875223023,-4.358516568
-1.911864539,-3.248488768,-4.985529305,-4.516116804
-1.953320097,-3.386777899,-5.077605447,-4.652133913
-1.99485028,-3.531318395,-5.180400699,-4.757091431
-2.036257402,-3.664444114,-5.307588671,-4.84564463
-2.077765597,-3.76491185,-5.462137494,-4.938284378
-2.120012676,-3.829304847,-5.639204212,-5.046636257
-2.163392189,-3.876222287,-5.821414663,-5.17380728
-2.207722158,-3.924852061,-5.977084374,-5.316568221
-2.252139851,-3.985078592,-6.089931451,-5.464675841
-2.295513694,-4.060446085,-6.183801568,-5.601194813
-2.337356611,-4.151792071,-6.288511671,-5.712847442
-2.37826667,-4.258906966,-6.417698816,-5.804089114
-2.419665357,-4.380842078,-6.572546748,-5.891230832
-2.462892486,-4.515209542,-6.743157003,-5.987156191
-2.508439971,-4.656304926,-6.904598569,-6.096648272
-2.555545822,-4.79250427,-7.029408642,-6.217658693
-2.602411839,-4.907392997,-7.122925869,-6.34229204
-2.647098716,-4.991360245,-7.215235512,-6.458788303
-2.688672701,-5.052125506,-7.327461351,-6.558287835
-2.727779486,-5.105853124,-7.467135269,-6.642159861
-2.766290327,-5.16459084,-7.633020173,-6.719410275
-2.806216321,-5.234212353,-7.813291136,-6.798157438
-2.848682651,-5.316919149,-7.979843437,-6.881507059
-2.893486559,-5.413238201,-8.104919553,-6.968014996
-2.939185688,-5.522874808,-8.199599378,-7.053683316
-2.98376863,-5.644750976,-8.29677413,-7.134474779
-3.025683573,-5.776344074,-8.416188144,-7.208592418
-3.064686168,-5.912293426,-8.562939908,-7.277074098
-3.101949729,-6.042955521,-8.731495441,-7.342411212
-3.139326038,-6.156038729,-8.9021112,-7.406754107
-3.178362734,-6.244526714,-9.043279327,-7.47105544
-3.219652813,-6.313384169,-9.145308296,-7.535201934
-3.262625543,-6.374526941,-9.235036641,-7.598597167
-3.305746829,-6.43814415,-9.339558761,-7.660728861
-3.347276208,-6.510030487,-9.47054866,-7.721464311
-3.386169721,-6.592782573,-9.6291897,-7.781030086
-3.422681441,-6.687271836,-9.806958789,-7.839808544
-3.458117434,-6.793415721,-9.97973191,-7.898131296
-3.494034392,-6.910300782,-10.11551473,-7.956178101
-3.531451154,-7.035749166,-10.21416113,-8.013986638
-3.570448522,-7.165374371,-10.30761433,-8.071520399
-3.610246745,-7.291637901,-10.42015093,-8.128738092
-3.649615052,-7.404836081,-10.56006536,-8.185632403
-3.687561078,-7.49819682,-10.72481266,-8.242233209
-3.72380531,-7.573440067,-10.89945124,-8.298589607
-3.75893565,-7.63918189,-11.05355255,-8.354749781
-3.793999599,-7.704575378,-11.16605253,-8.410748445
-3.829947911,-7.775802696,-11.25634463,-8.466605527
-3.867170788,-7.856142192,-11.35497909,-8.522331121
-3.905358825,-7.947035951,-11.47813051,-8.577932317
