CFL,Total_Iter,CL,CD
291.5,2503,0.4506039793,0.01664996625
293.0,2501,0.4506039793,0.01664996625
294.5,2500,0.4506039793,0.01664996625
296.0,2499,0.4506039793,0.01664996625
297.5,2499,0.4506039793,0.01664996625
299.0,2498,0.4506039793,0.01664996625
300.5,2498,0.4506039793,0.01664996625
302.0,2497,0.4506039793,0.01664996625
303.5,2497,0.4506039793,0.01664996625
305.0,2497,0.4506039793,0.01664996625
306.5,2497,0.4506039793,0.01664996625
308.0,2497,0.4506039793,0.01664996625
309.5,2497,0.4506039793,0.01664996625
311.0,2497,0.4506039793,0.01664996625
312.5,2497,0.4506039793,0.01664996625
314.0,2496,0.4506039793,0.01664996625
315.5,2495,0.4506039793,0.01664996625
317.0,2495,0.4506039793,0.01664996625
318.5,2495,0.4506039793,0.01664996625
320.0,2494,0.4506039793,0.01664996625
321.5,2493,0.4506039793,0.01664996625
323.0,2492,0.4506039793,0.01664996625
324.5,2492,0.4506039793,0.01664996625
326.0,2492,0.4506039793,0.01664996625
327.5,2491,0.4506039793,0.01664996625
329.0,2490,0.4506039793,0.01664996625
330.5,2490,0.4506039793,0.01664996625
332.0,2488,0.4506039793,0.01664996625
333.5,2488,0.4506039793,0.01664996625
335.0,2488,0.4506039793,0.01664996625
336.5,2488,0.4506039793,0.01664996625
338.0,2488,0.4506039793,0.01664996625
339.5,2488,0.4506039793,0.01664996625
341.0,2488,0.4506039793,0.01664996625
342.5,2487,0.4506039793,0.01664996625
344.0,2487,0.4506039793,0.01664996625
345.5,2487,0.4506039793,0.01664996625
347.0,2487,0.4506039793,0.01664996625
348.5,2485,0.4506039793,0.01664996625
350.0,2485,0.4506039793,0.01664996625
351.5,2485,0.4506039793,0.01664996625
353.0,2484,0.4506039793,0.01664996625
354.5,2484,0.4506039793,0.01664996625
356.0,2484,0.4506039793,0.01664996625
357.5,2484,0.4506039793,0.01664996625
359.0,2484,0.4506039793,0.01664996625
360.5,2484,0.4506039793,0.01664996625
362.0,2484,0.4506039793,0.01664996625
363.5,2483,0.4506039793,0.01664996625
365.0,2482,0.4506039793,0.01664996625
366.5,2481,0.4506039793,0.01664996625
368.0,2482,0.4506039793,0.01664996625
369.5,2482,0.4506039793,0.01664996625
371.0,2482,0.4506039793,0.01664996625
372.5,2481,0.4506039793,0.01664996625
374.0,2480,0.4506039793,0.01664996625
375.5,2480,0.4506039793,0.01664996625
377.0,2480,0.4506039793,0.01664996625
378.5,2479,0.4506039793,0.01664996625
380.0,2479,0.4506039793,0.01664996625
381.5,2478,0.4506039793,0.01664996625
383.0,2478,0.4506039793,0.01664996625
384.5,2478,0.4506039793,0.01664996625
386.0,2477,0.4506039793,0.01664996625
387.5,2477,0.4506039793,0.01664996625
389.0,2477,0.4506039793,0.01664996625
390.5,2477,0.4506039793,0.01664996625
392.0,2477,0.4506039793,0.01664996625
393.5,2477,0.4506039793,0.01664996625
395.0,2476,0.4506039793,0.01664996625
396.5,2476,0.4506039793,0.01664996625
398.0,2474,0.4506039793,0.01664996625
399.5,2474,0.4506039793,0.01664996625
401.0,2474,0.4506039793,0.01664996625
402.5,2474,0.4506039793,0.01664996625
404.0,2474,0.4506039793,0.01664996625
405.5,2474,0.4506039793,0.01664996625
407.0,2474,0.4506039793,0.01664996625
408.5,2474,0.4506039793,0.01664996625
410.0,2474,0.4506039793,0.01664996625
411.5,2473,0.4506039793,0.01664996625
413.0,2473,0.4506039793,0.01664996625
414.5,2473,0.4506039793,0.01664996625
416.0,2472,0.4506039793,0.01664996625
417.5,2472,0.4506039793,0.01664996625
419.0,2471,0.4506039793,0.01664996625
420.5,2471,0.4506039793,0.01664996625
422.0,2471,0.4506039793,0.01664996625
423.5,2471,0.4506039793,0.01664996625
425.0,2470,0.4506039793,0.01664996625
426.5,2471,0.4506039793,0.01664996625
428.0,2471,0.4506039793,0.01664996625
429.5,2471,0.4506039793,0.01664996625
431.0,2470,0.4506039793,0.01664996625
432.5,2470,0.4506039793,0.01664996625
434.0,2470,0.4506039793,0.01664996625
435.5,2470,0.4506039793,0.01664996625
437.0,2470,0.4506039793,0.01664996625
438.5,2470,0.4506039793,0.01664996625
440.0,2470,0.4506039793,0.01664996625
441.5,2470,0.4506039793,0.01664996625
443.0,2470,0.4506039793,0.01664996625
444.5,2469,0.4506039793,0.01664996625
446.0,2467,0.4506039793,0.01664996625
447.5,2467,0.4506039793,0.01664996625
449.0,2465,0.4506039793,0.01664996625
450.5,2464,0.4506039793,0.01664996625
452.0,2465,0.4506039793,0.01664996625
453.5,2464,0.4506039793,0.01664996625
455.0,2465,0.4506039793,0.01664996625
456.5,2463,0.4506039793,0.01664996625
458.0,2463,0.4506039793,0.01664996625
459.5,2463,0.4506039793,0.01664996625
461.0,2463,0.4506039793,0.01664996625
462.5,2463,0.4506039793,0.01664996625
464.0,2463,0.4506039793,0.01664996625
465.5,2463,0.4506039793,0.01664996625
467.0,2463,0.4506039793,0.01664996625
468.5,2463,0.4506039793,0.01664996625
