"PointID","x","y","z","Density","Momentum_x","Momentum_y","Momentum_z","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
568, 1.632653584238142e-05, 1.939974089558078e+00, 3.883790597319603e-02, 1.531697567423892e+00, 6.688837783729899e+01, 3.496888702809531e+01, -2.944332357151406e+01, 3.539837666030963e+05, 1.407364461363158e+05, 3.191810871570032e+02, 1.474767082877139e-01, 9.878367788407618e-01
569, 1.632653584238142e-05, 1.949974089558105e+00, 3.883790597319603e-02, 1.491011097290095e+00, 4.455832939529513e+01, 5.049663665540071e+01, -3.221815725647631e+01, 3.445189730133149e+05, 1.370599938723147e+05, 3.193253702757842e+02, 1.395721990290761e-01, 8.956875400264520e-01
570, 1.532297937956173e-05, 1.959963155627378e+00, 3.964758664369583e-02, 1.469400727334980e+00, 7.066754015330865e+01, 5.208621435958307e+01, -2.368827459492061e+01, 3.398031663984693e+05, 1.347959085604282e+05, 3.186691720844333e+02, 1.726744098036548e-01, 8.389388804167823e-01
571, 1.532297937956173e-05, 1.969963155627404e+00, 3.964758664369583e-02, 1.532161083555915e+00, 3.348223263791343e+01, 6.548227381751406e+01, -1.324691560593079e+01, 3.539992127974940e+05, 1.408707188347422e+05, 3.193889566894308e+02, 1.359453446206692e-01, 9.912022861464576e-01
572, 1.532297937956173e-05, 1.979963155627430e+00, 3.964758664369583e-02, 1.492039224759624e+00, 3.679554021803976e+01, 8.111619848154847e+01, -2.469169067891823e+01, 3.450401779688985e+05, 1.368708695222352e+05, 3.186650086094333e+02, 1.728647556547003e-01, 8.909471915465526e-01
573, 1.432731369277462e-05, 1.989952156042101e+00, 4.045728221535683e-02, 1.476727275689737e+00, 4.346377769133196e+01, 9.191747116444799e+01, -4.640272274005599e+00, 3.416917859972577e+05, 1.352736857186876e+05, 3.182120480952514e+02, 1.924631533905742e-01, 8.509142301003790e-01
574, 3.355114718057375e-01, 4.988621488582417e-02, 7.929691429489925e-02, 8.068651994731963e-01, 3.075770970506617e+02, -8.970370674629946e-01, 5.816790512259522e-01, 2.028982483589901e+05, 5.770933181050654e+04, 2.484555220067541e+02, 1.204672743579981e+00, -1.093214418528929e+00
575, 3.355061297198954e-01, 9.975051655181366e-02, 7.945189871133938e-02, 8.073353876511342e-01, 3.082307700773105e+02, -2.022966699422557e+00, 3.674017403879430e-01, 2.030687499947147e+05, 5.769070563608252e+04, 2.482306783109074e+02, 1.207095734641363e+00, -1.093681278336141e+00
576, 3.355067999620114e-01, 1.496368013377636e-01, 7.974235825713426e-02, 8.074456036189848e-01, 3.087635128628383e+02, -1.555890878640184e+00, 9.730616722693576e-02, 2.031497266696536e+05, 5.764533713929850e+04, 2.480016107111432e+02, 1.209563747996615e+00, -1.094818426908892e+00
577, 3.354927131532786e-01, 1.994984433284066e-01, 8.009122488328889e-02, 8.039988346670970e-01, 3.076217642149987e+02, -1.122750866196506e+00, -9.873663122112147e-02, 2.023016047037032e+05, 5.738020474232504e+04, 2.479192597405100e+02, 1.210450960012135e+00, -1.101463895641166e+00
578, 3.354790583290632e-01, 2.494259080263004e-01, 8.052040609072596e-02, 8.080204588316714e-01, 3.096807654916279e+02, -2.885214887349750e-01, 2.768371669467605e-01, 2.033702540653386e+05, 5.761050059122754e+04, 2.476754062482336e+02, 1.213077571005182e+00, -1.095691595158373e+00
579, 3.354776692687191e-01, 2.993172228563254e-01, 8.104065196130127e-02, 8.073008334458800e-01, 3.097026979883090e+02, 3.345744550982665e-01, -1.889978028789997e-01, 2.032217553075256e+05, 5.752657905122641e+04, 2.475350715512180e+02, 1.214588963499403e+00, -1.097795064882964e+00
580, 3.354715501374339e-01, 3.492160759276792e-01, 8.161507507793307e-02, 8.098694898111986e-01, 3.102445391264279e+02, 6.404119816746259e-01, 2.790446303221539e-01, 2.038198463572193e+05, 5.775814272711485e+04, 2.477432175612676e+02, 1.212347440981726e+00, -1.091990986674441e+00
581, 3.354513446758101e-01, 3.991328319875078e-01, 8.227638744756281e-02, 8.118830819355669e-01, 3.108367510324673e+02, 5.617674293915210e-01, 5.272836065524105e-01, 2.043070292647103e+05, 5.792133547048338e+04, 2.478270271281455e+02, 1.211444849987906e+00, -1.087900606601054e+00
582, 3.354669114488824e-01, 4.490515733942349e-01, 8.298842779367864e-02, 8.139539308071809e-01, 3.119976888581186e+02, 1.846585514677402e-01, -1.066612700472920e-02, 2.048683473287097e+05, 5.802888645375663e+04, 2.476555152564612e+02, 1.213292197312946e+00, -1.085204871547071e+00
583, 3.354479759801943e-01, 4.989775648561671e-01, 8.375750070444941e-02, 8.145975737204797e-01, 3.119701541482343e+02, -6.749687656950291e-01, -4.174197227308434e-01, 2.050004386088364e+05, 5.810469378703530e+04, 2.477831083913215e+02, 1.211918096344828e+00, -1.083304782124838e+00
584, 3.354468455364876e-01, 5.488933049594822e-01, 8.458365367732644e-02, 8.193418160178196e-01, 3.121584469268401e+02, -1.568541838232585e+00, 9.390263392328498e-01, 2.060171016580036e+05, 5.862037299446923e+04, 2.485347096019377e+02, 1.203820326930331e+00, -1.070379428271423e+00
585, 3.354418649324979e-01, 5.988090739337970e-01, 8.546484455473423e-02, 8.205347967619174e-01, 3.115025479934493e+02, -1.311427289354034e+00, 6.059152125693156e-01, 2.061961967995743e+05, 5.882660563312459e+04, 2.490464634102827e+02, 1.198303587214582e+00, -1.065210265364879e+00
586, 3.354334887846089e-01, 6.487475206128037e-01, 8.640131361789703e-02, 8.194176804693870e-01, 3.096230761892303e+02, -7.554231358231969e-01, -5.521247813208451e-01, 2.057577770629436e+05, 5.890421985669003e+04, 2.497150228131495e+02, 1.191092299693035e+00, -1.063264886747359e+00
587, 3.354331881129364e-01, 6.986776845744932e-01, 8.737779136754274e-02, 8.255056687307762e-01, 3.114857421020265e+02, -1.082831866349429e+00, 4.223401085276544e-01, 2.072393492343077e+05, 5.938900385796684e+04, 2.499134173449494e+02, 1.188951467668041e+00, -1.051113912520266e+00
588, 3.354329269569898e-01, 7.486158955124732e-01, 8.839914210147858e-02, 8.306178512163408e-01, 3.124770539582662e+02, -1.375372676070754e+00, 1.368869375691953e+00, 2.084222229545577e+05, 5.985731293510200e+04, 2.503338327161822e+02, 1.184413226958305e+00, -1.039375877618959e+00
589, 3.354248712932058e-01, 7.985509004889054e-01, 8.945144347853660e-02, 8.311914056843996e-01, 3.120838590137313e+02, 1.775203882752044e-01, 1.310442251427723e+00, 2.085004100529333e+05, 5.996438661462326e+04, 2.506085846137628e+02, 1.181446251631487e+00, -1.036692106048865e+00
590, 3.354180629104557e-01, 8.484986541072309e-01, 9.055397946394682e-02, 8.346663533691736e-01, 3.124900603522611e+02, 3.457896010375827e-01, 4.495281146001293e-01, 2.092755926101118e+05, 6.031157982711892e+04, 2.510102117730173e+02, 1.177107426073638e+00, -1.027989806126126e+00
591, 3.354208701859061e-01, 8.984548836923081e-01, 9.168188281364441e-02, 8.367244904333374e-01, 3.130242682586634e+02, -3.856593304748399e-01, -1.650236345355689e-01, 2.097663392482861e+05, 6.048559616543153e+04, 2.511152437644134e+02, 1.175972478497949e+00, -1.023628135698966e+00
592, 3.354144093610993e-01, 9.483944388780093e-01, 9.283973097808361e-02, 8.507293510268078e-01, 3.155857861137726e+02, -1.466949898686387e+00, 3.091101522981476e+00, 2.129942726669840e+05, 6.178107365214462e+04, 2.522711731827789e+02, 1.163470847276384e+00, -9.911573579683264e-01
593, 3.354114216346242e-01, 9.983485524982185e-01, 9.402260005481243e-02, 8.528175562044391e-01, 3.166667849243508e+02, -6.978518019081981e-01, 2.688838120700176e+00, 2.135489045923195e+05, 6.190091619172459e+04, 2.521416189500237e+02, 1.164873056457853e+00, -9.881535385231501e-01
594, 3.354059328486509e-01, 1.048304153906474e+00, 9.523460835225582e-02, 8.521806606788189e-01, 3.172051043961773e+02, -4.512165877882381e-01, 1.526449043337722e+00, 2.134708640851348e+05, 6.177325635992538e+04, 2.518096757090349e+02, 1.168464527064739e+00, -9.913532961924248e-01
595, 3.354040775085632e-01, 1.098261699916289e+00, 9.646470479674339e-02, 8.541220668104806e-01, 3.175291841428108e+02, -1.153765413077066e+00, 6.139333848390091e-01, 2.139146908640382e+05, 6.195648963400822e+04, 2.519825422333350e+02, 1.166594529547181e+00, -9.867606058704210e-01
596, 3.354053822478344e-01, 1.148221371786295e+00, 9.771390266723633e-02, 8.535077281004242e-01, 3.162801103774419e+02, -2.113448210467075e+00, 2.270566954812564e-01, 2.136530668223834e+05, 6.201969875097172e+04, 2.524211766264474e+02, 1.161847469588754e+00, -9.851762871859803e-01
597, 3.354019725594735e-01, 1.198189425210225e+00, 9.898424901075363e-02, 8.528282937314157e-01, 3.143206475815542e+02, -2.695738130562260e+00, 7.186075958849952e-01, 2.133032289044957e+05, 6.215009669800544e+04, 2.531534210240750e+02, 1.153916264386079e+00, -9.819078994308165e-01
598, 3.353960304740649e-01, 1.248155409701057e+00, 1.002634540946007e-01, 8.606136838512143e-01, 3.152104583707824e+02, -2.252267366722281e+00, 1.534077633480931e+00, 2.150425698778905e+05, 6.292535254944970e+04, 2.539925641735419e+02, 1.144816493224755e+00, -9.624763302257859e-01
599, 3.353930494123669e-01, 1.298119288937208e+00, 1.015589051694393e-01, 8.645966663856316e-01, 3.162543309510991e+02, -1.306601569913391e+00, 2.224153063543281e-01, 2.159934668752409e+05, 6.326092036984140e+04, 2.541707331193154e+02, 1.142882930445100e+00, -9.540654174764336e-01
600, 3.353895019610245e-01, 1.348090922714363e+00, 1.028687079251528e-01, 8.735053129986454e-01, 3.170104383204513e+02, -1.206001615759885e+00, -1.275833480289136e-01, 2.179584658866409e+05, 6.417331710240707e+04, 2.552069691007569e+02, 1.131625441924526e+00, -9.311964507756151e-01
601, 3.353887903723698e-01, 1.398061966615081e+00, 1.041826811433554e-01, 8.784776385425090e-01, 3.173820912074754e+02, -1.106461720259138e+00, -3.916263114281089e-01, 2.190509138431182e+05, 6.468688037419562e+04, 2.557932548905998e+02, 1.125247120210345e+00, -9.183241322522139e-01
602, 3.353848016196461e-01, 1.448032873960627e+00, 1.055080500245810e-01, 8.875087908945890e-01, 3.181643814635027e+02, -1.973546410058519e+00, -4.583158688388340e-01, 2.210482358445077e+05, 6.560652231581975e+04, 2.567899045758406e+02, 1.114388202921086e+00, -8.952735664303285e-01
