"PointID","x","y","z","Displacement_x","Displacement_y","Displacement_z","Sxx","Syy","Sxy","Szz","Sxz","Syz","Von_Mises_Stress"
208, 0.000000000000000e+00, 4.179104477602568e-01, 0.000000000000000e+00, 5.034638230823384e-05, 1.971149148382138e-04, 2.663672124907646e-03, -5.812791330640092e+04, 2.124817051357220e+06, -1.577167231090316e+04, -1.546908139087505e+05, -3.215851412509162e+05, -6.880085757178674e+04, 2.304465779814621e+06
209, 0.000000000000000e+00, 4.477611940288265e-01, 0.000000000000000e+00, 5.056416216381115e-05, 2.104693131613810e-04, 3.093790977004351e-03, -5.651282708680895e+04, 1.735200976558937e+06, 8.898862222300110e+04, -2.249808113452648e+05, -1.775791955776985e+04, 2.414824736980036e+04, 1.888628761321999e+06
210, 0.000000000000000e+00, 4.776119402973962e-01, 0.000000000000000e+00, 5.326479568619306e-05, 2.170796120646301e-04, 3.537740544657109e-03, -3.849026757140392e+04, 1.634219847628238e+06, -1.844961180878263e+05, 6.478773982567288e+04, -1.381090898105259e+05, 5.861438525558144e+04, 1.674967779380348e+06
211, 0.000000000000000e+00, 5.074626865659658e-01, 0.000000000000000e+00, 5.178861947300814e-05, 2.243174421489580e-04, 3.998063239465999e-03, -1.541462326669189e+05, 1.836282736300032e+06, -7.055204587223478e+04, 2.411092081990101e+05, -1.059968620383777e+05, 2.300456792459690e+05, 1.881145471735519e+06
212, 0.000000000000000e+00, 5.373134328345355e-01, 0.000000000000000e+00, 5.431719271706617e-05, 2.305333453544653e-04, 4.477173459288608e-03, 1.725123267537492e+05, 1.910881561591991e+06, -1.834274024738815e+05, 2.479636937051465e+05, -3.484080049070943e+05, 4.657453613867596e+05, 2.003076544947035e+06
213, 0.000000000000000e+00, 5.671641791031051e-01, 0.000000000000000e+00, 5.148815971300793e-05, 2.366163152207751e-04, 4.984093993342278e-03, -2.043493215542478e+05, 1.253634327054136e+06, -1.045252337220133e+05, -2.767706387642706e+05, -1.453827756429581e+05, 1.599391850386027e+05, 1.552248987645364e+06
214, 0.000000000000000e+00, 5.970149253716749e-01, 0.000000000000000e+00, 5.095566422394547e-05, 2.437698588457493e-04, 5.516510325698581e-03, -6.132408051063729e+04, 1.707678325703996e+06, -1.863017837611223e+05, -9.417667252292129e+03, -9.908015635576964e+04, -1.288333399831560e+05, 1.795441729352515e+06
215, 0.000000000000000e+00, 6.268656716402444e-01, 0.000000000000000e+00, 4.953256306174493e-05, 2.483494377071432e-04, 6.063434286575076e-03, 7.432972221570963e+02, 1.483234226202424e+06, -1.365035397797896e+05, -3.081280306699430e+04, -1.211110114593692e+05, 1.013218421662140e+04, 1.531590035970875e+06
216, 0.000000000000000e+00, 6.567164179088141e-01, 0.000000000000000e+00, 4.992279298943192e-05, 2.519873229802974e-04, 6.627940644168093e-03, -1.531330295974722e+05, 1.340828455633730e+06, 1.031336257962071e+05, 1.328499478342214e+05, -2.396516553312977e+04, -1.628035245399127e+04, 1.385960822114033e+06
217, 0.000000000000000e+00, 6.865671641773838e-01, 0.000000000000000e+00, 4.949548375912660e-05, 2.520242953275992e-04, 7.208633624946306e-03, -7.965258891618889e+04, 1.540440553136379e+06, 9.675490405329190e+04, 2.427064767040475e+05, -2.197312732637883e+05, -6.147148720921555e+04, 1.546166778704062e+06
218, 0.000000000000000e+00, 7.164179104459534e-01, 0.000000000000000e+00, 4.945522417142134e-05, 2.541573580538622e-04, 7.799745484193814e-03, -1.076492230444364e+05, 9.686098128223605e+05, -6.419550920924585e+04, 3.410516325873222e+04, -6.838409008397830e+04, 3.556267878392090e+04, 1.027642852888681e+06
219, 0.000000000000000e+00, 7.462686567145230e-01, 0.000000000000000e+00, 4.827978533449538e-05, 2.531582146288996e-04, 8.419653087363083e-03, -1.650988547231746e+05, 8.870545967420315e+05, 4.252312322217337e+04, -1.513788282655962e+05, -7.362462623641902e+04, 9.802195766112300e+04, 1.069247805097970e+06
220, 0.000000000000000e+00, 7.761194029830928e-01, 0.000000000000000e+00, 4.567078890879012e-05, 2.541712116315323e-04, 9.047567859613631e-03, -3.738262799744026e+04, 1.196152898323215e+06, 5.601443606999170e+04, -1.102136955564246e+04, -3.663540336487906e+04, 1.020762710098601e+05, 1.238743422436223e+06
221, 0.000000000000000e+00, 8.059701492516623e-01, 0.000000000000000e+00, 4.725163989306724e-05, 2.545279811268647e-04, 9.685888786713281e-03, 3.469852902887399e+04, 1.254281066514529e+06, -7.153792085007721e+03, -1.183042151655640e+05, -4.482887998522619e+04, 9.880090397727105e+03, 1.305322237879397e+06
222, 0.000000000000000e+00, 8.358208955202320e-01, 0.000000000000000e+00, 4.695277087904404e-05, 2.579530451151113e-04, 1.033518911675141e-02, 4.292294972821695e+04, 1.074866304820160e+06, -4.472998221691980e+04, -4.075700325771355e+04, -1.072153828582568e+05, 3.717031853926964e+05, 1.270133810696069e+06
223, 0.000000000000000e+00, 8.656716417888017e-01, 0.000000000000000e+00, 4.552415041944244e-05, 2.567580405145268e-04, 1.099989929314064e-02, 8.615417925540356e+04, 9.335518898875760e+05, -1.758778833841424e+05, -1.664429945189441e+05, -1.209834346666902e+05, 3.774439914384372e+05, 1.249015789713331e+06
224, 0.000000000000000e+00, 8.955223880573714e-01, 0.000000000000000e+00, 4.524092141720663e-05, 2.554418470595565e-04, 1.167438000769697e-02, -8.377217505788879e+04, 1.009430476857741e+06, 2.156647526101923e+04, -1.478989360744998e+05, -1.749526675837176e+04, 4.763629762884383e+05, 1.397278237150174e+06
225, 0.000000000000000e+00, 9.253731343259410e-01, 0.000000000000000e+00, 4.270585571809261e-05, 2.522372823374752e-04, 1.236467613191567e-02, -4.697142740166852e+04, 4.773256166889587e+05, 7.544594041485201e+03, 6.628710475268391e+04, 2.007676435956244e+04, 3.568244544869572e+05, 7.821028308223299e+05
226, 0.000000000000000e+00, 9.552238805945107e-01, 0.000000000000000e+00, 4.377968330269381e-05, 2.480293421932636e-04, 1.305999959459037e-02, -1.388841585633958e+05, 5.267696896484091e+05, 3.813145414743164e+04, 2.202626131041364e+05, -5.825051501728444e+04, 2.399616749761444e+05, 7.213183942356218e+05
227, 0.000000000000000e+00, 9.850746268630813e-01, 0.000000000000000e+00, 4.450733140874880e-05, 2.410281751170501e-04, 1.376328105198887e-02, -1.602443051378100e+05, 7.205028171236003e+05, -8.637430204733709e+04, 9.884475177696339e+03, -5.889597942433638e+04, 2.858840304012515e+05, 9.658134744564357e+05
228, 0.000000000000000e+00, 1.014925373131734e+00, 0.000000000000000e+00, 4.150495884090374e-05, 2.383859566553737e-04, 1.447738316101380e-02, -1.064237564422948e+04, 8.740829917845358e+05, -3.461505009873670e+04, -1.759048568888851e+05, 2.275855190967125e+04, 2.376309047824920e+05, 1.063398501869736e+06
229, 0.000000000000000e+00, 1.044776119400469e+00, 0.000000000000000e+00, 4.032015283882834e-05, 2.352058351189901e-04, 1.519815633865468e-02, -4.707333476456837e+04, 7.072850966746754e+05, 8.973996991911482e+04, -4.540530440093343e+04, -6.252768197417348e+04, 2.236035821178276e+05, 8.681507576972323e+05
230, 0.000000000000000e+00, 1.074626865669204e+00, 0.000000000000000e+00, 4.082979754867211e-05, 2.308237630590515e-04, 1.592803231554368e-02, -5.150617422472165e+04, 7.654673943901702e+05, 3.247463795255119e+04, 6.179223020544259e+04, -4.587505629893373e+04, 2.550152461339082e+05, 8.901102372515666e+05
231, 0.000000000000000e+00, 1.104477611937939e+00, 0.000000000000000e+00, 3.912372137255399e-05, 2.269780768759111e-04, 1.666815926372434e-02, 1.617397386248322e+04, 7.280394756051251e+05, -3.162533732481523e+04, -1.651366132845131e+05, 1.630350063780798e+04, 2.159927667882686e+05, 9.013608033800680e+05
232, 0.000000000000000e+00, 1.134328358206675e+00, 0.000000000000000e+00, 3.911807007738084e-05, 2.245659513146238e-04, 1.741537711749323e-02, -1.206787221310184e+05, 7.192988199555050e+05, 1.167022635183964e+05, 4.250926214225612e+03, -2.356891391537846e+04, 1.542788822536763e+05, 8.544953164665949e+05
233, 0.000000000000000e+00, 1.164179104475410e+00, 0.000000000000000e+00, 3.819176999115409e-05, 2.171081625247390e-04, 1.817082369567801e-02, -4.698447049707468e+04, 3.297684860069028e+05, -4.026172061905828e+04, 9.399665241314315e+04, -2.521322897195950e+04, 1.437381174956820e+05, 4.212546626859396e+05
234, 0.000000000000000e+00, 1.194029850744146e+00, 0.000000000000000e+00, 3.720839126780673e-05, 2.098915842938046e-04, 1.893220969659218e-02, -6.198368311711407e+04, 2.866530918674264e+05, 3.479628994216138e+04, 5.199233380559089e+04, 5.591257190026246e+03, 1.572156086267210e+05, 4.155457579850785e+05
235, 0.000000000000000e+00, 1.223880597012881e+00, 0.000000000000000e+00, 3.674752613981353e-05, 2.013384333208763e-04, 1.969711711694458e-02, -3.938566198638806e+04, 3.882860462047072e+05, -6.605271818176542e+04, 1.074905177613251e+05, 7.082567528090601e+03, 5.615907290012874e+04, 4.054156051659335e+05
236, 0.000000000000000e+00, 1.253731343281616e+00, 0.000000000000000e+00, 3.514760717850118e-05, 1.942952821899421e-04, 2.046603787130249e-02, -4.981874590811177e+04, 4.560163069199898e+05, -3.695177186006215e+04, -1.145517194462096e+05, 6.349138986667731e+02, 2.747884778230538e+04, 5.469610923330433e+05
237, 0.000000000000000e+00, 1.283582089550352e+00, 0.000000000000000e+00, 3.368405339714432e-05, 1.879633952061067e-04, 2.123832215062312e-02, 5.850997358379856e+03, 3.748591556478933e+05, 1.339497314050787e+04, -4.402357075633865e+04, -1.405103243472075e+04, 1.016718253285532e+05, 4.349720296812364e+05
238, 0.000000000000000e+00, 1.313432835819087e+00, 0.000000000000000e+00, 3.354712043028216e-05, 1.803576003405402e-04, 2.201528117601241e-02, -9.988367720891336e+04, 3.498428797795444e+05, 3.133926326361244e+04, 6.897405037435162e+04, -2.646400862062812e+04, 1.173640711726630e+05, 4.485505087585586e+05
239, 0.000000000000000e+00, 1.343283582087822e+00, 0.000000000000000e+00, 3.272410569219938e-05, 1.710821520829724e-04, 2.279598023162632e-02, -7.418269405245579e+04, 2.620026168411541e+05, -1.533803667761006e+04, 1.911567453449102e+04, -2.358015610533021e+04, 1.390593279158704e+05, 3.882601386014494e+05
240, 0.000000000000000e+00, 1.373134328356558e+00, 0.000000000000000e+00, 3.228015496856140e-05, 1.634020356513430e-04, 2.358096906259402e-02, -8.445993659526188e+04, 3.707880950737323e+05, 2.849689674864665e+03, -5.257795411412482e+04, -6.101862727113630e+02, 1.193518730730843e+05, 4.863261347788438e+05
241, 0.000000000000000e+00, 1.402985074625293e+00, 0.000000000000000e+00, 3.079285795066361e-05, 1.553043768620724e-04, 2.437028989715351e-02, -3.783262106807576e+04, 3.831051628224558e+05, 1.509623238099379e+04, -6.358357946610106e+04, -2.164945511000474e+04, 7.355524120961392e+04, 4.549859196397262e+05
242, 0.000000000000000e+00, 1.432835820894029e+00, 0.000000000000000e+00, 2.969733158392218e-05, 1.482927273668833e-04, 2.516231815501044e-02, -6.290863016221498e+03, 2.513455018218553e+05, 1.801453508720990e+04, -2.976394895044444e+04, -1.958282249252818e+04, 9.163726192949510e+04, 3.166878547359059e+05
243, 0.000000000000000e+00, 1.462686567162764e+00, 0.000000000000000e+00, 2.933744112480329e-05, 1.382152130947056e-04, 2.595705012837662e-02, -3.896412844942915e+04, 1.418792831976165e+05, -8.955261962602623e+03, 2.243514304733550e+04, -6.409684483234891e+03, 7.400355689517918e+04, 2.053386908542872e+05
244, 0.000000000000000e+00, 1.492537313431499e+00, 0.000000000000000e+00, 2.836344108153588e-05, 1.284399908531271e-04, 2.675323780918576e-02, -6.109503526376249e+04, 2.070139265484487e+05, -1.650160794510623e+04, 1.661590075477606e+04, -4.260430244085499e+03, 5.745695188243741e+04, 2.605027323355590e+05
245, 0.000000000000000e+00, 1.522388059700235e+00, 0.000000000000000e+00, 2.754630357400603e-05, 1.195769007260178e-04, 2.755028896132701e-02, -2.506289145492277e+04, 1.794059801013083e+05, 1.165617776973761e+04, -2.554332927425209e+04, -2.267899155250457e+04, 2.643108973287078e+04, 2.143651132116979e+05
246, 0.000000000000000e+00, 1.552238805968970e+00, 0.000000000000000e+00, 2.694058040338468e-05, 1.097872152074283e-04, 2.834969463101744e-02, -1.667906452524306e+04, 1.299355890339144e+05, 1.277769737894862e+04, -2.470986399740914e+04, -2.688552295398407e+04, 2.558591702314462e+04, 1.654085952876872e+05
247, 0.000000000000000e+00, 1.582089552237706e+00, 0.000000000000000e+00, 2.617693132917626e-05, 9.993152860063303e-05, 2.915078234672863e-02, -2.699995932406447e+04, 1.682961328425986e+05, -1.325654934036366e+04, 8.805204456369431e+03, -7.859134114614393e+03, 3.447087020245930e+04, 1.915912152189832e+05
248, 0.000000000000000e+00, 1.611940298506441e+00, 0.000000000000000e+00, 2.500421015923238e-05, 9.012570746694606e-05, 2.995403044133056e-02, -3.739641052611674e+04, 7.430266929100969e+04, 5.922825628244440e+03, -1.851684263595921e+04, -5.646393424388310e+03, 5.433442854781223e+04, 1.406480266419153e+05
249, 0.000000000000000e+00, 1.641791044775176e+00, 0.000000000000000e+00, 2.434943638163212e-05, 7.991879687447440e-05, 3.075835472542945e-02, -5.002426076784795e+04, 1.150849274542836e+05, 3.063074262529319e+03, -1.958800678793322e+04, -2.514887198512879e+03, 5.718121452794509e+04, 1.817093820745216e+05
250, 0.000000000000000e+00, 1.671641791043912e+00, 0.000000000000000e+00, 2.378536199263218e-05, 6.980484203535173e-05, 3.156362807035251e-02, -3.713774877284314e+04, 6.819082776668234e+04, 7.220943131171249e+03, -3.052906535959486e+04, 1.988883054245810e+03, 3.640010965603028e+04, 1.207679489393428e+05
251, 0.000000000000000e+00, 1.701492537312647e+00, 0.000000000000000e+00, 2.287105191527833e-05, 5.945748842720966e-05, 3.236973810046667e-02, -4.321516140757280e+04, 6.719046722953839e+04, 4.068858261418514e+03, -2.248391773758278e+04, -3.290541204143378e+03, 3.584306133521631e+04, 1.194431507186122e+05
252, 0.000000000000000e+00, 1.731343283581383e+00, 0.000000000000000e+00, 2.213441777401681e-05, 4.913310466458237e-05, 3.317651451572697e-02, -3.632455182385173e+04, 6.575023039171158e+04, -4.124695545202093e+03, -1.901226367395156e+04, -4.030930448270251e+02, 2.725977874410466e+04, 1.059841584688416e+05
253, 0.000000000000000e+00, 1.761194029850118e+00, 0.000000000000000e+00, 2.115015016866673e-05, 3.885088780166204e-05, 3.398406574613516e-02, -3.799002660673156e+04, 3.943927944033712e+04, 1.434512966430115e+03, -1.456924204499687e+04, -2.390137773266408e+03, 3.628838515370958e+04, 9.329645190464031e+04
254, 0.000000000000000e+00, 1.791044776118853e+00, 0.000000000000000e+00, 2.056841972884055e-05, 2.822743468460648e-05, 3.479226172618767e-02, -3.340710647587146e+04, 2.816651665528554e+04, -5.489439709308978e+03, -1.234583732774744e+04, -2.749979132964756e+03, 3.177597019222080e+04, 7.797624843546511e+04
255, 0.000000000000000e+00, 1.820895522387589e+00, 0.000000000000000e+00, 1.978975441010306e-05, 1.746025169347201e-05, 3.560075739327159e-02, -3.767429870027497e+04, 1.557102366377804e+04, -8.272315952263054e+03, -1.836296667791029e+04, -7.232853457468156e+01, 2.871676184835160e+04, 6.970667371477159e+04
256, 0.000000000000000e+00, 1.850746268656324e+00, 0.000000000000000e+00, 1.897564567885507e-05, 6.737820789623483e-06, 3.640963441079151e-02, -3.714005212243146e+04, 1.801726893996182e+04, -3.690432833252227e+03, -1.102685838637716e+04, -1.796621061904763e+03, 2.448225507835816e+04, 6.428513832440958e+04
257, 0.000000000000000e+00, 1.880597014925060e+00, 0.000000000000000e+00, 1.805253626295349e-05, -4.072582964169923e-06, 3.721884375594715e-02, -3.917104521486095e+04, 2.852524023471712e+03, 1.828741709262304e+02, -1.086253452754117e+04, -3.069690116254060e+03, 2.416521246702388e+04, 5.619581204864161e+04
258, 0.000000000000000e+00, 1.910447761193795e+00, 0.000000000000000e+00, 1.724770422935340e-05, -1.498680041323594e-05, 3.802823318371051e-02, -3.086416089554245e+04, -3.057672297062918e+02, 2.405035550033454e+03, -4.795509536074998e+03, 3.952871526953001e+02, 1.753376150545193e+04, 4.191531483763273e+04
259, 0.000000000000000e+00, 1.940298507462530e+00, 0.000000000000000e+00, 1.632653594860201e-05, -2.591044244817930e-05, 3.883790433231127e-02, -4.398427448711802e+04, -1.176950686944637e+04, -9.987845978361712e+02, -1.573272492530142e+04, 1.343567434237887e+03, 1.193000980977887e+04, 3.689455021931056e+04
260, 0.000000000000000e+00, 1.970149253731265e+00, 0.000000000000000e+00, 1.532297918156039e-05, -3.684437235918284e-05, 3.964758787131090e-02, -3.951271448887859e+04, -1.676922356015257e+04, 3.227320848699230e+02, -1.827797837005069e+04, 5.387204800168886e+02, 8.465755907429197e+03, 2.648430791778300e+04
261, 3.355180000000000e-01, 4.999999999990528e-02, 7.920070000000000e-02, -6.528194384139430e-06, -1.137851133754531e-04, 9.621429815132553e-05, -5.712849591037257e+06, -1.303844125682987e+07, -4.894099816748246e+05, -4.139249826543052e+06, -1.211376268187578e+05, 1.179123637251984e+06, 8.520659939991748e+06
262, 3.355180000000000e-01, 9.999999999980125e-02, 7.920070000000000e-02, -1.187027985939323e-05, -2.494834483102795e-04, 2.511986989710557e-04, -2.821560821637061e+06, -9.826045486897312e+06, -1.119120253148818e+05, -6.608990777681083e+05, -1.158986725656039e+05, 1.258989977684136e+06, 8.584790291666672e+06
263, 3.355180000000000e-01, 1.499999999997075e-01, 7.920070000000000e-02, -1.120003789838089e-05, -3.631986674396850e-04, 5.416582592093419e-04, -3.087612405481475e+06, -1.287870638280762e+07, -7.903111245798906e+05, -3.217691437174205e+05, 2.906642295328991e+05, 9.874583843153517e+05, 1.164682342143651e+07
264, 3.355180000000000e-01, 1.999999999996311e-01, 7.920070000000000e-02, -2.528684632333543e-05, -5.015566641436398e-04, 8.905248614080961e-04, -2.714334928454686e+06, -9.871457520293731e+06, -2.929190577234815e+05, -9.708848252065628e+05, -5.750720040014002e+04, 6.630413918797241e+05, 8.266093744828559e+06
265, 3.355180000000000e-01, 2.499999999995493e-01, 7.920070000000000e-02, -3.894167122362163e-05, -5.740919757141368e-04, 1.319706119011228e-03, -1.849848819830294e+06, -6.712254854698198e+06, -7.877888065550062e+04, -1.095378842898600e+06, -2.015269127433198e+05, 2.536215147240595e+05, 5.311702740831303e+06
266, 3.355180000000000e-01, 2.999999999994089e-01, 7.920070000000000e-02, -4.033073064775659e-05, -6.827771711080712e-04, 1.839951961114049e-03, -1.385710609134117e+06, -8.647996519505117e+06, 4.131137893396572e+05, -1.130702063740314e+06, -9.144234784404999e+04, 2.467128637309055e+05, 7.441602434797962e+06
267, 3.355180000000000e-01, 3.499999999992631e-01, 7.920070000000000e-02, -4.644986134562726e-05, -7.839240485573856e-04, 2.414375161730362e-03, -1.337807978222095e+06, -6.684569625493514e+06, -2.572393599227206e+05, -4.746747195608628e+05, -1.342283449466179e+05, 1.683640984987385e+05, 5.855376534302945e+06
268, 3.355180000000000e-01, 3.999999999991173e-01, 7.920070000000000e-02, -6.665532633565521e-05, -8.671679954317477e-04, 3.075687471546063e-03, -1.527851287823676e+06, -7.139018875360161e+06, -1.904414999950939e+04, -8.405811648818497e+05, -3.146962510089040e+05, 2.992225186229756e+05, 6.031643335952475e+06
269, 3.355180000000000e-01, 4.499999999989715e-01, 7.920070000000000e-02, -5.108855263791234e-05, -9.484265978786724e-04, 3.787727683251049e-03, -1.432382612028003e+06, -7.153253914353096e+06, -3.312989564720554e+05, -8.751270338542628e+05, 1.150998785675629e+05, 2.562851552376341e+05, 6.065719814383948e+06
270, 3.355180000000000e-01, 4.999999999988257e-01, 7.920070000000000e-02, -7.002402120856455e-05, -1.022435089374656e-03, 4.556800541294530e-03, -9.912917629326057e+05, -5.799710690104985e+06, -5.817733208088311e+05, -7.849675323859353e+05, -6.245717473739391e+04, 6.577067888988578e+05, 5.145908428016322e+06
271, 3.355180000000000e-01, 5.499999999986800e-01, 7.920070000000000e-02, -7.115445997562218e-05, -1.106695085289138e-03, 5.382953501404858e-03, -8.381262945641556e+05, -6.128799829805257e+06, 6.250979293936210e+03, -7.648378630139709e+05, -1.973372887498311e+05, 8.314546799820554e+04, 5.340601610615350e+06
272, 3.355180000000000e-01, 5.999999999985342e-01, 7.920070000000000e-02, -7.613506550150501e-05, -1.190926030646685e-03, 6.264144574828958e-03, -3.250114148284869e+05, -4.529458724178630e+06, -9.838808046005355e+04, -1.250984771181377e+04, 1.291157282985240e+05, 2.318006039599704e+05, 4.396496172702084e+06
273, 3.355180000000000e-01, 6.499999999983883e-01, 7.920070000000000e-02, -8.451121354416998e-05, -1.252479412542983e-03, 7.200613636574781e-03, -1.097825034635085e+06, -5.592198511020768e+06, -1.617258850570608e+05, -7.181386030079914e+05, -9.959445161519288e+04, 2.427264265563042e+05, 4.725989702037618e+06
274, 3.355180000000000e-01, 6.999999999982426e-01, 7.920070000000000e-02, -8.481188968749768e-05, -1.322315366730914e-03, 8.177091144436880e-03, -6.229053023836539e+05, -4.769587694170397e+06, 2.963336237550626e+05, -4.435667676800786e+05, -3.129930957391880e+03, 1.137056187221767e+05, 4.274699317461030e+06
275, 3.355180000000000e-01, 7.499999999980967e-01, 7.920070000000000e-02, -8.507303961645353e-05, -1.384104441858137e-03, 9.198442121776600e-03, -3.981589540777813e+05, -4.554612805625964e+06, -3.886741567472055e+05, -3.090977078712826e+05, 5.980357472651041e+04, -1.956600617827553e+04, 4.256677128260638e+06
276, 3.355180000000000e-01, 7.999999999979509e-01, 7.920070000000000e-02, -9.312870369335147e-05, -1.449099512483218e-03, 1.025074335662570e-02, -1.824053005510740e+05, -3.333116675145153e+06, -1.433725888280185e+05, -2.452525640599375e+05, -9.075221634431837e+04, 8.181078993817288e+04, 3.136777385243406e+06
277, 3.355180000000000e-01, 8.499999999978051e-01, 7.920070000000000e-02, -9.993709305567214e-05, -1.501345876300138e-03, 1.135327930458862e-02, -5.753576395283964e+05, -3.486790684747916e+06, -1.066017552010148e+05, -4.276620431098110e+05, -1.323728579601630e+05, 1.780886348752604e+05, 3.018288987964665e+06
278, 3.355180000000000e-01, 8.999999999976593e-01, 7.920070000000000e-02, -9.712981481027616e-05, -1.545116361394552e-03, 1.248118325972739e-02, -2.920390122466758e+05, -3.129290093016599e+06, -2.079716037217078e+05, -1.163833416959092e+05, 3.896233418526418e+04, 1.133692177674121e+05, 2.958394217133862e+06
279, 3.355180000000000e-01, 9.499999999975136e-01, 7.920070000000000e-02, -1.035906388275887e-04, -1.605561170163352e-03, 1.363903072806311e-02, -3.088311274582816e+05, -3.531254424286339e+06, -3.702035522399528e+05, -6.949612719477316e+04, 1.923067872098586e+04, 1.531714479975776e+05, 3.419821306971651e+06
280, 3.355180000000000e-01, 9.999999999973894e-01, 7.920070000000000e-02, -1.065783658854291e-04, -1.651447482996643e-03, 1.482189972088849e-02, -1.336087183378484e+05, -2.447469216603750e+06, -6.156083081418629e+04, -1.476378845455084e+05, -1.277362013210792e+04, 1.223018497199862e+04, 2.309543921532363e+06
281, 3.355180000000000e-01, 1.049999999997499e+00, 7.920070000000000e-02, -1.120671548292575e-04, -1.695846067422515e-03, 1.603390841302850e-02, -6.633076586318943e+04, -2.477471963102657e+06, -1.454757005380946e+05, -2.358374522026173e+05, -6.217798520210788e+04, 6.747769881955416e+04, 2.349973914426516e+06
282, 3.355180000000000e-01, 1.099999999997631e+00, 7.920070000000000e-02, -1.139224919577651e-04, -1.738300063866535e-03, 1.726400479229385e-02, -3.965816180799558e+04, -2.116062185871272e+06, 1.502060798660854e+05, -1.403309796755671e+05, -9.037007188554999e+04, 5.347405670252596e+03, 2.050566476970636e+06
283, 3.355180000000000e-01, 1.149999999997763e+00, 7.920070000000000e-02, -1.126177519192098e-04, -1.778628213598150e-03, 1.851320231524101e-02, 2.235154246036152e+04, -1.266869805402800e+06, 2.432506337068345e+04, -4.738592593351571e+04, 7.005889534255594e+04, 8.347005216939159e+04, 1.270609927037436e+06
284, 3.355180000000000e-01, 1.199999999997894e+00, 7.920070000000000e-02, -1.160274381818358e-04, -1.810574759240752e-03, 1.978354897088572e-02, -1.773206042938893e+05, -1.643955604991720e+06, -1.030990054936382e+04, -1.198553940583408e+05, 8.696699998536518e+04, 6.700091982550168e+04, 1.508335835778299e+06
285, 3.355180000000000e-01, 1.249999999998026e+00, 7.920070000000000e-02, -1.219695257518097e-04, -1.844590264050032e-03, 2.106275481421735e-02, 9.377258022014163e+03, -1.301583636209162e+06, -5.095594288527826e+04, -6.971900665481537e+04, 8.661939887871304e+02, 4.843401534948814e+04, 1.279066813019881e+06
286, 3.355180000000000e-01, 1.299999999998157e+00, 7.920070000000000e-02, -1.249505900618314e-04, -1.880711118490162e-03, 2.235820545713807e-02, 2.178529850955171e+04, -1.099104830489689e+06, -3.089139223867256e+04, -8.699950730057230e+04, -2.044945469195923e+04, 3.805713950771226e+04, 1.074595464713520e+06
287, 3.355180000000000e-01, 1.349999999998289e+00, 7.920070000000000e-02, -1.284980461317342e-04, -1.909077320015936e-03, 2.366800742392516e-02, -4.780305443909876e+04, -1.119497554160995e+06, 1.698940107554176e+04, 1.369010071228087e+04, -2.173509180895683e+04, -2.270202957651931e+03, 1.104767400120891e+06
288, 3.355180000000000e-01, 1.399999999998421e+00, 7.920070000000000e-02, -1.292096241017598e-04, -1.938033436890724e-03, 2.498198101281318e-02, 5.619396254760851e+04, -8.244645667879583e+05, -8.190187401258067e+04, 2.400222976462884e+04, 3.024498683231861e+04, 1.290561904420013e+03, 8.781337336291657e+05
289, 3.355180000000000e-01, 1.449999999998552e+00, 7.920070000000000e-02, -1.331983738502018e-04, -1.967126085437587e-03, 2.630734980510759e-02, -2.612867140578489e+04, -6.970681511101191e+05, -5.189341432027224e+04, -5.462360265615072e+04, -2.432630142018000e+03, 1.013203426398828e+05, 6.861102973292371e+05
290, 3.355180000000000e-01, 1.499999999998684e+00, 7.920070000000000e-02, -1.348777325213477e-04, -1.992474785638382e-03, 2.764032584391202e-02, -2.149824772927904e+04, -5.371277509556981e+05, -3.573030497826969e+04, -2.660429981250513e+04, 6.233843338727512e+03, 8.666260036252423e+04, 5.382794726356355e+05
291, 3.355180000000000e-01, 1.549999999998815e+00, 7.920070000000000e-02, -1.375752246456645e-04, -2.017729907774985e-03, 2.898090419956850e-02, -5.865561781480030e+04, -7.096359552195147e+05, -8.885507531460334e+04, -2.123240516496171e+04, 1.206510804515192e+04, 2.596940150397122e+04, 6.896979594702956e+05
292, 3.355180000000000e-01, 1.599999999998947e+00, 7.920070000000000e-02, -1.397674401330817e-04, -2.041855168837932e-03, 3.032209827202333e-02, 4.966968149880945e+04, -3.210436036415352e+05, -3.093031341574575e+04, 2.806246918502832e+04, 3.764390972410145e+03, 4.617644107112125e+04, 3.730877733940166e+05
293, 3.355180000000000e-01, 1.649999999999079e+00, 7.920070000000000e-02, -1.416154433403882e-04, -2.064385346431850e-03, 3.166961390477761e-02, 3.687193286033598e+04, -3.433547148035064e+05, -3.894636235935938e+04, 3.667239292727027e+02, 2.985432212538813e+04, 5.089168978183666e+04, 3.834304004600951e+05
294, 3.355180000000000e-01, 1.699999999999210e+00, 7.920070000000000e-02, -1.437646121690631e-04, -2.087477105279095e-03, 3.301968114325474e-02, 5.212771448901689e+04, -2.416070771499031e+05, -3.477094780916681e+04, 2.849403902610320e+02, 2.497601823983922e+04, 3.157577245603773e+04, 2.867565582721917e+05
295, 3.355180000000000e-01, 1.749999999999342e+00, 7.920070000000000e-02, -1.465434795985300e-04, -2.108064876329613e-03, 3.437213639147002e-02, 5.466443583041009e+04, -1.517560328492539e+05, -2.788077286562055e+04, 1.299780111753504e+04, 4.560522931693145e+03, 2.366964651028489e+04, 1.995490820957147e+05
