JST,LAX-FRIEDRICH,ROE,AUSM
0.7039884745,0.7039884745,0.7039884745,0.6941052558
1.03055862,1.016346668,1.055674296,1.062409502
1.13345133,1.136457919,1.126787197,1.103297018
1.154189942,1.11679921,1.112520807,1.103581383
1.173033035,1.03543105,1.065043651,1.072017096
1.16754357,0.9235359894,0.9989433378,1.01041473
1.124769864,0.793191229,0.9499101021,0.9517900148
1.056123173,0.6525462771,0.9297242813,0.9250804651
0.9896796565,0.533327098,0.9181100328,0.9169519912
0.960349206,0.4841581691,0.8967467993,0.9031797586
0.9737788367,0.4856536143,0.8665038618,0.8795751437
0.9947688448,0.4841824579,0.8384115396,0.8540169814
0.9917472878,0.4579607859,0.8108484337,0.8252634416
0.9530688179,0.4040468398,0.7693418561,0.7808709024
0.8803666953,0.3232770216,0.7058517604,0.7142804352
0.7897636678,0.2159917639,0.6277473378,0.6354137745
0.718482424,0.08196409106,0.5549962543,0.5671759004
0.6960671856,-0.07688444549,0.5032377244,0.5215602128
0.6990586874,-0.2469217161,0.4659573514,0.4848452052
0.6899568304,-0.3848212924,0.4245759518,0.4383084912
0.6518765236,-0.44583605,0.3665106223,0.3745202541
0.5821002453,-0.4602374738,0.290542261,0.2981263926
0.4871443982,-0.4777142342,0.2094502279,0.224968643
0.3886426347,-0.5170631717,0.1488251655,0.1745370082
0.3254919836,-0.5813539681,0.1223893332,0.14909351
0.313668953,-0.6700044816,0.1113451333,0.1298358748
0.3219281519,-0.7822830259,0.08977642236,0.09763766242
0.3193301043,-0.9178062608,0.04492018923,0.04358089644
0.2944620344,-1.07538651,-0.02438897881,-0.0317596481
0.2466116667,-1.248450217,-0.1101457054,-0.1181590047
0.1810383848,-1.413291248,-0.1947273885,-0.195768241
0.1092568747,-1.525624874,-0.2585670634,-0.2481681456
0.04843680403,-1.573421618,-0.2999208221,-0.2817403668
0.0110931475,-1.597562317,-0.336260644,-0.3170609828
-0.007708090189,-1.630547779,-0.3845510442,-0.3690793591
-0.02403572198,-1.682952231,-0.4522569918,-0.4426624244
