"Time_Iter","Outer_Iter","Inner_Iter",   "rms[Rho][0]"  ,  "rms[RhoU][0]"  ,  "rms[RhoV][0]"  ,  "rms[RhoW][0]"  ,  "rms[RhoE][0]"  ,      "CD[0]"     ,      "CL[0]"     ,     "CSF[0]"     ,     "CMx[0]"     ,     "CMy[0]"     ,     "CMz[0]"     ,     "CFx[0]"     ,     "CFy[0]"     ,     "CFz[0]"     ,     "CEff[0]"    ,   "avg[bgs][0]"  ,    "rms[U][1]"   ,    "rms[R][1]"   ,    "rms[E][1]"   ,  "rms[DispX][1]" ,  "rms[DispY][1]" ,  "rms[DispZ][1]" ,   "avg[bgs][1]"  
          0,          22,           0,      -12.00810314,      -9.635658457,      -9.882480908,      -9.789489862,      -6.529999315,     0.02653978567,      0.3897474302,    0.001734643516,      0.3526555131,    -0.07829809209,    -0.01439285849,     0.01292162919,    0.001734643516,      0.3904362318,       14.68540233,      -2.581567195,      -4.947019602,      0.9042999593,      -4.745353194,                 0,                 0,                 0,      -7.236313075
          0,          23,           0,      -12.00839836,      -9.634582573,      -9.883221895,      -9.789034611,      -6.530061964,      0.0265401495,      0.3897525178,     0.00173447378,      0.3526595532,     -0.0782996189,     -0.0143930479,     0.01292181525,     0.00173447378,       0.390441329,        14.6853927,      -3.416448255,      -5.637128435,       1.135750074,      -5.156455607,                 0,                 0,                 0,      -7.391922233
          0,          24,           0,      -12.53314997,      -10.13774692,      -10.38862749,      -10.30058064,      -7.050134827,      0.0265401121,      0.3897521378,    0.001734399092,      0.3526594671,    -0.07829943823,    -0.01439305375,     0.01292179114,    0.001734399092,      0.3904409479,       14.68539908,      -3.719497059,      -6.668026466,      0.9544049636,      -6.471927196,                 0,                 0,                 0,      -8.318848892
          0,          25,           0,      -13.13448513,      -10.49140838,      -10.75425494,      -10.76969506,      -7.576610739,     0.02654011385,      0.3897521331,    0.001734398703,      0.3526594255,    -0.07829943772,    -0.01439305347,     0.01292179304,    0.001734398703,      0.3904409433,       14.68539794,      -4.500147691,      -5.870818632,      0.8884081581,      -5.837721484,                 0,                 0,                 0,      -6.716653907
          0,          26,           0,      -12.13238491,       -9.75634842,      -10.00196808,        -9.9189704,      -6.653425487,      0.0265404729,      0.3897561158,    0.001733584962,      0.3526631813,    -0.07829998698,    -0.01439343443,     0.01292201289,    0.001733584962,       0.390444936,       14.68534932,      -3.583324946,      -4.958792197,       1.055457981,      -4.752534187,                 0,                 0,                 0,      -6.763084906
          0,          27,           0,      -12.20224432,      -9.824337984,      -10.07488908,       -9.98413094,      -6.724102138,     0.02654071795,      0.3897587495,    0.001732662251,      0.3526652994,    -0.07830079969,    -0.01439377232,     0.01292216587,    0.001732662251,      0.3904475767,       14.68531297,      -3.545831178,      -4.669698452,       1.170312109,      -4.465492638,                 0,                 0,                 0,      -7.198742579
          0,          28,           0,      -12.39047381,      -10.00462576,      -10.25366353,      -10.16383347,      -6.908681281,     0.02654077679,      0.3897595401,    0.001732461651,       0.352665587,    -0.07830101755,    -0.01439382552,     0.01292219708,    0.001732461651,      0.3904483689,        14.6853102,      -3.776910521,      -4.762695395,       1.034294323,      -4.610315433,                 0,                 0,                 0,      -7.278783841
          0,          29,           0,      -12.01139448,      -9.638786027,      -9.885596336,      -9.797531871,      -6.533668197,     0.02654045587,      0.3897547275,    0.001732400019,      0.3526625521,      -0.078299471,    -0.01439375955,     0.01292204431,    0.001732400019,       0.390443548,       14.68530644,      -3.408751027,      -5.920567317,      0.9027776399,      -5.690653881,                 0,                 0,                 0,      -7.414362897
          0,          30,           0,      -12.09922897,      -9.723704771,      -9.974588987,      -9.882199454,      -6.620800704,     0.02654065304,      0.3897575966,    0.001732323572,      0.3526641791,     -0.0783003709,    -0.01439380528,     0.01292214123,    0.001732323572,      0.3904464223,       14.68530545,      -3.544321966,      -5.523612983,       1.378097968,      -4.970866412,                 0,                 0,                 0,      -6.668096049
          0,          31,           0,      -12.25144957,      -9.871528516,      -10.12107129,      -10.03234188,      -6.772089948,     0.02654049922,      0.3897547218,    0.001731656899,      0.3526613413,    -0.07829926666,    -0.01439385571,     0.01292208784,    0.001731656899,      0.3904435438,       14.68528224,      -3.240765008,      -4.251107652,      0.8196837687,      -4.194935333,                 0,                 0,                 0,      -6.924530663
          0,          32,           0,      -12.00486002,       -9.63143738,      -9.879148999,      -9.788308206,      -6.527012295,      0.0265411072,      0.3897630116,    0.001731172653,      0.3526678584,    -0.07830206375,     -0.0143942351,     0.01292240614,    0.001731172653,      0.3904518498,       14.68525818,      -3.064792682,      -5.148498224,      0.9727974351,      -5.004463653,                 0,                 0,                 0,      -7.159872102
          0,          33,           0,      -12.02048434,       -9.64679192,      -9.895621412,      -9.803427962,      -6.542177755,     0.02654074511,      0.3897579416,    0.001731212289,       0.352664698,    -0.07830056507,    -0.01439413326,     0.01292222121,    0.001731212289,      0.3904467703,        14.6852675,       -3.36872234,      -5.431600631,        1.12386924,      -4.979622375,                 0,                 0,                 0,       -7.48337231
          0,          34,           0,       -12.8264592,      -10.35234156,      -10.60102979,      -10.53466722,      -7.331498443,     0.02654071054,        0.38975743,    0.001731148897,      0.3526638425,    -0.07830036076,    -0.01439410337,     0.01292220452,    0.001731148897,      0.3904462578,       14.68526735,      -3.722004231,      -5.648773029,      0.8944576946,       -5.60832178,                 0,                 0,                 0,      -7.899038271
          0,          35,           0,      -12.28615715,      -9.905250552,      -10.15499723,      -10.07319846,      -6.806319492,     0.02654081142,      0.3897587928,    0.001731116113,      0.3526650191,    -0.07830080707,    -0.01439416088,     0.01292225777,    0.001731116113,      0.3904476232,       14.68526288,       -3.75755258,      -5.606066796,      0.5858295374,      -5.544314319,                 0,                 0,                 0,      -8.043119671
          0,          36,           0,      -12.27504174,      -9.896226464,      -10.13972547,       -10.0588866,      -6.795816122,     0.02654071857,      0.3897574951,    0.001731124834,      0.3526641614,    -0.07830039039,    -0.01439413232,     0.01292221026,    0.001731124834,      0.3904463231,       14.68526536,      -3.958202293,      -4.890509125,        1.47206277,      -4.238640394,                 0,                 0,                 0,      -5.622283331
          0,          37,           0,      -12.07655285,       -9.70219782,      -9.951827364,      -9.859837137,      -6.597228503,     0.02654196569,      0.3897631373,    0.001715858895,      0.3526662678,    -0.07830355535,    -0.01439821813,     0.01292325971,    0.001715858895,      0.3904520054,       14.68478793,      -2.612900444,      -6.524058814,      0.5708750844,      -6.929056287,                 0,                 0,                 0,      -7.516500054
          0,          38,           0,      -12.33571402,      -9.955956826,      -10.20497631,      -10.10889319,      -6.855268982,     0.02654208669,      0.3897647527,    0.001715828403,      0.3526672093,    -0.07830406672,    -0.01439825065,     0.01292332426,    0.001715828403,       0.390453624,       14.68478184,      -3.754859935,      -5.800362612,      0.3634737198,      -6.166723931,                 0,                 0,                 0,      -8.083944269
          0,          39,           0,      -12.61652035,      -10.20112269,      -10.44998774,       -10.3665548,      -7.131033385,     0.02654206918,      0.3897645377,     0.00171582041,      0.3526671606,    -0.07830402964,    -0.01439825405,     0.01292331427,     0.00171582041,      0.3904534085,       14.68478343,      -4.158229538,      -5.213204952,       1.072391033,      -4.980678602,                 0,                 0,                 0,      -7.293596171
          0,          40,           0,      -12.10478656,      -9.731548205,      -9.978697046,      -9.888913182,      -6.626277622,     0.02654190062,       0.389762224,    0.001715697688,      0.3526652601,    -0.07830350048,    -0.01439820811,     0.01292322656,    0.001715697688,      0.3904510903,       14.68478952,      -3.757296007,      -5.570249075,      0.8365183705,      -5.580051712,                 0,                 0,                 0,      -7.443465615
          0,          41,           0,      -12.25247931,      -9.872227481,      -10.11955259,      -10.03655963,      -6.773016999,     0.02654202353,      0.3897637492,    0.001715583681,      0.3526662119,    -0.07830387161,     -0.0143982688,     0.01292329617,    0.001715583681,      0.3904526189,       14.68477898,      -3.974128592,      -5.478200579,      0.6610286372,      -5.688070755,                 0,                 0,                 0,      -7.768093669
          0,          42,           0,      -12.94464884,      -10.41261419,      -10.70504537,      -10.62906799,      -7.432866053,     0.02654202091,      0.3897637326,    0.001715573549,      0.3526664662,    -0.07830393186,    -0.01439828979,     0.01292329413,    0.001715573549,      0.3904526022,        14.6847798,      -4.015431311,      -5.284449187,      0.8596840226,      -5.181244754,                 0,                 0,                 0,      -7.457000567
          0,          43,           0,      -13.14458083,      -10.48654989,      -10.77932747,      -10.75919583,      -7.583711548,     0.02654201597,      0.3897636699,    0.001715450463,      0.3526663572,    -0.07830402476,    -0.01439831158,     0.01292329138,    0.001715450463,      0.3904525394,       14.68478017,      -4.268295029,      -5.322990392,      0.5297222276,      -5.566873667,                 0,                 0,                 0,      -7.832490149
          0,          44,           0,      -12.32809141,      -9.943490555,      -10.19411741,       -10.1045789,      -6.847801257,     0.02654193977,      0.3897625581,    0.001715418504,      0.3526655488,    -0.07830365163,    -0.01439829267,     0.01292325402,    0.001715418504,      0.3904514256,       14.68478045,      -3.938466231,      -5.339892881,        0.28658311,      -5.753591179,                 0,                 0,                 0,       -7.81492334
          0,          45,           0,      -12.58494455,      -10.17362564,       -10.4202267,      -10.35025196,       -7.10096143,      0.0265419861,      0.3897631907,     0.00171537831,      0.3526660248,    -0.07830383904,    -0.01439831673,     0.01292327824,     0.00171537831,      0.3904520595,       14.68477865,      -4.214467869,       -5.41543324,      0.7147143975,      -5.580860152,                 0,                 0,                 0,      -7.872607378
          0,          46,           0,      -12.45280404,      -10.06191434,      -10.31102119,      -10.23039383,      -6.971496514,     0.02654201671,      0.3897635317,    0.001715332766,      0.3526659909,    -0.07830395272,    -0.01439832414,     0.01292329694,    0.001715332766,      0.3904524013,       14.68477456,      -4.122322569,      -5.944798237,      0.3319117691,      -6.422055258,                 0,                 0,                 0,       -7.82359382
          0,          47,           0,      -12.47313514,      -10.07466104,       -10.3309925,      -10.25737918,      -6.990473145,     0.02654196419,      0.3897628219,    0.001715322174,      0.3526656687,    -0.07830375159,     -0.0143983214,     0.01292326922,    0.001715322174,      0.3904516901,       14.68477687,      -4.154701157,      -5.352933545,      0.8795118321,      -5.353999626,                 0,                 0,                 0,      -7.729048989
          0,          48,           0,      -12.86827195,      -10.38425056,      -10.63253906,      -10.59272757,      -7.362537371,     0.02654198375,       0.389763032,    0.001715237328,      0.3526658094,    -0.07830383883,    -0.01439834792,     0.01292328144,    0.001715237328,      0.3904519008,       14.68477397,      -4.424470808,       -5.35337519,       1.038850842,      -5.349511448,                 0,                 0,                 0,        -7.7613038
          0,          49,           0,      -12.47006503,      -10.07427215,      -10.33744254,      -10.23381401,      -6.986221952,     0.02654203126,      0.3897636215,    0.001715144109,      0.3526661652,    -0.07830404903,    -0.01439838348,     0.01292330834,    0.001715144109,      0.3904524916,       14.68476989,      -4.235778752,      -6.505995424,       0.466928986,      -6.661315493,                 0,                 0,                 0,      -7.805779608
