JST,LAX-FRIEDRICH,ROE,AUSM
0.4002570706,0.4002570706,0.4002570706,0.3690011411
0.8237945391,0.768289809,0.5543473482,0.5091139485
0.8693840528,0.8639431691,0.3630641063,0.3157443991
0.803316108,0.8014130983,0.1753251475,0.2018544201
0.7599416547,0.6656489196,0.0434021112,0.1114607158
0.7350925579,0.5033734128,-0.110558197,-0.03747759354
0.7187791882,0.3507885554,-0.2926942087,-0.1956565507
0.7086154822,0.2363395621,-0.4699555592,-0.3504577836
0.6845879827,0.185154728,-0.6166600047,-0.508020624
0.6408764379,0.1788470064,-0.7315216494,-0.6496467838
0.5888867856,0.1658770984,-0.8289546424,-0.7743327394
0.53283173,0.1175165648,-0.9305296102,-0.9042080255
0.4689198157,0.02687700281,-1.055265839,-1.045781725
0.4026932035,-0.1038439752,-1.20798339,-1.188386716
0.3472627858,-0.2637031056,-1.374494676,-1.320949821
0.3036171269,-0.4212751972,-1.53002827,-1.444933945
0.2586068687,-0.5295532043,-1.667614651,-1.567706172
0.2021863291,-0.5898685686,-1.804795429,-1.692218315
0.134988819,-0.6479859805,-1.955941606,-1.813711351
0.06450993404,-0.7301070364,-2.121051111,-1.924182199
-0.002432233389,-0.837986328,-2.293837937,-2.021359203
-0.06490355966,-0.9573540292,-2.47185191,-2.110764982
-0.1262399922,-1.064032457,-2.657193828,-2.198931836
-0.1893885845,-1.14628178,-2.84808654,-2.287948205
-0.2546547784,-1.220684859,-3.035446568,-2.375873452
-0.3202632416,-1.311260938,-3.214864152,-2.459914006
-0.3844619003,-1.431963697,-3.397923548,-2.538769943
-0.4475694816,-1.584722539,-3.60095932,-2.612916452
-0.5118123597,-1.750222774,-3.826610916,-2.683602281
-0.5790010131,-1.871946307,-4.052317296,-2.751991937
-0.6489727438,-1.919323091,-4.245744839,-2.81888154
-0.720473142,-1.946567168,-4.414296503,-2.884689422
-0.7929639087,-1.998624666,-4.587403099,-2.949544138
-0.866593967,-2.088044205,-4.767041313,-3.01342025
-0.9403037037,-2.215594468,-4.935891201,-3.07628144
-1.011132285,-2.375329433,-5.096206633,-3.138159967
-1.076918743,-2.544372825,-5.269592466,-3.199153311
-1.139415991,-2.673657471,-5.458774193,-3.259385051
-1.202964593,-2.742910665,-5.631205352,-3.318966082
-1.270263166,-2.797363632,-5.763938853,-3.377983229
-1.340576444,-2.875938649,-5.890253497,-3.436501207
-1.411853722,-2.991374704,-6.044873451,-3.494568088
