JST,LAX-FRIEDRICH,ROE,AUSM
0.190395924,0.1462672391,0.1626285136,0.1615705696
0.1139044474,0.1695597035,0.1113304248,0.1420594172
0.01465193254,0.1483940645,0.09156016079,0.1171752084
-0.02470218846,0.119665901,0.08265104958,0.1035729257
-0.02775700458,0.09707605985,0.07966886242,0.0975339942
-0.01924976568,0.08286968213,0.07925536066,0.09602379648
-0.009491504611,0.07522499252,0.07984898155,0.09624707612
-0.001362187473,0.07181248996,0.08062577558,0.09707958141
0.004525614941,0.0708983262,0.08123120859,0.09787994411
0.008123347022,0.07136551154,0.08157794972,0.09846527493
0.009602057094,0.072494669,0.08169917799,0.09879630168
0.009306317947,0.07381105592,0.08167815807,0.09892895061
0.007740946745,0.07501794541,0.08159851114,0.09893634927
0.005530742699,0.07596310456,0.08152122394,0.0988893085
0.00334451331,0.07660437571,0.08147454285,0.09883582522
0.001762318713,0.07697002726,0.08146078446,0.09880087932
0.001123175306,0.07712218482,0.08146821331,0.09878939475
0.001437794053,0.07713028365,0.08148298964,0.09879554749
0.002421732297,0.07705590162,0.08149557661,0.09880983077
0.003631917878,0.0769464651,0.08150234025,0.09882452559
0.004640656308,0.07683435618,0.081503839,0.09883536187
0.005174340053,0.07673869069,0.08150240043,0.09884142152
0.005172230513,0.0766681336,0.08150023724,0.09884371714
0.004760649251,0.0766239157,0.08149864111,0.09884393192
0.004169378535,0.07660263177,0.08149796486,0.09884348068
0.003631886915,0.07659858876,0.08149799698,0.09884319658
0.003307179796,0.07660558193,0.08149835277,0.09884334514
0.003245127686,0.07661806913,0.08149872426,0.09884385051
0.003397153684,0.07663179506,0.08149896153,0.09884450615
0.003657402133,0.0766439755,0.08149904757,0.0988451292
0.003912519223,0.07665317748,0.08149903318,0.09884561717
0.004080801697,0.07665902842,0.08149898058,0.09884594937
0.004130481814,0.07666186518,0.08149893271,0.09884615452
0.004076644777,0.07666240198,0.08149890699,0.09884627883
0.003963704582,0.07666146379,0.08149890231,0.09884636266
0.003843138517,0.07665980381,0.08149890964,0.09884643166
0.003754987329,0.07665800324,0.08149891994,0.09884649684
0.003718102277,0.07665643874,0.08149892778,0.0988465597
0.003729883726,0.07665529723,0.08149893156,0.09884661762
0.003772991336,0.07665461746,0.08149893212,0.09884666776
0.003824936056,0.07665434111,0.08149893105,0.0988467088
0.003866667781,0.07665436093,0.08149892972,0.09884674112
0.003887680501,0.07665455873,0.08149892885,0.09884676619
0.003886971211,0.07665483061,0.08149892855,0.09884678581
0.00387070959,0.07665509985,0.08149892867,0.09884680158
0.003848279565,0.07665531999,0.08149892894,0.09884681465
0.00382840485,0.07665547136,0.08149892918,0.09884682572
0.003816567165,0.07665555418,0.08149892933,0.09884683518
0.003814178332,0.07665558081,0.08149892938,0.09884684323
0.003819276168,0.0766555688,0.08149892936,0.09884685004
0.00382809671,0.07665553573,0.08149892933,0.09884685575
0.003836775112,0.07665549608,0.0814989293,0.0988468605
0.003842596337,0.0766554598,0.08149892929,0.09884686445
0.003844525134,0.07665543231,0.08149892929,0.09884686776
0.003843052145,0.0766554153,0.0814989293,0.09884687054
0.003839599899,0.07665540784,0.0814989293,0.09884687288
0.003835804071,0.07665540764,0.08149892931,0.09884687488
0.003832934928,0.07665541195,0.08149892931,0.09884687658
0.00383160281,0.07665541824,0.08149892931,0.09884687803
0.003831759019,0.07665542463,0.08149892931,0.09884687927
0.003832905399,0.07665542992,0.08149892931,0.09884688034
0.003834384256,0.07665543358,0.08149892931,0.09884688124
0.003835632518,0.07665543558,0.08149892931,0.09884688202
0.003836329839,0.07665543621,0.08149892931,0.09884688269
