"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,          67,      -5.633483666,      -2.922824275,      -3.095764952,      -3.078364146,     -0.1594013398,     0.00383498678,      0.3093644755,    0.007158491908,      0.2765486626,    -0.05033905347,    0.007000748994,   -0.006964013881,    0.007158491908,      0.3093098581,       80.66898093
          0,           0,          68,      -5.701615699,      -2.979204359,      -3.169638175,      -3.149796421,     -0.2254192972,    0.003834640253,      0.3093634637,    0.007158475371,      0.2765484314,    -0.05033753655,    0.007000936266,   -0.006964324889,    0.007158475371,      0.3093088349,       80.67600696
          0,           0,          69,      -5.772195721,      -3.035544059,      -3.245697187,       -3.21891373,     -0.2958514476,    0.003834524002,      0.3093614436,    0.007158466773,      0.2765473803,     -0.0503363948,    0.007000961046,   -0.006964370566,    0.007158466773,      0.3093068119,       80.67792596
          0,           0,          70,      -5.833162393,      -3.090825949,      -3.319716455,       -3.28646697,     -0.3597060949,    0.003834601348,      0.3093592407,    0.007158465774,      0.2765459919,    -0.05033589395,    0.007000864235,   -0.006964216388,    0.007158465774,      0.3093046131,       80.67572418
          0,           0,          71,      -5.884662073,      -3.143459661,      -3.393647084,       -3.35579404,     -0.4120643431,    0.003834788505,       0.309357546,    0.007158469623,      0.2765447494,    -0.05033602596,    0.007000712242,   -0.006963970202,    0.007158469623,       0.309302926,       80.67134488
          0,           0,          72,      -5.939080202,      -3.193782664,      -3.469490615,      -3.426083441,     -0.4617052173,    0.003834995387,      0.3093567226,    0.007158474843,      0.2765439766,    -0.05033658242,    0.007000567936,    -0.00696373471,    0.007158474843,      0.3093021103,       80.66677829
          0,           0,          73,      -6.005207348,      -3.244438284,      -3.543715106,      -3.492757629,     -0.5199546344,    0.003835155107,      0.3093567702,    0.007158478663,      0.2765437711,    -0.05033727405,    0.007000471971,   -0.006963576746,    0.007158478663,      0.3093021634,       80.66343122
          0,           0,          74,      -6.078984872,      -3.297950085,      -3.610703915,      -3.554703461,      -0.588392544,    0.003835236661,      0.3093574177,    0.007158479783,      0.2765440295,    -0.05033784517,    0.007000437158,   -0.006963517841,    0.007158479783,      0.3093028134,       80.66188481
          0,           0,          75,      -6.146757627,      -3.354532225,      -3.671541897,      -3.617573969,     -0.6575696435,    0.003835242391,      0.3093582806,    0.007158478378,      0.2765445318,    -0.05033814715,    0.007000453502,    -0.00696354223,    0.007158478378,      0.3093036759,       80.66198928
          0,           0,          76,      -6.200552011,      -3.412350925,      -3.734621233,      -3.687584809,     -0.7170287928,    0.003835196129,      0.3093590134,     0.00715847557,       0.276545042,     -0.0503381578,    0.007000498795,   -0.006963614035,     0.00715847557,      0.3093044066,       80.66315331
          0,           0,          77,      -6.248601402,      -3.469640745,      -3.806996726,      -3.764481791,     -0.7686011151,    0.003835128855,      0.3093594094,     0.00715847271,      0.2765453877,     -0.0503379546,    0.007000549544,   -0.006963695091,     0.00715847271,      0.3093048001,       80.66467155
          0,           0,          78,      -6.303702831,      -3.526287051,      -3.888334601,       -3.84135664,     -0.8234564029,    0.003835067136,      0.3093594298,    0.007158470801,      0.2765454985,    -0.05033766284,    0.007000588617,   -0.006963757485,    0.007158470801,      0.3093048184,       80.66597503
          0,           0,          79,       -6.36935305,      -3.583189585,      -3.972001069,      -3.912060872,     -0.8879318692,    0.003835026917,      0.3093591697,    0.007158470214,      0.2765454004,    -0.05033740229,    0.007000608297,   -0.006963788602,    0.007158470214,       0.309304557,       80.66675318
          0,           0,          80,      -6.438495622,      -3.640567989,      -4.051994876,      -3.978396009,     -0.9574022641,    0.003835012635,      0.3093587907,     0.00715847073,      0.2765451814,    -0.05033725003,    0.007000609346,   -0.006963789645,     0.00715847073,      0.3093041776,       80.66695474
          0,           0,          81,      -6.502224532,      -3.697508394,      -4.129428153,      -4.046350363,      -1.021949775,    0.003835020011,      0.3093584498,    0.007158471794,       0.276544946,     -0.0503372272,     0.00700059777,    -0.00696377038,    0.007158471794,      0.3093038373,       80.66671073
          0,           0,          82,      -6.560819829,      -3.753171636,      -4.209910472,      -4.117260941,       -1.07895342,    0.003835040325,      0.3093582502,    0.007158472817,      0.2765447764,     -0.0503373075,    0.007000581143,   -0.006963743111,    0.007158472817,      0.3093036385,       80.66623138
          0,           0,          83,      -6.622564364,      -3.807930992,      -4.295621775,       -4.18637257,      -1.136504186,    0.003835064372,      0.3093582217,    0.007158473412,      0.2765447118,    -0.05033743861,    0.007000565796,   -0.006963718083,    0.007158473412,      0.3093036108,       80.66571814
          0,           0,          84,      -6.692016548,      -3.862896568,      -4.382026426,      -4.250253843,      -1.202000128,    0.003835085075,      0.3093583314,    0.007158473477,      0.2765447474,    -0.05033756622,    0.007000555431,   -0.006963701223,    0.007158473477,      0.3093037212,       80.66531129
          0,           0,          85,      -6.763040874,      -3.918525377,      -4.462235691,      -4.312843562,      -1.272318136,    0.003835098545,      0.3093585115,    0.007158473155,      0.2765448478,    -0.05033765203,    0.007000551051,   -0.006963694046,    0.007158473155,      0.3093039017,       80.66507493
          0,           0,          86,      -6.823837185,      -3.974122095,      -4.534162272,      -4.380730578,      -1.335800002,    0.003835103917,      0.3093586903,    0.007158472706,      0.2765449666,    -0.05033768161,    0.007000551717,   -0.006963694918,    0.007158472706,      0.3093040806,       80.66500857
          0,           0,          87,       -6.87170751,      -4.028778716,      -4.600569245,       -4.45461123,      -1.386288927,    0.003835102506,      0.3093588167,     0.00715847237,      0.2765450644,    -0.05033766241,    0.007000555548,   -0.006963700737,     0.00715847237,      0.3093042068,       80.66507119
          0,           0,          88,       -6.91743272,       -4.08255655,      -4.662371964,      -4.527249529,      -1.432205891,     0.00383509677,      0.3093588702,    0.007158472282,      0.2765451192,    -0.05033761527,    0.007000560582,   -0.006963708339,    0.007158472282,      0.3093042601,        80.6652058
