BCGSTAB,FGMRES,CONJUGATE_GRADIENT,SMOOTHER
-7.170219709,-7.143803281,2.378480568,-7.076578566
-7.215206336,-7.189276488,2.378480568,-7.12424381
-7.255732792,-7.230129646,2.378480568,-7.166443267
-7.293091206,-7.267430936,2.378480568,-7.204286833
-7.329724747,-7.302876831,2.378480568,-7.238926827
-7.366706485,-7.338185589,2.378480568,-7.271792631
-7.404342936,-7.374555437,2.378480568,-7.304451037
-7.44255567,-7.412499208,2.378480568,-7.337913584
-7.481443461,-7.451972032,2.378480568,-7.373248836
-7.520989586,-7.492564888,2.378480568,-7.41052089
-7.560983572,-7.533672002,2.378480568,-7.449221183
-7.600806518,-7.574635762,2.378480568,-7.488663898
-7.639304731,-7.614695191,2.378480568,-7.528174552
-7.674584496,-7.652863901,2.378480568,-7.566766259
-7.706429796,-7.688107657,2.378480568,-7.604309123
-7.734179056,-7.71976886,2.378480568,-7.639575707
-7.758044575,-7.747893056,2.378480568,-7.671877806
-7.779532441,-7.773227441,2.378480568,-7.70097219
-7.800634408,-7.796951104,2.378480568,-7.728073254
-7.822988338,-7.820397156,2.378480568,-7.754271302
-7.847083669,-7.844907102,2.378480568,-7.780284788
-7.873507656,-7.871630732,2.378480568,-7.807264602
-7.902881327,-7.901260291,2.378480568,-7.836096938
-7.934925806,-7.9339155,2.378480568,-7.86743971
-7.969711842,-7.969161841,2.378480568,-7.901659817
-8.006150826,-8.006028735,2.378480568,-7.938614178
-8.042483563,-8.043027851,2.378480568,-7.977530238
-8.076725748,-8.078270339,2.378480568,-8.016761771
-8.107209038,-8.10977422,2.378480568,-8.054530395
-8.132755431,-8.135965651,2.378480568,-8.088723431
-8.15287846,-8.156235739,2.378480568,-8.117588468
-8.168073138,-8.171170038,2.378480568,-8.140327636
-8.179498893,-8.182221771,2.378480568,-8.157331897
-8.189161893,-8.191167927,2.378480568,-8.16994668
-8.198645037,-8.199728451,2.378480568,-8.17998171
-8.209194819,-8.20937446,2.378480568,-8.1892681
-8.221766298,-8.221227735,2.378480568,-8.199396967
-8.23714109,-8.236031113,2.378480568,-8.211614974
-8.255899445,-8.254194315,2.378480568,-8.226810113
-8.278303474,-8.275887438,2.378480568,-8.245542907
-8.304265597,-8.30111098,2.378480568,-8.268092939
-8.333450395,-8.329697673,2.378480568,-8.294505489
-8.365422144,-8.361277715,2.378480568,-8.32462028
-8.39961387,-8.395253096,2.378480568,-8.358073102
-8.435212335,-8.430789488,2.378480568,-8.394271791
-8.471059698,-8.466827524,2.378480568,-8.43235276
-8.506669038,-8.502624026,2.378480568,-8.471150429
-8.540459665,-8.536504649,2.378480568,-8.509224652
-8.571491296,-8.567297263,2.378480568,-8.545001884
-8.598432394,-8.593569988,2.378480568,-8.577059586
-8.621841891,-8.616133177,2.378480568,-8.604490068
-8.643121697,-8.635677763,2.378480568,-8.62717986
-8.661925087,-8.653063217,2.378480568,-8.645840586
-8.679790403,-8.669494703,2.378480568,-8.661770466
-8.69804345,-8.686599894,2.378480568,-8.67649228
-8.717540278,-8.704973975,2.378480568,-8.691439765
-8.73925311,-8.725408395,2.378480568,-8.707784026
-8.763362715,-8.748261839,2.378480568,-8.726824323
-8.789913152,-8.773670847,2.378480568,-8.748595449
-8.818985328,-8.80169265,2.378480568,-8.773122398
-8.850610316,-8.832347439,2.378480568,-8.800990067
-8.884663433,-8.865546435,2.378480568,-8.832103367
-8.920797736,-8.901001165,2.378480568,-8.866140539
-8.958434205,-8.938186284,2.378480568,-8.902716844
-8.996810358,-8.976359107,2.378480568,-8.941337022
-9.035047811,-9.014609325,2.378480568,-8.981257949
-9.072230973,-9.051937901,2.378480568,-9.021428093
-9.107494341,-9.087372248,2.378480568,-9.061066772
-9.140158792,-9.120133147,2.378480568,-9.098513171
-9.16987568,-9.1498039,2.378480568,-9.13270761
-9.196725464,-9.176443052,2.378480568,-9.162426194
-9.221192262,-9.200570603,2.378480568,-9.188622822
-9.244061025,-9.223034973,2.378480568,-9.211809098
-9.266295191,-9.24482916,2.378480568,-9.232834628
-9.288878682,-9.266921916,2.378480568,-9.252920718
-9.312643454,-9.290135839,2.378480568,-9.27386676
-9.338189401,-9.315094976,2.378480568,-9.296061326
-9.365905271,-9.342214783,2.378480568,-9.320385697
-9.395997703,-9.371729034,2.378480568,-9.347236999
-9.428520295,-9.403705875,2.378480568,-9.376746114
-9.463377253,-9.4380732,2.378480568,-9.408551064
-9.500336808,-9.474618081,2.378480568,-9.443035782
-9.539026029,-9.512993848,2.378480568,-9.480120425
-9.578925299,-9.552712081,2.378480568,-9.519465729
-9.619371755,-9.593119251,2.378480568,-9.560516538
-9.659576718,-9.633409608,2.378480568,-9.602875482
-9.6986809,-9.672679048,2.378480568,-9.645226632
-9.73587605,-9.710046115,2.378480568,-9.686397078
-9.770548177,-9.744836038,2.378480568,-9.725278317
-9.802440347,-9.776732643,2.378480568,-9.760993267
-9.831710477,-9.805881174,2.378480568,-9.793121266
-9.858888853,-9.832839306,2.378480568,-9.821127803
-9.884784956,-9.858445536,2.378480568,-9.846646106
-9.910322027,-9.883649501,2.378480568,-9.870559746
-9.93641174,-9.909344878,2.378480568,-9.893888457
-9.963806229,-9.936289485,2.378480568,-9.918152487
-9.993056419,-9.965052214,2.378480568,-9.94376627
-10.02451781,-9.996011082,2.378480568,-9.971569159
-10.0584039,-10.02937584,2.378480568,-10.00196107
-10.0947397,-10.06520765,2.378480568,-10.03505163
-10.1334295,-10.10340943,2.378480568,-10.07084776
-10.17422893,-10.14376875,2.378480568,-10.10898066
-10.21674614,-10.18590924,2.378480568,-10.14967099
-10.26043594,-10.2293164,2.378480568,-10.19264215
-10.30456197,-10.27328474,2.378480568,-10.23760685
-10.34831113,-10.31695156,2.378480568,-10.28343059
-10.39073999,-10.35934339,2.378480568,-10.32904359
-10.43100993,-10.39956035,2.378480568,-10.37330802
-10.46852145,-10.43695242,2.378480568,-10.41498936
-10.50306783,-10.47130209,2.378480568,-10.45312154
-10.53492493,-10.50286272,2.378480568,-10.48659951
-10.56471454,-10.53231678,2.378480568,-10.51664284
-10.59338422,-10.56064087,2.378480568,-10.54407384
-10.62194447,-10.5888171,2.378480568,-10.56994164
-10.6513081,-10.6178083,2.378480568,-10.59551875
-10.68229891,-10.64834183,2.378480568,-10.62235357
-10.71543411,-10.68101166,2.378480568,-10.65088577
-10.7510493,-10.71609402,2.378480568,-10.68183855
-10.78936961,-10.75386762,2.378480568,-10.71559767
-10.83038322,-10.79433263,2.378480568,-10.75227972
-10.87405131,-10.83739418,2.378480568,-10.79167756
-10.92002571,-10.88283916,2.378480568,-10.83407791
-10.96785811,-10.93018552,2.378480568,-10.87946209
-11.01697508,-10.97884334,2.378480568,-10.9273406
-11.06648739,-11.02804383,2.378480568,-10.97730681
-11.11543777,-11.07662979,2.378480568,-11.02824668
-11.16258933,-11.123401,2.378480568,-11.07877647
-11.20691741,-11.16729977,2.378480568,-11.12757368
-11.2477195,-11.20764135,2.378480568,-11.17303026
-11.2841274,-11.24365846,2.378480568,-11.21343062
-11.31770593,-11.27698905,2.378480568,-11.24929749
-11.34914417,-11.30867357,2.378480568,-11.28121487
-11.38008358,-11.33942006,2.378480568,-11.31037676
-11.41127687,-11.37044666,2.378480568,-11.33828575
-11.44444552,-11.40314852,2.378480568,-11.36635495
-11.48042166,-11.43805179,2.378480568,-11.39612847
-11.51879794,-11.47563382,2.378480568,-11.42809969
-11.55987439,-11.51613057,2.378480568,-11.46294903
-11.60371761,-11.55962932,2.378480568,-11.50096087
-11.65124961,-11.60656904,2.378480568,-11.54194907
-11.70202044,-11.65671766,2.378480568,-11.58660715
-11.75579696,-11.70991391,2.378480568,-11.6350115
-11.8120943,-11.76529728,2.378480568,-11.68631024
-11.87023238,-11.82245369,2.378480568,-11.74073255
-11.92821152,-11.87969851,2.378480568,-11.79716212
-11.9848385,-11.93595629,2.378480568,-11.85399201
-12.03821536,-11.98878406,2.378480568,-11.9100513
-1.151647641,-12.03657056,2.378480568,-11.96301087
-1.435024182,-1.151647641,2.378480568,-12.0115096
-1.350409529,-1.434455445,2.378480568,-1.151647641
-1.313138867,-1.350825911,2.378480568,-1.434170085
-1.293640198,-1.314276435,2.378480568,-1.350049188
-1.292803755,-1.294868918,2.378480568,-1.313144378
-1.308497274,-1.294060946,2.378480568,-1.293905505
-1.326380805,-1.309881022,2.378480568,-1.293843356
-1.338762271,-1.327931238,2.378480568,-1.310605075
-1.348380975,-1.339542017,2.378480568,-1.32902356
-1.360825828,-1.348712324,2.378480568,-1.340438525
-1.37549509,-1.36114884,2.378480568,-1.349840514
-1.389807368,-1.376300664,2.378480568,-1.361838145
-1.406543697,-1.391207444,2.378480568,-1.376614629
-1.428389942,-1.408115993,2.378480568,-1.391451466
-1.456268342,-1.429553673,2.378480568,-1.408427802
-1.487616095,-1.45666206,2.378480568,-1.42989133
-1.520962675,-1.487363574,2.378480568,-1.456966839
-1.554630174,-1.520380323,2.378480568,-1.487573639
-1.589110283,-1.553867805,2.378480568,-1.520464752
-1.624145075,-1.589129344,2.378480568,-1.553771858
-1.661478363,-1.624572909,2.378480568,-1.588013474
-1.70096879,-1.661671646,2.378480568,-1.623288599
-1.741275329,-1.700595628,2.378480568,-1.660303523
-1.781356769,-1.740408772,2.378480568,-1.699157622
-1.82089286,-1.780137311,2.378480568,-1.739050511
-1.859531513,-1.819458383,2.378480568,-1.778988841
-1.897393779,-1.85822681,2.378480568,-1.81850216
-1.934852842,-1.896276032,2.378480568,-1.857331919
-1.971940709,-1.93395231,2.378480568,-1.895277909
-2.008504681,-1.971161239,2.378480568,-1.932818784
-2.044806953,-2.007738303,2.378480568,-1.969972817
-2.08104267,-2.043909661,2.378480568,-2.006578058
-2.117180232,-2.079962449,2.378480568,-2.042771995
-2.152859884,-2.115890923,2.378480568,-2.078757971
-2.18825433,-2.151402469,2.378480568,-2.114509186
-2.223175979,-2.186561222,2.378480568,-2.149738211
-2.257628966,-2.221369235,2.378480568,-2.184550555
-2.291655997,-2.25573894,2.378480568,-2.219003585
-2.325236573,-2.289609237,2.378480568,-2.253047643
-2.35831831,-2.323049593,2.378480568,-2.286630426
-2.390637212,-2.355988306,2.378480568,-2.319835435
-2.422205157,-2.388212499,2.378480568,-2.352502412
-2.453059357,-2.419722739,2.378480568,-2.384408552
-2.483620908,-2.450567663,2.378480568,-2.415535176
-2.514585212,-2.481083225,2.378480568,-2.445924485
-2.546158299,-2.511979677,2.378480568,-2.475914118
-2.578693451,-2.543486502,2.378480568,-2.506206119
-2.61228458,-2.575918796,2.378480568,-2.537113213
-2.646562112,-2.609377163,2.378480568,-2.568948049
-2.6811968,-2.643421013,2.378480568,-2.601856803
-2.715664269,-2.677710128,2.378480568,-2.635420111
-2.749510396,-2.711662648,2.378480568,-2.669325595
-2.782480319,-2.744905573,2.378480568,-2.702975585
-2.814726713,-2.777185147,2.378480568,-2.735874345
-2.846667837,-2.808669135,2.378480568,-2.767795834
-2.878710044,-2.839817179,2.378480568,-2.798825975
-2.911216467,-2.871068654,2.378480568,-2.829426729
-2.944397372,-2.902828059,2.378480568,-2.860053542
-2.978040556,-2.935348947,2.378480568,-2.891149369
-3.011859909,-2.968487255,2.378480568,-2.92301497
-3.045536277,-3.001973682,2.378480568,-2.955571964
-3.078759491,-3.035491565,2.378480568,-2.988581728
-3.111405545,-3.068657851,2.378480568,-3.021757706
-3.143482961,-3.101281983,2.378480568,-3.054690471
-3.175248256,-3.133330416,2.378480568,-3.087162189
-3.207070047,-3.165085015,2.378480568,-3.119080173
-3.239263674,-3.196993985,2.378480568,-3.150662834
-3.271934939,-3.229451988,2.378480568,-3.18232053
-3.304910161,-3.262606105,2.378480568,-3.214466313
-3.337797129,-3.296296033,2.378480568,-3.247281468
-3.370923123,-3.330081406,2.378480568,-3.280685875
-3.402592608,-3.363384717,2.378480568,-3.314301075
-3.432013517,-3.395555819,2.378480568,-3.347615168
-3.459309036,-3.426065473,2.378480568,-3.380013654
-3.484888965,-3.454592493,2.378480568,-3.410936681
-3.509340968,-3.481166677,2.378480568,-3.440023137
-3.533318357,-3.506276452,2.378480568,-3.467148159
-3.557456444,-3.530649854,2.378480568,-3.492688111
-3.582173928,-3.555040406,2.378480568,-3.517311047
-3.607664728,-3.579965822,2.378480568,-3.541762435
-3.633871164,-3.605667891,2.378480568,-3.566657183
-3.660580997,-3.632098977,2.378480568,-3.592321129
-3.687483377,-3.659030775,2.378480568,-3.618790529
-3.714425441,-3.686139876,2.378480568,-3.645875506
-3.74131547,-3.713249397,2.378480568,-3.673250575
-3.768221039,-3.740241803,2.378480568,-3.700682734
-3.795335035,-3.767156367,2.378480568,-3.727988936
-3.822892272,-3.794175769,2.378480568,-3.755126873
-3.850653199,-3.821556839,2.378480568,-3.782217147
-3.87971392,-3.849548387,2.378480568,-3.809498775
-3.909556622,-3.878296992,2.378480568,-3.837239547
-3.939925001,-3.907796442,2.378480568,-3.865645663
-3.970484779,-3.937859757,2.378480568,-3.894792593
-4.000815084,-3.968170438,2.378480568,-3.924572025
-4.030683993,-3.998354172,2.378480568,-3.954720862
-4.059949637,-4.028069406,2.378480568,-3.984875864
-4.088551066,-4.05709026,2.378480568,-4.014658848
-4.116557602,-4.085354128,2.378480568,-4.043769684
-4.144121243,-4.112963166,2.378480568,-4.072057594
-4.171458637,-4.140112364,2.378480568,-4.099551452
-4.198761884,-4.167040409,2.378480568,-4.126411712
-4.226142984,-4.193939557,2.378480568,-4.152887674
-4.2536179,-4.220912366,2.378480568,-4.179220271
-4.280895699,-4.247965976,2.378480568,-4.205577623
-4.30849244,-4.275039309,2.378480568,-4.232026097
-4.336458768,-4.302051482,2.378480568,-4.258538608
-4.364509034,-4.328955101,2.378480568,-4.285033691
-4.3925464,-4.355777767,2.378480568,-4.311430815
-4.420700433,-4.382640055,2.378480568,-4.337703362
-4.449239045,-4.409734283,2.378480568,-4.363918437
-4.47847441,-4.437295159,2.378480568,-4.390229418
-4.508802469,-4.465557702,2.378480568,-4.416858905
-4.539797126,-4.494717889,2.378480568,-4.444059377
-4.57162452,-4.52490639,2.378480568,-4.472067754
-4.60453466,-4.55617976,2.378480568,-4.50106758
-4.638572947,-4.58852863,2.378480568,-4.531167228
-4.673397096,-4.62189917,2.378480568,-4.562397
-4.709383534,-4.65622196,2.378480568,-4.594723571
-4.746338195,-4.69144115,2.378480568,-4.628076887
-4.784199376,-4.727536602,2.378480568,-4.662382477
-4.823036279,-4.764533256,2.378480568,-4.697591051
-4.862931599,-4.802495021,2.378480568,-4.733697787
-4.903954243,-4.841504398,2.378480568,-4.770746092
-4.946133878,-4.881632255,2.378480568,-4.808814626
-4.989414008,-4.922903926,2.378480568,-4.847990648
-5.033632164,-4.965268696,2.378480568,-4.888335959
-5.078533504,-5.008580339,2.378480568,-4.92985301
-5.123795814,-5.052595611,2.378480568,-4.972458429
-5.169059932,-5.096993671,2.378480568,-5.015969914
-5.213968649,-5.141413217,2.378480568,-5.060110552
-5.258203578,-5.185498161,2.378480568,-5.104531978
-5.301491506,-5.228939187,2.378480568,-5.148853673
-5.343527503,-5.271498522,2.378480568,-5.192710418
-5.384408912,-5.31301007,2.378480568,-5.235795047
-5.423929592,-5.353356041,2.378480568,-5.277882587
-5.461945655,-5.392431059,2.378480568,-5.318826915
-5.498351903,-5.430110562,2.378480568,-5.358531524
-5.533038874,-5.466239348,2.378480568,-5.396907224
-5.565888276,-5.500648524,2.378480568,-5.433836125
-5.596805374,-5.533197561,2.378480568,-5.46915984
-5.625786468,-5.563826715,2.378480568,-5.502700901
-5.652991071,-5.592598769,2.378480568,-5.534312811
-5.678749422,-5.619712077,2.378480568,-5.563940713
-5.703490959,-5.645478706,2.378480568,-5.591667838
-5.727646056,-5.670276047,2.378480568,-5.617727393
-5.751575557,-5.694489434,2.378480568,-5.642474321
-5.775545553,-5.718463469,2.378480568,-5.666328337
-5.799736375,-5.742472963,2.378480568,-5.68970914
-5.824267658,-5.766715893,2.378480568,-5.71298346
-5.849225966,-5.791324191,2.378480568,-5.736435044
-5.874687554,-5.816384855,2.378480568,-5.760259114
-5.900732743,-5.841963357,2.378480568,-5.784576094
-5.927450886,-5.868122652,2.378480568,-5.809456284
-5.95493684,-5.894933656,2.378480568,-5.834946878
-5.983090356,-5.922476017,2.378480568,-5.861094166
-6.012488683,-5.950830891,2.378480568,-5.887956384
-6.042938322,-5.980069334,2.378480568,-5.915605796
-6.074377485,-6.010240634,2.378480568,-5.944121553
-6.106805115,-6.041364333,2.378480568,-5.973577013
-6.140197475,-6.073355832,2.378480568,-6.004025989
-6.174510892,-6.106509687,2.378480568,-6.035492097
-6.209703124,-6.140689515,2.378232873,-6.067920826
-6.245745109,-6.175646548,2.378232873,-6.101532532
-6.282625991,-6.21126113,2.378232873,-6.136182039
-6.320352915,-6.247517656,2.378232873,-6.171646112
-6.358945714,-6.284438148,2.378232873,-6.207802164
-6.398429023,-6.322059162,2.378232873,-6.244608305
-6.43882628,-6.360426981,2.378232873,-6.282058295
-6.480154983,-6.399589232,2.378232873,-6.320169242
-6.522655629,-6.439584597,2.378232873,-6.358978442
-6.566026786,-6.480437667,2.378232873,-6.398533273
-6.610432444,-6.522160152,2.378232873,-6.438877921
-6.65595045,-6.564755584,2.378232873,-6.480044284
-6.702586766,-6.608225118,2.378232873,-6.522049147
