BCGSTAB,FGMRES,CONJUGATE_GRADIENT,SMOOTHER
-7.60824391,-7.581417656,5.120621352,-7.534268168
-7.646851743,-7.620381916,5.120621352,-7.57610472
-7.682695565,-7.656516753,5.120621352,-7.616802335
-7.714854986,-7.688706764,5.120621352,-7.654333612
-7.743443597,-7.717033181,5.120621352,-7.687251062
-7.769549388,-7.742701798,5.120621352,-7.71461939
-7.794806116,-7.767554045,5.120621352,-7.738568755
-7.820830085,-7.79321079,5.120621352,-7.761576072
-7.848797396,-7.820867563,5.120621352,-7.785483499
-7.879202174,-7.851006868,5.120621352,-7.811854992
-7.91199848,-7.883492784,5.120621352,-7.84152914
-7.946686882,-7.917815868,5.120621352,-7.874346256
-7.982574945,-7.953275099,5.120621352,-7.909415106
-8.019159312,-7.989411642,5.120621352,-7.945647884
-8.056263471,-8.026072343,5.120621352,-7.982146156
-8.094012526,-8.063443049,5.120621352,-8.018063658
-8.132843729,-8.101940456,5.120621352,-8.054198756
-8.173106137,-8.141968721,5.120621352,-8.091471664
-8.214819361,-8.183611426,5.120621352,-8.131122396
-8.257455958,-8.226317575,5.120621352,-8.172848753
-8.299821608,-8.268849638,5.120621352,-8.216211398
-8.340473886,-8.309624468,5.120621352,-8.260000227
-8.377792991,-8.346891833,5.120621352,-8.302226449
-8.411257644,-8.380107664,5.120621352,-8.340836945
-8.441254058,-8.409626825,5.120621352,-8.373414673
-8.469320555,-8.437194647,5.120621352,-8.40142093
-8.497400069,-8.464898173,5.120621352,-8.426828009
-8.526945946,-8.494136608,5.120621352,-8.451906383
-8.558934136,-8.525879629,5.120621352,-8.478561058
-8.593616728,-8.560325039,5.120621352,-8.50829965
-8.630730545,-8.597093853,5.120621352,-8.541820741
-8.669151969,-8.635123896,5.120621352,-8.578639169
-8.708585852,-8.673945329,5.120621352,-8.617381081
-8.747887884,-8.712906539,5.120621352,-8.656470878
-8.787552804,-8.752216915,5.120621352,-8.694422747
-8.82778318,-8.79209748,5.120621352,-8.73192913
-8.869326381,-8.833443615,5.120621352,-8.769695141
-8.912552712,-8.876633918,5.120621352,-8.808919729
-8.957563481,-8.921702589,5.120621352,-8.850947146
-9.003803775,-8.967809108,5.120621352,-8.895378942
-9.049467228,-9.013559852,5.120621352,-8.941707398
-9.092475209,-9.056380974,5.120621352,-8.988359345
-9.130909889,-9.094452828,5.120621352,-9.032961627
-9.164134856,-9.127375314,5.120621352,-9.071069299
-9.193878681,-9.157330062,5.120621352,-9.10371689
-9.222545122,-9.185907238,5.120621352,-9.131862223
-9.252366648,-9.216603424,5.120621352,-9.158291984
-9.286205124,-9.249882137,5.120621352,-9.185539596
-9.324374995,-9.286806321,5.120621352,-9.215930108
-9.365938771,-9.327416007,5.120621352,-9.250680682
-9.40991267,-9.370160568,5.120621352,-9.289207676
-9.453411206,-9.412961786,5.120621352,-9.331455427
-9.494166925,-9.453989101,5.120621352,-9.374408405
-9.534813069,-9.494536929,5.120621352,-9.414084402
-9.573677027,-9.534410864,5.120621352,-9.452804171
-9.613339351,-9.574724842,5.120621352,-9.489946402
-9.65615625,-9.617809942,5.120621352,-9.526531317
-9.701751759,-9.662131013,5.120621352,-9.565567722
-9.750255567,-9.711457142,5.120621352,-9.607919224
-9.799205236,-9.759656568,5.120621352,-9.652816114
-9.844520828,-9.806350279,5.120621352,-9.699190503
1.336061499,-9.849254427,5.120621352,-9.747368879
1.116527609,1.336061499,5.120621352,-9.791649484
1.186209285,1.116566943,5.120621352,1.336061499
1.156553873,1.185459863,5.120621352,1.116809882
1.154819827,1.154892189,5.120621352,1.186463245
1.156720157,1.153726423,5.120621352,1.156244613
1.115828898,1.156517002,5.120621352,1.154766551
1.032542413,1.116364194,5.120621352,1.157075244
0.943391644,1.032864418,5.120621352,1.116091586
0.9054814521,0.9431506063,5.120621352,1.031844811
0.9115738311,0.904744935,5.120621352,0.942073723
0.9135323015,0.9111668205,5.120621352,0.9034965147
0.893377704,0.9133993932,5.120621352,0.9103954788
0.8530719707,0.8931667435,5.120621352,0.9131079116
0.8011641138,0.8526353906,5.120621352,0.8931714483
0.74814048,0.8004378244,5.120621352,0.8527857024
0.7043987408,0.7473117591,5.120621352,0.8005324522
0.6662581298,0.7038744509,5.120621352,0.7472059977
0.6300174973,0.6666148769,5.120621352,0.7037167078
0.595200055,0.6311059163,5.120621352,0.6666378738
0.5603775713,0.5960990506,5.120621352,0.6314337914
0.5231481776,0.5620473894,5.120621352,0.5969285723
0.4842677247,0.5249714816,5.120621352,0.5625239323
0.4462085803,0.4858128631,5.120621352,0.5258081035
0.4091705968,0.4473302391,5.120621352,0.4869463758
0.3724426297,0.4101150115,5.120621352,0.4485858645
0.3355746546,0.3735242513,5.120621352,0.4112529981
0.2988468392,0.3370073053,5.120621352,0.3743583788
0.2622812443,0.3005950129,5.120621352,0.3375734446
0.2269855187,0.2644165918,5.120621352,0.3010828925
0.1919883805,0.2293496566,5.120621352,0.2650684501
0.1561417508,0.1949100271,5.120621352,0.2302345505
0.1195608708,0.1596788647,5.120621352,0.1960137776
0.08265109197,0.1234837152,5.120621352,0.1608977284
0.04590570348,0.08669220641,5.120621352,0.1246885467
0.01004238013,0.04980524474,5.120621352,0.08786965162
-0.02381295057,0.01375323191,5.120621352,0.0510337611
-0.05494402765,-0.02036409469,5.120621352,0.01513848514
-0.08361719316,-0.05173544352,5.120621352,-0.01875032248
-0.1110393475,-0.08047213666,5.120621352,-0.04986019218
-0.1382271922,-0.1077880739,5.120621352,-0.07831722036
-0.166436203,-0.1346285208,5.120621352,-0.1053456364
-0.1963999394,-0.1623717508,5.120621352,-0.1318010702
-0.2282355368,-0.1918979276,5.120621352,-0.159054865
-0.2611624892,-0.223389925,5.120621352,-0.1880118288
-0.2941988309,-0.2561800691,5.120621352,-0.2189135599
-0.3268931909,-0.2892365238,5.120621352,-0.2511437812
-0.3596775723,-0.3218963403,5.120621352,-0.2837131547
-0.3920465109,-0.3546382443,5.120621352,-0.3158627849
-0.4234936398,-0.3869278062,5.120621352,-0.3480874911
-0.4540578686,-0.4182496823,5.120621352,-0.3799364907
-0.4846986497,-0.4485492076,5.120621352,-0.4108980524
-0.51605442,-0.4787796054,5.120621352,-0.4408696831
-0.5481330219,-0.509623001,5.120621352,-0.4707383997
-0.5806308194,-0.5411369259,5.120621352,-0.5012437476
-0.6136499854,-0.573072946,5.120621352,-0.5323472975
-0.6467649838,-0.6055964429,5.120621352,-0.5637748239
-0.6794639679,-0.6383222494,5.120621352,-0.5957255591
-0.7116481707,-0.6707112525,5.120621352,-0.6279212162
-0.7431588984,-0.7026118209,5.120621352,-0.6598311197
-0.7745229159,-0.7338061324,5.120621352,-0.6913246344
-0.8058534491,-0.7647994352,5.120621352,-0.7221622529
-0.8370588049,-0.79582145,5.120621352,-0.7528208538
-0.8681471465,-0.8268834641,5.120621352,-0.7835533613
-0.8991115621,-0.8580185875,5.120621352,-0.8143589409
-0.9299651,-0.8892446126,5.120621352,-0.8452133581
-0.9608522079,-0.9204543264,5.120621352,-0.8761585769
-0.9917678223,-0.9516470878,5.120621352,-0.907135227
-1.022705459,-0.9827703868,5.120621352,-0.938164974
-1.053756791,-1.013826179,5.120621352,-0.969204393
-1.084947539,-1.044929507,5.120621352,-1.000193786
-1.115515,-1.076154746,5.120621352,-1.031177114
-1.146134961,-1.107334066,5.120621352,-1.062229044
-1.177039122,-1.138561156,5.120621352,-1.093150488
-1.208504118,-1.170055923,5.120621352,-1.124049754
-1.24015047,-1.201992669,5.120621352,-1.155215539
-1.27125741,-1.234106994,5.120621352,-1.186823459
-1.30128106,-1.265709419,5.120621352,-1.218831502
-1.329867721,-1.296257269,5.120621352,-1.250539748
-1.357180536,-1.325306939,5.120621352,-1.281381435
-1.383656247,-1.352919282,5.120621352,-1.310840836
-1.409867529,-1.379524948,5.120621352,-1.338768555
-1.436351202,-1.405751107,5.120621352,-1.365517751
-1.463603909,-1.4321924,5.120621352,-1.391692274
-1.491921577,-1.459402143,5.120621352,-1.417926778
-1.521488721,-1.48770916,5.120621352,-1.44480833
-1.552330133,-1.517288942,5.120621352,-1.472734935
-1.584139361,-1.548150374,5.120621352,-1.501946003
-1.616470059,-1.579957277,5.120621352,-1.532497596
-1.647658862,-1.612202937,5.120621352,-1.564142092
-1.679830526,-1.644389149,5.120621352,-1.596333478
-1.711924334,-1.676139417,5.120621352,-1.628537388
-1.743386435,-1.707292812,5.120621352,-1.66029251
-1.773927069,-1.737885129,5.120621352,-1.691354501
-1.803908108,-1.768099498,5.120621352,-1.721704962
-1.834148726,-1.798168545,5.120621352,-1.751524268
-1.864656085,-1.82828073,5.120621352,-1.781093062
-1.895264374,-1.858519163,5.120621352,-1.810679222
-1.925838821,-1.888848898,5.120621352,-1.840447331
-1.956293663,-1.919146261,5.120621352,-1.870417039
-1.986566541,-1.949284654,5.120621352,-1.900473421
-2.016663229,-1.979180983,5.120621352,-1.930444192
-2.046679602,-2.00884945,5.120621352,-1.960166509
-2.076782047,-2.038405889,5.120621352,-1.9895627
-2.10743549,-2.06803262,5.120621352,-2.018676391
-2.139583073,-2.097921568,5.120621352,-2.047660362
-2.172195322,-2.128215728,5.120621352,-2.076727157
-2.204656859,-2.158962813,5.120621352,-2.106081826
-2.237026272,-2.190116465,5.120621352,-2.13585847
-2.269396568,-2.221560756,5.120621352,-2.166082743
-2.301736743,-2.253121944,5.120621352,-2.19670457
-2.334007596,-2.284655038,5.120621352,-2.227570104
-2.365525547,-2.316102841,5.120621352,-2.25851382
-2.396624839,-2.347533886,5.120621352,-2.289425528
-2.428059329,-2.379144709,5.120621352,-2.320306015
-2.460724613,-2.411224617,5.120621352,-2.351290488
-2.495029228,-2.444094446,5.120621352,-2.382630829
-2.530076136,-2.478038053,5.120621352,-2.414643096
-2.567504497,-2.513244096,5.120621352,-2.447638216
-2.606628885,-2.549769776,5.120621352,-2.481856218
-2.646919293,-2.587532343,5.120621352,-2.517419262
-2.687849535,-2.626329914,5.120621352,-2.554311273
-2.729021532,-2.665888758,5.120621352,-2.592385933
-2.770260668,-2.705927895,5.120621352,-2.63140058
-2.811554333,-2.746224312,5.120621352,-2.671069561
-2.852962747,-2.786657784,5.120621352,-2.71112584
-2.894565556,-2.82721834,5.120621352,-2.751375318
-2.936430295,-2.867972511,5.120621352,-2.791727633
-2.978575247,-2.909000613,5.120621352,-2.832192633
-3.020918423,-2.950327288,5.120621352,-2.872842457
-3.063232865,-2.991867489,5.120621352,-2.913750519
-3.105135269,-3.033402894,5.120621352,-2.954925683
-3.146100452,-3.074595202,5.120621352,-2.996260823
-3.185382713,-3.115034971,5.120621352,-3.037511226
-3.223680025,-3.154316103,5.120621352,-3.078311907
-3.259454097,-3.192116614,5.120621352,-3.118233998
-3.293239803,-3.228260111,5.120621352,-3.156868488
-3.325677528,-3.262736346,5.120621352,-3.193913067
-3.357139205,-3.295674519,5.120621352,-3.229231803
-3.387780225,-3.327282468,5.120621352,-3.262864996
-3.417682593,-3.357777257,5.120621352,-3.294987206
-3.446875904,-3.387332724,5.120621352,-3.325833758
-3.475329366,-3.41605964,5.120621352,-3.355627003
-3.503000684,-3.444020292,5.120621352,-3.384528901
-3.529916572,-3.471266849,5.120621352,-3.412632019
-3.556224147,-3.497885195,5.120621352,-3.439985163
-3.582184472,-3.52402538,5.120621352,-3.466638352
-3.608120992,-3.549906545,5.120621352,-3.492687005
-3.634353988,-3.575795343,5.120621352,-3.518297841
-3.66114639,-3.601967081,5.120621352,-3.543707604
-3.688672257,-3.628663555,5.120621352,-3.569196805
-3.717009166,-3.656060077,5.120621352,-3.59504908
-3.746150771,-3.684249215,5.120621352,-3.621509727
-3.776033442,-3.713243063,5.120621352,-3.64875453
-3.806570251,-3.742991513,5.120621352,-3.676875007
-3.836890113,-3.773410903,5.120621352,-3.705881255
-3.868794563,-3.804415803,5.120621352,-3.73571981
-3.901587065,-3.835946317,5.120621352,-3.766301482
-3.934894525,-3.867984761,5.120621352,-3.797532648
-3.968702307,-3.900558597,5.120621352,-3.829343014
-4.003149224,-3.934151354,5.120621352,-3.861703752
-4.038387408,-3.968585061,5.120621352,-3.894632415
-4.074520131,-4.003777547,5.120696123,-3.928744783
-4.111586773,-4.039495843,5.120696123,-3.963721886
-4.149571407,-4.075798324,5.120696123,-3.999410206
-4.188421749,-4.112844725,5.120696123,-4.035595657
-4.228069912,-4.150718161,5.120696123,-4.072348143
-4.268449386,-4.189377138,5.120696123,-4.109827893
-4.309501973,-4.228705241,5.120696123,-4.148116691
