BCGSTAB,FGMRES,CONJUGATE_GRADIENT,SMOOTHER
0.1159909306,0.1159708338,0.03580794437,0.1159585239
0.1471992612,0.1471633536,0.03004214738,0.1471376039
0.113455326,0.1134152656,0.07350029338,0.1134018676
0.07840237029,0.07836310351,0.01424506004,0.07834404266
0.06066390059,0.06063130835,-0.009890257303,0.06059249175
0.05363269212,0.05363639936,-0.08393533935,0.05358248244
0.05055008018,0.05059145056,-0.1178447552,0.05053231685
0.04809952663,0.04812713782,-0.1389338605,0.0480777657
0.04530590726,0.04531553327,-0.1593048197,0.0452817677
0.04228277868,0.0422867598,-0.1940461643,0.04226514717
0.03933923582,0.03933973232,-0.2034421648,0.03933883483
0.03672913722,0.03673490791,-0.3262837665,0.03672124291
0.03463004475,0.03461970929,-0.1551021809,0.03457365041
0.03316124143,0.03311321636,-0.2151870617,0.03304400997
0.03242400884,0.03232121173,-0.05006922475,0.03223260057
0.0324256874,0.03227479556,-0.02128120802,0.03216475283
0.03308975703,0.03290817062,0.1159105243,0.03277588086
0.0342696461,0.03406157499,0.1142400971,0.03391200918
0.03574988899,0.03552944989,0.262360692,0.03537437114
0.03731866149,0.03710209086,0.325014997,0.03695583455
0.03878024196,0.0385803077,0.1605940109,0.03843985704
0.03998866898,0.03981445892,0.08862633349,0.03968652745
0.04085443199,0.04071211574,0.08809503168,0.04061209324
0.04135008906,0.04124354777,-0.02033929265,0.04117565123
0.04150534416,0.04143376985,-0.1471867271,0.04139107632
0.04137525481,0.0413322076,-0.1231158997,0.04130732319
0.04103872738,0.0410128969,-0.1300417708,0.040996448
0.04058452527,0.04056473252,-0.1300417708,0.04054869501
0.04010035341,0.04007876243,-0.1300417708,0.04005755391
0.03965903783,0.03963069293,-0.1300417708,0.03960430789
0.03931394555,0.03927487558,-0.1300417708,0.03923967057
0.03909619846,0.03904479095,-0.1300417708,0.03899664215
0.03901565931,0.0389532381,-0.1300417708,0.0388917571
0.03906570919,0.03899615765,-0.1300417708,0.03892279968
0.03922783168,0.03915738,-0.1300417708,0.03907374676
0.03947484599,0.03940777147,-0.1300417708,0.03931641678
0.03977971405,0.03971719286,-0.1300417708,0.0396215653
0.04010814575,0.04005137588,-0.1300417708,0.03995984483
0.04043160303,0.04037763398,-0.1300417708,0.04029536935
0.0407142582,0.04066759918,-0.1300417708,0.04060324262
0.04092910089,0.04089279027,-0.1300417708,0.04085185458
0.04106640157,0.04103922889,-0.1300417708,0.0410219053
0.04112668355,0.04110782627,-0.1300417708,0.04110952476
0.04111603637,0.04110352906,-0.1300417708,0.04111989815
0.04104479558,0.0410368871,-0.1300417708,0.04106184389
0.04092794289,0.04092279585,-0.1300417708,0.04095207145
0.04078435414,0.04077979258,-0.1300417708,0.04080953748
0.04063143677,0.04062578058,-0.1300417708,0.04065216347
0.0404832478,0.04047601048,-0.1300417708,0.04049577528
0.04035135069,0.04034257175,-0.1300417708,0.04035356153
0.04024388834,0.04023369176,-0.1300417708,0.04023571886
0.04016532607,0.04015373225,-0.1300417708,0.04014719268
0.04011676931,0.04010381573,-0.1300417708,0.04008950063
0.04009577432,0.04008187156,-0.1300417708,0.04006158774
0.04009778866,0.0400836728,-0.1300417708,0.04006016877
0.04011759639,0.04010346943,-0.1300417708,0.04007899341
0.04014797963,0.04013464943,-0.1300417708,0.04011125528
0.04018178048,0.04017047788,-0.1300417708,0.04014991173
0.04021436338,0.04020491228,-0.1300417708,0.04018844989
0.04024095049,0.04023312214,-0.1300417708,0.04022124359
0.0402575736,0.04025173672,-0.1300417708,0.04024470205
0.04026275041,0.04025893889,-0.1300417708,0.04025665008
0.04025640676,0.04025423566,-0.1300417708,0.04025610547
0.04023941586,0.04023835934,-0.1300417708,0.04024357461
0.04021339946,0.04021310249,-0.1300417708,0.04022032901
0.04018077951,0.04018108171,-0.1300417708,0.04018908896
0.04014461571,0.04014532669,-0.1300417708,0.04015308181
0.04010797316,0.04010882584,-0.1300417708,0.04011541546
0.04007334468,0.04007418215,-0.1300417708,0.04007889832
0.04004261933,0.04004340871,-0.1300417708,0.04004607095
0.04001725697,0.04001784842,-0.1300417708,0.04001845955
0.03999791626,0.03999814252,-0.1300417708,0.03999673798
0.03998432261,0.03998429237,-0.1300417708,0.03998120445
0.03997590749,0.03997580034,-0.1300417708,0.03997158103
0.03997184995,0.03997178841,-0.1300417708,0.03996705815
0.03997115737,0.03997110587,-0.1300417708,0.03996645068
0.03997235905,0.03997245332,-0.1300417708,0.03996843908
0.03997416967,0.03997453732,-0.1300417708,0.03997146544
0.03997547923,0.03997620425,-0.1300417708,0.0399743667
0.03997545499,0.03997655682,-0.1300417708,0.03997609052
0.03997353934,0.03997500501,-0.1300417708,0.03997587428
0.03996945922,0.03997126497,-0.1300417708,0.03997330984
0.03996325036,0.03996533725,-0.1300417708,0.03996832742
0.03995521177,0.03995747807,-0.1300417708,0.03996114251
0.03994583229,0.03994815565,-0.1300417708,0.03995219236
0.03993571647,0.03993797391,-0.1300417708,0.03994206284
0.03992549328,0.03992757817,-0.1300417708,0.03993140801
0.03991573475,0.03991757826,-0.1300417708,0.03992088217
0.03990691304,0.03990848763,-0.1300417708,0.03991107954
0.03989933358,0.03990065135,-0.1300417708,0.03990244121
0.03989323054,0.03989429622,-0.1300417708,0.03989526357
0.03988867121,0.03988948825,-0.1300417708,0.03988969049
0.03988545621,0.03988607791,-0.1300417708,0.03988571381
0.03988341751,0.03988389672,-0.1300417708,0.03988319201
0.03988228341,0.03988270688,-0.1300417708,0.03988188072
0.03988188797,0.03988228444,-0.1300417708,0.03988147002
0.0398819158,0.03988231914,-0.1300417708,0.03988162345
0.03988208679,0.03988249879,-0.1300417708,0.03988201388
0.03988212411,0.03988258786,-0.1300417708,0.03988235374
0.03988182819,0.03988238369,-0.1300417708,0.03988245956
0.03988112162,0.03988175958,-0.1300417708,0.03988217211
0.0398799859,0.03988067367,-0.1300417708,0.03988138162
0.0398784472,0.03987914169,-0.1300417708,0.03988008858
0.0398765708,0.03987723065,-0.1300417708,0.03987827763
0.0398744549,0.03987504942,-0.1300417708,0.03987609776
0.03987221956,0.03987273342,-0.1300417708,0.03987372894
0.03986999085,0.03987042299,-0.1300417708,0.03987130645
0.03986788483,0.039868243,-0.1300417708,0.0398689615
0.03986599535,0.0398662901,-0.1300417708,0.03986680997
0.03986438705,0.03986462787,-0.1300417708,0.03986494078
0.03986309308,0.03986328725,-0.1300417708,0.03986342848
0.03986211654,0.0398622702,-0.1300417708,0.03986228122
0.03986143483,0.03986155486,-0.1300417708,0.03986145867
0.0398610055,0.03986110076,-0.1300417708,0.03986092845
0.03986077535,0.03986085368,-0.1300417708,0.03986063841
0.0398606702,0.03986074497,-0.1300417708,0.03986053871
0.03986062542,0.03986071676,-0.1300417708,0.03986055154
0.03986060738,0.03986071138,-0.1300417708,0.03986060202
0.03986055549,0.03986067454,-0.1300417708,0.03986063679
0.03986042332,0.03986056608,-0.1300417708,0.03986061086
0.03986020093,0.03986036746,-0.1300417708,0.03986048917
0.03985989241,0.03986007455,-0.1300417708,0.03986026241
0.0398595093,0.03985969549,-0.1300417708,0.03985993509
0.0398590694,0.0398592487,-0.1300417708,0.03985952306
0.03985859608,0.03985876056,-0.1300417708,0.03985903514
0.03985811583,0.03985826142,-0.1300417708,0.03985851134
0.03985765473,0.03985778062,-0.1300417708,0.03985799343
0.03985723518,0.03985734248,-0.1300417708,0.03985750813
0.0398568738,0.0398569643,-0.1300417708,0.03985708439
0.03985658048,0.03985665596,-0.1300417708,0.03985673255
0.03985635834,0.03985642048,-0.1300417708,0.03985645315
0.03985620442,0.03985625508,-0.1300417708,0.03985624939
0.03985611084,0.03985615239,-0.1300417708,0.0398561181
0.0398560662,0.03985610151,-0.1300417708,0.03985604991
0.03985605697,0.03985608903,-0.1300417708,0.03985603155
0.0398560689,0.03985610024,-0.1300417708,0.03985604543
0.03985608833,0.03985612066,-0.1300417708,0.03985607734
0.03985610332,0.03985613764,-0.1300417708,0.03985611161
0.03985610484,0.03985614156,-0.1300417708,0.03985613684
0.03985608745,0.03985612638,-0.1300417708,0.03985614394
0.03985604916,0.03985608941,-0.1300417708,0.03985612662
0.03985599082,0.03985603085,-0.1300417708,0.03985608407
0.03985591548,0.03985595347,-0.1300417708,0.03985601851
0.03985582788,0.0398558623,-0.1300417708,0.03985593444
0.03985573393,0.0398557639,-0.1300417708,0.03985583485
0.03985563984,0.03985566522,-0.1300417708,0.03985572882
0.03985555128,0.03985557246,-0.1300417708,0.0398556254
0.03985547285,0.03985549041,-0.1300417708,0.03985553039
0.03985540771,0.03985542219,-0.1300417708,0.03985544953
0.03985535749,0.03985536932,-0.1300417708,0.03985538488
0.03985532235,0.03985533192,-0.1300417708,0.03985533636
0.0398553012,0.03985530894,-0.1300417708,0.03985530414
0.03985529199,0.03985529844,-0.1300417708,0.03985528706
0.03985529245,0.03985529798,-0.1300417708,0.03985528292
0.03985529882,0.03985530403,-0.1300417708,0.0398552881
0.03985530816,0.03985531351,-0.1300417708,0.03985529933
0.03985531736,0.03985532342,-0.1300417708,0.03985531289
0.0398553244,0.03985533114,-0.1300417708,0.0398553255
0.03985532756,0.03985533489,-0.1300417708,0.0398553349
0.03985532594,0.03985533379,-0.1300417708,0.0398553395
0.03985531955,0.03985532767,-0.1300417708,0.03985533837
0.03985530893,0.03985531695,-0.1300417708,0.03985533158
0.03985529498,0.03985530249,-0.1300417708,0.03985531981
0.03985527889,0.03985528558,-0.1300417708,0.03985530361
0.03985526199,0.03985526772,-0.1300417708,0.03985528488
0.03985524557,0.03985525038,-0.1300417708,0.03985526554
0.03985523074,0.03985523474,-0.1300417708,0.03985524703
0.03985521833,0.03985522166,-0.1300417708,0.03985523055
0.03985520886,0.03985521161,-0.1300417708,0.03985521718
0.0398552025,0.03985520477,-0.1300417708,0.03985520732
0.03985519916,0.03985520102,-0.1300417708,0.03985520091
0.03985519856,0.03985520014,-0.1300417708,0.03985519791
0.03985520019,0.03985520154,-0.1300417708,0.03985519789
0.03985520341,0.03985520459,-0.1300417708,0.0398552003
0.03985520746,0.03985520855,-0.1300417708,0.03985520433
0.03985521147,0.03985521268,-0.1300417708,0.03985520914
0.03985521505,0.03985521637,-0.1300417708,0.03985521396
0.03985521785,0.03985521923,-0.1300417708,0.03985521817
0.03985521954,0.03985522097,-0.1300417708,0.03985522133
0.03985522009,0.03985522153,-0.1300417708,0.03985522325
0.03985521955,0.03985522095,-0.1300417708,0.03985522381
0.03985521808,0.03985521937,-0.1300417708,0.03985522299
0.03985521589,0.03985521705,-0.1300417708,0.03985522106
0.03985521329,0.03985521429,-0.1300417708,0.03985521835
0.03985521059,0.03985521145,-0.1300417708,0.03985521522
0.0398552081,0.03985520881,-0.1300417708,0.039855212
0.03985520605,0.03985520658,-0.1300417708,0.03985520901
0.03985520453,0.03985520491,-0.1300417708,0.03985520651
0.0398552036,0.03985520387,-0.1300417708,0.03985520466
0.03985520332,0.03985520349,-0.1300417708,0.03985520355
0.03985520362,0.03985520371,-0.1300417708,0.03985520319
0.0398552044,0.03985520444,-0.1300417708,0.03985520351
0.03985520552,0.03985520556,-0.1300417708,0.03985520439
0.03985520684,0.03985520689,-0.1300417708,0.03985520568
0.03985520819,0.03985520827,-0.1300417708,0.03985520718
0.03985520947,0.03985520958,-0.1300417708,0.03985520873
0.03985521057,0.0398552107,-0.1300417708,0.03985521016
0.03985521143,0.03985521158,-0.1300417708,0.03985521138
0.03985521202,0.03985521218,-0.1300417708,0.03985521231
0.03985521235,0.03985521251,-0.1300417708,0.03985521293
0.03985521243,0.03985521258,-0.1300417708,0.03985521322
0.03985521233,0.03985521246,-0.1300417708,0.03985521324
0.0398552121,0.03985521219,-0.1300417708,0.03985521303
0.0398552118,0.03985521186,-0.1300417708,0.03985521266
0.03985521149,0.03985521153,-0.1300417708,0.03985521222
0.03985521124,0.03985521124,-0.1300417708,0.03985521178
0.03985521106,0.03985521105,-0.1300417708,0.0398552114
0.039855211,0.03985521096,-0.1300417708,0.03985521113
0.03985521106,0.03985521101,-0.1300417708,0.039855211
0.03985521122,0.03985521117,-0.1300417708,0.03985521101
0.03985521149,0.03985521143,-0.1300417708,0.03985521116
0.03985521183,0.03985521177,-0.1300417708,0.03985521143
0.03985521221,0.03985521215,-0.1300417708,0.0398552118
0.03985521259,0.03985521255,-0.1300417708,0.03985521221
0.03985521297,0.03985521293,-0.1300417708,0.03985521264
0.0398552133,0.03985521327,-0.1300417708,0.03985521306
0.03985521358,0.03985521356,-0.1300417708,0.03985521343
0.0398552138,0.03985521379,-0.1300417708,0.03985521374
0.03985521396,0.03985521395,-0.1300417708,0.03985521397
0.03985521407,0.03985521405,-0.1300417708,0.03985521414
0.03985521412,0.0398552141,-0.1300417708,0.03985521423
0.03985521413,0.03985521411,-0.1300417708,0.03985521427
0.03985521413,0.0398552141,-0.1300417708,0.03985521426
0.03985521411,0.03985521408,-0.1300417708,0.03985521422
0.03985521409,0.03985521406,-0.1300417708,0.03985521417
0.03985521409,0.03985521405,-0.1300417708,0.03985521412
0.0398552141,0.03985521406,-0.1300417708,0.03985521409
0.03985521413,0.03985521409,-0.1300417708,0.03985521408
0.03985521419,0.03985521414,-0.1300417708,0.0398552141
0.03985521426,0.03985521421,-0.1300417708,0.03985521414
0.03985521435,0.0398552143,-0.1300417708,0.03985521421
0.03985521445,0.0398552144,-0.1300417708,0.0398552143
0.03985521455,0.03985521451,-0.1300417708,0.03985521441
0.03985521464,0.03985521461,-0.1300417708,0.03985521452
0.03985521473,0.0398552147,-0.1300417708,0.03985521463
0.03985521481,0.03985521478,-0.1300417708,0.03985521473
0.03985521488,0.03985521485,-0.1300417708,0.03985521482
0.03985521493,0.03985521491,-0.1300417708,0.03985521489
0.03985521496,0.03985521494,-0.1300417708,0.03985521495
0.03985521499,0.03985521497,-0.1300417708,0.03985521499
0.039855215,0.03985521499,-0.1300417708,0.03985521501
0.03985521501,0.039855215,-0.1300417708,0.03985521502
0.03985521502,0.039855215,-0.1300417708,0.03985521503
0.03985521502,0.039855215,-0.1300417708,0.03985521502
0.03985521502,0.039855215,-0.1300417708,0.03985521502
0.03985521503,0.03985521501,-0.1300417708,0.03985521502
0.03985521504,0.03985521502,-0.1300417708,0.03985521502
0.03985521505,0.03985521503,-0.1300417708,0.03985521502
0.03985521507,0.03985521505,-0.1300417708,0.03985521503
0.03985521509,0.03985521507,-0.1300417708,0.03985521505
0.03985521511,0.03985521509,-0.1300417708,0.03985521507
0.03985521513,0.03985521512,-0.1300417708,0.03985521509
0.03985521515,0.03985521514,-0.1300417708,0.03985521512
0.03985521518,0.03985521517,-0.1300417708,0.03985521515
0.0398552152,0.03985521519,-0.1300417708,0.03985521517
0.03985521521,0.03985521521,-0.1300417708,0.03985521519
0.03985521523,0.03985521522,-0.1300417708,0.03985521521
0.03985521524,0.03985521523,-0.1300417708,0.03985521523
0.03985521525,0.03985521524,-0.1300417708,0.03985521524
0.03985521525,0.03985521525,-0.1300417708,0.03985521525
0.03985521525,0.03985521525,-0.1300417708,0.03985521525
0.03985521526,0.03985521525,-0.1300417708,0.03985521526
0.03985521526,0.03985521525,-0.1300417708,0.03985521526
0.03985521526,0.03985521525,-0.1300417708,0.03985521526
0.03985521526,0.03985521525,-0.1300417708,0.03985521526
0.03985521526,0.03985521526,-0.1300417708,0.03985521526
0.03985521526,0.03985521526,-0.1300417708,0.03985521526
0.03985521527,0.03985521526,-0.1300417708,0.03985521526
0.03985521527,0.03985521527,-0.1300417708,0.03985521526
0.03985521528,0.03985521527,-0.1300417708,0.03985521527
0.03985521528,0.03985521528,-0.1300417708,0.03985521527
0.03985521529,0.03985521528,-0.1300417708,0.03985521528
0.03985521529,0.03985521529,-0.1300417708,0.03985521528
0.0398552153,0.03985521529,-0.1300417708,0.03985521529
0.0398552153,0.0398552153,-0.1300417708,0.0398552153
0.0398552153,0.0398552153,-0.1300417708,0.0398552153
0.03985521531,0.03985521531,-0.1300417708,0.0398552153
0.03985521531,0.03985521531,-0.1300417708,0.03985521531
0.03985521531,0.03985521531,-0.1300417708,0.03985521531
0.03985521531,0.03985521531,-0.1300417708,0.03985521531
0.03985521531,0.03985521531,-0.1300417708,0.03985521531
0.03985521531,0.03985521531,-0.1300417708,0.03985521531
0.03985521531,0.03985521531,-0.1300417708,0.03985521531
0.03985521531,0.03985521531,-0.1300417708,0.03985521531
0.03985521531,0.03985521531,-0.1300417708,0.03985521531
0.03985521531,0.03985521531,-0.1300417708,0.03985521531
0.03985521531,0.03985521531,-0.1300417708,0.03985521531
0.03985521531,0.03985521531,-0.1300417708,0.03985521531
0.03985521531,0.03985521531,-0.1300417708,0.03985521531
0.03985521532,0.03985521532,-0.1300417708,0.03985521531
0.03985521532,0.03985521532,-0.1300417708,0.03985521531
0.03985521532,0.03985521532,-0.1300417708,0.03985521532
0.03985521532,0.03985521532,-0.1300417708,0.03985521532
0.03985521532,0.03985521532,-0.1300417708,0.03985521532
0.03985521532,0.03985521532,-0.1300417708,0.03985521532
0.03985521532,0.03985521532,-0.1300417708,0.03985521532
0.03985521532,0.03985521532,-0.1300417708,0.03985521532
0.03985521532,0.03985521532,-0.1300417708,0.03985521532
0.03985521532,0.03985521532,-0.1300417708,0.03985521532
0.03985521532,0.03985521532,-0.1300417708,0.03985521532
0.03985521532,0.03985521532,-0.1300417708,0.03985521532
0.03985521532,0.03985521532,-0.1300417708,0.03985521532
0.03985521532,0.03985521532,-0.1300417708,0.03985521532
0.03985521532,0.03985521532,-0.1300417708,0.03985521532
0.03985521532,0.03985521532,-0.1300417708,0.03985521532
0.03985521532,0.03985521532,-0.1300417708,0.03985521532
0.03985521532,0.03985521532,-0.1300417708,0.03985521532
0.03985521532,0.03985521532,-0.1300417708,0.03985521532
0.03985521532,0.03985521532,-0.1300417708,0.03985521532
0.03985521532,0.03985521532,-0.1300417708,0.03985521532
0.03985521532,0.03985521532,-0.1300417708,0.03985521532
0.03985521532,0.03985521532,-0.1300417708,0.03985521532
0.03985521532,0.03985521532,-0.1300417708,0.03985521532
0.03985521532,0.03985521532,-0.1300417708,0.03985521532
0.03985521532,0.03985521532,-0.1300417708,0.03985521532
0.03985521532,0.03985521532,-0.1300417708,0.03985521532
0.03985521532,0.03985521532,-0.1300417708,0.03985521532
0.03985521532,0.03985521532,-0.1300417708,0.03985521532
0.03985521532,0.03985521532,-0.1300417708,0.03985521532
0.03985521532,0.03985521532,-0.1300417708,0.03985521532
0.03985521532,0.03985521532,-0.1300417708,0.03985521532
0.03985521532,0.03985521532,-0.1300417708,0.03985521532
0.03985521532,0.03985521532,-0.1300417708,0.03985521532
0.03985521532,0.03985521532,-0.1300417708,0.03985521532
0.03985521532,0.03985521532,-0.1300417708,0.03985521532
0.03985521532,0.03985521532,-0.1300417708,0.03985521532
0.03985521532,0.03985521532,-0.1300417708,0.03985521532
0.03985521532,0.03985521532,-0.1300417708,0.03985521532
0.03985521532,0.03985521532,-0.1300417708,0.03985521532
0.03985521532,0.03985521532,-0.1300417708,0.03985521532
0.03985521532,0.03985521532,-0.1300417708,0.03985521532
0.03985521532,0.03985521532,-0.1300417708,0.03985521532
0.03985521532,0.03985521532,-0.1300417708,0.03985521532
0.03985521532,0.03985521532,-0.1300417708,0.03985521532
0.03985521532,0.03985521532,-0.1300417708,0.03985521532
0.03985521532,0.03985521532,-0.1300417708,0.03985521532
0.03985521532,0.03985521532,-0.1300417708,0.03985521532
0.03985521532,0.03985521532,-0.1300417708,0.03985521532
0.01333938144,0.03985521532,-0.1300417708,0.03985521532
0.01284970486,0.01334918751,-0.1300417708,0.03985521532
0.01266544843,0.012861717,-0.1300417708,0.01335623976
0.01221426654,0.01268505687,-0.1300417708,0.0128691101
0.01143634063,0.01224845758,-0.1300417708,0.01268747321
0.01054729554,0.01148004673,-0.1300417708,0.01224417976
0.009738711034,0.01059202827,-0.1300417708,0.01147046709
0.009109987836,0.009780273819,-0.1300417708,0.01058502142
0.008667374592,0.009146663509,-0.1300417708,0.009779410031
0.008384087738,0.008697567482,-0.1300417708,0.009148670677
0.008277036506,0.008407061255,-0.1300417708,0.008698348819
0.008356707134,0.008287437327,-0.1300417708,0.008406209962
0.008595903306,0.008344232167,-0.1300417708,0.008283253584
0.008948526573,0.008562283555,-0.1300417708,0.008336862509
0.0093772711,0.008902138348,-0.1300417708,0.008552310837
0.009868741711,0.009332511125,-0.1300417708,0.008888977555
0.01037674033,0.009827809417,-0.1300417708,0.009314661275
0.01086211166,0.01034052876,-0.1300417708,0.009804927109
0.01130508099,0.01083607438,-0.1300417708,0.01031401817
0.011688005,0.011285961,-0.1300417708,0.01080855628
0.01200205495,0.01167828434,-0.1300417708,0.01126899879
