BCGSTAB,FGMRES,CONJUGATE_GRADIENT,SMOOTHER
-2.014765782,-2.006530115,5.05888766,-1.99540008
-2.045165691,-2.037237772,5.05888766,-2.026974997
-2.074969424,-2.06696649,5.05888766,-2.057522967
-2.104441768,-2.096428347,5.05888766,-2.087233836
-2.133738169,-2.125721063,5.05888766,-2.11675874
-2.162385197,-2.154667779,5.05888766,-2.145634728
-2.190446888,-2.183110227,5.05888766,-2.174104661
-2.218465222,-2.211343537,5.05888766,-2.202393813
-2.246849124,-2.239693483,5.05888766,-2.230834555
-2.275732687,-2.268328355,5.05888766,-2.259634551
-2.305150011,-2.297351226,5.05888766,-2.288402055
-2.335226877,-2.326951442,5.05888766,-2.317337419
-2.366227982,-2.357461279,5.05888766,-2.347044381
-2.398482306,-2.389287271,5.05888766,-2.377959979
-2.432268391,-2.422773468,5.05888766,-2.411197215
-2.467706604,-2.458061166,5.05888766,-2.445943936
-2.504677517,-2.494996241,5.05888766,-2.482038947
-2.542800472,-2.533125954,5.05888766,-2.519386511
-2.581505568,-2.571800021,5.05888766,-2.557615014
-2.620173071,-2.610338173,5.05888766,-2.596149352
-2.658262479,-2.648189268,5.05888766,-2.63380663
-2.695393568,-2.68503075,5.05888766,-2.670831625
-2.731419633,-2.720800678,5.05888766,-2.706924499
-2.766482966,-2.755661801,5.05888766,-2.7420781
-2.800933478,-2.789900502,5.05888766,-2.776683254
-2.835123228,-2.82379957,5.05888766,-2.810859008
-2.869255088,-2.857544628,5.05888766,-2.844858504
-2.903355971,-2.891187799,5.05888766,-2.87856667
-2.937326946,-2.924662033,5.05888766,-2.912012537
-2.971047639,-2.957861675,5.05888766,-2.945247693
-3.004512984,-2.990791762,5.05888766,-2.977941332
-3.037930463,-3.023696944,5.05888766,-3.010088402
-3.071716051,-3.057059946,5.05888766,-3.042472203
-3.106391533,-3.091463699,5.05888766,-3.075720584
-3.142425026,-3.127389224,5.05888766,-3.110965407
-3.180059377,-3.165029131,5.05888766,-3.147733454
-3.219183631,-3.204188526,5.05888766,-3.185873159
-3.259325702,-3.244322028,5.05888766,-3.225250625
-3.299794323,-3.284698446,5.05888766,-3.265393728
-3.339728498,-3.324380976,5.05888766,-3.30514727
-3.378369074,-3.362983144,5.05888766,-3.344414956
-3.415614884,-3.400386782,5.05888766,-3.382701446
-3.451979537,-3.436917796,5.05888766,-3.419842625
-3.488251854,-3.473165357,5.05888766,-3.456020943
-3.524589648,-3.50936001,5.05888766,-3.49165239
-3.560541316,-3.545380146,5.05888766,-3.527140166
-3.596244208,-3.581267921,5.05888766,-3.562970295
-3.631990781,-3.617092629,5.05888766,-3.598949934
-3.667832185,-3.652793161,5.05888766,-3.634886164
-3.703667546,-3.688266273,5.05888766,-3.670529515
-3.739519706,-3.723603412,5.05888766,-3.705393165
-3.775688152,-3.759224443,5.05888766,-3.740086132
-3.812697822,-3.795785216,5.05888766,-3.775281325
-3.851128622,-3.833949382,5.05888766,-3.811617296
-3.891411157,-3.874143488,5.05888766,-3.850144507
-3.933628372,-3.916373081,5.05888766,-3.890663349
-3.977402715,-3.960170243,5.05888766,-3.932960408
-4.02198482,-4.004804686,5.05888766,-3.976458649
-4.066745196,-4.049152553,5.05888766,-4.02083223
-4.110305495,-4.09249229,5.05888766,-4.06512005
-4.15214311,-4.134388561,5.05888766,-4.108263446
-4.192786483,-4.174879083,5.05888766,-4.149653349
-4.232863638,-4.214381904,5.05888766,-4.189261272
-4.272242804,-4.25329276,5.05888766,-4.227633664
-4.312158646,-4.292921195,5.05888766,-4.265688488
-4.352818654,-4.333366347,5.05888766,-4.304158965
-4.393732697,-4.374059654,5.05888766,-4.343590931
-4.434399915,-4.414398495,5.05888766,-4.384179885
-4.474362941,-4.453892528,5.05888766,-4.424150222
-4.513142581,-4.492385753,5.05888766,-4.462786903
-4.551617108,-4.530271647,5.05888766,-4.50033514
-4.590823236,-4.568400228,5.05888766,-4.537321068
-4.631101391,-4.607772105,5.05888766,-4.57453132
-4.672941248,-4.649220538,5.05888766,-4.613000852
-4.716885307,-4.693121231,5.05888766,-4.65375447
-4.764022163,-4.73976639,5.05888766,-4.697392803
-4.812792503,-4.787723306,5.05888766,-4.743729214
-4.860967673,-4.835585755,5.05888766,-4.791657811
-4.907286906,-4.88176027,5.05888766,-4.839466667
-4.950750167,-4.925190708,5.05888766,-4.884992819
-4.991824071,-4.96584571,5.05888766,-4.927139819
-5.031065833,-5.004818347,5.05888766,-4.966137448
-5.070155385,-5.043827301,5.05888766,-5.003667317
-5.110714617,-5.084380159,5.05888766,-5.04106381
-5.153362843,-5.127100383,5.05888766,-5.080167557
-5.197354681,-5.171503044,5.05888766,-5.121666371
-5.241396535,-5.216208222,5.05888766,-5.165169302
-5.284004103,-5.259506669,5.05888766,-5.209342252
-5.324049406,-5.30018409,5.05888766,-5.252386256
-5.36168245,-5.338145004,5.05888766,-5.292465328
-5.397511222,-5.374362671,5.05888766,-5.329421482
-5.432774566,-5.410275415,5.05888766,-5.364192611
-5.468586819,-5.447072278,5.05888766,-5.398697214
-5.505162077,-5.48517641,5.05888766,-5.433887294
-5.541850725,-5.524015027,5.05888766,-5.470698611
-5.577456648,-5.562087952,5.05888766,-5.509010172
-5.611205572,-5.597468484,5.05888766,-5.547694346
-5.641065586,-5.628743411,5.05888766,-5.584502818
-5.666964062,-5.655839783,5.05888766,-5.617453831
-5.690187648,-5.680130164,5.05888766,-5.645761581
-5.713034216,-5.703810838,5.05888766,-5.67043627
-5.737601663,-5.729029651,5.05888766,-5.693853402
-5.765111311,-5.757197184,5.05888766,-5.719329651
-5.795479222,-5.788627436,5.05888766,-5.747470883
-5.828404765,-5.822529862,5.05888766,-5.779433935
-5.862452508,-5.857337571,5.05888766,-5.814716361
-5.895980663,-5.891253484,5.05888766,-5.851646274
-5.927522587,-5.922848976,5.05888766,-5.888044265
-5.956110296,-5.951522567,5.05888766,-5.921971885
-5.982015691,-5.97758535,5.05888766,-5.952377905
-6.006056426,-6.001926026,5.05888766,-5.979361427
-6.029334688,-6.025499358,5.05888766,-6.003929501
-6.052534774,-6.048930178,5.05888766,-6.027414533
-6.075756036,-6.072358728,5.05888766,-6.050879499
-6.098726398,-6.095506655,5.05888766,-6.074756748
-6.121072076,-6.117918664,5.05888766,-6.098808242
-6.142575012,-6.139299317,5.05888766,-6.122373491
-6.163396836,-6.15980218,5.05888766,-6.144808659
-6.184192515,-6.180072427,5.05888766,-6.165921722
-6.205900713,-6.201053132,5.05888766,-6.186185002
-6.229323124,-6.223687614,5.05888766,-6.206620036
-6.254635228,-6.248638487,5.05888766,-6.22844052
-6.283412553,-6.276970819,5.05888766,-6.252659645
-6.313630853,-6.307000528,5.05888766,-6.279802783
-6.344801552,-6.338088197,5.05888766,-6.309773647
-6.374953399,-6.368402891,5.05888766,-6.341865327
-6.404584101,-6.398168608,5.05888766,-6.374905899
-6.433742114,-6.426767681,5.05888766,-6.407555562
-6.462157622,-6.454255106,5.05888766,-6.438690338
-6.490038027,-6.481012034,5.05888766,-6.467741487
-6.517447484,-6.507750881,5.05888766,-6.494808038
-6.544430733,-6.534226053,5.05888766,-6.520494104
-6.571534705,-6.560459711,5.05888766,-6.545545713
-6.598400006,-6.586290802,5.05888766,-6.570831809
-6.624798328,-6.611692188,5.05888766,-6.596277179
-6.650783884,-6.636729012,5.05888766,-6.621601425
-6.676529167,-6.661529946,5.05888766,-6.646378604
-6.702301907,-6.686344621,5.05888766,-6.670751131
-6.728481875,-6.711591068,5.05888766,-6.695145488
-6.755503963,-6.737774771,5.05888766,-6.719941576
-6.783760153,-6.76536243,5.05888766,-6.745596573
-6.813494511,-6.794650858,5.05888766,-6.772673415
-6.844738232,-6.825629594,5.05888766,-6.801654999
-6.877248933,-6.857975988,5.05888766,-6.833825112
-6.910559952,-6.89111609,5.05888766,-6.867261188
-6.944056004,-6.924371921,5.05888766,-6.901472772
-6.977169778,-6.957158455,5.05888766,-6.934858372
-7.009473285,-6.98910155,5.05888766,-6.967996299
-7.040758441,-7.02007465,5.05888766,-7.000223942
-7.071107669,-7.050195145,5.05888766,-7.031343165
-7.100815331,-7.079690145,5.05888766,-7.061546874
-7.130207808,-7.108820971,5.05888766,-7.091478338
-7.159504058,-7.137773373,5.05888766,-7.120923437
-7.188782744,-7.166633195,5.05888766,-7.150181824
-7.217998904,-7.195384037,5.05888766,-7.179172221
-7.247066086,-7.223993071,5.05888766,-7.207904569
-7.276004479,-7.25248104,5.05888766,-7.236085745
-7.304960126,-7.281010523,5.05888766,-7.26384005
-7.334221638,-7.309914685,5.05888766,-7.291660285
-7.364204238,-7.339636597,5.05888766,-7.320027009
-7.3952868,-7.370570745,5.05888766,-7.349354281
-7.427709341,-7.402940347,5.05888766,-7.380921001
-7.461481298,-7.436721406,5.05888766,-7.413826248
-7.496347641,-7.471568376,5.05888766,-7.447963086
-7.531813613,-7.506959173,5.05888766,-7.483159654
-7.567358857,-7.542334185,5.05888766,-7.519005292
-7.602496038,-7.577243649,5.05888766,-7.554924765
-7.636850662,-7.611367419,5.05888766,-7.589729246
-7.6703721,-7.644719433,5.05888766,-7.623918498
-7.703136757,-7.677326859,5.05888766,-7.65737463
-7.735426851,-7.709504782,5.05888766,-7.690120269
-7.767563711,-7.741417951,5.05888766,-7.722654839
-7.799665026,-7.773215581,5.05888766,-7.754969749
-7.831789453,-7.804975168,5.05888766,-7.787178389
-7.863899401,-7.83664414,5.05888766,-7.819096072
-7.895874214,-7.868220465,5.05888766,-7.850765011
-7.927876589,-7.899748312,5.05888766,-7.882228526
-7.959943564,-7.931449122,5.05888766,-7.913166103
-7.992527936,-7.963661761,5.05888766,-7.943782926
-8.025960198,-7.996833583,5.05888766,-7.975009202
-8.060559847,-8.0313561,5.05888766,-8.008033
-8.096579344,-8.067261472,5.05888766,-8.042415167
-8.133812953,-8.104462016,5.05888766,-8.078095398
-8.172025868,-8.142563667,5.05888766,-8.115154889
-8.210718793,-8.181024341,5.05888766,-8.153329935
-8.249374784,-8.219282296,5.05888766,-8.192192252
-8.287387802,-8.256883625,5.05888766,-8.230431171
-8.324557842,-8.29386281,5.05888766,-8.268251419
-8.360950624,-8.329906601,5.05888766,-8.305285291
-8.396566306,-8.365398931,5.05888766,-8.34133388
-8.431960029,-8.40050849,5.05888766,-8.376622072
-8.467222946,-8.435496993,5.05888766,-8.411540436
-8.502636038,-8.470510916,5.05888766,-8.446163109
-8.537867538,-8.505382624,5.05888766,-8.481099394
-8.573292326,-8.540224392,5.05888766,-8.515928591
-8.60838613,-8.574898494,5.05888766,-8.550536325
-8.643650368,-8.609566657,5.05888766,-8.584688321
-8.678862517,-8.644352827,5.05888766,-8.618227667
-8.714631348,-8.679776184,5.05888766,-8.651922578
-8.75142676,-8.716485002,5.05888766,-8.686308127
-8.789709899,-8.754659694,5.05888766,-8.722330337
-8.829595502,-8.794435384,5.05888766,-8.759897316
-8.870831664,-8.835649573,5.05888766,-8.799499683
-8.913070008,-8.87762831,5.05888766,-8.840142638
-8.955484259,-8.919689792,5.05888766,-8.882547961
-8.997636237,-8.960667299,5.05888766,-8.924616865
-9.038173889,-9.001635249,5.05888766,-8.966244668
-9.077511524,-9.040355006,5.05888766,-9.007536504
-9.11571955,-9.079875932,5.05888766,-9.047332507
-9.155006557,-9.117923785,5.05888766,-9.085927654
-9.194489535,-9.15710455,5.05888766,-9.124005361
-9.233086575,-9.195319441,5.05888766,-9.161494046
-9.272391282,-9.234061121,5.05888766,-9.199002959
-9.310873141,-9.27337138,5.05888766,-9.237940774
-9.349500669,-9.310913104,5.05888766,-9.276679027
-9.388870061,-9.34979941,5.05888766,-9.314408116
-9.427170184,-9.387784143,5.05888766,-9.352048182
-9.465988768,-9.42573396,5.05888766,-9.389326062
-9.505356476,-9.464662871,5.05888766,-9.425026598
-9.546775694,-9.504690606,5.05888766,-9.462890708
-9.58888877,-9.547661478,5.05888766,-9.501569744
-9.634324164,-9.591931808,5.05888766,-9.542117387
-9.680363122,-9.638375526,5.05888766,-9.584555892
1.315744444,-9.685284426,5.05888766,-9.63061097
1.127666754,1.315744444,5.05888766,-9.678817838
1.194313475,1.12907762,5.05888766,1.315744444
1.174377726,1.19611707,5.05888766,1.130189851
1.163121351,1.176604566,5.05888766,1.198212759
1.157760626,1.165961512,5.05888766,1.179132037
1.124368075,1.160896715,5.05888766,1.167910559
1.064026358,1.127073292,5.05888766,1.162431712
1.005235847,1.066978025,5.05888766,1.128259385
0.9728214788,1.008171178,5.05888766,1.068441325
0.9573564424,0.974816846,5.05888766,1.011644509
0.940443041,0.9583443233,5.05888766,0.9777889908
0.9136756379,0.9404612282,5.05888766,0.9611406508
0.8734499042,0.9130636007,5.05888766,0.9430205982
0.8225295387,0.8728639578,5.05888766,0.9152013461
0.7663939807,0.8225044868,5.05888766,0.8746112787
0.7115507285,0.7678528067,5.05888766,0.8240088747
0.6578650847,0.7142544562,5.05888766,0.7693227166
0.6073856888,0.6616112765,5.05888766,0.7159193406
0.5588821292,0.6120870864,5.05888766,0.6635737253
0.5086038561,0.5648706511,5.05888766,0.6143022441
0.4526024807,0.5155223649,5.05888766,0.5668487416
0.3912544317,0.4602902335,5.05888766,0.5177068565
0.3260994741,0.3997186935,5.05888766,0.4629716306
0.2602611388,0.3348031614,5.05888766,0.4026125605
0.1985662537,0.2683252111,5.05888766,0.3377945987
0.1465630255,0.2051717497,5.05888766,0.2712775943
0.1052885437,0.1513409133,5.05888766,0.2077343162
0.07509776084,0.1083990207,5.05888766,0.1530957976
0.05057727493,0.07662460978,5.05888766,0.1092943458
0.02707706987,0.05166683016,5.05888766,0.07686820927
0.001865649619,0.02864211747,5.05888766,0.05160466067
-0.02582624539,0.004457578349,5.05888766,0.02848037101
-0.05602395771,-0.02209678639,5.05888766,0.0043370525
-0.08870390952,-0.05142150155,5.05888766,-0.02200963419
-0.1242175458,-0.08347524916,5.05888766,-0.05087081429
-0.1620212598,-0.1186139393,5.05888766,-0.08215324951
-0.2004554776,-0.1562847668,5.05888766,-0.1162842491
-0.2380987895,-0.1948655042,5.05888766,-0.1528676877
-0.2735230259,-0.2328317552,5.05888766,-0.1904861384
-0.3060471924,-0.2685890015,5.05888766,-0.2277857984
-0.3358601088,-0.3013085558,5.05888766,-0.2632823636
-0.3641720657,-0.3311002552,5.05888766,-0.2960651844
-0.3923877828,-0.3592493134,5.05888766,-0.3260896617
-0.4220807777,-0.3873508508,5.05888766,-0.3544086094
-0.4542812586,-0.4168216698,5.05888766,-0.3824575024
-0.4887623814,-0.4488641242,5.05888766,-0.411624401
-0.5253965573,-0.4831850661,5.05888766,-0.4431215005
-0.5631487518,-0.5197070902,5.05888766,-0.4767674795
-0.6006472248,-0.5572008745,5.05888766,-0.5125373089
-0.6370637614,-0.5945590542,5.05888766,-0.5493617457
-0.6714045519,-0.6307674253,5.05888766,-0.5862143864
-0.7037940604,-0.6648268488,5.05888766,-0.6220876282
-0.7341773321,-0.6968461756,5.05888766,-0.6559526873
-0.7629416226,-0.7267955322,5.05888766,-0.6878921035
-0.7908965647,-0.7550833406,5.05888766,-0.717833559
-0.8188775098,-0.7825894527,5.05888766,-0.7460207214
-0.8479520741,-0.8101060715,5.05888766,-0.7733516301
-0.8782725854,-0.8387195477,5.05888766,-0.8005705701
-0.9101474677,-0.8686702306,5.05888766,-0.8288251915
-0.9436720949,-0.9001975639,5.05888766,-0.8583568615
-0.9788226664,-0.9333626169,5.05888766,-0.8894719749
-1.015277597,-0.9681461844,5.05888766,-0.9221904061
-1.052665122,-1.00434593,5.05888766,-0.9565429315
-1.090304167,-1.041750113,5.05888766,-0.9923529169
-1.127794828,-1.079710336,5.05888766,-1.029432847
-1.164459401,-1.11788666,5.05888766,-1.067073651
-1.200192269,-1.155592747,5.05888766,-1.104968677
-1.235057024,-1.192423789,5.05888766,-1.142488697
-1.268759725,-1.228372231,5.05888766,-1.179241467
-1.30064131,-1.263098714,5.05888766,-1.215230986
-1.328213947,-1.295991873,5.05888766,-1.250105316
-1.354171336,-1.326345165,5.05888766,-1.283393183
-1.379663628,-1.35455629,5.05888766,-1.314222788
-1.405263345,-1.381404895,5.05888766,-1.342906965
-1.431009534,-1.407680221,5.05888766,-1.370169142
-1.45680065,-1.43374574,5.05888766,-1.396728362
-1.48259798,-1.459518328,5.05888766,-1.423084071
-1.508182538,-1.485094462,5.05888766,-1.449108786
-1.533708603,-1.51032145,5.05888766,-1.474942984
-1.559366597,-1.535442531,5.05888766,-1.500393225
-1.585088163,-1.560689686,5.05888766,-1.525692239
-1.610677737,-1.586116579,5.05888766,-1.551108941
-1.636037507,-1.611558507,5.05888766,-1.576771753
-1.661077735,-1.636866225,5.05888766,-1.602557523
-1.685777918,-1.661868016,5.05888766,-1.628311785
-1.710151921,-1.686456049,5.05888766,-1.65382941
-1.734205368,-1.710594485,5.05888766,-1.678930308
-1.758003249,-1.734240903,5.05888766,-1.703508913
-1.781012434,-1.757477989,5.05888766,-1.727443139
-1.8049929,-1.780435352,5.05888766,-1.750736572
-1.829251251,-1.803295815,5.05888766,-1.77350103
-1.852386168,-1.826482418,5.05888766,-1.795908668
-1.876493461,-1.850213241,5.05888766,-1.818439127
-1.901535141,-1.874574787,5.05888766,-1.841388945
-1.926969865,-1.899520707,5.05888766,-1.864927967
-1.952644672,-1.924890607,5.05888766,-1.889079055
-1.978465834,-1.950448912,5.05888766,-1.913722005
-2.004293651,-1.975945082,5.05888766,-1.938624762
-2.029911434,-2.001186551,5.05888766,-1.963505406
-2.055318031,-2.026041245,5.05888766,-1.988121287
-2.08070282,-2.050620042,5.05888766,-2.012275634
-2.106370823,-2.075165065,5.05888766,-2.036033102
-2.132630625,-2.099981611,5.05888766,-2.059627696
-2.160750256,-2.125370468,5.05888766,-2.083393933
-2.190646588,-2.151573817,5.05888766,-2.107689608
-2.221033021,-2.178741026,5.05888766,-2.132825297
-2.251272107,-2.206854298,5.05888766,-2.159012564
-2.281746788,-2.235802294,5.05888766,-2.1863124
-2.312821045,-2.265606782,5.05888766,-2.214553646
-2.344603517,-2.296146618,5.05888766,-2.243769098
-2.37701431,-2.327286004,5.05888766,-2.273799995
-2.408767568,-2.358914556,5.05888766,-2.304458985
-2.440122677,-2.390971713,5.05888766,-2.335584689
-2.472109947,-2.423449121,5.05888766,-2.367080985
-2.505345794,-2.456372918,5.05888766,-2.398929585
-2.539671286,-2.489773844,5.05888766,-2.431174838
-2.57379874,-2.523655716,5.05888766,-2.463888611
-2.609106833,-2.55797227,5.05888766,-2.497128127
-2.64459048,-2.592619449,5.05888766,-2.530899938
-2.680129234,-2.627445989,5.05888766,-2.565140049
-2.715501915,-2.662280029,5.05888766,-2.599715327
-2.750387495,-2.696964275,5.05888766,-2.634445769
-2.784682906,-2.731388709,5.05888766,-2.669141605
-2.818541226,-2.765509585,5.05888766,-2.703644402
-2.852200385,-2.799347392,5.05888766,-2.737859182
-2.885820459,-2.832963451,5.05888766,-2.77176663
-2.919429739,-2.866422754,5.05888766,-2.805411084
-2.952948994,-2.899756602,5.05888766,-2.838868553
-2.98623622,-2.932939401,5.05888766,-2.872205977
-3.019127358,-2.965888372,5.05888766,-2.905445442
-3.051468697,-2.998485954,5.05888766,-2.938544978
-3.083119673,-3.03061671,5.05888766,-2.97140224
-3.113828109,-3.062206238,5.05888766,-3.003880539
-3.144053036,-3.093249366,5.05888766,-3.035849852
-3.173568818,-3.123818794,5.05888766,-3.067230016
-3.203417389,-3.154051946,5.05888766,-3.098021675
-3.233727184,-3.184120719,5.05888766,-3.128314048
-3.26431698,-3.214193412,5.05888766,-3.158266623
-3.295014212,-3.244399175,5.05888766,-3.188070912
-3.325761952,-3.274803217,5.05888766,-3.217904451
-3.356560644,-3.305397505,5.05888766,-3.247890114
-3.387385785,-3.336107755,5.05888766,-3.278070687
-3.418157712,-3.366814255,5.05888766,-3.308403639
-3.448762998,-3.397381242,5.05888766,-3.338776048
-3.479097738,-3.427687754,5.05888766,-3.369035445
-3.509103921,-3.45765254,5.05888766,-3.399028862
-3.53878331,-3.487247378,5.05888766,-3.428640348
-3.568188806,-3.516496728,5.05888766,-3.457817397
-3.597403455,-3.54546586,5.05888766,-3.486579986
-3.626518928,-3.574242653,5.05888766,-3.515011291
-3.655621113,-3.602919205,5.05888766,-3.543234852
-3.684784537,-3.631578363,5.05888766,-3.571386381
-3.71407343,-3.660287686,5.05888766,-3.599588646
-3.743546333,-3.689100841,5.05888766,-3.627935417
-3.772800309,-3.718064043,5.05888766,-3.656486748
-3.803269178,-3.747224144,5.05888766,-3.685274467
-3.834039154,-3.776634975,5.05888766,-3.714314292
-3.865088011,-3.806359775,5.05888766,-3.743619995
-3.896556793,-3.836469182,5.05888766,-3.773215193
-3.928528951,-3.867485655,5.05888766,-3.803139775
-3.96105968,-3.899310864,5.05888766,-3.833449754
-3.994190172,-3.93193792,5.058403741,-3.864676343
-4.027937495,-3.964845464,5.058403741,-3.896644288
-4.062291611,-3.997994965,5.058403741,-3.929357725
-4.097222588,-4.031592439,5.058403741,-3.962378761
-4.132686182,-4.06578116,5.058403741,-3.995676526
-4.16861726,-4.100569548,5.058403741,-4.029431873
-4.20490508,-4.135888124,5.058403741,-4.063769638
-4.241320903,-4.171657402,5.058403741,-4.098690956
-4.278591173,-4.207822924,5.058403741,-4.134124039
-4.315665495,-4.244358504,5.058403741,-4.169989279
-4.353282988,-4.281252267,5.058403741,-4.206234486
