BCGSTAB,FGMRES,CONJUGATE_GRADIENT,SMOOTHER
0.8346952347,0.8455064378,8.099250764,0.8614286318
0.7906570411,0.8013472699,8.099250764,0.8165014014
0.7475441178,0.757970268,8.099250764,0.7719146747
0.7063788049,0.7164810425,8.099250764,0.7288483625
0.6680148302,0.6778441226,8.099250764,0.6884750949
0.6329167689,0.6426348981,8.099250764,0.6516622508
0.6010261532,0.6108584897,8.099250764,0.6192823122
0.571783074,0.581936275,8.099250764,0.5902475172
0.5442482825,0.5548644545,8.099250764,0.5637868266
0.5172824933,0.528461801,8.099250764,0.5386746675
0.489779639,0.501605801,8.099250764,0.5131873199
0.4608525911,0.4733867083,8.099250764,0.4866662417
0.4298845897,0.4431592697,8.099250764,0.4581339264
0.3964971742,0.4105221013,8.099250764,0.4271157363
0.3605111242,0.3752756736,8.099250764,0.3933921703
0.3219165744,0.3373884725,8.099250764,0.3568704724
0.2808439915,0.2969672271,8.099250764,0.3178200767
0.2375421677,0.2542311722,8.099250764,0.2761017578
0.1923864347,0.2095170422,8.099250764,0.2319952794
0.1459189817,0.163326723,8.099250764,0.1860142761
0.09889288295,0.1163892407,8.099250764,0.1385570984
0.05229026189,0.06969181052,8.099250764,0.09076462767
0.007272500575,0.02443182826,8.099250764,0.043808245
-0.03498964638,-0.01815486102,8.099250764,-0.0009650532277
-0.07360483954,-0.05708747393,8.099250764,-0.04225445462
-0.1075620144,-0.09140280445,8.099250764,-0.07863930269
-0.1380820494,-0.1222014579,8.099250764,-0.1106919101
-0.1659235522,-0.1503604571,8.099250764,-0.1389762706
-0.192851927,-0.1773767462,8.099250764,-0.1647746138
-0.219697151,-0.2043400387,8.099250764,-0.1897270436
-0.2481817038,-0.2326101707,8.099250764,-0.2156536769
-0.2789801969,-0.2630086523,8.099250764,-0.243301344
-0.3124055414,-0.2960099796,8.099250764,-0.2736016836
-0.348714697,-0.3318979189,8.099250764,-0.3069710731
-0.3881296443,-0.3708600787,8.099250764,-0.3436035245
-0.4307497688,-0.4129730596,8.099250764,-0.383365892
-0.4764801275,-0.4581593813,8.099250764,-0.4264553324
-0.5250292378,-0.5061816174,8.099250764,-0.4727440335
-0.5759179604,-0.5566335432,8.099250764,-0.5218798493
-0.6284665207,-0.6088919652,8.099250764,-0.5733404859
-0.6817545144,-0.6620449153,8.099250764,-0.6266130617
-0.7345711917,-0.7148424438,8.099250764,-0.68042713
-0.7854523455,-0.765753615,8.099250764,-0.7333038615
-0.832534426,-0.8127401817,8.099250764,-0.7830945552
-0.8750548712,-0.855232641,8.099250764,-0.8286022572
-0.913049107,-0.8931016302,8.099250764,-0.8688120103
-0.9470335129,-0.9269324395,8.099250764,-0.9036706518
-0.978811981,-0.9581436902,8.099250764,-0.9343037952
-1.009556407,-0.9885444382,8.099250764,-0.9625677776
-1.041377888,-1.019836683,8.099250764,-0.9904316191
-1.075482794,-1.053165126,8.099250764,-1.019532625
-1.112321045,-1.089168286,8.099250764,-1.05114986
-1.15204705,-1.128144503,8.099250764,-1.085761033
-1.194914286,-1.170290327,8.099250764,-1.123658091
-1.240710775,-1.215680647,8.099250764,-1.165093677
-1.289983431,-1.264275358,8.099250764,-1.209988233
-1.342420095,-1.315934056,8.099250764,-1.258067257
-1.397753665,-1.370366768,8.099250764,-1.309022154
-1.4547568,-1.427046286,8.099250764,-1.362484129
-1.512920308,-1.485131673,8.099250764,-1.417897681
-1.57109833,-1.54338141,8.099250764,-1.474374561
-1.627326338,-1.599919681,8.099250764,-1.530594618
-1.679800418,-1.652861064,8.099250764,-1.584836202
-1.727692971,-1.701004753,8.099250764,-1.635242074
-1.770266956,-1.743682415,8.099250764,-1.680151111
-1.808177728,-1.781431881,8.099250764,-1.719564666
-1.843671243,-1.816048719,8.099250764,-1.754191413
-1.878535484,-1.849857725,8.099250764,-1.785873188
-1.914390948,-1.884857608,8.099250764,-1.817015697
-1.952222828,-1.922246533,8.099250764,-1.849335269
-1.992338071,-1.962326606,8.099250764,-1.884297902
-2.034181887,-2.00459344,8.099250764,-1.922098223
-2.076660309,-2.047922677,8.099250764,-1.962167736
-2.118246019,-2.090857521,8.099250764,-2.003475743
-2.157266607,-2.131897588,8.099250764,-2.044706095
-2.191900174,-2.169801897,8.099250764,-2.084264671
-2.222340914,-2.203932434,8.099250764,-2.121511889
-2.24889187,-2.234408208,8.099250764,-2.155548535
-2.272438264,-2.261942337,8.099250764,-2.186583131
-2.294414648,-2.287513771,8.099250764,-2.215114969
-2.316279203,-2.312095579,8.099250764,-2.242487498
-2.339152481,-2.336563318,8.099250764,-2.269505403
-2.363323546,-2.361739424,8.099250764,-2.296559133
-2.389256308,-2.388373852,8.099250764,-2.324361286
-2.41761378,-2.417041827,8.099250764,-2.353369762
-2.448285253,-2.448080984,8.099250764,-2.384036876
-2.481502752,-2.481524593,8.099250764,-2.416794988
-2.516647615,-2.516962443,8.099250764,-2.451862823
-2.552475665,-2.553382866,8.099250764,-2.489138032
-2.587211767,-2.589111533,8.099250764,-2.527605861
-2.618998773,-2.621986833,8.099250764,-2.565892091
-2.646016574,-2.649874286,8.099250764,-2.601735198
-2.667143363,-2.671447044,8.099250764,-2.632730381
-2.682538249,-2.686778465,8.099250764,-2.657184666
-2.693436467,-2.697277263,8.099250764,-2.67480472
-2.702099584,-2.705082536,8.099250764,-2.686819173
-2.710491787,-2.712387853,8.099250764,-2.695450803
-2.720182321,-2.720992772,8.099250764,-2.70313152
-2.732239803,-2.73212935,8.099250764,-2.71191695
-2.747353434,-2.746490239,8.099250764,-2.723251514
-2.765910925,-2.764360575,8.099250764,-2.737984611
-2.788002522,-2.78576759,8.099250764,-2.756498923
-2.813458854,-2.810584569,8.099250764,-2.778854637
-2.841953038,-2.838570021,8.099250764,-2.804912011
-2.873116831,-2.869367875,8.099250764,-2.834410427
-2.906500013,-2.90248921,8.099250764,-2.866996916
-2.941447642,-2.937276215,8.099250764,-2.902204438
-2.976946892,-2.972856808,8.099250764,-2.93938301
-3.012613983,-3.008599036,8.099250764,-2.977614995
-3.046759146,-3.042793869,8.099250764,-3.015657973
-3.078408037,-3.074239252,8.099250764,-3.051991457
-3.106119154,-3.101401855,8.099250764,-3.085038812
-3.130164978,-3.12472691,8.099250764,-3.113563305
-3.151629797,-3.144617227,8.099250764,-3.137090845
-3.170379552,-3.161975315,8.099250764,-3.156111173
-3.18808509,-3.178154668,8.099250764,-3.171917593
-3.20609884,-3.19487024,8.099250764,-3.186192663
-3.225266112,-3.212814337,8.099250764,-3.200578379
-3.246571457,-3.232824444,8.099250764,-3.216407014
-3.270274874,-3.255296094,8.099250764,-3.235011161
-3.296499969,-3.280401003,8.099250764,-3.256454907
-3.325319837,-3.30818255,8.099250764,-3.280760611
-3.356678921,-3.338587303,8.099250764,-3.308362776
-3.390368386,-3.371443778,8.099250764,-3.339077718
-3.42603154,-3.406434192,8.099250764,-3.372618609
-3.463167783,-3.4430895,8.099250764,-3.40864141
-3.501141591,-3.480788624,8.099250764,-3.446682874
-3.539196678,-3.518761725,8.099250764,-3.486078418
-3.57648036,-3.556110034,8.099250764,-3.525924397
-3.61211093,-3.591877039,8.099250764,-3.565555774
-3.645314724,-3.625198395,8.099250764,-3.603388623
-3.675603529,-3.655500313,8.099250764,-3.638344184
-3.702922928,-3.682674993,8.099250764,-3.669044798
-3.727676206,-3.707131632,8.099250764,-3.695993966
-3.750636,-3.729695784,8.099250764,-3.719498893
-3.772806158,-3.751410544,8.099250764,-3.740535776
-3.795223938,-3.773322403,8.099250764,-3.760479604
-3.818771062,-3.796318496,8.099250764,-3.781135477
-3.844081742,-3.821056478,8.099250764,-3.802996565
-3.871556668,-3.847952553,8.099250764,-3.826976392
-3.901389781,-3.877222775,8.099250764,-3.853482554
-3.933611051,-3.908908979,8.099250764,-3.882682488
-3.96810612,-3.942920903,8.099250764,-3.914280346
-4.004651831,-3.979048691,8.099250764,-3.94854764
-4.042913008,-4.016978542,8.099250764,-3.985302169
-4.082439038,-4.056285256,8.099250764,-4.024196013
-4.122643879,-4.096396257,8.099250764,-4.064736815
-4.162804119,-4.136584963,8.099250764,-4.10662468
-4.202094462,-4.175995739,8.099250764,-4.148712727
-4.239678262,-4.21374013,8.099250764,-4.189990366
-4.274861345,-4.24906307,8.099250764,-4.229354776
-4.307272878,-4.281522067,8.099250764,-4.265806268
-4.336963075,-4.311136296,8.099250764,-4.298736008
-4.364402668,-4.33838336,8.099250764,-4.32751513
-4.390391311,-4.364090987,8.099250764,-4.353455576
-4.415894162,-4.389256816,8.099250764,-4.377399588
-4.441860482,-4.41482566,8.099250764,-4.400540319
-4.46908271,-4.441604085,8.099250764,-4.424507277
-4.498131801,-4.470181574,8.099250764,-4.449828669
-4.529369498,-4.500927424,8.099250764,-4.477337603
-4.562985085,-4.534039216,8.099250764,-4.507410544
-4.598993665,-4.569554924,8.099250764,-4.540184425
-4.637291624,-4.607370703,8.099250764,-4.575702659
-4.677651264,-4.64728452,8.099250764,-4.613602325
-4.719730828,-4.688973681,8.099250764,-4.653983488
-4.763062864,-4.731991653,8.099250764,-4.696514079
-4.806995596,-4.775726074,8.099250764,-4.740981642
-4.850778171,-4.819373853,8.099250764,-4.786419876
-4.893491097,-4.862010332,8.099250764,-4.831930212
-4.934236764,-4.902709857,8.099250764,-4.876412757
-4.972338737,-4.940710108,8.099250764,-4.918652112
-5.007452126,-4.975657351,8.099250764,-4.95759665
-5.039721508,-5.007673033,8.099250764,-4.992085416
-5.069744222,-5.03738031,8.099250764,-5.022893462
-5.098474384,-5.065768464,8.099250764,-5.050639182
-5.126970578,-5.093878957,8.099250764,-5.076476523
-5.156219047,-5.122749638,8.099250764,-5.101841792
-5.187038638,-5.153111132,8.099250764,-5.128350432
-5.219987505,-5.185597538,8.099250764,-5.156549227
-5.255398776,-5.220476927,8.099250764,-5.187218812
-5.293443447,-5.257987647,8.099250764,-5.220709643
-5.334094151,-5.298115705,8.099250764,-5.257155609
-5.377297186,-5.340722238,8.099250764,-5.29637449
-5.422759982,-5.385653057,8.099250764,-5.33852157
-5.47011333,-5.432498953,8.099250764,-5.383481184
-5.51884658,-5.480742692,8.099250764,-5.430820796
-5.568228059,-5.529762976,8.099250764,-5.480240897
-5.617352619,-5.578482233,8.099250764,-5.530795092
-5.665018501,-5.625723863,8.099250764,-5.581321611
-5.710089455,-5.670381607,8.099250764,-5.630590883
-5.751669412,-5.71157415,8.099250764,-5.676921518
-5.788900001,-5.748422754,8.099250764,-5.718694391
-5.822970232,-5.782187148,8.099250764,-5.755787964
-5.854465729,-5.81394306,8.099250764,-5.788524141
-5.885336909,-5.844594965,8.099250764,-5.817774519
-5.916492133,-5.875526073,8.099250764,-5.845466903
-5.949412582,-5.907985222,8.099250764,-5.873081919
-5.984990306,-5.94262268,8.099250764,-5.902330083
-6.023090045,-5.980019803,8.099250764,-5.934037848
-6.064033646,-6.020468542,8.099250764,-5.968729652
-6.107951305,-6.063883373,8.099250764,-6.00660813
-6.155420675,-6.110592496,8.099250764,-6.047732876
-6.205966196,-6.160233019,8.099250764,-6.092367171
-6.258989797,-6.212831485,8.099250764,-6.140379247
-6.314645961,-6.267442699,8.099250764,-6.191244853
-6.372126998,-6.324162231,8.099250764,-6.244862288
-6.429958836,-6.381390008,8.099250764,-6.300784833
-6.487371273,-6.438211762,8.099250764,-6.357431346
-6.542359877,-6.492778078,8.099250764,-6.414016013
4.334450386,-6.542212307,8.099250764,-6.468522464
4.071097598,4.334450386,8.099250764,-6.519031647
4.140042529,4.071471533,8.099250764,4.334450386
4.174214322,4.13984937,8.099250764,4.07172166
4.204788892,4.173177944,8.099250764,4.141037111
4.20807916,4.203565881,8.099250764,4.174543428
4.182991638,4.206968565,8.099250764,4.204511824
4.154147837,4.181898791,8.099250764,4.20716883
4.140408996,4.152880729,8.099250764,4.181244241
4.137543686,4.139664243,8.099250764,4.151906096
4.131616726,4.137018181,8.099250764,4.138953643
4.11886444,4.131140982,8.099250764,4.136029191
4.10203701,4.118111939,8.099250764,4.130545018
4.081015629,4.100847289,8.099250764,4.117793874
4.055521274,4.079667512,8.099250764,4.100562487
4.025742969,4.054503809,8.099250764,4.07937105
3.994448746,4.025362748,8.099250764,4.054280971
3.962606289,3.994560753,8.099250764,4.025249959
3.931230989,3.962940976,8.099250764,3.994562059
3.898920859,3.931716789,8.099250764,3.963033483
3.865274898,3.898894744,8.099250764,3.931924488
3.828391955,3.865112502,8.099250764,3.899945445
3.788782211,3.828633504,8.099250764,3.866286045
3.748028629,3.789577869,8.099250764,3.829866839
3.707168612,3.749178808,8.099250764,3.790848642
3.666598409,3.708515952,8.099250764,3.750402804
3.626927595,3.668088516,8.099250764,3.709643259
3.58830549,3.628327548,8.099250764,3.669145048
3.550488045,3.58961456,8.099250764,3.6293752
3.513361565,3.551660878,8.099250764,3.590733545
3.476927057,3.514443616,8.099250764,3.552846709
3.440833877,3.477979104,8.099250764,3.515638528
3.404844551,3.441982184,8.099250764,3.479145088
3.368957201,3.406160845,8.099250764,3.443150434
3.333515474,3.370498938,8.099250764,3.407414034
3.298273031,3.335251173,8.099250764,3.371920213
3.263376739,3.300273901,8.099250764,3.336922437
3.228833703,3.265500417,8.099250764,3.302254381
3.194636301,3.231011724,8.099250764,3.267810064
3.160849287,3.196909434,8.099250764,3.233638523
3.127574096,3.163178878,8.099250764,3.199828635
3.095128141,3.129958488,8.099250764,3.166340105
3.063527011,3.097536879,8.099250764,3.133388208
3.032744529,3.065955574,8.099250764,3.101265307
3.002341465,3.03517043,8.099250764,3.070036619
2.971580428,3.004814289,8.099250764,3.03967424
2.940206569,2.974119814,8.099250764,3.009818562
2.907808075,2.942804248,8.099250764,2.979716289
2.874239516,2.910496186,8.099250764,2.949001821
2.839862076,2.877045215,8.099250764,2.917305715
2.805040905,2.842880756,8.099250764,2.884427479
2.77035998,2.808376779,8.099250764,2.850768373
2.736337791,2.774180126,8.099250764,2.816666932
2.703285928,2.740736276,8.099250764,2.782777907
2.671078044,2.708364228,8.099250764,2.749665972
2.639276831,2.676927084,8.099250764,2.717623717
2.607408903,2.645945609,8.099250764,2.686607235
2.575037278,2.614909876,8.099250764,2.656149145
2.541897503,2.583337037,8.099250764,2.625732273
2.508179062,2.550916933,8.099250764,2.594836827
2.474182691,2.517768823,8.099250764,2.563103528
2.44027872,2.48417366,8.099250764,2.530582786
2.406855527,2.450493439,8.099250764,2.49751836
2.374111773,2.417179922,8.099250764,2.464231106
2.342070427,2.384489983,8.099250764,2.431186428
2.310445132,2.352487901,8.099250764,2.398660399
2.278792989,2.320866794,8.099250764,2.366780434
2.246702826,2.289113717,8.099250764,2.335314479
2.213984043,2.256750746,8.099250764,2.303801773
2.180774551,2.223555264,8.099250764,2.271755533
2.147493373,2.189648284,8.099250764,2.238920172
2.114033691,2.155483972,8.099250764,2.205328637
2.082073862,2.121709966,8.099250764,2.171360806
2.05239309,2.089094098,8.099250764,2.13758456
2.024995299,2.05829062,8.099250764,2.104721677
1.99960423,2.029712747,8.099250764,2.07345621
1.975632334,2.003360393,8.099250764,2.044247976
1.952308915,1.978703025,8.099250764,2.017269774
1.928859213,1.954925863,8.099250764,1.992120139
1.904770265,1.931174572,8.099250764,1.968055889
1.879807735,1.906847256,8.099250764,1.944233443
1.854030244,1.881653283,8.099250764,1.919948167
1.827675702,1.855633029,8.099250764,1.894815009
1.80109871,1.829042972,8.099250764,1.86877757
1.774501617,1.802257885,8.099250764,1.842041783
1.748016277,1.775506973,8.099250764,1.81497659
1.721592315,1.748943061,8.099250764,1.787867105
1.695025226,1.722535213,8.099250764,1.760938761
1.668044607,1.696081393,8.099250764,1.73425349
1.640784253,1.669285668,8.099250764,1.707682583
1.6122087,1.641853008,8.099250764,1.680955829
1.582777912,1.613594675,8.099250764,1.65376194
1.552735383,1.584488928,8.099250764,1.625850797
1.522368053,1.554712029,8.099250764,1.597113872
1.49211841,1.524589385,8.099250764,1.567641492
1.462309246,1.49452074,8.099250764,1.537697693
1.433129454,1.464882559,8.099250764,1.507664308
1.404658361,1.435935711,8.099250764,1.477950715
1.376812978,1.407768834,8.099250764,1.448892734
1.349421705,1.380291431,8.099250764,1.420672
1.322257057,1.353304951,8.099250764,1.393278341
1.295121157,1.326557145,8.099250764,1.366554602
1.267897074,1.299838593,8.099250764,1.340242512
1.240566124,1.273033054,8.099250764,1.314085348
1.213335587,1.246127932,8.099250764,1.287899374
1.185859569,1.219188418,8.099250764,1.261608264
1.158078243,1.192307129,8.099250764,1.235237547
1.130258746,1.165546534,8.099250764,1.208875411
1.102478168,1.138892682,8.099250764,1.182614822
1.074577162,1.112233569,8.099250764,1.156496428
1.046270998,1.085377959,8.099250764,1.130465102
1.017260491,1.058085743,8.099250764,1.104373336
0.9872260772,1.03011211,8.099250764,1.077997863
0.9565163194,1.001249675,8.099250764,1.051079847
0.9249677973,0.9713573221,8.099250764,1.023372445
0.8923277768,0.9403708405,8.099250764,0.994681153
0.8585596477,0.9082956133,8.099250764,0.9648878007
0.8239824662,0.8751851433,8.099250764,0.9339549243
0.7882852617,0.8411113982,8.099250764,0.9019120078
0.7516347992,0.8061342857,8.099250764,0.8688285256
0.714039891,0.7702778285,8.099250764,0.8347809551
0.6754283334,0.7335192635,8.099250764,0.7998220314
0.635747308,0.6957941804,8.099250764,0.7639600884
0.594946387,0.6570167342,8.099250764,0.7271539613
0.5529879712,0.6171103847,8.099250764,0.689324945
0.5099057111,0.5760425442,8.099250764,0.6503829016
0.4658409736,0.5338556567,8.099250764,0.6102602935
0.4210372793,0.4906870262,8.099250764,0.5689464913
0.3758137225,0.4467708725,8.099250764,0.5265150111
0.3305296345,0.4024198847,8.099250764,0.4831376524
0.2855425333,0.3579892676,8.099250764,0.4390813792
0.2411698849,0.3138317813,8.099250764,0.3946864005
0.1976795603,0.2702559279,8.099250764,0.3503278612
0.1553552102,0.2274999463,8.099250764,0.3063687861
0.114156674,0.1857301597,8.099250764,0.263116822
0.07424163469,0.1450635401,8.099250764,0.2207987871
0.03573051806,0.1056043284,8.099250764,0.1795624531
-0.001256159489,0.06747801225,8.099250764,0.13950488
-0.03654937818,0.03084610017,8.099250764,0.1007152821
-0.06997390706,-0.004107971513,8.099250764,0.06331332423
-0.1014176978,-0.03722010963,8.099250764,0.02746429851
-0.130887878,-0.06840029608,8.099250764,-0.006639218495
-0.1585479479,-0.09767942301,8.099250764,-0.03882635228
-0.18470828,-0.1252283634,8.099250764,-0.06901080738
-0.209765526,-0.1513406841,8.099250764,-0.09724256295
-0.2341249075,-0.1763857546,8.099250764,-0.123726176
-0.2581411037,-0.2007498621,8.099250764,-0.1487975379
-0.2820909756,-0.2247843114,8.099250764,-0.172868683
-0.3061734375,-0.24877303,8.099250764,-0.1963615455
-0.3305260341,-0.2729231306,8.099250764,-0.2196516338
-0.3552485407,-0.2973746085,8.099250764,-0.243034393
-0.3804259175,-0.3222214677,8.099250764,-0.2667169167
-0.4061449336,-0.3475357645,8.099250764,-0.2908302098
-0.4325013651,-0.3733873692,8.099250764,-0.3154535463
-0.4595976445,-0.3998548986,8.099250764,-0.3406418909
-0.4873928537,-0.4270265157,8.099250764,-0.3664487878
-0.5163351562,-0.454992317,8.099250764,-0.3929398048
-0.546313246,-0.483832118,8.099250764,-0.4201949009
-0.5773240467,-0.513603124,8.099250764,-0.4483012284
-0.6093583943,-0.5443314084,8.099250764,-0.4773401008
-0.6423678047,-0.5759479748,8.099250764,-0.5073727648
-0.6762998319,-0.6087412947,8.099250764,-0.5384292355
-0.7111158335,-0.6425515449,8.098811467,-0.570462555
-0.7467892645,-0.6771282704,8.098811467,-0.6037034318
-0.7833060105,-0.7123719084,8.098811467,-0.6379886802
-0.820668284,-0.7482892983,8.098811467,-0.673084581
-0.8588945475,-0.7849090766,8.098811467,-0.7088793212
-0.8980129893,-0.8222545732,8.098811467,-0.7453508722
-0.9380529032,-0.8603502415,8.098811467,-0.7825023822
-0.9790362624,-0.8992278945,8.098811467,-0.8203418289
-1.021143367,-0.9389231813,8.098811467,-0.8588872018
-1.064178725,-0.9794675326,8.098811467,-0.8981703347
-1.108265774,-1.020882007,8.098811467,-0.93823121
-1.153443437,-1.063175855,8.098811467,-0.9791071245
-1.199707663,-1.106350088,8.098811467,-1.020823188
-1.247068324,-1.150405144,8.098811467,-1.063387855
-1.295678361,-1.195350797,8.098811467,-1.106794725
-1.345312836,-1.241215604,8.098811467,-1.151030288
-1.396146754,-1.288052822,8.098811467,-1.196085996
-1.448482855,-1.33594046,8.098811467,-1.241971532
-1.502442332,-1.384974427,8.098811467,-1.288725341
-1.558025401,-1.435255394,8.098811467,-1.336418755
-1.615197525,-1.486871304,8.098811467,-1.385151491
-1.673882409,-1.539878414,8.098811467,-1.43503837
-1.733920631,-1.594283917,8.098811467,-1.486189166
-1.795042064,-1.650169511,8.098811467,-1.538684698
-1.856848048,-1.707079718,8.098811467,-1.59255308
-1.918786781,-1.764841246,8.098811467,-1.647858856
-1.980121205,-1.823263579,8.098811467,-1.704234773
-2.040142951,-1.882106848,8.098811467,-1.761442069
-2.097270848,-1.941057287,8.098811467,-1.81921649
-2.150542827,-1.999709858,8.098811467,-1.877236261
-2.199076485,-2.057552157,8.098811467,-1.935107504
-2.241965982,-2.113945804,8.098811467,-1.992370215
-2.278641123,-2.168115457,8.098811467,-2.048501218
-2.309193395,-2.21917646,8.098811467,-2.102904826
-2.334444491,-2.266239639,8.098811467,-2.154902804
