"arc_length","Displacement_Magnitude","Sxx","Sxy","Sxz","Syy","Syz","Szz","Von_Mises_Stress"
0,0,1.27483e+06,-74504,-8047.58,2.55292e+06,445028,1.11034e+06,1.5794e+06
0.002,1.89909e-06,1.21262e+06,-68217.6,-7157.05,2.46072e+06,415132,1.02748e+06,1.54266e+06
0.004,3.0582e-06,1.17842e+06,-65533.7,-6103.26,2.40213e+06,398535,986962,1.51852e+06
0.006,4.02127e-06,1.15337e+06,-64026.6,-4996.15,2.35453e+06,386282,960285,1.4985e+06
0.008,5.00884e-06,1.12832e+06,-62519.4,-3889.03,2.30692e+06,374030,933607,1.47848e+06
0.01,6.00883e-06,1.10327e+06,-61012.3,-2781.91,2.25932e+06,361777,906929,1.45846e+06
0.012,7.01594e-06,1.07822e+06,-59505.2,-1674.79,2.21171e+06,349524,880252,1.43844e+06
0.014,8.02748e-06,1.05317e+06,-57998.1,-567.669,2.16411e+06,337271,853574,1.41842e+06
0.016,9.00553e-06,1.0281e+06,-56033.1,755.771,2.11533e+06,326086,828413,1.39859e+06
0.018,9.89318e-06,1.00301e+06,-52913.6,2624.57,2.06361e+06,317592,807079,1.37923e+06
0.02,1.07817e-05,977907,-49794.2,4493.37,2.01189e+06,309099,785744,1.35987e+06
0.022,1.16708e-05,952809,-46674.8,6362.17,1.96017e+06,300605,764409,1.34052e+06
0.024,1.25604e-05,927711,-43555.3,8230.97,1.90844e+06,292111,743074,1.32116e+06
0.026,1.34504e-05,902612,-40435.9,10099.8,1.85672e+06,283618,721739,1.30181e+06
0.028,1.43407e-05,877514,-37316.5,11968.6,1.805e+06,275124,700404,1.28245e+06
0.03,1.52313e-05,852416,-34197,13837.4,1.75328e+06,266631,679069,1.2631e+06
0.032,1.61222e-05,827318,-31077.6,15706.2,1.70155e+06,258137,657735,1.24374e+06
0.034,1.70132e-05,802219,-27958.2,17575,1.64983e+06,249644,636400,1.22439e+06
0.036,1.79044e-05,777121,-24838.7,19443.8,1.59811e+06,241150,615065,1.20503e+06
0.038,1.87957e-05,752023,-21719.3,21312.6,1.54639e+06,232657,593730,1.18568e+06
0.04,1.96871e-05,726925,-18599.9,23181.4,1.49466e+06,224163,572395,1.16632e+06
0.042,2.05787e-05,701827,-15480.4,25050.2,1.44294e+06,215670,551060,1.14697e+06
0.044,2.14703e-05,676728,-12361,26919,1.39122e+06,207176,529725,1.12761e+06
0.046,2.2362e-05,651630,-9241.56,28787.8,1.3395e+06,198683,508390,1.10826e+06
0.048,2.32538e-05,626532,-6122.12,30656.6,1.28778e+06,190189,487056,1.0889e+06
0.05,2.52911e-05,596984,-3686.03,33459.9,1.25128e+06,186763,452166,1.09116e+06
0.052,2.77425e-05,565832,-1496.38,36600.2,1.22028e+06,185165,412388,1.10121e+06
0.054,3.01946e-05,534679,693.272,39740.5,1.18929e+06,183567,372610,1.11126e+06
0.056,3.26475e-05,503527,2882.92,42880.8,1.15829e+06,181969,332833,1.12131e+06
0.058,3.51008e-05,472374,5072.57,46021.1,1.12729e+06,180372,293055,1.13136e+06
0.06,3.75546e-05,441222,7262.21,49161.4,1.09629e+06,178774,253277,1.14141e+06
0.062,4.00087e-05,410070,9451.86,52301.8,1.06529e+06,177176,213499,1.15146e+06
0.064,4.23414e-05,405645,8802.33,52433.7,1.05877e+06,181364,210693,1.15419e+06
