"arc_length","Displacement_Magnitude","Sxx","Sxy","Sxz","Syy","Syz","Szz","Von_Mises_Stress"
0,0,1.26061e+06,-74406.8,-7700.07,2.52549e+06,444825,1.09675e+06,1.56741e+06
0.002,1.88249e-06,1.19897e+06,-68173,-6794.88,2.43412e+06,415086,1.01462e+06,1.53085e+06
0.004,3.03328e-06,1.16512e+06,-65506.2,-5735.48,2.37612e+06,398520,974532,1.50679e+06
0.006,3.99037e-06,1.14034e+06,-64004.7,-4625.72,2.32902e+06,386256,948177,1.48681e+06
0.008,4.97173e-06,1.11557e+06,-62503.3,-3515.96,2.28192e+06,373993,921822,1.46682e+06
0.01,5.9654e-06,1.09079e+06,-61001.8,-2406.2,2.23482e+06,361730,895467,1.44684e+06
0.012,6.9661e-06,1.06602e+06,-59500.3,-1296.44,2.18772e+06,349467,869113,1.42685e+06
0.014,7.9712e-06,1.04124e+06,-57998.8,-186.683,2.14061e+06,337204,842758,1.40687e+06
0.016,8.94306e-06,1.01646e+06,-56045.3,1132.4,2.09236e+06,325995,817907,1.38708e+06
0.018,9.82524e-06,991653,-52952.4,2979.21,2.04121e+06,317443,796848,1.36777e+06
0.02,1.07082e-05,966845,-49859.4,4826.02,1.99005e+06,308892,775788,1.34846e+06
0.022,1.15919e-05,942037,-46766.4,6672.82,1.9389e+06,300341,754729,1.32916e+06
0.024,1.2476e-05,917229,-43673.4,8519.63,1.88774e+06,291790,733669,1.30985e+06
0.026,1.33605e-05,892421,-40580.4,10366.4,1.83658e+06,283238,712610,1.29054e+06
0.028,1.42454e-05,867613,-37487.4,12213.2,1.78543e+06,274687,691550,1.27123e+06
0.03,1.51305e-05,842805,-34394.5,14060,1.73427e+06,266136,670491,1.25193e+06
0.032,1.60158e-05,817997,-31301.5,15906.9,1.68312e+06,257584,649431,1.23262e+06
0.034,1.69013e-05,793189,-28208.5,17753.7,1.63196e+06,249033,628372,1.21331e+06
0.036,1.7787e-05,768382,-25115.5,19600.5,1.58081e+06,240482,607312,1.194e+06
0.038,1.86728e-05,743574,-22022.5,21447.3,1.52965e+06,231931,586253,1.1747e+06
0.04,1.95588e-05,718766,-18929.6,23294.1,1.4785e+06,223379,565193,1.15539e+06
0.042,2.04448e-05,693958,-15836.6,25140.9,1.42734e+06,214828,544134,1.13608e+06
0.044,2.1331e-05,669150,-12743.6,26987.7,1.37618e+06,206277,523074,1.11677e+06
0.046,2.22172e-05,644342,-9650.6,28834.5,1.32503e+06,197725,502015,1.09747e+06
0.048,2.31034e-05,619534,-6557.62,30681.3,1.27387e+06,189174,480955,1.07816e+06
0.05,2.51181e-05,590396,-4171.14,33456.3,1.23781e+06,185599,446577,1.08021e+06
0.052,2.75407e-05,559695,-2039.47,36565.9,1.20719e+06,183819,407396,1.08996e+06
0.054,2.99642e-05,528995,92.1972,39675.6,1.17657e+06,182038,368215,1.09971e+06
0.056,3.23884e-05,498295,2223.87,42785.3,1.14595e+06,180258,329033,1.10946e+06
0.058,3.48131e-05,467595,4355.53,45894.9,1.11532e+06,178478,289852,1.11922e+06
0.06,3.72382e-05,436894,6487.2,49004.6,1.0847e+06,176697,250670,1.12897e+06
0.062,3.96637e-05,406194,8618.87,52114.3,1.05408e+06,174917,211489,1.13872e+06
0.064,4.19717e-05,401836,7972.8,52244.1,1.04764e+06,179019,208730,1.14137e+06
0.066,4.43086e-05,399395,7124.63,52157.2,1.04295e+06,183550,208620,1.14351e+06
0.068,4.66788e-05,396954,6276.46,52070.3,1.03826e+06,188080,208511,1.14565e+06
0.07,4.90774e-05,394512,5428.29,51983.3,1.03358e+06,192611,208402,1.14779e+06
0.072,5.14968e-05,389078,2590.64,52093,1.02457e+06,191611,196969,1.14781e+06
0.074,5.39283e-05,383161,-567.978,52234.5,1.01487e+06,189718,183710,1.14749e+06
0.076,5.63702e-05,377244,-3726.59,52375.9,1.00516e+06,187826,170450,1.14717e+06
0.078,5.88212e-05,371327,-6885.21,52517.4,995457,185934,157191,1.14685e+06
0.08,6.12802e-05,365410,-10043.8,52658.8,985752,184042,143932,1.14653e+06
0.082,6.37464e-05,359493,-13202.4,52800.3,976047,182150,130672,1.14621e+06
0.084,6.62188e-05,353576,-16361.1,52941.7,966343,180257,117413,1.14589e+06
0.086,6.86969e-05,347659,-19519.7,53083.1,956638,178365,104153,1.14557e+06
0.088,7.11795e-05,343051,-22326.2,52968.5,948587,177256,92804.8,1.14673e+06
0.09,7.36669e-05,345495,-23235.2,51473.9,949446,180366,91756.4,1.15586e+06
0.092,7.61628e-05,347938,-24144.1,49979.3,950305,183476,90708,1.16499e+06
0.094,7.86665e-05,350382,-25053.1,48484.7,951164,186586,89659.6,1.17413e+06
0.096,8.11773e-05,352826,-25962,46990,952023,189696,88611.2,1.18326e+06
0.098,8.36944e-05,355270,-26871,45495.4,952882,192807,87562.8,1.19239e+06
0.1,8.65039e-05,362222,-28386.6,44548.7,965484,196280,88091,1.20959e+06
0.102,9.02399e-05,383704,-31857.8,45367.9,1.01593e+06,200926,93700.9,1.25279e+06
0.104,9.39776e-05,405186,-35328.9,46187.1,1.06638e+06,205572,99310.9,1.29598e+06
0.106,9.77167e-05,426668,-38800,47006.3,1.11682e+06,210218,104921,1.33918e+06
0.108,0.000101457,448150,-42271.1,47825.5,1.16727e+06,214864,110531,1.38238e+06
0.11,0.000105199,469632,-45742.3,48644.7,1.21772e+06,219510,116141,1.42558e+06
0.112,0.000108941,491115,-49213.4,49463.9,1.26816e+06,224156,121751,1.46877e+06
0.114,0.000112685,512597,-52684.5,50283.1,1.31861e+06,228802,127361,1.51197e+06
0.116,0.000116595,506067,-52947.9,48984.4,1.30049e+06,230044,125477,1.49971e+06
0.118,0.000120682,469738,-49799.1,45432.7,1.20942e+06,227666,115623,1.42846e+06
0.12,0.000124769,433409,-46650.3,41881,1.11836e+06,225287,105769,1.35721e+06
0.122,0.000128856,397080,-43501.4,38329.3,1.02729e+06,222908,95915.2,1.28596e+06
0.124,0.000132944,360751,-40352.6,34777.6,936227,220530,86061.1,1.21471e+06
0.126,0.000137033,324422,-37203.8,31225.9,845161,218151,76207.1,1.14345e+06
