"arc_length","Displacement_Magnitude","Sxx","Sxy","Sxz","Syy","Syz","Szz","Von_Mises_Stress"
0.128,0.000149533,306093,-39474.9,33190.1,821281,219971,71133.7,1.16427e+06
0.13,0.000153948,266551,-35851.2,29184.9,722596,217345,60496.2,1.087e+06
0.132,0.000158666,251568,-35550.5,26416.6,683655,215572,56298,1.0595e+06
0.134,0.000163577,251113,-37215.8,24380,680061,214304,55909.4,1.06144e+06
0.136,0.000168501,250659,-38881.1,22343.5,676467,213035,55520.8,1.06338e+06
0.138,0.000173439,250205,-40546.3,20307,672873,211767,55132.3,1.06532e+06
0.14,0.000178388,249751,-42211.6,18270.4,669279,210499,54743.7,1.06727e+06
0.142,0.000183348,249296,-43876.9,16233.8,665685,209231,54355.1,1.06921e+06
0.144,0.000188318,248842,-45542.2,14197.3,662091,207962,53966.6,1.07115e+06
0.146,0.000193298,248388,-47207.5,12160.8,658497,206694,53578,1.07309e+06
0.148,0.000198286,247934,-48872.8,10124.2,654903,205426,53189.4,1.07503e+06
0.15,0.000203281,247480,-50538,8087.66,651308,204158,52800.9,1.07697e+06
0.152,0.000208285,247025,-52203.3,6051.12,647714,202889,52412.3,1.07891e+06
0.154,0.000213295,246571,-53868.6,4014.57,644120,201621,52023.7,1.08085e+06
0.156,0.000218311,246117,-55533.9,1978.02,640526,200353,51635.2,1.08279e+06
0.158,0.000223333,245663,-57199.2,-58.5281,636932,199084,51246.6,1.08474e+06
0.16,0.000228361,245208,-58864.4,-2095.06,633338,197816,50858,1.08668e+06
0.162,0.000233394,244754,-60529.7,-4131.61,629744,196548,50469.5,1.08862e+06
0.164,0.000238432,244300,-62195,-6168.17,626150,195280,50080.9,1.09056e+06
0.166,0.000243475,243846,-63860.3,-8204.7,622556,194011,49692.3,1.0925e+06
0.168,0.000248521,243391,-65525.6,-10241.3,618962,192743,49303.8,1.09444e+06
0.17,0.000253572,242937,-67190.8,-12277.8,615368,191475,48915.2,1.09638e+06
0.172,0.000258627,242483,-68856.1,-14314.4,611773,190207,48526.6,1.09832e+06
0.174,0.000263565,244378,-70024.6,-12535,618396,188948,47904.9,1.09644e+06
0.176,0.000268441,247557,-70921.6,-8670.68,630602,187694,47155.7,1.09246e+06
0.178,0.000273909,247806,-70805,-10553.6,632372,185915,48899.5,1.07879e+06
0.18,0.000279941,246465,-69954.7,-17358.3,628134,183626,53515.6,1.05989e+06
0.182,0.000286332,256915,-71116.7,-21341.2,662035,180917,65218.1,1.08038e+06
0.184,0.000292724,267366,-72278.7,-25324,695937,178209,76920.7,1.10087e+06
0.186,0.000299117,277816,-73440.7,-29306.9,729839,175501,88623.3,1.12137e+06
0.188,0.000305511,288267,-74602.7,-33289.7,763740,172792,100326,1.14186e+06
0.19,0.000311906,298717,-75764.7,-37272.6,797642,170084,112028,1.16235e+06
0.192,0.000318302,309168,-76926.7,-41255.4,831544,167376,123731,1.18285e+06
0.194,0.000324699,319618,-78088.8,-45238.3,865445,164667,135434,1.20334e+06
0.196,0.000331096,330068,-79250.8,-49221.1,899347,161959,147136,1.22383e+06
0.198,0.000337727,334307,-78152.7,-49738.8,908889,159128,151414,1.2221e+06
0.2,0.000344447,336289,-76233.6,-48997.4,909581,156252,152994,1.2123e+06
0.202,0.000351171,338270,-74314.4,-48256.1,910273,153376,154575,1.2025e+06
0.204,0.000357898,340252,-72395.2,-47514.8,910966,150500,156155,1.19269e+06
0.206,0.000364629,342234,-70476.1,-46773.4,911658,147624,157735,1.18289e+06
0.208,0.000371363,344215,-68556.9,-46032.1,912350,144748,159315,1.17308e+06
0.21,0.0003781,346197,-66637.8,-45290.7,913042,141872,160896,1.16328e+06
0.212,0.00038484,348179,-64718.6,-44549.4,913734,138996,162476,1.15347e+06
0.214,0.000391583,350160,-62799.4,-43808.1,914426,136120,164056,1.14367e+06
0.216,0.000398329,352142,-60880.3,-43066.7,915118,133244,165637,1.13387e+06
0.218,0.000405077,354124,-58961.1,-42325.4,915810,130369,167217,1.12406e+06
0.22,0.000411827,356105,-57042,-41584,916503,127493,168797,1.11426e+06
0.222,0.00041858,358087,-55122.8,-40842.7,917195,124617,170377,1.10445e+06
0.224,0.000425335,360068,-53203.6,-40101.4,917887,121741,171958,1.09465e+06
0.226,0.000432598,347566,-50059.6,-31721.3,899865,118538,166034,1.08369e+06
0.228,0.000439873,334724,-46886.8,-23161.9,881403,115327,159934,1.0727e+06
0.23,0.000447148,321882,-43714,-14602.5,862941,112116,153834,1.06171e+06
0.232,0.000454424,309040,-40541.2,-6043.11,844480,108905,147734,1.05073e+06
0.234,0.0004617,296198,-37368.3,2516.31,826018,105695,141634,1.03974e+06
0.236,0.000468977,283355,-34195.5,11075.7,807556,102484,135535,1.02875e+06
0.238,0.000476254,270513,-31022.7,19635.1,789095,99273,129435,1.01776e+06
0.24,0.000483797,267886,-30624.2,25444.1,782737,98092.6,128520,1.03343e+06
0.242,0.000491401,267467,-30825.4,30658.6,778995,97351,128726,1.05486e+06
0.244,0.000499006,267047,-31026.6,35873,775254,96609.4,128933,1.07629e+06
0.246,0.000506614,266628,-31227.8,41087.4,771513,95867.9,129139,1.09772e+06
0.248,0.000514224,266209,-31428.9,46301.8,767772,95126.3,129345,1.11915e+06
0.25,0.000521836,265790,-31630.1,51516.3,764030,94384.8,129552,1.14057e+06
0.252,0.00052945,265371,-31831.3,56730.7,760289,93643.2,129758,1.162e+06
0.254,0.000537065,264952,-32032.5,61945.1,756548,92901.6,129964,1.18343e+06
0.256,0.000544682,264533,-32233.7,67159.6,752807,92160.1,130171,1.20486e+06
0.258,0.000552301,264113,-32434.9,72373.9,749065,91418.5,130377,1.22629e+06
0.26,0.000559922,263694,-32636.1,77588.3,745324,90677,130583,1.24772e+06
0.262,0.000567985,258355,-29913.4,80288,741233,94845.8,130212,1.25845e+06
0.264,0.000576135,252052,-26617.8,82494.8,737074,99976.7,129728,1.26708e+06
0.266,0.000584285,245749,-23322.2,84701.7,732914,105108,129244,1.27572e+06
0.268,0.000592435,239445,-20026.6,86908.5,728755,110239,128759,1.28435e+06
0.27,0.000600586,233142,-16730.9,89115.4,724595,115370,128275,1.29299e+06
0.272,0.000608737,226839,-13435.3,91322.2,720436,120501,127791,1.30162e+06
0.274,0.000616978,221706,-10006.5,92913.4,716493,125045,127409,1.30821e+06
0.276,0.000625636,222000,-5960.27,91650.5,713555,126868,127501,1.30534e+06
0.278,0.000634294,222293,-1914.01,90387.7,710616,128692,127593,1.30247e+06
0.28,0.000642954,222587,2132.25,89124.8,707678,130515,127685,1.2996e+06
0.282,0.000651977,228999,5127.71,85703.6,719129,127458,126226,1.27863e+06
0.284,0.000661142,237779,7716.69,81447.4,736145,122514,124167,1.25065e+06
0.286,0.000670307,246558,10305.7,77191.2,753162,117569,122108,1.22268e+06
