"arc_length","Displacement_Magnitude","Sxx","Sxy","Sxz","Syy","Syz","Szz","Von_Mises_Stress"
0,0,1.20706e+06,-69301.1,-6495.67,2.4294e+06,487988,1.03954e+06,1.57031e+06
0.002,1.85411e-06,1.14684e+06,-63301.6,-5643.26,2.33999e+06,457669,959101,1.53272e+06
0.004,3.0107e-06,1.11411e+06,-60777.6,-4624.46,2.28383e+06,440189,920510,1.50742e+06
0.006,3.98428e-06,1.09037e+06,-59389,-3551.31,2.23852e+06,426903,895589,1.48614e+06
0.008,4.98147e-06,1.06662e+06,-58000.3,-2478.15,2.19322e+06,413617,870669,1.46485e+06
0.01,5.9905e-06,1.04287e+06,-56611.6,-1405,2.14791e+06,400331,845748,1.44356e+06
0.012,7.00624e-06,1.01912e+06,-55223,-331.844,2.1026e+06,387046,820828,1.42228e+06
0.014,8.02615e-06,995373,-53834.3,741.31,2.0573e+06,373760,795907,1.40099e+06
0.016,9.01454e-06,971614,-52029.1,1961.1,2.01085e+06,361443,772408,1.37992e+06
0.018,9.91799e-06,947830,-49173.7,3550.58,1.96151e+06,351568,752490,1.35939e+06
0.02,1.08223e-05,924045,-46318.3,5140.05,1.91218e+06,341692,732572,1.33886e+06
0.022,1.17272e-05,900260,-43462.8,6729.53,1.86284e+06,331817,712654,1.31834e+06
0.024,1.26327e-05,876475,-40607.4,8319.01,1.81351e+06,321942,692736,1.29781e+06
0.026,1.35386e-05,852690,-37752,9908.48,1.76417e+06,312067,672818,1.27728e+06
0.028,1.44448e-05,828906,-34896.6,11498,1.71484e+06,302192,652901,1.25675e+06
0.03,1.53513e-05,805121,-32041.1,13087.4,1.6655e+06,292317,632983,1.23622e+06
0.032,1.6258e-05,781336,-29185.7,14676.9,1.61617e+06,282442,613065,1.2157e+06
0.034,1.71649e-05,757551,-26330.3,16266.4,1.56683e+06,272567,593147,1.19517e+06
0.036,1.80719e-05,733767,-23474.9,17855.9,1.51749e+06,262692,573229,1.17464e+06
0.038,1.89791e-05,709982,-20619.5,19445.3,1.46816e+06,252816,553311,1.15411e+06
0.04,1.98865e-05,686197,-17764,21034.8,1.41882e+06,242941,533394,1.13359e+06
0.042,2.07939e-05,662412,-14908.6,22624.3,1.36949e+06,233066,513476,1.11306e+06
0.044,2.17014e-05,638628,-12053.2,24213.8,1.32015e+06,223191,493558,1.09253e+06
0.046,2.2609e-05,614843,-9197.76,25803.2,1.27082e+06,213316,473640,1.072e+06
0.048,2.35167e-05,591058,-6342.34,27392.7,1.22148e+06,203441,453722,1.05147e+06
0.05,2.54457e-05,563638,-4177.77,29866.9,1.18632e+06,197941,421825,1.05095e+06
0.052,2.77447e-05,534908,-2262.35,32660.2,1.15627e+06,194020,385607,1.05764e+06
0.054,3.00451e-05,506178,-346.941,35453.5,1.12621e+06,190098,349390,1.06433e+06
0.056,3.23467e-05,477447,1568.47,38246.8,1.09616e+06,186177,313172,1.07102e+06
0.058,3.46492e-05,448717,3483.88,41040.1,1.06611e+06,182255,276955,1.0777e+06
0.06,3.69524e-05,419986,5399.29,43833.4,1.03605e+06,178334,240738,1.08439e+06
0.062,3.92563e-05,391256,7314.71,46626.6,1.006e+06,174412,204520,1.09108e+06
0.064,4.14811e-05,387231,6697.6,46671.6,999879,177853,202044,1.0931e+06
0.066,4.3733e-05,385003,5896.24,46516.6,995501,181829,202023,1.09478e+06
0.068,4.6014e-05,382776,5094.88,46361.6,991123,185805,202002,1.09647e+06
0.07,4.832e-05,380548,4293.52,46206.6,986745,189781,201981,1.09815e+06
0.072,5.06424e-05,375576,1731.6,46374.4,978452,188686,191317,1.09795e+06
0.074,5.2975e-05,370162,-1114.37,46594.3,969527,186774,178935,1.09746e+06
0.076,5.53168e-05,364748,-3960.32,46814.2,960601,184861,166554,1.09696e+06
0.078,5.76667e-05,359334,-6806.28,47034.1,951676,182949,154173,1.09646e+06
0.08,6.00236e-05,353920,-9652.23,47253.9,942751,181036,141792,1.09597e+06
0.082,6.23869e-05,348506,-12498.2,47473.8,933826,179124,129410,1.09547e+06
0.084,6.47557e-05,343092,-15344.2,47693.7,924901,177211,117029,1.09498e+06
0.086,6.71296e-05,337678,-18190.1,47913.6,915976,175299,104648,1.09448e+06
0.088,6.95084e-05,333476,-20724.8,47887.4,908599,174118,94037.5,1.09538e+06
0.09,7.18965e-05,335806,-21582.1,46535.3,909568,176885,92972.7,1.1038e+06
0.092,7.42923e-05,338135,-22439.4,45183.2,910537,179652,91907.9,1.11222e+06
0.094,7.66951e-05,340465,-23296.6,43831.1,911506,182418,90843,1.12064e+06
0.096,7.91044e-05,342795,-24153.9,42479,912476,185185,89778.2,1.12906e+06
0.098,8.15195e-05,345125,-25011.1,41126.9,913445,187952,88713.4,1.13748e+06
0.1,8.42127e-05,351671,-26440,40301.8,925362,191204,89026.7,1.15358e+06
0.102,8.77875e-05,371809,-29711.2,41175.1,972566,196023,93782,1.19443e+06
0.104,9.1364e-05,391947,-32982.3,42048.4,1.01977e+06,200842,98537.3,1.23527e+06
0.106,9.49418e-05,412085,-36253.5,42921.7,1.06697e+06,205661,103293,1.27612e+06
0.108,9.85209e-05,432223,-39524.7,43795,1.11418e+06,210479,108048,1.31696e+06
0.11,0.000102101,452361,-42795.8,44668.3,1.16138e+06,215298,112803,1.35781e+06
0.112,0.000105682,472499,-46067,45541.7,1.20859e+06,220117,117558,1.39865e+06
0.114,0.000109264,492637,-49338.2,46415,1.25579e+06,224935,122314,1.4395e+06
0.116,0.000113002,486288,-49619,45268.1,1.23807e+06,226329,120200,1.42766e+06
0.118,0.000116905,451761,-46718.8,41972.1,1.15127e+06,224080,110780,1.35978e+06
0.12,0.000120808,417235,-43818.6,38676.1,1.06448e+06,221830,101360,1.29191e+06
0.122,0.000124712,382708,-40918.3,35380.2,977688,219581,91939.2,1.22403e+06
0.124,0.000128616,348182,-38018.1,32084.2,890896,217331,82518.9,1.15615e+06
0.126,0.00013252,313655,-35117.9,28788.2,804103,215082,73098.5,1.08827e+06
0.128,0.000136425,279129,-32217.7,25492.2,717310,212832,63678.2,1.02039e+06
0.13,0.00014033,244602,-29317.5,22196.3,630518,210583,54257.9,952517
0.132,0.000144506,231436,-29119.5,19941.7,596390,209133,50538.1,928217
