"arc_length","Displacement_Magnitude","Sxx","Sxy","Sxz","Syy","Syz","Szz","Von_Mises_Stress"
0,0,1.20248e+06,-69067.1,-6491.68,2.42001e+06,486551,1.03553e+06,1.56464e+06
0.002,1.84721e-06,1.14249e+06,-63091.1,-5642.7,2.33094e+06,456348,955403,1.52718e+06
0.004,2.99979e-06,1.1099e+06,-60577,-4629.99,2.27499e+06,438935,916962,1.50196e+06
0.006,3.97016e-06,1.08624e+06,-59193.8,-3563.78,2.22986e+06,425699,892137,1.48075e+06
0.008,4.96407e-06,1.06259e+06,-57810.6,-2497.58,2.18473e+06,412464,867313,1.45955e+06
0.01,5.96976e-06,1.03893e+06,-56427.5,-1431.37,2.1396e+06,399228,842489,1.43834e+06
0.012,6.98214e-06,1.01528e+06,-55044.3,-365.169,2.09447e+06,385993,817665,1.41713e+06
0.014,7.99868e-06,991627,-53661.1,701.035,2.04933e+06,372757,792840,1.39592e+06
0.016,8.98378e-06,967964,-51863,1913.31,2.00306e+06,360486,769431,1.37492e+06
0.018,9.88414e-06,944277,-49018.8,3493.84,1.95392e+06,350646,749591,1.35447e+06
0.02,1.07853e-05,920590,-46174.7,5074.37,1.90478e+06,340807,729750,1.33401e+06
0.022,1.16872e-05,896903,-43330.5,6654.89,1.85564e+06,330968,709909,1.31356e+06
0.024,1.25896e-05,873216,-40486.3,8235.42,1.8065e+06,321128,690068,1.2931e+06
0.026,1.34923e-05,849529,-37642.1,9815.95,1.75736e+06,311289,670227,1.27265e+06
0.028,1.43954e-05,825842,-34798,11396.5,1.70821e+06,301449,650386,1.25219e+06
0.03,1.52988e-05,802155,-31953.8,12977,1.65907e+06,291610,630545,1.23173e+06
0.032,1.62024e-05,778468,-29109.6,14557.5,1.60993e+06,281770,610705,1.21128e+06
0.034,1.71062e-05,754781,-26265.4,16138.1,1.56079e+06,271931,590864,1.19082e+06
0.036,1.80102e-05,731094,-23421.3,17718.6,1.51165e+06,262092,571023,1.17037e+06
0.038,1.89143e-05,707407,-20577.1,19299.1,1.46251e+06,252252,551182,1.14991e+06
0.04,1.98185e-05,683720,-17732.9,20879.6,1.41337e+06,242413,531341,1.12946e+06
0.042,2.07228e-05,660033,-14888.7,22460.2,1.36422e+06,232573,511500,1.109e+06
0.044,2.16272e-05,636346,-12044.6,24040.7,1.31508e+06,222734,491659,1.08855e+06
0.046,2.25317e-05,612659,-9200.39,25621.2,1.26594e+06,212894,471818,1.06809e+06
0.048,2.34363e-05,588972,-6356.21,27201.8,1.2168e+06,203055,451978,1.04764e+06
0.05,2.5358e-05,561654,-4201.43,29661.2,1.18175e+06,197570,420200,1.04709e+06
0.052,2.76482e-05,533026,-2295.29,32437.5,1.15179e+06,193655,384118,1.05371e+06
0.054,2.99398e-05,504399,-389.139,35213.9,1.12182e+06,189740,348036,1.06034e+06
0.056,3.22325e-05,475771,1517.01,37990.2,1.09186e+06,185825,311954,1.06696e+06
0.058,3.45262e-05,447143,3423.15,40766.6,1.06189e+06,181910,275872,1.07359e+06
0.06,3.68206e-05,418515,5329.3,43542.9,1.03193e+06,177995,239789,1.08022e+06
0.062,3.91156e-05,389887,7235.44,46319.3,1.00196e+06,174080,203707,1.08684e+06
0.064,4.13322e-05,385880,6616.55,46358.5,995862,177501,201239,1.08885e+06
0.066,4.35758e-05,383663,5813.95,46198.6,991500,181456,201216,1.09052e+06
