"arc_length","Displacement_Magnitude","Sxx","Sxy","Sxz","Syy","Syz","Szz","Von_Mises_Stress"
0,0,1.25092e+06,-73279.9,-7919.17,2.50512e+06,436664,1.08954e+06,1.54985e+06
0.002,1.86328e-06,1.18987e+06,-67119.3,-7046.17,2.41466e+06,407332,1.00823e+06,1.5138e+06
0.004,3.00059e-06,1.15632e+06,-64490.4,-6011.13,2.35718e+06,391047,968479,1.49012e+06
0.006,3.94555e-06,1.13174e+06,-63015.1,-4923.16,2.31047e+06,379025,942303,1.47047e+06
0.008,4.91454e-06,1.10716e+06,-61539.8,-3835.19,2.26376e+06,367002,916126,1.45082e+06
0.01,5.89573e-06,1.08258e+06,-60064.5,-2747.23,2.21705e+06,354980,889950,1.43117e+06
0.012,6.88389e-06,1.058e+06,-58589.2,-1659.26,2.17035e+06,342957,863774,1.41153e+06
0.014,7.87641e-06,1.03342e+06,-57113.9,-571.289,2.12364e+06,330935,837598,1.39188e+06
0.016,8.83606e-06,1.00883e+06,-55189.3,728.898,2.07578e+06,319960,812909,1.37241e+06
0.018,9.70703e-06,984200,-52131.9,2564.1,2.02504e+06,311626,791972,1.3534e+06
0.02,1.05788e-05,959571,-49074.6,4399.3,1.97429e+06,303291,771035,1.33439e+06
0.022,1.14512e-05,934943,-46017.2,6234.51,1.92355e+06,294957,750098,1.31538e+06
0.024,1.23241e-05,910314,-42959.9,8069.71,1.8728e+06,286623,729161,1.29638e+06
0.026,1.31974e-05,885685,-39902.5,9904.91,1.82206e+06,278288,708223,1.27737e+06
0.028,1.4071e-05,861057,-36845.1,11740.1,1.77131e+06,269954,687286,1.25836e+06
0.03,1.49448e-05,836428,-33787.8,13575.3,1.72057e+06,261620,666349,1.23935e+06
0.032,1.58189e-05,811800,-30730.4,15410.5,1.66982e+06,253285,645412,1.22034e+06
0.034,1.66932e-05,787171,-27673.1,17245.7,1.61907e+06,244951,624475,1.20133e+06
0.036,1.75676e-05,762542,-24615.7,19080.9,1.56833e+06,236617,603538,1.18232e+06
0.038,1.84421e-05,737914,-21558.4,20916.1,1.51758e+06,228283,582600,1.16331e+06
0.04,1.93168e-05,713285,-18501,22751.3,1.46684e+06,219948,561663,1.1443e+06
0.042,2.01916e-05,688657,-15443.6,24586.5,1.41609e+06,211614,540726,1.12529e+06
0.044,2.10665e-05,664028,-12386.3,26421.7,1.36535e+06,203280,519789,1.10628e+06
0.046,2.19414e-05,639399,-9328.92,28256.9,1.3146e+06,194945,498852,1.08727e+06
0.048,2.28164e-05,614771,-6271.57,30092.1,1.26386e+06,186611,477914,1.06826e+06
0.05,2.48152e-05,585775,-3890.64,32846.2,1.22806e+06,183245,443685,1.07046e+06
0.052,2.72201e-05,555205,-1753.67,35931.6,1.19766e+06,181672,404662,1.08031e+06
0.054,2.96258e-05,524635,383.303,39017,1.16726e+06,180098,365639,1.09015e+06
0.056,3.20322e-05,494065,2520.27,42102.4,1.13685e+06,178525,326616,1.1e+06
0.058,3.44391e-05,463495,4657.24,45187.9,1.10645e+06,176951,287593,1.10984e+06
0.06,3.68464e-05,432924,6794.21,48273.3,1.07605e+06,175378,248570,1.11969e+06
0.062,3.92541e-05,402354,8931.18,51358.7,1.04564e+06,173804,209547,1.12954e+06
0.064,4.15426e-05,398009,8288.65,51489.3,1.03924e+06,177911,206792,1.13222e+06
0.066,4.38599e-05,395571,7443.91,51405,1.03459e+06,182432,206676,1.13438e+06
0.068,4.62104e-05,393133,6599.16,51320.7,1.02994e+06,186952,206560,1.13654e+06
0.07,4.85892e-05,390696,5754.41,51236.3,1.02529e+06,191472,206445,1.13871e+06
0.072,5.09899e-05,385302,2914.04,51333.5,1.01638e+06,190488,195090,1.13879e+06
0.074,5.34028e-05,379430,-248.299,51460,1.00678e+06,188615,181922,1.13855e+06
0.076,5.5826e-05,373559,-3410.63,51586.5,997189,186742,168754,1.1383e+06
0.078,5.82583e-05,367687,-6572.96,51713,987594,184869,155586,1.13805e+06
0.08,6.06986e-05,361816,-9735.29,51839.4,978000,182997,142419,1.1378e+06
0.082,6.3146e-05,355944,-12897.6,51965.9,968406,181124,129251,1.13755e+06
0.084,6.55996e-05,350073,-16060,52092.4,958811,179251,116083,1.13731e+06
0.086,6.80588e-05,344202,-19222.3,52218.9,949217,177378,102915,1.13706e+06
0.088,7.05225e-05,339628,-22031.3,52091.2,941256,176283,91645.4,1.13827e+06
0.09,7.29906e-05,342046,-22936.1,50593.3,942098,179379,90606.9,1.14736e+06
0.092,7.54673e-05,344465,-23840.8,49095.4,942939,182475,89568.4,1.15645e+06
0.094,7.79517e-05,346884,-24745.5,47597.6,943781,185571,88529.9,1.16554e+06
0.096,8.04431e-05,349303,-25650.3,46099.7,944622,188667,87491.5,1.17463e+06
0.098,8.29409e-05,351721,-26555,44601.8,945464,191763,86453,1.18372e+06
0.1,8.57286e-05,358606,-28049.6,43648.8,957952,195206,86987.7,1.20079e+06
0.102,8.9435e-05,379884,-31445.1,44451.5,1.00797e+06,199768,92592.5,1.24359e+06
0.104,9.31431e-05,401163,-34840.7,45254.2,1.058e+06,204331,98197.3,1.28638e+06
0.106,9.68527e-05,422441,-38236.2,46057,1.10802e+06,208893,103802,1.32918e+06
0.108,0.000100563,443719,-41631.8,46859.7,1.15804e+06,213455,109407,1.37198e+06
0.11,0.000104275,464997,-45027.3,47662.5,1.20807e+06,218018,115012,1.41478e+06
0.112,0.000107988,486276,-48422.9,48465.2,1.25809e+06,222580,120617,1.45758e+06
0.114,0.000111702,507554,-51818.4,49268,1.30811e+06,227143,126221,1.50038e+06
0.116,0.000115581,501057,-52061,47972.5,1.29013e+06,228357,124379,1.4882e+06
0.118,0.000119636,465013,-48949.6,44445,1.1998e+06,226008,114614,1.41753e+06
0.12,0.000123691,428969,-45838.2,40917.5,1.10948e+06,223660,104848,1.34686e+06
0.122,0.000127746,392926,-42726.9,37390,1.01915e+06,221312,95083.3,1.27619e+06
0.124,0.000131802,356882,-39615.5,33862.5,928823,218964,85318.1,1.20552e+06
0.126,0.000135858,320838,-36504.1,30335,838496,216616,75553,1.13486e+06
0.128,0.000139914,284794,-33392.7,26807.4,748170,214267,65787.8,1.06419e+06
0.13,0.000143971,248751,-30281.3,23280,657843,211919,56022.7,993521
0.132,0.000148308,235043,-30063.6,20855.1,622275,210371,52166.9,968288
0.134,0.000152821,234550,-31557.8,19082.5,619101,209296,51807.1,969935
0.136,0.000157347,234057,-33052.1,17310,615928,208220,51447.3,971582
0.138,0.000161884,233563,-34546.3,15537.4,612755,207145,51087.4,973229
