"arc_length","Displacement_Magnitude","Sxx","Sxy","Sxz","Syy","Syz","Szz","Von_Mises_Stress"
0.11772,0.000232841,506954,37468.7,138397,1.69017e+06,315120,459114,1.79785e+06
0.119531,0.000239149,483109,56233.4,156267,1.67294e+06,289696,476900,1.66177e+06
0.121342,0.000245456,459264,74998.2,174137,1.6557e+06,264273,494686,1.52568e+06
0.123153,0.000252219,458526,79586.1,182129,1.69814e+06,235482,495167,1.53136e+06
0.124964,0.000259152,466379,78904,186450,1.76276e+06,205441,489216,1.58972e+06
0.126775,0.000266495,506673,63393.6,185187,1.90418e+06,178497,467770,1.74279e+06
0.128586,0.000274119,569029,37799.3,180126,2.09783e+06,153659,435786,1.96025e+06
0.130398,0.000281745,631385,12205,175065,2.29149e+06,128821,403802,2.17772e+06
0.132209,0.000289373,693742,-13389.3,170004,2.48514e+06,103984,371819,2.39518e+06
0.13402,0.000297149,721021,-27405.7,171902,2.58227e+06,92906.2,346986,2.50618e+06
0.135831,0.00030505,719138,-31796.5,179586,2.59915e+06,93268.9,328099,2.52867e+06
0.137642,0.000312955,717256,-36187.4,187269,2.61603e+06,93631.6,309212,2.55116e+06
0.139453,0.000320866,715374,-40578.4,194953,2.63291e+06,93993.8,290324,2.57366e+06
0.141264,0.000328781,713491,-44969.3,202637,2.64979e+06,94356.5,271437,2.59615e+06
0.143075,0.000336638,699410,-48092.2,212561,2.62915e+06,96643.2,250591,2.58321e+06
0.144886,0.000344265,638633,-46361.4,231065,2.46486e+06,106297,222249,2.43465e+06
0.146697,0.000351891,577855,-44630.5,249569,2.30056e+06,115951,193905,2.28608e+06
0.148508,0.000359519,517078,-42899.6,268072,2.13628e+06,125605,165562,2.13752e+06
0.150319,0.000367147,456299,-41168.7,286576,1.97198e+06,135258,137219,1.98895e+06
0.15213,0.000374776,395523,-39437.9,305079,1.80769e+06,144912,108876,1.84039e+06
0.153942,0.000382406,334746,-37707,323583,1.6434e+06,154566,80533.4,1.69182e+06
0.155753,0.000390443,319459,-23619.8,341666,1.61102e+06,163403,68575,1.66409e+06
