"PointID","x","y","z","Density","Momentum_x","Momentum_y","Momentum_z","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
275, 7.523714179863168e-01, 7.208755328548504e-01, 5.068757152517203e-02, 1.062618093996023e+00, 2.915464259423076e+02, -1.074996331925713e+01, -2.590544196693291e+01, 2.439280556978671e+05, 8.142506918815267e+04, 2.661855781082052e+02, 8.415432660908333e-01, -4.987861517270095e-01
276, 7.913729385767900e-01, 6.911013698946242e-01, 4.690991964514672e-02, 1.113124475540488e+00, 2.982796772464937e+02, -5.318902730687375e+00, -3.099133215437648e+01, 2.549801255881715e+05, 8.582862534793904e+04, 2.678502258053386e+02, 8.201090428050666e-01, -3.884122588918658e-01
277, 7.462034564536160e-01, 6.720567394231454e-01, 5.122595130803402e-02, 1.081046558931643e+00, 2.995627585311759e+02, -9.782602324856766e+00, -2.653076515916711e+01, 2.483905487314900e+05, 8.260626060156366e+04, 2.654435375664627e+02, 8.509839625324387e-01, -4.691799221818547e-01
278, 7.851864182381663e-01, 6.422873441237297e-01, 4.730776073043999e-02, 1.109731250966717e+00, 2.951333382497523e+02, -4.829742061953064e+00, -3.184473870230409e+01, 2.540412783579265e+05, 8.573138581190998e+04, 2.683648424887705e+02, 8.134790783710479e-01, -3.908495404296882e-01
279, 7.400349715366215e-01, 6.232451916622925e-01, 5.173747236494871e-02, 1.083914042241996e+00, 2.986717470878437e+02, -6.537127683151788e+00, -2.752899716928113e+01, 2.489165715645742e+05, 8.295915077715681e+04, 2.658722722449249e+02, 8.455526917249347e-01, -4.603348294862766e-01
280, 7.789983803125103e-01, 5.934821228960798e-01, 4.768796590099448e-02, 1.116146936602979e+00, 2.950224091202775e+02, -2.325696009228108e+00, -3.257276107926926e+01, 2.553730265956946e+05, 8.636193163045551e+04, 2.687847150321111e+02, 8.080038920673993e-01, -3.750450873743718e-01
281, 7.338671358280610e-01, 5.744436669859836e-01, 5.222400984029502e-02, 1.092211636322649e+00, 3.012127793175397e+02, -4.346390714404456e+00, -2.849416375030688e+01, 2.508444172334624e+05, 8.357179519717777e+04, 2.658009472605959e+02, 8.464581346424331e-01, -4.449790699347232e-01
282, 6.948326220689727e-01, 6.042033355683802e-01, 5.556366926591647e-02, 1.051855130717760e+00, 2.996085668168973e+02, -9.551451753868969e+00, -2.293200926024555e+01, 2.423207723843374e+05, 7.974297649683684e+04, 2.633541125331355e+02, 8.773113183845596e-01, -5.409473304910107e-01
283, 6.886697532991031e-01, 5.553833663551565e-01, 5.618028495072612e-02, 1.068298475717888e+00, 3.042050953252817e+02, -5.430845289135412e+00, -2.359773316156009e+01, 2.460959507625813e+05, 8.100372337543203e+04, 2.634001181105301e+02, 8.767488327604785e-01, -5.093470656548156e-01
284, 7.277032500543807e-01, 5.256275560940694e-01, 5.268758421802547e-02, 1.094069047651723e+00, 3.002914508935878e+02, -5.212420473770304e+00, -2.934081132333088e+01, 2.511674584050514e+05, 8.382031774040594e+04, 2.661387810547943e+02, 8.421897683806534e-01, -4.387499225006833e-01
285, 6.825261722279782e-01, 5.065708342483627e-01, 5.676449077322584e-02, 1.081624802504177e+00, 3.122199768251887e+02, -7.123899627463392e+00, -2.487031676773443e+01, 2.495201431090511e+05, 8.165932465104066e+04, 2.622604116930470e+02, 8.909252000792591e-01, -4.929146046367369e-01
286, 7.215353723193354e-01, 4.768299961529653e-01, 5.313053494978774e-02, 1.107782054452027e+00, 3.080105610507071e+02, -3.854410308346223e+00, -3.008308837239774e+01, 2.546285041290781e+05, 8.455732218561180e+04, 2.651554070669122e+02, 8.546614178029078e-01, -4.202771140017171e-01
287, 6.763928386530254e-01, 4.577828770040457e-01, 5.731978428768598e-02, 1.081513596315296e+00, 3.094675058853695e+02, -6.437107892510133e+00, -2.577226846799149e+01, 2.492764201541338e+05, 8.186968585589870e+04, 2.629630525904125e+02, 8.822010802932733e-01, -4.876419603830527e-01
288, 7.153684229979732e-01, 4.280600140486119e-01, 5.355449502414240e-02, 1.104984731417051e+00, 3.030160740340053e+02, -2.548102891359795e+00, -3.077043765027100e+01, 2.536567691383394e+05, 8.467115368236031e+04, 2.661845181845072e+02, 8.415863648881382e-01, -4.174239596493055e-01
289, 6.702256820385875e-01, 4.089421094858418e-01, 5.785205051721706e-02, 1.081990576844976e+00, 3.053994475455174e+02, -4.103531900216034e+00, -2.679374880466718e+01, 2.490487759488282e+05, 8.224346875368268e+04, 2.640471795281902e+02, 8.686517499831472e-01, -4.782731974999151e-01
290, 6.310086172389410e-01, 4.385113659375486e-01, 6.095221279518623e-02, 1.050569790982844e+00, 3.079022420424938e+02, -5.451543908055933e+00, -2.165544066163374e+01, 2.427244735485452e+05, 7.894678380208222e+04, 2.610436454534355e+02, 9.059586601499768e-01, -5.609036757670146e-01
291, 6.250501898319792e-01, 3.898527361868219e-01, 6.159718951094125e-02, 1.049089781414242e+00, 3.028990769416221e+02, -6.847502504123203e+00, -2.307650985057633e+01, 2.420139920459814e+05, 7.920419300240050e+04, 2.622642584903372e+02, 8.908827523834928e-01, -5.544517867800719e-01
292, 7.092032255046999e-01, 3.793200901844049e-01, 5.396054935162647e-02, 1.108651416249805e+00, 3.015722503702822e+02, -2.054178685209090e+00, -3.113832705777860e+01, 2.543107856303756e+05, 8.514207101353921e+04, 2.667797037311912e+02, 8.340085829781460e-01, -4.056205495962192e-01
293, 5.858817781618489e-01, 4.195109918091924e-01, 6.395021770822366e-02, 1.017467449732466e+00, 3.091842761776574e+02, -9.740918999835035e+00, -1.659905066253652e+01, 2.359933306178029e+05, 7.553376454348718e+04, 2.578838812761564e+02, 9.444138268874016e-01, -6.464500406192630e-01
294, 5.798801106667204e-01, 3.708824257320092e-01, 6.475216725653735e-02, 1.025645489257077e+00, 3.055437044379709e+02, -1.023409036834088e+01, -1.755353556139590e+01, 2.373699689884086e+05, 7.666295255738503e+04, 2.596521118793502e+02, 9.229456177071278e-01, -6.181472616119582e-01
295, 6.495494617065516e-01, 5.851570713350831e-01, 5.874729227788873e-02, 1.023886614311503e+00, 3.007982701216832e+02, -1.080034514281323e+01, -1.706921590850643e+01, 2.366084516590247e+05, 7.688992952463814e+04, 2.608682289309276e+02, 9.080873953428481e-01, -6.124581479614000e-01
296, 5.406382605910776e-01, 4.004942396896992e-01, 6.629222710939832e-02, 9.699784266609658e-01, 3.024702339784328e+02, -1.138686236714011e+01, -1.181165211876879e+01, 2.256460110586828e+05, 7.133892834415971e+04, 2.554865831006104e+02, 9.732227370503046e-01, -7.515924265285673e-01
297, 5.345503382797017e-01, 3.517111952603253e-01, 6.728500131482167e-02, 9.900094272809815e-01, 3.086645151678144e+02, -1.227499185602279e+01, -1.217676696479632e+01, 2.303033605989764e+05, 7.281390546801264e+04, 2.554927540025273e+02, 9.731418608472100e-01, -7.146225410325844e-01
298, 5.737196266148226e-01, 3.219972195031646e-01, 6.552454348618000e-02, 1.033458781505702e+00, 3.089912513038554e+02, -7.725513498312823e+00, -1.859723721996173e+01, 2.392736422843115e+05, 7.715407069238808e+04, 2.593398629066390e+02, 9.267798039213276e-01, -6.058375241099725e-01
299, 5.285072063835431e-01, 3.029969158917140e-01, 6.821811136153202e-02, 1.001104629043866e+00, 3.109554579802651e+02, -7.537009171651558e+00, -1.406341566177713e+01, 2.327741666320747e+05, 7.374148470612592e+04, 2.558797985231161e+02, 9.685219633712124e-01, -6.913730291134299e-01
300, 7.133068093957159e-01, 7.507025584221312e-01, 5.349961106514867e-02, 1.024787251222257e+00, 2.936506253727628e+02, -1.145166052898310e+01, -1.858008934560945e+01, 2.362104433042800e+05, 7.756221621664132e+04, 2.629178596218565e+02, 8.827164614287111e-01, -5.956074716886004e-01
301, 4.893058155868375e-01, 3.326861035423972e-01, 6.905822606708380e-02, 9.553796281297873e-01, 3.070538372683385e+02, -1.529404843694617e+01, -6.550163754447517e+00, 2.230774638841912e+05, 6.943594936913531e+04, 2.524712867981644e+02, 1.009036660540462e+00, -7.992900576783569e-01
302, 4.832223522362703e-01, 2.838831373114403e-01, 7.023526760115568e-02, 9.735655622480328e-01, 3.134128124900401e+02, -7.604811978857325e+00, -8.528895234454986e+00, 2.273482732806760e+05, 7.073354812553427e+04, 2.523851700742185e+02, 1.010056971141192e+00, -7.667661109214833e-01
303, 7.604158955326487e-01, 4.470986327105759e-01, 4.873680397473124e-02, 1.136170398476406e+00, 3.030700945468214e+02, -1.386944140820301e+00, -3.427145456198031e+01, 2.601752076024047e+05, 8.769438120165809e+04, 2.681216541372266e+02, 8.166482984574647e-01, -3.416476147763882e-01
304, 5.467632721524813e-01, 4.493623165645257e-01, 6.523068399899797e-02, 9.807854492150774e-01, 3.129548093195825e+02, -1.225890589412491e+01, -6.270158702540547e+00, 2.287875501698466e+05, 7.150446456496578e+04, 2.532577458382800e+02, 9.997328837181951e-01, -7.474433078543388e-01
305, 5.676349695049735e-01, 2.733004364321098e-01, 6.625346867902178e-02, 1.038222986347554e+00, 3.141497064518319e+02, -8.017032149595904e+00, -2.099360739819244e+01, 2.407094072484352e+05, 7.717514293540751e+04, 2.582203079618637e+02, 9.403660137222751e-01, -6.053093542834895e-01
306, 4.439730526900508e-01, 3.135616671709361e-01, 6.986729602141706e-02, 9.466788740595433e-01, 3.085226614850504e+02, -1.540182861604349e+01, 3.070918633905630e-01, 2.214348638547504e+05, 6.841430199334292e+04, 2.510428212895411e+02, 1.025862036899543e+00, -8.248973609303918e-01
307, 4.378888202561058e-01, 2.647390016467551e-01, 7.135097314728116e-02, 9.696843447812633e-01, 3.171877667107884e+02, -1.313659130075994e+01, 1.042716904579238e-02, 2.269135894410161e+05, 6.997915619313851e+04, 2.506928280046152e+02, 1.029971045007894e+00, -7.856747318815909e-01
308, 8.239089424280917e-01, 6.123043122885909e-01, 4.261519342393857e-02, 1.148473178652927e+00, 2.973225332576049e+02, -3.439094131618549e+00, -3.653338524254831e+01, 2.623251643193925e+05, 8.930110615663091e+04, 2.701093224242361e+02, 7.906014362625439e-01, -3.013755070614445e-01
309, 7.894950705584751e-01, 1.013896742322294e+00, 4.669955444186540e-02, 1.021839899246617e+00, 2.947889650457819e+02, -1.449851177475505e+01, -1.545830523471095e+01, 2.356876479330715e+05, 7.717850617670211e+04, 2.623717694525762e+02, 8.894613443879192e-01, -6.052250555892617e-01
310, 4.771413641883809e-01, 2.350671316763596e-01, 7.133145725737439e-02, 9.859274535362004e-01, 3.181992584908418e+02, -1.151118794688862e+01, -1.002678064105900e+01, 2.303244694880128e+05, 7.154332141411293e+04, 2.520738130088820e+02, 1.013741763769496e+00, -7.464693718925711e-01
311, 3.985423656600011e-01, 2.941668018505860e-01, 6.963186542386739e-02, 9.563132053305178e-01, 3.083363976032686e+02, -1.612490312675686e+01, 1.125545902248539e+01, 2.234016720616130e+05, 6.939690979391566e+04, 2.520830073819799e+02, 1.013612780589210e+00, -8.002685736175819e-01
312, 3.924816075148990e-01, 2.454694988286330e-01, 7.146713761690093e-02, 9.765232071537243e-01, 3.173249174337184e+02, -1.417623437522579e+01, 9.701361145605503e+00, 2.283360137200194e+05, 7.065078332447278e+04, 2.513263388409730e+02, 1.022529371098982e+00, -7.688405873108854e-01
313, 8.362968424807110e-01, 7.100074203827700e-01, 4.202170379016858e-02, 1.130969732946686e+00, 2.873813971012301e+02, -3.698024323907879e+00, -3.405344198562396e+01, 2.579129617864196e+05, 8.835287325215808e+04, 2.713771562108807e+02, 7.737881301146495e-01, -3.251426973011888e-01
314, 7.255757190142718e-01, 8.483319404055616e-01, 5.190631545699088e-02, 1.010168963539818e+00, 3.009808443008196e+02, -1.851770150834890e+01, -1.511477082087282e+01, 2.338160168457969e+05, 7.547777656011377e+04, 2.595545636043725e+02, 9.241310413895583e-01, -6.478533636274595e-01
315, 5.014290175589553e-01, 4.303411012122857e-01, 6.642765363397315e-02, 9.432969951491943e-01, 3.065589497404499e+02, -1.595015217040932e+01, -7.573439586110802e-01, 2.205663620887501e+05, 6.824696871585080e+04, 2.513266297994927e+02, 1.022521471215652e+00, -8.290915223234792e-01
316, 5.074837405977811e-01, 4.791451682409690e-01, 6.495720889722981e-02, 9.438979709234786e-01, 3.092551043280127e+02, -1.893484080552546e+01, 3.613629470124940e+00, 2.209571463585273e+05, 6.803949325928497e+04, 2.504030475252881e+02, 1.033360478747098e+00, -8.342918361103325e-01
317, 4.047116098265372e-01, 3.432442388937954e-01, 6.764511772285288e-02, 9.486376269669482e-01, 3.018650639131503e+02, -1.332788139861551e+01, 1.396493815609277e+01, 2.212414164098131e+05, 6.920676271667445e+04, 2.534263568102423e+02, 9.977244675019019e-01, -8.050345564652618e-01
318, 8.018239376860843e-01, 1.111216699685443e+00, 4.497968985176928e-02, 9.881282236325130e-01, 2.851179222533164e+02, -1.779954691912651e+01, -1.074859015185780e+01, 2.279151795514498e+05, 7.462478017517085e+04, 2.623453391684487e+02, 8.897421425574409e-01, -6.692334773728515e-01
319, 8.596382136647313e-01, 1.227312204596744e+00, 4.067414067117441e-02, 1.036014074492875e+00, 2.908493904764176e+02, -1.128361781795244e+01, -1.365125965926382e+01, 2.382783243083865e+05, 7.892023100137795e+04, 2.646222053646786e+02, 8.612531898891079e-01, -5.615692142257199e-01
320, 3.532970151049492e-01, 2.751633661218721e-01, 6.823408168576528e-02, 9.797816376922958e-01, 3.094963663025842e+02, -1.293603609408569e+01, 2.238033816425539e+01, 2.283381134847675e+05, 7.164591511662946e+04, 2.540187241648883e+02, 9.906967522584019e-01, -7.438978896822319e-01
321, 3.471773175110733e-01, 2.263262115478167e-01, 7.049119541246120e-02, 9.974372757825426e-01, 3.170084370289825e+02, -1.310211897091876e+01, 2.072452189290252e+01, 2.326153708776303e+05, 7.277509513671118e+04, 2.534549512555267e+02, 9.973962941828532e-01, -7.155953110376730e-01
322, 4.620940819887445e-01, 4.600504783383632e-01, 6.469658581777291e-02, 9.359871338928647e-01, 3.083885629433440e+02, -1.619444990591115e+01, 1.388799260175891e+01, 2.192808240878864e+05, 6.729353564958247e+04, 2.497508990604736e+02, 1.040996704097964e+00, -8.529890531515835e-01
323, 4.682187814337522e-01, 5.089865035852111e-01, 6.268705163813099e-02, 9.334157082462595e-01, 3.107474070916576e+02, -2.004130952874673e+01, 1.753000395345562e+01, 2.190206763880416e+05, 6.676591590421465e+04, 2.484753425738157e+02, 1.055885849121817e+00, -8.662136932197049e-01
324, 9.186424785820284e-01, 1.021810418526643e+00, 3.494970930104100e-02, 1.137616598425667e+00, 2.831021089203641e+02, -8.068670442951380e+00, -3.428794222556187e+01, 2.590016944468036e+05, 8.929224194672506e+04, 2.726599806399106e+02, 7.565022094228273e-01, -3.015976859820067e-01
325, 9.000299006741392e-01, 8.755154219862566e-01, 3.579636212596203e-02, 1.160750251017468e+00, 2.874302458637574e+02, -5.221798450046967e+00, -3.571072816936162e+01, 2.641660751514158e+05, 9.120704580470605e+04, 2.729563456066867e+02, 7.524570045244475e-01, -2.536036674768886e-01
326, 8.703854342885160e-01, 1.321937739637475e+00, 3.903991130170403e-02, 1.018224062453023e+00, 2.938809139893555e+02, -9.506498686612023e+00, -9.813347108045397e+00, 2.348211850510310e+05, 7.692776266471234e+04, 2.624480425761570e+02, 8.884090630871156e-01, -6.115098709787420e-01
327, 3.864376147490137e-01, 1.967205336508428e-01, 7.317937242722863e-02, 9.755483007583159e-01, 3.137455602697109e+02, -1.178464791938454e+01, 5.943459169613319e+00, 2.277899260410401e+05, 7.089954870858519e+04, 2.524633183433807e+02, 1.009139935151384e+00, -7.626053531385912e-01
328, 9.813443567286136e-01, 1.186123399916081e+00, 2.879418886880237e-02, 1.151013208711829e+00, 2.607129261668071e+02, -2.543633062471742e+00, -3.444801735381420e+01, 2.602926225260751e+05, 9.209905211591473e+04, 2.779575308843883e+02, 6.826678459730662e-01, -2.312457809349363e-01
329, 6.127963069919172e-01, 2.923543288276029e-01, 6.282115867376856e-02, 1.064535244229434e+00, 3.095195773524576e+02, -4.147651855242958e+00, -2.486639985794399e+01, 2.457603348658536e+05, 8.018582172605263e+04, 2.616622863490676e+02, 8.983199857004642e-01, -5.298475397540648e-01
330, 6.066446547936817e-01, 2.435789154637078e-01, 6.339447618413872e-02, 1.070433443859357e+00, 3.160804524243539e+02, -4.555090652433432e+00, -2.710242314740390e+01, 2.475440278675571e+05, 8.020987617320356e+04, 2.602985618645237e+02, 9.151142318999824e-01, -5.292446218223505e-01
331, 6.517290885260115e-01, 2.626639371515705e-01, 5.931403310783508e-02, 1.092899822965092e+00, 3.126233725284714e+02, -3.468621832425613e+00, -3.057020128943269e+01, 2.519257078002261e+05, 8.271191408720971e+04, 2.629004368816965e+02, 8.830315292422732e-01, -4.665317473705853e-01
332, 6.455944522832575e-01, 2.139862701180094e-01, 5.975895997658014e-02, 1.100426341653418e+00, 3.185047488916373e+02, -4.387353449209065e+00, -3.165764850733956e+01, 2.539757314176300e+05, 8.296719590583090e+04, 2.619081582376390e+02, 8.953518327594722e-01, -4.601331806057133e-01
333, 6.905353811529892e-01, 2.329363510098858e-01, 5.510281574838222e-02, 1.116632460441995e+00, 3.112404735065150e+02, -1.475794945815009e+00, -3.533742379522676e+01, 2.567718255848715e+05, 8.513418403081817e+04, 2.648483803950392e+02, 8.586398792719730e-01, -4.058182345930849e-01
334, 6.005777270684726e-01, 1.949629631905196e-01, 6.393580168321275e-02, 1.076106843446039e+00, 3.187767496530254e+02, -4.925806944894152e+00, -2.756299772311109e+01, 2.489431185699222e+05, 8.054519700275938e+04, 2.600086803104661e+02, 9.186370351013494e-01, -5.208398998286199e-01
335, 6.394695819234903e-01, 1.653399015366009e-01, 6.018571176968936e-02, 1.097149619769487e+00, 3.144822457123759e+02, -2.810522750125521e+00, -3.188778914765555e+01, 2.529674580564433e+05, 8.297181708613956e+04, 2.627049986949801e+02, 8.854667384343547e-01, -4.600173520249816e-01
336, 8.178557618209741e-01, 5.637658013981138e-01, 4.287950816968691e-02, 1.143353167667937e+00, 2.929553817115395e+02, -2.081619506056655e+00, -3.681533343928164e+01, 2.609345087878800e+05, 8.912347491063322e+04, 2.707792020631130e+02, 7.817439512225840e-01, -3.058277841299112e-01
337, 8.627161765491126e-01, 5.826621928643256e-01, 3.719861794544100e-02, 1.179070062352661e+00, 2.921459821768536e+02, -7.842814950414626e-01, -3.876330314462967e+01, 2.683729758937115e+05, 9.261682008647235e+04, 2.728687777858530e+02, 7.537240345861922e-01, -2.182680728230978e-01
338, 8.565663233970984e-01, 5.340182815536084e-01, 3.739543452949557e-02, 1.178924274888827e+00, 2.923621546355433e+02, -1.185280253105978e+00, -4.036884947005165e+01, 2.683711197962883e+05, 9.257113266335767e+04, 2.727678996543734e+02, 7.550591325556486e-01, -2.194132151943531e-01
339, 8.938214359960042e-01, 8.266479514018493e-01, 3.605268337900194e-02, 1.158179399585920e+00, 2.830471071888114e+02, -6.083232166946369e+00, -3.567839635953826e+01, 2.633207996387423e+05, 9.126735165014780e+04, 2.737431149709543e+02, 7.417727469995687e-01, -2.520921184740837e-01
340, 6.556991476955558e-01, 6.340196365735409e-01, 5.792948844526137e-02, 1.018495343502523e+00, 3.034253658635427e+02, -1.169890567601249e+01, -1.518703115320522e+01, 2.357113562124536e+05, 7.613336220745265e+04, 2.596686702760929e+02, 9.227539536450448e-01, -6.314212943275528e-01
341, 6.103166977636542e-01, 6.149443342354857e-01, 6.020734503328379e-02, 9.719846691005414e-01, 3.003260425575980e+02, -1.454965035032925e+01, -9.025826178923543e+00, 2.258711762861612e+05, 7.172906373193277e+04, 2.563535520027434e+02, 9.628448755955525e-01, -7.418137930971386e-01
342, 6.163405961987223e-01, 6.637212195447901e-01, 5.910108821119037e-02, 9.668125988258482e-01, 3.055395247602751e+02, -1.986580711183835e+01, -5.890608327338365e+00, 2.252965004883847e+05, 7.071799435647632e+04, 2.540921371663659e+02, 9.898369526695242e-01, -7.671559617549669e-01
343, 5.709901774395540e-01, 6.447338458067745e-01, 6.004612173542302e-02, 9.290744598175443e-01, 3.035490595475690e+02, -1.736581778789248e+01, 3.000140431335675e+00, 2.173992697357866e+05, 6.705762081285082e+04, 2.507270618377093e+02, 1.029547112858052e+00, -8.589021919791131e-01
344, 5.771344984184394e-01, 6.936894344228531e-01, 5.845808963503388e-02, 9.161948340978227e-01, 2.993917704937694e+02, -1.770623364521851e+01, 5.762484233974718e+00, 2.143969150183130e+05, 6.611618654169324e+04, 2.506822302377540e+02, 1.030069067165407e+00, -8.824989763928081e-01
345, 7.316949716040682e-01, 8.971034650440939e-01, 5.102905980859627e-02, 9.927924298787110e-01, 2.977539162669945e+02, -1.671764421991839e+01, -1.312607574104580e+01, 2.299458191985876e+05, 7.402710938583015e+04, 2.590215671164641e+02, 9.306203663705939e-01, -6.842139270956925e-01
346, 6.863261905430775e-01, 8.781507080082740e-01, 5.292341085038292e-02, 9.528836295450649e-01, 2.979901308286140e+02, -2.344604041791069e+01, -5.195178017011155e+00, 2.217933642006131e+05, 6.995853358902870e+04, 2.550377239452671e+02, 9.785956976197916e-01, -7.861916316356542e-01
347, 6.924997986126766e-01, 9.270789347529076e-01, 5.163645896186958e-02, 9.418750282222712e-01, 2.988459522208290e+02, -2.480309685068152e+01, -6.649982382510373e-01, 2.196237952834448e+05, 6.875472606553223e+04, 2.535787552130041e+02, 9.959262349242215e-01, -8.163647275997544e-01
348, 6.469898916392816e-01, 9.079558586796608e-01, 5.183226734071547e-02, 9.164447727182777e-01, 2.971577452810133e+02, -2.674693520670202e+01, 1.125370554196843e+01, 2.143170621942676e+05, 6.627234760517940e+04, 2.512057921845845e+02, 1.023916613844818e+00, -8.785848433919292e-01
349, 6.409040666065524e-01, 8.590184485267829e-01, 5.356597438062705e-02, 9.180861607333386e-01, 2.985445962755189e+02, -2.399041072237671e+01, 5.894416893327946e+00, 2.147445390228737e+05, 6.634863520308117e+04, 2.510453289634563e+02, 1.025815518188541e+00, -8.766727162724084e-01
350, 6.531775204404218e-01, 9.569264642474391e-01, 4.992234230797123e-02, 9.084698521144062e-01, 2.929122669847893e+02, -2.317955517500211e+01, 1.487432987174227e+01, 2.122875068727146e+05, 6.585963543756548e+04, 2.518328583900453e+02, 1.016529497554205e+00, -8.889293574408176e-01
351, 5.316306248018366e-01, 6.744877145435713e-01, 5.772774361811256e-02, 9.085541166749109e-01, 2.997182441156570e+02, -1.878234054445878e+01, 1.665435739357227e+01, 2.129189010556449e+05, 6.525434487856320e+04, 2.494952177476529e+02, 1.043967466187278e+00, -9.041007945405735e-01
352, 5.378039730441140e-01, 7.234749555436600e-01, 5.549653451767306e-02, 9.096628242740691e-01, 2.983821620301464e+02, -1.943060793074327e+01, 2.145892855408870e+01, 2.130512648058271e+05, 6.546154768882258e+04, 2.499823893093379e+02, 1.038268962065087e+00, -8.989073145564737e-01
353, 3.411178955181722e-01, 1.775249149757275e-01, 7.259148142010935e-02, 9.873178858098129e-01, 3.097314561081179e+02, -9.325610445017155e+00, 1.527934786127291e+01, 2.298506064743863e+05, 7.244216567501411e+04, 2.548813230388056e+02, 9.804403162148465e-01, -7.239400940706655e-01
354, 3.019559620961264e-01, 2.070259642483148e-01, 6.832711097265379e-02, 9.984325553907651e-01, 3.073197917057238e+02, -1.143807357499753e+01, 2.829745504890782e+01, 2.320001530782222e+05, 7.369470867673942e+04, 2.564018563729373e+02, 9.622332485827281e-01, -6.925454570937760e-01
355, 6.020635808679179e-01, 8.869576568367505e-01, 5.064316850896113e-02, 9.042176576767320e-01, 3.025832249738048e+02, -2.564517573832568e+01, 2.463736227455464e+01, 2.124113312644672e+05, 6.443379371607170e+04, 2.475393868335381e+02, 1.066759261170137e+00, -9.246676779385096e-01
356, 4.227935260417125e-01, 4.896968269197566e-01, 6.067973476909862e-02, 9.250515159554087e-01, 2.959919345512812e+02, -1.712096055778755e+01, 2.534890161435456e+01, 2.159783842820326e+05, 6.724714003484663e+04, 2.525291354431003e+02, 1.008330354785590e+00, -8.541519461460315e-01
357, 9.294872109558918e-01, 1.438312370447616e+00, 3.468762099704819e-02, 1.075054591008944e+00, 2.876030834203606e+02, -2.329325537992801e+01, -1.422223020731835e+01, 2.461945104474591e+05, 8.295107988625068e+04, 2.680372282085390e+02, 8.176169437144992e-01, -4.605371240899183e-01
358, 8.851527560440935e-01, 1.420128282076528e+00, 3.682829979456931e-02, 9.631137278032764e-01, 2.864489903224300e+02, -2.269464176678578e+01, -8.646505576433427e+00, 2.228840595487713e+05, 7.199203002334446e+04, 2.596632203824952e+02, 9.226937598704593e-01, -7.352226171896790e-01
359, 5.524638956155346e-01, 4.979357629045870e-01, 6.409891183549676e-02, 9.708202151919485e-01, 3.131494468779568e+02, -1.469510031418359e+01, -4.972217730834748e+00, 2.267803665493250e+05, 7.046056070009795e+04, 2.521220768980686e+02, 1.013158649333911e+00, -7.736084637261565e-01
360, 9.013958467353956e-01, 5.531111675076945e-01, 3.113887683306437e-02, 1.202191146233876e+00, 2.821969863792256e+02, 3.598496002712332e+00, -4.274197002262702e+01, 2.725870424376021e+05, 9.548040600609442e+04, 2.758953139290894e+02, 7.120396539304354e-01, -1.464930996087387e-01
361, 8.951853697822466e-01, 5.043520308724954e-01, 3.128311233029028e-02, 1.204941749183966e+00, 2.881121251363647e+02, 1.281312410528703e+00, -4.419095148316163e+01, 2.735789663455148e+05, 9.532914902824108e+04, 2.748294420887489e+02, 7.268674452077670e-01, -1.502843130867477e-01
362, 9.075378755029065e-01, 6.016206545585639e-01, 3.099652836044894e-02, 1.201017315372924e+00, 2.813005371028932e+02, 1.566788914297252e+00, -4.170560591031807e+01, 2.722660229316400e+05, 9.543919208409739e+04, 2.760457579826987e+02, 7.098989562631760e-01, -1.475261149365224e-01
363, 9.934559433476301e-01, 1.282830847031493e+00, 2.830000977864035e-02, 1.159604737810205e+00, 2.752855258138049e+02, -6.703186332319402e+00, -3.379901574771415e+01, 2.630717610394537e+05, 9.195359016599806e+04, 2.754623836811211e+02, 7.180517962725478e-01, -2.348917436725781e-01
364, 5.254701491036258e-01, 6.254971799376525e-01, 5.977081603284659e-02, 9.182331514340830e-01, 3.035197321356464e+02, -2.056712115907313e+01, 1.449502197391483e+01, 2.152429798455643e+05, 6.589375236830303e+04, 2.492842632866186e+02, 1.046433226729415e+00, -8.880742261967838e-01
365, 9.387059333787925e-01, 8.457340262128092e-01, 3.016238971053104e-02, 1.191874190736382e+00, 2.806641426590395e+02, -3.156524332912233e+00, -3.917958957682222e+01, 2.702745713056509e+05, 9.463233811529327e+04, 2.758117394230202e+02, 7.131907713142615e-01, -1.677496820388701e-01
366, 9.325160923494077e-01, 7.971928071817772e-01, 3.033887976832318e-02, 1.187951470283980e+00, 2.742465773792572e+02, -2.453742579544865e+00, -3.952617507009212e+01, 2.690226641829900e+05, 9.468269174409920e+04, 2.768697374369231e+02, 6.982710612278035e-01, -1.664875825383711e-01
367, 9.449296204128356e-01, 8.944678198855369e-01, 2.997701268376415e-02, 1.189582118589413e+00, 2.836731130227757e+02, -5.639198655544798e+00, -3.985558445153559e+01, 2.700031070644836e+05, 9.419963939839415e+04, 2.750796132707315e+02, 7.233710707322604e-01, -1.785951533070836e-01
368, 5.831993098095274e-01, 7.425266966178752e-01, 5.672968420648238e-02, 9.056303315144979e-01, 2.947108038405781e+02, -2.233003909478889e+01, 8.941297259812606e+00, 2.118478394434908e+05, 6.543036655876660e+04, 2.509758801829859e+02, 1.026617359302446e+00, -8.996888607846577e-01
369, 4.289754514415279e-01, 5.386588503546587e-01, 5.794486316996914e-02, 9.543276337957488e-01, 3.068157562569273e+02, -1.607287647921653e+01, 3.324023020550819e+01, 2.230022112394619e+05, 6.918696995155164e+04, 2.518433013040385e+02, 1.016423855365212e+00, -8.055306565392262e-01
