"PointID","x","y","z","Density","Momentum_x","Momentum_y","Momentum_z","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
2611, 8.394156365648809e-01, 7.845510519158324e-01, 1.153811622286083e-01, 1.152944530204318e+00, 3.115598977866105e+02, -1.429847179888080e+01, -2.387198348370423e+01, 2.642653278413920e+05, 8.873326119585051e+04, 2.673508826690999e+02, 8.265238772542144e-01, -3.156083808057394e-01
2612, 7.346900344048163e-01, 2.772786887938871e-01, 1.386792621164366e-01, 1.168179004731157e+00, 3.242651681304800e+02, -6.850054930277853e+00, -3.187778199637262e+01, 2.684688043781806e+05, 8.920349086729178e+04, 2.652626145588528e+02, 8.532477256923345e-01, -3.038222067499778e-01
2613, 3.552699863115859e-01, 2.046648842728820e-01, -4.469407496909107e-01, 1.277803638937529e+00, 3.218773356479341e+02, -1.181676143231914e+00, 2.054841835261028e+00, 2.910348139550619e+05, 1.001969365580400e+05, 2.723917282310703e+02, 7.602892921293763e-01, -2.827459192894141e-02
2614, 4.184080390100959e-01, 2.995266140912757e-01, -7.391128643448626e-01, 1.288283635752500e+00, 3.204672352661257e+02, 7.537762109289133e-01, 5.605564147113136e+00, 2.931335922620144e+05, 1.013048931903478e+05, 2.731634096199176e+02, 7.498360036462317e-01, -5.039715114976923e-04
2615, -3.030060130969831e+00, 3.897446610363582e+00, 3.885424546497266e+00, 1.288588633547410e+00, 3.204881978047634e+02, 7.418224229085633e-03, 1.126858713449085e+01, 2.932103952507241e+05, 1.013225605251083e+05, 2.731463819807366e+02, 7.500774077236957e-01, -6.114474994828226e-05
2616, 7.626499476171643e-01, 6.514469378010056e-02, -8.282598788153174e-02, 1.280558450474494e+00, 3.047857994002333e+02, 3.516880317000471e+00, 2.068722079150324e+01, 2.904600535419068e+05, 1.016068323735455e+05, 2.756303890387554e+02, 7.158077911897504e-01, 7.064048933736427e-03
2617, 1.026724888649016e+00, 5.379068747011131e-01, 9.077899100202180e-02, 1.300887194898382e+00, 2.775514992525889e+02, 3.818433295975292e+00, -3.676347956713981e+01, 2.931026463196961e+05, 1.051875970275208e+05, 2.808849611832246e+02, 6.397268956693226e-01, 9.681490479767359e-02
2618, 2.383474249821419e-01, 8.757913423395629e-01, 5.609692334723021e-01, 1.276810216625186e+00, 3.226128430252045e+02, 2.015113896728950e+00, 1.967238012654216e+01, 2.909214671536656e+05, 1.000043522479938e+05, 2.720797026274831e+02, 7.644681258513661e-01, -3.310166332929722e-02
2619, 8.813991957920766e-01, 8.785483460550294e-01, 1.171813306018212e-01, 1.171035720981507e+00, 3.125071520865558e+02, -1.468439804019625e+01, -2.795092474296627e+01, 2.681315814918674e+05, 9.040300041603950e+04, 2.681737679041973e+02, 8.158771580322569e-01, -2.737568383104311e-01
2620, 8.348163409438173e-01, 1.023026317297058e+00, -2.926572972331051e-01, 1.281199479457475e+00, 3.260081790320187e+02, -5.422839569545573e-01, 8.136289115840617e+00, 2.920448914648104e+05, 1.002166657216362e+05, 2.717232422493272e+02, 7.691692949981901e-01, -2.778008600929961e-02
2621, -1.162681580224175e+00, 3.850101829524668e+00, -4.671612184433778e+00, 1.289260139294923e+00, 3.203396705404965e+02, 1.814953758703310e-01, 1.109392850350410e+01, 2.933412163790355e+05, 1.013985684262010e+05, 2.732089109755166e+02, 7.492398500934636e-01, 1.843971847961374e-03
2622, 6.708756383305343e-01, 1.565546443512859e+00, -7.127204576135135e-01, 1.290040610113570e+00, 3.201893955544475e+02, 4.644881801397945e+00, 9.447984473481826e+00, 2.934904738069375e+05, 1.014847387423151e+05, 2.732756577283629e+02, 7.482995863931673e-01, 4.003806511408395e-03
2623, 7.299823444226466e-01, 1.251381708609337e+00, 1.136937768073875e-01, 1.019501096072033e+00, 3.220158395233618e+02, -2.815561124861263e+01, 4.172455606210782e+01, 2.378444297768088e+05, 7.429858334357498e+04, 2.531607818679028e+02, 1.000854900613945e+00, -6.774095089317342e-01
2624, 3.705216686095670e-01, 5.646683988805038e-01, -1.021835803868872e-01, 1.230391193893997e+00, 3.195205492330518e+02, 1.161012832632545e-01, -2.536654992137791e+01, 2.810111551495302e+05, 9.570459339585213e+04, 2.702048627396900e+02, 7.894254455760755e-01, -1.408739059311203e-01
2625, 1.075014202271138e+00, 1.048832167219146e+00, 8.520036330057315e-02, 1.247301354705238e+00, 2.740827989611540e+02, -5.616260683580397e+00, -3.084986828710220e+01, 2.814889539030555e+05, 1.003924941266282e+05, 2.795976018226419e+02, 6.588783295642153e-01, -2.337299664203168e-02
2626, 6.099929252277357e-01, 8.649530048978308e-01, 1.279971258296068e-01, 9.935763091898041e-01, 3.253508024781671e+02, -2.625674885873443e+01, 1.807272250447326e+01, 2.326554771191388e+05, 7.155016729313126e+04, 2.501572062577536e+02, 1.036230306599662e+00, -7.462977818663028e-01
2627, 2.001170947356537e-01, 4.832747866755414e-01, -6.985716693110411e-02, 1.353324764072410e+00, 2.996488437705121e+02, 3.091352757954166e+01, -3.576540235126242e+01, 3.056810082495454e+05, 1.086726758421094e+05, 2.789471471151286e+02, 6.685377054760365e-01, 1.841674220918086e-01
2628, 1.165170544944416e+00, 1.685371809085549e+00, -2.929422664643478e-02, 1.267622897944300e+00, 3.048838587591007e+02, 1.634207969647824e+01, 5.625891452469033e+01, 2.880807071291962e+05, 1.000248743202530e+05, 2.741078864930354e+02, 7.368762915321739e-01, -3.258728337770769e-02
2629, 9.875421191324008e-01, 6.905370465268330e-01, 9.529589075337024e-02, 1.259246796875150e+00, 2.930488245303708e+02, -1.524371954678458e+00, -3.058820948821574e+01, 2.852345111493691e+05, 1.003053118396166e+05, 2.767047852824105e+02, 7.006762768494503e-01, -2.555819607053358e-02
2630, -6.748041994787216e-02, 4.272963579576745e+00, -1.234942087141474e-01, 1.288593949383668e+00, 3.204801821669704e+02, 3.359986330445497e-01, 1.160733987866040e+01, 2.932116167139374e+05, 1.013226921156184e+05, 2.731456099116067e+02, 7.500853086595491e-01, -5.784647093538855e-05
2631, -6.706961488067974e+00, 4.350082538410891e+00, -6.300166893291375e-01, 1.288744051773134e+00, 3.204487132972552e+02, 1.616620983696223e-02, 1.119530670901126e+01, 2.932397111718173e+05, 1.013403946465135e+05, 2.731615130465390e+02, 7.498678938433889e-01, 3.858624717970065e-04
2632, -2.436417553609053e+00, 1.783229806258805e+00, 7.421131233821741e+00, 1.288391404034464e+00, 3.205261901637214e+02, -1.446093381785584e-02, 1.118765137955631e+01, 2.931718087277197e+05, 1.013011841220302e+05, 2.731305602260259e+02, 7.502961555673467e-01, -5.969382624937758e-04
2633, 1.024945895351055e+00, 1.675786413813263e+00, 5.115077284400475e-02, 1.242546857647067e+00, 3.196293820579779e+02, -3.068779542330594e+01, 4.390401149957776e+01, 2.838102619793831e+05, 9.661814358118681e+04, 2.701154997299983e+02, 7.905176557105013e-01, -1.179760282620531e-01
2634, 1.892324882856699e-01, 2.754324337246298e-01, -1.004104158344048e-01, 1.262374742227212e+00, 3.090532786000858e+02, 4.184768835360669e+00, -4.108740384803347e+01, 2.870802538401898e+05, 9.942944607940632e+04, 2.736089602023885e+02, 7.438087358280698e-01, -4.751152425520407e-02
2635, -2.043088660239006e+00, 9.436569997424482e-01, 1.852104530632437e+00, 1.289216355191738e+00, 3.205193452747689e+02, 3.541577990492985e-02, 1.161048742503121e+01, 2.933446502187619e+05, 1.013797232001408e+05, 2.731674112262850e+02, 7.497846184906324e-01, 1.371621573285697e-03
2636, 1.166598481511538e+00, 1.382551261853115e+00, -7.925766672936430e-02, 1.334943489083166e+00, 3.035889736278019e+02, 2.414889870918892e+01, 1.023320447296315e+01, 3.018768887161269e+05, 1.068394321307623e+05, 2.780175947209070e+02, 6.819294109965041e-01, 1.382176856527156e-01
2637, -1.853180434589280e+00, 1.100176681972752e+00, -1.675721315105864e+00, 1.290333450807002e+00, 3.200778180273411e+02, 1.280874734037620e-01, 1.118199034993001e+01, 2.935468478481349e+05, 1.015197693274463e+05, 2.733079460272027e+02, 7.478769798365502e-01, 4.881838245063925e-03
2638, 6.652970928181950e-01, 1.041759786361389e+00, -1.007153571434964e-01, 1.213426688024374e+00, 3.200159824136475e+02, 4.013398610588513e+00, -1.536417639901585e+00, 2.774270857892520e+05, 9.408828212550434e+04, 2.693553393475992e+02, 8.005201447046383e-01, -1.813862919364932e-01
2639, 1.014827966401479e+00, 1.256211032735111e+00, 1.030330799386356e-01, 1.225671090012181e+00, 3.066867742164887e+02, -1.657074277988038e+01, -2.391841176524346e+01, 2.791028975454475e+05, 9.615520064152818e+04, 2.725225400532915e+02, 7.584092808417557e-01, -1.295795624413805e-01
2640, 6.360007552560304e-01, 9.553720979827637e-01, 1.081498579249664e+00, 1.262861693099149e+00, 3.252227211635263e+02, -3.588479383925323e+00, 9.412459150298801e+00, 2.881580943605253e+05, 9.849635178811805e+04, 2.709367689450538e+02, 7.797172044972920e-01, -7.089926942630977e-02
2641, 9.561718670861532e-01, 1.504877664479334e+00, 1.094323546956577e-01, 1.160411834676490e+00, 3.148448257466558e+02, -3.221461815817356e+01, -1.229987082763398e+00, 2.661039212322489e+05, 8.917760137407607e+04, 2.669606368543575e+02, 8.315021777154495e-01, -3.044711195936115e-01
2642, 2.168824675494085e+00, 1.029451710493078e+00, -4.111907217990642e-01, 1.289955610579631e+00, 3.193996918597065e+02, 1.163149142882697e+01, 3.634112456139487e+00, 2.934185125798993e+05, 1.015273775630499e+05, 2.734084891389845e+02, 7.464614176053318e-01, 5.072536524069787e-03
2643, 1.311365489368031e+00, 4.134642690949165e+00, -5.801815895044975e+00, 1.289217859394201e+00, 3.204021929129512e+02, 2.163331156757126e-01, 1.101896160637714e+01, 2.933395955012466e+05, 1.013914376805394e+05, 2.731986571079923e+02, 7.494185544371157e-01, 1.665241719644253e-03
2644, 5.403977696244820e-01, 8.959694227817732e-01, 1.164846372539882e-01, 1.053055557923595e+00, 3.266666948495671e+02, -1.982377076485969e+01, 5.541434073543581e+01, 2.452440371588747e+05, 7.717281944484232e+04, 2.545755406082046e+02, 9.840550877367403e-01, -6.053675919190141e-01
2645, 4.617081874569671e-01, 8.506595420074408e-01, 1.187994860892786e-01, 1.178151506694030e+00, 3.250192043123357e+02, -1.052043425827857e+01, 7.071458705286925e+01, 2.710849656708536e+05, 8.963356630510042e+04, 2.642853717559494e+02, 8.655046818629004e-01, -2.930424872321004e-01
2646, 5.030028010468073e-01, 3.079556568017641e-01, 1.425201067309917e-01, 1.021731315098807e+00, 3.273164724811778e+02, -1.599139729885855e+01, -8.401405662006356e+00, 2.384742432385727e+05, 7.435434681254855e+04, 2.527977770425584e+02, 1.005177315829970e+00, -6.760118133136310e-01
2647, 5.716931662213569e-01, 5.226806012741509e-01, 1.367219026351558e-01, 1.018233456970065e+00, 3.253023841735765e+02, -1.928418486237809e+01, -8.936327615302329e+00, 2.375937385429455e+05, 7.416342608492447e+04, 2.530148512264933e+02, 1.002604507814403e+00, -6.807971874898990e-01
2648, -4.947865973013457e+00, 4.549269376971665e+00, 4.452559275953193e+00, 1.288656183005979e+00, 3.204623541390019e+02, 1.060596469857987e-02, 1.121807679952844e+01, 2.932227977230506e+05, 1.013311052860302e+05, 2.731550978951415e+02, 7.499615752535693e-01, 1.530272719543964e-04
2649, -6.379819003720233e+00, 3.594224773313459e+00, 3.228297631287440e+00, 1.288702755261528e+00, 3.204579943729626e+02, 8.429191578898043e-03, 1.120906171635010e+01, 2.932316615228682e+05, 1.013356925497078e+05, 2.731575916764361e+02, 7.499201217332738e-01, 2.680057418969631e-04
2650, 5.706218172321008e-01, 4.702456045462396e-01, -1.019871266591842e-01, 1.234326553036348e+00, 3.091649614763219e+02, 1.879286312587969e+00, 9.408394200777607e+00, 2.810131054479525e+05, 9.690285785992861e+04, 2.727156782372303e+02, 7.558784106644688e-01, -1.108397451876011e-01
2651, 4.322614439183710e-01, 6.725667817938860e-01, 5.570674691777230e-01, 1.228247533063361e+00, 3.283540553710017e+02, -5.272513066876246e+00, 1.823723272892684e+01, 2.811940651105797e+05, 9.486280837626070e+04, 2.682956734662185e+02, 8.143518204934332e-01, -1.619730099668736e-01
