"Time_Iter","Outer_Iter","Inner_Iter",   "rms[Rho][0]"  ,  "rms[RhoU][0]"  ,  "rms[RhoV][0]"  ,  "rms[RhoW][0]"  ,  "rms[RhoE][0]"  ,      "CD[0]"     ,      "CL[0]"     ,     "CSF[0]"     ,     "CMx[0]"     ,     "CMy[0]"     ,     "CMz[0]"     ,     "CFx[0]"     ,     "CFy[0]"     ,     "CFz[0]"     ,     "CEff[0]"    ,   "avg[bgs][0]"  ,    "rms[U][1]"   ,    "rms[R][1]"   ,    "rms[E][1]"   ,  "rms[DispX][1]" ,  "rms[DispY][1]" ,  "rms[DispZ][1]" ,   "avg[bgs][1]"  
          0,           0,           0,      -1.347106322,      0.9420821769,      0.8340163929,      0.8232375025,       4.053355905,    0.003874216352,     0.08821808864,    0.004302040434,      0.0615876581,    -0.03584280865,    0.002514165945,   0.0007930893907,    0.004302040434,     0.08829955677,       22.77056329,       1.517385623,      -11.40744398,      -2.735086107,      -14.58979449,                 0,                 0,                 0,      -9.010815892
          0,           1,           0,      -2.148328236,      0.1532026357,     0.09096229665,      0.1462953644,       3.244780537,     0.00299191463,     0.09082256549,    0.004879550043,     0.06324117803,    -0.03759243166,    0.003425083306,  -0.0001795697878,    0.004879550043,     0.09087165515,       30.35600166,      0.3562866589,      -12.04526697,      -3.373728648,      -15.88538079,                 0,                 0,                 0,      -9.558354555
          0,           2,           0,      -2.696621155,     -0.2479503178,     -0.5001822206,     -0.4265152497,       2.707340041,    0.002422820929,     0.09233783867,    0.004867107911,     0.06394196492,    -0.03799056947,    0.003720165381,  -0.0008011990846,    0.004867107911,     0.09236614419,       38.11170589,    -0.01072235693,      -12.12727332,      -3.490603309,      -16.08758478,                 0,                 0,                 0,      -9.864398148
          0,           3,           0,       -3.07186989,     -0.8522301208,     -0.8264173146,     -0.7814530701,       2.316019648,    0.002529515394,     0.09224105124,    0.004809402761,     0.06388210221,    -0.03772535415,    0.003623392424,  -0.0006911917816,    0.004809402761,      0.0922731393,       36.46589835,     -0.5395574438,      -12.79404676,      -4.069359911,      -17.36240731,                 0,                 0,                 0,      -10.31647439
          0,           4,           0,      -3.607963353,      -1.182165166,       -1.42021969,      -1.375521756,        1.79497365,    0.002577492585,     0.09208614092,    0.004814155553,     0.06380438441,    -0.03769903269,     0.00359813941,  -0.0006378375251,    0.004814155553,     0.09211999772,       35.72702457,      -1.030806751,      -13.23250104,      -4.316701288,      -18.16253223,                 0,                 0,                 0,      -10.89010884
