"PointID","x","y","z","Displacement_x","Displacement_y","Displacement_z","Sxx","Syy","Sxy","Szz","Sxz","Syz","Von_Mises_Stress"
1503, 9.872447027719846e-01, 1.335169351639321e+00, 2.951388973551488e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.064222239660961e+03, 9.895475098212955e+02, -2.575698104326223e+01, 1.405134692892645e+03, 6.034120083739117e+02, -1.648932260827877e+02, 1.150275145858588e+03
1504, 1.099391986250294e+00, 1.443466697673515e+00, 1.550797741850156e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -3.610387200140723e+02, -4.095674210274986e+02, -7.013281680001634e+01, -7.705924759845147e+02, 2.639513535043915e+02, -2.570013190889648e+02, 7.563927704221203e+02
1505, 8.544946003638980e-01, 3.634878970670074e-01, 3.516453262601658e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -4.690101406885179e+02, -6.273262555877067e+02, 5.565583066041849e+00, -1.201587531992379e+03, 4.163781755604663e+02, -4.269483923073502e+01, 9.856108006290980e+02
1506, 9.612524872641079e-01, 6.102628350178081e-01, 2.258108125446153e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.521496841785277e+03, -1.682424096851603e+03, -1.708724664319072e+02, -3.836077795318849e+03, -4.314531790380122e+01, 5.877870905174238e+02, 2.477975213448280e+03
1507, 9.356716579566638e-01, 5.227645533449703e-01, 2.516491191137803e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.773734159443920e+03, -1.834038028387314e+03, 3.418592408461838e+01, -4.297973606033029e+03, 2.583562989417890e+02, -1.933683477485963e+02, 2.557171064499889e+03
1508, 1.044145790480938e+00, 9.590818090039586e-01, 1.534948083538982e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -7.971248842397868e+02, -9.359872982848113e+02, 8.906580777651251e+01, -1.464330928966755e+03, 3.648682225188437e+02, 6.885118872912200e+01, 8.995570612492941e+02
1509, 1.053171477768739e+00, 9.767774040192398e-01, 1.412229275740131e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.001171868705941e+03, -1.334577692137297e+03, 3.360291022674376e+01, -2.515725190656900e+03, -1.049930022538740e+02, 2.739474954952205e+01, 1.392400727483823e+03
1510, 1.035117593916487e+00, 9.413866448280996e-01, 1.656245481663430e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -3.474568279264396e+02, -3.202577326878056e+02, -1.803073054926734e+01, -7.040767922009366e+02, 3.833641780176163e+02, 2.784550562109072e+01, 7.627732607511326e+02
1511, 8.635211770703053e-01, 3.811007393724104e-01, 3.408668250208880e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -6.764583455948808e+02, -7.627000891023691e+02, 8.898180770164831e+00, -1.557830116013696e+03, 4.228515017839557e+02, -9.847651906852880e+01, 1.128708723641607e+03
1512, 9.493120381010286e-01, 2.131419243560266e-01, 1.637254443863393e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.542887124206605e+03, -2.938383180189845e+03, 3.668266936725267e+00, -4.877473810213673e+03, -4.184038170959297e+02, -1.057508081462854e+03, 2.926360872520512e+03
1513, 9.402972891943325e-01, 1.954732926773582e-01, 1.764060287641912e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -4.403947916216780e+03, -4.246140725317102e+03, 1.226628663956663e+02, -9.237816822804611e+03, 4.158889717837866e+02, 4.219393184549204e+02, 5.025150624728391e+03
1514, 6.253217513930890e-01, 1.041551196420942e+00, 4.218930289377472e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.695032625293177e+03, 6.944336811488623e+03, 2.272249035346483e+01, 1.305779941453027e+04, -7.541923699125081e+01, 1.480522927447410e+02, 6.248604720889332e+03
1515, 5.620648979191828e-01, 9.177972723214298e-01, 4.407487082476903e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.748334739072914e+03, 6.093483728004650e+03, 2.093160253033220e+02, 1.188337481888205e+04, 6.785667377422515e+02, -1.175340481618145e+02, 6.098736142047137e+03
1516, 5.344341222089384e-01, 8.645382981238969e-01, 4.477893581259933e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.294775679597763e+03, 6.548263444940902e+03, 1.887939181467855e+02, 1.427077800641811e+04, 5.859997898630186e+02, -2.508970074209798e+02, 7.936309896618795e+03
1517, 4.714442477964416e-01, 7.408917798638789e-01, 4.649968033373993e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.472083507761809e+03, 5.622825746450778e+03, 1.810661467078851e+02, 1.153393366956178e+04, 2.887780044041105e+02, -1.495512203083991e+02, 6.022508073973294e+03
1518, 4.440822541688801e-01, 6.874910341982949e-01, 4.717851635658071e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.537410755320367e+03, 6.025397672250072e+03, 1.849536537218889e+02, 1.153047443993226e+04, 5.669384401980670e+01, 1.292072170022168e+02, 5.778646601168148e+03
1519, 4.172599879465631e-01, 6.345438119314988e-01, 4.788898493449457e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.500078310077936e+03, 6.701031778028164e+03, 2.428120269255826e+02, 1.343312125076620e+04, 1.187471898095913e+02, 2.130024283871997e+02, 6.860723979387895e+03
1520, 3.719853733703675e-01, 5.460834956005239e-01, 4.894951787436924e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.649070895822681e+03, 5.907403397808256e+03, 3.542787131578165e+02, 1.206932528747583e+04, -1.260118312896721e+02, -3.271314277383879e+02, 6.353980156756218e+03
1521, 3.462444913130923e-01, 4.251236889487959e-01, 5.670860359999683e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.743168183921942e+03, 5.981173388704055e+03, 2.118079468357103e+02, 1.195053762608142e+04, 3.994865216216917e+02, -2.030976309228622e+02, 6.152056391051624e+03
1522, 3.266540527638394e-01, 4.239608446823662e-01, 5.363478064422676e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.849936735968456e+03, 6.104372904633548e+03, 1.805862094998605e+02, 1.198961618443745e+04, 7.362724183014004e+01, -1.235034262107293e+02, 6.029767932220758e+03
1523, 1.116130923179328e+00, 1.512772500803887e+00, 1.406462868833041e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.352463640356933e+01, 4.425331535665810e+01, -2.177130708474315e+01, 1.311764020921166e+02, 3.498624314818481e+02, 9.492329200015934e+00, 6.124992484699694e+02
1524, 1.105593431007460e+00, 1.529298559926612e+00, 1.603446152706046e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 8.576515736671746e+01, 6.830937064233235e+01, -3.111791072823533e+01, 4.327590611162656e+01, 2.334852658741428e+02, -4.874401382088698e+01, 4.182671102892732e+02
1525, 9.718816319594652e-01, 3.693352797547587e-01, 1.567695531688635e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.787454967849143e+03, -2.701108476355992e+03, -8.908496863663665e+01, -5.964464610929266e+03, 4.876527559981891e+01, -4.068225903619439e+02, 3.301912481615389e+03
1526, 2.645479065932910e-01, 7.747951306250730e-02, 7.332078188693830e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.939857613769855e+03, 3.968559437188652e+03, 1.219579953222259e+02, 7.855243551873295e+03, 4.509498700624987e+02, -9.629420494877877e+02, 4.319161134869392e+03
1527, 2.446442490920002e-01, 7.634325662625266e-02, 7.172807617765270e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.332689097669957e+03, 4.269210477290491e+03, 6.138582410350905e+01, 8.587776386670801e+03, 4.221693400985555e+02, -1.062978373801069e+03, 4.723945281841065e+03
1528, 9.643617675072980e-01, 3.172501877551327e-01, 1.590787289131868e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -6.642601957561102e+02, -5.945591072492778e+02, -2.462565842223379e+01, -1.228361772259354e+03, 4.280511802599348e+02, -5.077517277978396e+02, 1.298970932481635e+03
1529, 9.161747409988645e-01, 7.399400432441736e-02, 1.938402266791098e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.028192720161445e+03, -2.270920775594293e+03, -4.904123477933636e+01, -4.483787330465884e+03, -9.725239931944441e+02, -3.966845842435304e+02, 2.968083548795734e+03
1530, 8.966860712748025e-01, 7.304073656303453e-02, 2.285656384068154e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.578303620471072e+03, -2.726503592259450e+03, 3.348834756312826e+01, -5.328213342515978e+03, 9.818618505931747e+02, -2.365795973898142e+02, 3.199978495979183e+03
1531, 9.356520808614935e-01, 7.495477455812428e-02, 1.581199709442863e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -9.071993252071704e+02, -6.035636714704514e+02, -1.824005717131425e+01, -1.370916656442940e+03, 5.261775469026560e+02, 1.292193288092425e+02, 1.153130055540758e+03
1532, 9.582951447395145e-01, 2.307587945596469e-01, 1.509777665428320e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -4.139785117012855e+02, -8.747684299247265e+02, 6.032856752599967e+01, -8.206125462223764e+02, 1.637587105077662e+02, -1.645090427419191e+01, 5.314950366545827e+02
1533, 1.100925298041152e+00, 1.409636809423890e+00, 1.463067620065698e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.801219303539421e+03, -2.079158320385115e+03, 2.603749052137800e+00, -3.615248985836197e+03, -1.816948209848299e+02, 7.013156336393579e+02, 2.106740224925430e+03
1534, 1.009446982674970e+00, 6.298193251313610e-01, 1.452752840547350e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.026401223908007e+03, -1.282295542185866e+03, -2.729293281825127e+02, -1.850776833094138e+03, 9.603330199271228e+02, 1.213998439094025e+02, 1.889054673895786e+03
1535, 1.126657136201270e+00, 1.496167622991862e+00, 1.198673498515477e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.537560048728928e+02, -1.883628468053845e+01, 6.521159531176131e+01, 1.199028056477208e+02, 4.326331564438338e+02, -9.336352794303963e+01, 8.103041102151820e+02
1536, 1.088975167345758e+00, 1.271533522532036e+00, 1.394731869043657e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.757973229926903e+02, -6.190143948804803e+02, -5.433246127444384e+01, -1.061844042710364e+03, 2.173454649107239e+02, 4.564854404228568e+01, 7.891180657046036e+02
1537, 8.310058748592034e-01, 1.515714166775970e+00, 2.975917599694638e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.029421346825990e+03, 5.310800773635790e+03, 1.542028241321694e+02, 1.183791271095590e+04, -9.859928413186512e+02, -1.509340056534577e+03, 7.371645884120479e+03
1538, 8.219660141622417e-01, 1.498138071284088e+00, 3.002500582983780e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.177887319084845e+03, 6.723843341437720e+03, 6.427626620398817e+02, 1.214819446442664e+04, -1.766281394481130e+02, 1.588895423703061e+02, 5.838824532803099e+03
1539, 1.002413529607434e+00, 5.437220599177873e-01, 1.391476526623112e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -7.964342918316614e+02, -8.170725817183868e+02, -8.894258915147560e+01, -1.349526232344930e+03, 4.325823531271374e+02, -1.942559632866146e+01, 9.387058391487550e+02
1540, 3.354352347469892e-01, 6.334777172897786e-02, 7.713303665610936e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.277455231410564e+03, 3.224340027933649e+03, -1.078992680473113e+01, 6.140160673315975e+03, 5.385747094276975e+02, -1.003688282523247e+03, 3.498951954498184e+03
1541, 9.809014659934554e-01, 3.870225244281418e-01, 1.440021318209984e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -4.496983343938970e+03, -4.929037899221341e+03, 4.364497708426162e+02, -9.351044137664983e+03, 9.349213340695850e+02, -5.271888408498828e+02, 5.067429464948908e+03
1542, 1.125067758263364e+00, 1.530344121426981e+00, 1.292295554201614e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.459767138699279e+02, 1.554133116058264e+02, 1.183314559643604e+01, 1.927995965099727e+02, 2.549269086669935e+02, -6.221933231796504e+01, 4.569864059697747e+02
1543, 1.066396360809993e+00, 1.528063692963264e+00, 2.165078733115937e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.566265884904717e+02, 6.223712970672723e+02, -1.128495052351524e+02, 7.175588706853810e+02, 2.730348097755323e+02, -2.869964116238647e+02, 7.270426366882965e+02
1544, 1.047053118715700e+00, 1.526433108708836e+00, 2.408417818280639e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.355263164358951e+03, 1.087830581330855e+03, -1.645020585224010e+02, 1.416387627953715e+03, 4.614621629720548e+02, -4.414417908992514e+02, 1.181626163088843e+03
1545, 9.884204177417411e-01, 4.391214474569355e-01, 1.417084973036665e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -7.735884344914480e+02, -9.128529463543414e+02, 2.085376807532885e+01, -1.224831262074549e+03, 1.528762294305894e+02, -5.276645982460298e+01, 4.898403239275383e+02
1546, 1.097984849243007e+00, 1.289196936745108e+00, 1.274476774969748e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -3.713699599624210e+03, -3.952792325711162e+03, -2.615476638513535e+02, -7.586030230015256e+03, 1.410490059243740e+03, 1.077293191456384e+03, 4.876639599165759e+03
1547, 7.987820614434783e-01, 6.849597567439214e-02, 3.882175148349984e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.404802719923764e+02, -2.741936217749846e+02, -3.194270127041077e+01, -6.575365839865868e+02, 4.009959332659246e+02, 2.168272067822255e+01, 8.384234033523661e+02
1548, 8.183178951898588e-01, 6.942138608546460e-02, 3.583042277365815e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -3.645527355938963e+02, -4.999592065741290e+02, 6.184422694380227e+00, -1.004708686985705e+03, 3.239556606298453e+02, -2.807452810456499e+00, 8.102058337355447e+02
1549, 4.934063468396314e-01, 7.107107174604485e-02, 7.247474898211263e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.399949434546436e+03, 2.271896997752657e+03, -7.814554343541133e+01, 4.418252167345468e+03, 5.614345510307248e+02, -5.753811927148728e+02, 2.511081226255924e+03
1550, 5.131114764152400e-01, 7.201218075925726e-02, 7.114630427878021e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.338479104310331e+03, 2.228970171398540e+03, -7.186448670015763e+01, 4.227237656375966e+03, 5.946061144999496e+02, -5.172653434968685e+02, 2.380144979250276e+03
1551, 4.736914217065708e-01, 7.011887968458891e-02, 7.366881984464591e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.467866971873632e+03, 2.409428979568169e+03, -5.776027727851347e+01, 4.517908162851053e+03, 4.982280370084137e+02, -6.216171309451388e+02, 2.497961174022542e+03
1552, 1.075217430517876e+00, 1.133211493485340e+00, 1.350534259130438e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -4.864271386538998e+02, -8.489999429131609e+02, 2.571911364573150e+01, -1.335426506751277e+03, 2.959797603143439e+02, -2.306444963968422e+02, 9.842875640962851e+02
1553, 3.317610248167565e-01, 1.315444560444753e-01, 7.430437376970662e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.361468279386134e+03, 4.298737979232435e+03, 1.396003316551054e+01, 8.390317613508583e+03, 8.257718454599567e+02, -5.868469306174072e+02, 4.423544167902701e+03
1554, 3.156923376412058e-01, 6.244159336435476e-02, 7.671189074625578e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.315022321203101e+03, 3.261825441262166e+03, 9.708165119068905e+00, 6.387449008964107e+03, 5.250468857263351e+02, -1.014332685550271e+03, 3.676954855081477e+03
1555, 5.528956612616438e-01, 2.629448326795708e-01, 6.728141155823569e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.747434583590327e+03, 2.691591722825661e+03, -4.013826216796659e+01, 4.940619046734609e+03, 8.837410247036410e+02, -2.757920505802670e+02, 2.740741106174491e+03
1556, 5.601777160334438e-01, 3.150742099477769e-01, 6.640817492221922e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.729094836021126e+03, 2.648014720314560e+03, -2.709723481669622e+01, 4.909490473989101e+03, 9.504324791965872e+02, -2.453885571782352e+02, 2.798267492354295e+03
1557, 4.287889763216758e-01, 3.605153159863664e-01, 6.782591309826330e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.358286428309148e+03, 4.397356884527608e+03, 5.721058850131546e+01, 8.334127920196388e+03, 1.064187827178202e+03, -4.197900210674951e+02, 4.426000617085056e+03
1558, 4.486109596013885e-01, 3.615077635673249e-01, 6.828020706255164e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.071249852724630e+03, 4.052253008536726e+03, 3.501607391600451e+01, 7.632059254863590e+03, 1.063217392888698e+03, -3.873230383442238e+02, 4.073376741459446e+03
1559, 4.777577032183189e-01, 1.904264824055150e-01, 7.202071332877405e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.319934942524619e+03, 3.235767660104693e+03, -1.476686126134031e+01, 5.944419093875659e+03, 8.816374225083937e+02, -3.646172443036621e+02, 3.138031534306687e+03
1560, 4.579888255776468e-01, 1.894768883746161e-01, 7.277099496548220e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.423479900206753e+03, 3.349644149521206e+03, -2.983437647730957e+01, 6.207352207502845e+03, 8.924357429117670e+02, -3.702738308011771e+02, 3.280891511174762e+03
1561, 1.038067153716913e+00, 1.508858326636602e+00, 2.500248434693308e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 9.649370155534091e+02, 8.449807523681465e+02, -1.109517746213428e+02, 1.066700756801533e+03, 4.699721451523552e+02, -3.406368834684416e+02, 1.041443883225370e+03
1562, 1.027520326740701e+00, 1.525486823348570e+00, 2.632407443246955e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.320555440899366e+03, 1.151729054978398e+03, -8.819622470561391e+01, 2.047314367845069e+03, 7.195649167112185e+02, -4.669107939737209e+02, 1.705887091333948e+03
1563, 8.273259541738267e-01, 8.702335623182107e-02, 3.472078685702657e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -4.958499649081561e+02, -5.230169292323177e+02, -3.262295658392429e+01, -1.182405462713028e+03, 4.164189263285156e+02, -5.090661284450156e+01, 9.922833541875902e+02
1564, 8.378456069755050e-01, 7.037719472001490e-02, 3.274510451268876e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -9.856564623076417e+02, -1.045693659789766e+03, -6.984089839420263e+01, -2.039737106325247e+03, 4.579140152593390e+02, 7.228915598826083e+01, 1.307965051897760e+03
1565, 9.634546961143476e-01, 1.213758665647537e+00, 3.129878366947444e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 8.531625121038817e+02, 7.061391292531773e+02, 8.158537831925063e+00, 1.077747546709259e+03, 4.982446517015707e+02, -1.753120819131726e+02, 9.706798785693484e+02
1566, 5.744797859605693e-01, 2.294661881481784e-01, 6.598693877687078e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.444795810329893e+03, 2.312112071568352e+03, -3.913691032236721e+01, 4.202594695405991e+03, 8.159162853854421e+02, -2.699928889290520e+02, 2.358205875386270e+03
1567, 5.546353316461221e-01, 2.285342235288947e-01, 6.740365390405009e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.659943303882596e+03, 2.531479900178150e+03, -2.795637331005650e+01, 4.595743002829619e+03, 8.348299460837145e+02, -3.081998981559296e+02, 2.527969949085993e+03
1568, 8.062667256343664e-01, 1.203314657442253e-01, 3.852750207598050e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.549948932205224e+02, -3.864772055479252e+02, -2.861882311142558e+01, -8.832775968480738e+02, 4.153273534225905e+02, 9.035873135870272e+00, 9.217435516921806e+02
1569, 9.522253157630473e-01, 1.453426458415892e+00, 3.309463096459690e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.422653159203008e+03, 2.472118272913096e+03, -1.720082715378067e+02, 4.201523388835478e+03, 3.948461315939865e+02, -1.002567748960427e+02, 1.914538919749848e+03
1570, 5.029012104688348e-01, 4.675759956136031e-01, 6.529934338527636e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.776724486423953e+03, 3.782477266919942e+03, 3.702900256396673e+01, 7.104572556014517e+03, 9.149412217979543e+02, -4.904301064028742e+02, 3.780541272915795e+03
1571, 5.369507176715739e-01, 3.830222745870875e-01, 6.671214065513183e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.099893216300670e+03, 3.011617232303734e+03, -5.066027335544307e+00, 5.523276251925457e+03, 9.239648458010713e+02, -2.805242706370003e+02, 2.981911502837173e+03
1572, 5.171303361474614e-01, 3.820937134800617e-01, 6.737021750480726e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.421086499674289e+03, 3.330850769752127e+03, 8.066270201740934e+00, 6.105711620436166e+03, 9.676518008930783e+02, -2.933865816626815e+02, 3.244237338678926e+03
1573, 5.483124787284499e-01, 5.559176675662485e-01, 6.269704073806301e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.807964710418536e+03, 3.750233940157954e+03, -1.406454348999262e+00, 6.984701720562653e+03, 9.964930099717517e+02, -3.888851052571129e+02, 3.702847838400450e+03
1574, 5.937394760203346e-01, 6.442483296831162e-01, 5.997268288462995e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.534523569544154e+03, 3.493929304031895e+03, 1.871156169567157e+00, 6.503289826301029e+03, 1.089695724569550e+03, -3.787834363413551e+02, 3.595620580980804e+03
1575, 6.391750375299774e-01, 7.326569537359582e-01, 5.711168515952805e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.402092712344390e+03, 3.324655898421145e+03, 1.045532304553579e+01, 6.181394570065659e+03, 9.785065010581832e+02, -3.161713861565959e+02, 3.334423706238945e+03
1576, 6.573506768136086e-01, 7.680103684004309e-01, 5.592675319661779e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.244968039344078e+03, 3.178904132249983e+03, 8.591546213940745e+00, 5.891868980671667e+03, 9.790612705999265e+02, -3.318630286094572e+02, 3.223603142282769e+03
1577, 6.755266645577687e-01, 8.033650235004741e-01, 5.471739277580976e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.120880734699466e+03, 2.961102345189467e+03, 2.984461045197544e+01, 5.242580518115270e+03, 9.205200891374153e+02, -3.834241561873029e+02, 2.802129000527734e+03
1578, 7.321550462222421e-01, 2.370463376662515e-01, 5.023918973890025e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 7.391015957329208e+02, 5.801055563870104e+02, -1.740717272604206e+01, 8.992492375067036e+02, 6.069445591733549e+02, -8.692699660877621e+01, 1.097776333950424e+03
1579, 6.937012681568142e-01, 8.387053986902547e-01, 5.348141863241085e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.251904537290245e+03, 3.115720908510601e+03, -3.817331659048387e+00, 5.718844026161823e+03, 8.218831866735173e+02, -4.563528749103448e+02, 3.015225806977900e+03
1580, 8.390926553676984e-01, 1.121593548025996e+00, 4.276639574080046e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.563287882099785e+03, 2.408884380064706e+03, -3.668485819165686e+01, 4.405616495453713e+03, 7.370385597662064e+02, -1.535227567209885e+02, 2.325274115782175e+03
1581, 8.283519685746799e-01, 1.138350737443504e+00, 4.330426818545183e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.580135763541931e+03, 2.432567525066648e+03, 4.340208486605868e+00, 4.487350165894676e+03, 7.988300294585312e+02, -1.242034080563373e+02, 2.429282126707399e+03
1582, 9.396182224971058e-01, 1.091960837943694e+00, 3.306105199953126e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 9.154368795539576e+02, 7.575138408227059e+02, -5.750442998320088e+00, 1.087927506700702e+03, 5.280585822902913e+02, -2.577085741561168e+02, 1.057265754653638e+03
1583, 9.486817154466433e-01, 1.109641500921927e+00, 3.211990782064730e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.328898595191018e+02, 3.727524660186492e+02, -5.171421348592104e+01, 7.638259758634374e+02, 5.747999557994285e+02, -1.914081212382244e+02, 1.106831620520547e+03
1584, 8.734702006401729e-01, 8.128401680719544e-01, 3.847576524040355e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.847688261992975e+02, 4.624599412803084e+02, -1.442849190271077e+01, 7.149378404631929e+02, 5.032692519419675e+02, -1.212904956005308e+02, 9.232674474634591e+02
1585, 8.825352367844340e-01, 8.304888245513635e-01, 3.752851511404673e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.771549905943978e+02, 4.902737571407587e+02, -2.134373542063147e+01, 7.433907189273441e+02, 4.515788475205115e+02, -1.998273746158129e+02, 8.846216150812529e+02
1586, 8.718757102610217e-01, 8.472344904694243e-01, 3.898884314634588e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 8.409212264854342e+02, 6.962537457986389e+02, -3.459606047425986e+01, 1.137116524250290e+03, 4.982704562351728e+02, -1.840559706119523e+02, 1.000775183410517e+03
1587, 7.300535681637517e-01, 9.094099744943271e-01, 5.094244030020642e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.867271088640686e+03, 2.736408958944709e+03, -1.147312933863349e+01, 4.931827341119739e+03, 9.404613024303192e+02, -3.782910431610955e+02, 2.762752118254633e+03
1588, 7.391413996494147e-01, 9.271135033067317e-01, 5.029303061278493e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.050617737660064e+03, 2.861248178196205e+03, -7.804369133487785e+00, 5.074855155233155e+03, 8.310872648183090e+02, -3.880021711872198e+02, 2.653425108246100e+03
1589, 1.042615718956725e+00, 9.935058899190898e-01, 1.632379795742837e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.250469802178718e+03, -2.294464215863826e+03, 6.095341643470980e+01, -4.850070748832230e+03, -3.210574344336284e+02, -9.713902346157627e+02, 3.129963133980201e+03
