JST,LAX-FRIEDRICH,ROE,AUSM
-1.847628348,-1.847628348,-1.847628348,-1.847628348
-1.780552014,-1.827295062,-1.759977235,-1.804040691
-1.728799299,-1.809037537,-1.743114985,-1.747512858
-1.728923692,-1.908039125,-1.75854891,-1.761720716
-1.729462271,-2.011119753,-1.787129938,-1.792236044
-1.73039616,-2.073429336,-1.797493817,-1.79681926
-1.76488624,-2.120721582,-1.823942164,-1.820600072
-1.824779009,-2.16012304,-1.893037955,-1.887412856
-1.860083296,-2.194902468,-1.951574169,-1.943595077
-1.883507829,-2.244513028,-1.974519436,-1.964598965
-1.93472131,-2.322271286,-2.01898083,-2.006013435
-2.01435443,-2.426351425,-2.107329657,-2.090380438
-2.092682053,-2.544484663,-2.20208909,-2.184435536
-2.14808059,-2.659822876,-2.260304804,-2.24938971
-2.198038311,-2.75634478,-2.309835297,-2.307385045
-2.265545754,-2.827398085,-2.390414237,-2.391653142
-2.349867707,-2.884452519,-2.498453781,-2.494951326
-2.43145305,-2.948918744,-2.59472134,-2.583703939
-2.496403295,-3.036568634,-2.657481223,-2.649593812
-2.55478506,-3.151493503,-2.718231963,-2.719019548
-2.622378088,-3.282487217,-2.804883641,-2.806550783
-2.700649782,-3.399567173,-2.911287855,-2.901489055
-2.77823479,-3.478304953,-3.006312926,-2.984652463
-2.84566671,-3.536664239,-3.074854729,-3.054168027
-2.90682324,-3.607728583,-3.14268313,-3.125485664
-2.971617082,-3.708399656,-3.234254474,-3.208657214
-3.043676823,-3.839905393,-3.343403094,-3.297919515
-3.117409188,-3.986411029,-3.434944072,-3.377337815
-3.184519681,-4.108565617,-3.490689203,-3.439415472
-3.244765523,-4.178252924,-3.542415574,-3.494500394
-3.307178778,-4.224680839,-3.619877406,-3.554424874
-3.378698721,-4.28703413,-3.721006472,-3.618364423
-3.455071748,-4.382194164,-3.815158867,-3.676197654
-3.523976261,-4.513517542,-3.877876904,-3.722831993
-3.581156603,-4.674082553,-3.93093108,-3.76482964
-3.637765621,-4.834289753,-4.004922478,-3.809759738
-3.70529357,-4.94128674,-4.101163158,-3.856553298
-3.781654315,-4.992459989,-4.189205096,-3.89803128
-3.852772219,-5.040530633,-4.242264337,-3.930345304
-3.909991297,-5.117597465,-4.283044061,-3.956890805
-3.962985078,-5.232192566,-4.344996925,-3.982340042
-4.025337951,-5.382200813,-4.432930064,-4.007397437
-4.097352519,-5.550008413,-4.522147371,-4.030120878
-4.165860538,-5.687113766,-4.584544462,-4.049616449
-4.221123403,-5.756051209,-4.632590996,-4.066957258
-4.271890891,-5.796928503,-4.697723024,-4.083262376
-4.33344306,-5.856921366,-4.787798184,-4.098358298
-4.409348458,-5.952734521,-4.878449024,-4.111432547
-4.487126498,-6.086790222,-4.937769749,-4.122224892
-4.550255751,-6.252225869,-4.977997073,-4.131212438
-4.6001777,-6.419316173,-5.034135469,-4.138954825
-4.653384057,-6.530629423,-5.117134041,-4.145642797
-4.718760274,-6.580328747,-5.207997429,-4.151221301
-4.78909401,-6.625254853,-5.277633759,-4.155676777
-4.850480904,-6.699526808,-5.329991549,-4.159109626
-4.901536182,-6.811798737,-5.394674994,-4.161631469
-4.955699768,-6.960643048,-5.483352673,-4.163295904
-5.023139923,-7.131619409,-5.57553502,-4.16413165
-5.099322009,-7.280282641,-5.638368958,-4.164194326
-5.168413319,-7.360382948,-5.679006225,-4.163569985
-5.221853939,-7.403030382,-5.732467701,-4.162345598
-5.270428095,-7.459948501,-5.813062014,-4.160591765
-5.328479094,-7.551419796,-5.905836816,-4.158367389
-5.397608184,-7.680892529,-5.98214108,-4.155730277
-5.466540112,-7.842502587,-6.039529909,-4.152739294
-5.524575966,-8.009845085,-6.1047243,-4.149449719
-5.576025757,-8.12790467,-6.192014224,-4.145909601
-5.633483637,-8.182661473,-6.284760975,-4.142160107
-5.7016156,-8.227195916,-6.350968055,-4.138237588
-5.772195565,-8.298403301,-6.39335552,-4.134174393
-5.833162247,-8.406533733,-6.445484667,-4.129998744
-5.884662018,-8.550821608,-6.524144887,-4.125735265
-5.939080176,-8.718475509,-6.618028898,-4.121405294
-6.005207365,-8.869383424,-6.699703604,-4.117027215
-6.07898494,-8.956490358,-6.76145867,-4.112617102
-6.146757723,-9.002522851,-6.826534294,-4.108187588
-6.200552054,-9.058686284,-6.911581176,-4.103748275
-6.24860135,-9.147533554,-7.004818383,-4.099306823
-6.303702673,-9.27348245,-7.076544738,-4.094868357
-6.369352838,-9.43110788,-7.123712888,-4.090436216
-6.438495479,-9.595509516,-7.176273201,-4.086012507
-6.50222446,-9.714559827,-7.253364549,-4.081598404
-6.560819797,-9.772001672,-7.34751011,-4.07719465
-6.622564348,-9.817154605,-7.43281213,-4.07280119
-6.692016562,-9.887286784,-7.496884428,-4.068417285
-6.763040819,-9.993524598,-7.559376389,-4.06404241
-6.823837041,-10.1356311,-7.639629551,-4.059675658
-6.871707226,-10.30158659,-7.732161371,-4.055315702
-6.917432385,-10.45279717,-7.811501529,-4.050961079
-6.972177823,-10.54180736,-7.867180401,-4.04661039
-7.037680027,-10.58820448,-7.921712187,-4.042262762
-7.107022183,-10.64312048,-7.99610712,-4.037916931
-7.172476407,-10.7301228,-8.087654609,-4.033571932
-7.233998444,-10.85404626,-8.17324595,-4.029227607
-7.297391381,-11.00992032,-8.236703287,-4.024883325
-7.364498357,-11.17367641,-8.293287084,-4.020538636
-7.428609891,-11.29344548,-8.364664859,-4.016193736
-7.481638976,-11.35102127,-8.45245462,-4.011848817
-7.525924254,-11.39482738,-8.537988964,-4.007503923
-7.572694553,-11.46300068,-8.604683068,-4.003159159
-7.630236656,-11.56736047,-8.662840735,-3.998815197
-7.697886803,-11.70746789,-8.73261164,-3.994472838
-7.768054003,-11.87292858,-8.817290479,-3.990132564
-7.833723852,-12.02460274,-8.899601214,-3.985795087
-7.895264428,-12.11489979,-8.96185048,-3.981461198
-7.957457788,-12.16197393,-9.012673728,-3.977131386
-8.021120751,-12.21232985,-9.07352872,-3.972806321
-8.081025777,-12.29789986,-9.152213639,-3.968486678
-8.133057644,-12.41871598,-9.238062941,-3.964173063
-8.181329536,-12.56989654,-9.313704857,-3.9598664
-8.234492205,-12.73207725,-9.377214707,-3.955567008
-8.297221124,-12.84293371,-9.44310249,-3.95127517
-8.366771672,-12.89073473,-9.519695298,-3.946991583
-8.435894786,-12.93209537,-9.597847504,-3.942716318
-8.499913902,-12.99188604,-9.661549745,-3.938449173
-8.560796654,-13.08268358,-9.711561503,-3.93419061
-8.622632069,-13.18263224,-9.765241528,-3.92994122
-8.685327989,-13.28426356,-9.834240609,-3.92570068
-8.744843127,-13.36202599,-9.91500279,-3.921468704
-8.799359847,-13.40736718,-9.993862684,-3.917245289
-8.853036524,-13.39643706,-10.06255216,-3.913030505
-8.911988176,-13.4114522,-10.12785561,-3.908824035
-8.978308513,-13.41848198,-10.19929727,-3.904625371
-9.048398083,-13.41003043,-10.27472408,-3.90043438
-9.116410473,-13.45594856,-10.34206926,-3.896250939
-9.179981928,-13.49709468,-10.39625688,-3.892074597
-9.241745037,-13.5050007,-10.44800646,-3.887904999
-9.304725143,-13.47326576,-10.50989311,-3.883741823
-9.368255413,-13.49288475,-10.58390392,-3.879584862
-9.429328065,-13.4734257,-10.66144212,-3.875433696
-9.487334598,-13.50339319,-10.73335925,-3.871287863
-9.545909624,-13.48627277,-10.80040566,-3.86714698
-9.609373098,-13.47147479,-10.87018622,-3.863010936
-9.678486619,-13.47345698,-10.94447312,-3.858879317
-9.749716732,-13.46001442,-11.01561143,-3.854751569
-9.818478909,-13.47664514,-11.07598963,-3.850627838
-9.883493682,-13.46973842,-11.12979487,-3.846507789
-9.947202666,-13.49910249,-11.18767925,-3.842390833
-10.01191254,-13.48527657,-11.25556572,-3.838276961
-10.07691534,-13.48526286,-11.32985156,-3.834166061
-10.13992115,-13.48232689,-11.40271313,-3.830058089
-10.20080471,-13.46968767,-11.47206331,-3.82595251
-10.26279612,-13.46806357,-11.54228323,-3.821849387
-10.32939173,-13.46125543,-11.61594218,-3.817748434
-10.40093646,-13.46806588,-11.6903502,-3.813649446
-10.47398599,-13.49616513,-11.75656265,-3.809552676
-10.54425525,-13.48847451,-11.81376307,-3.805457631
-10.61056785,-13.50738134,-11.86960845,-3.80136449
-10.67532511,-13.50773772,-11.93371736,-3.797272982
-10.74095136,-13.49707864,-12.00238898,-3.79318303
-10.80704774,-13.51268397,-12.07540887,-3.789094893
-10.87155213,-13.48925681,-12.14350126,-3.785008473
-10.93428573,-13.48423057,-12.21541625,-3.780923477
-10.99838097,-13.48528267,-12.28849661,-3.776839967
-11.06727327,-13.48919934,-12.36208554,-3.772757931
-11.1412648,-13.50860372,-12.4272568,-3.768677188
-11.21625573,-13.50896934,-12.48872226,-3.76459794
-11.28728853,-13.50405794,-12.54695467,-3.760520185
-11.35317023,-13.4969618,-12.60063907,-3.75644358
-11.41715811,-13.49493288,-12.65865747,-3.75236834
-11.48280099,-13.52052712,-12.7158864,-3.74829448
-11.54923291,-13.49162675,-12.77370649,-3.744221809
-11.61454891,-13.48728167,-12.82366769,-3.740150241
-11.67848647,-13.50008465,-12.88916433,-3.736079843
-11.74362412,-13.49794381,-12.92873213,-3.732010708
-11.81369092,-13.50163023,-12.95304746,-3.727942917
-11.88946682,-13.51842972,-12.99350845,-3.72387626
-11.96568025,-13.51664908,-13.00541954,-3.719810409
-12.03567858,-13.52759206,-13.0460114,-3.715745547
-12.09947727,-13.52093186,-13.06814055,-3.711682076
-12.16162547,-13.51675384,-13.07144981,-3.70761978
-12.22715169,-13.50211213,-13.08387038,-3.703558503
-12.29385737,-13.48864547,-13.07279084,-3.69949824
-12.36030052,-13.49540496,-13.11456041,-3.695438922
-12.42378963,-3.884525654,-13.07781877,-3.691380426
-12.48884897,-3.893226159,-13.11840463,-3.687322843
-12.56052609,-3.877144887,-13.13420299,-3.683266299
-12.63491549,-4.042863769,-13.10158626,-3.679210644
-12.71106483,-4.220939716,-13.09901838,-3.675155932
-12.77645072,-4.236582029,-13.12498102,-3.671102056
-12.83296647,-4.276674997,-13.12460603,-3.667049112
-12.88408327,-4.406471483,-13.12049579,-3.662997033
-12.9513107,-4.578817762,-13.12435052,-3.658945785
-13.00651097,-4.699827898,-13.13567206,-3.654895407
-13.06527373,-4.775215846,-13.13461137,-3.650845849
-13.11427357,-4.876381478,-13.1040209,-3.646797157
-13.16616935,-5.007727328,-13.13075144,-3.642749274
-13.20850044,-5.12349221,-13.1366689,-3.638702074
-13.24822047,-5.198939298,-13.12054939,-3.634655817
-13.27819112,-5.269448175,-13.11619907,-3.630610514
-13.28580787,-5.365955671,-13.12002592,-3.626565945
-13.315409,-5.492097061,-13.13993917,-3.622522078
-13.34499248,-5.634744834,-13.149431,-3.618479051
-13.32181031,-5.772557428,-13.13519178,-3.614436939
-13.32902416,-5.891933205,-13.14516897,-3.610395669
-13.35048748,-5.999371095,-13.1196903,-3.606355323
-13.33483978,-6.10910421,-13.14569566,-3.602315759
-13.3465634,-6.227851777,-13.11788696,-3.598276815
-13.3430638,-6.352634563,-13.12163571,-3.594238625
-13.34870592,-6.47488843,-13.11019903,-3.590201546
-13.39836748,-6.58743223,-13.07009611,-3.586165175
-13.40362774,-6.690526665,-13.11216138,-3.5821296
-13.43593743,-6.790500603,-13.11249483,-3.578095087
-13.38269231,-6.893485284,-13.11653668,-3.574061457
-13.39848635,-7.001652548,-13.1290528,-3.570028565
-13.3714105,-7.113213688,-13.10993661,-3.565996518
-13.38046675,-7.224443573,-13.10020872,-3.561965531
-13.37640412,-7.332568989,-13.10308897,-3.55793548
-13.37902673,-7.437820066,-13.09268758,-3.553906231
-13.38682032,-7.542897062,-13.10576506,-3.549877792
-13.36533291,-7.650517146,-13.12117977,-3.545850404
-13.38702255,-7.761265767,-13.09823707,-3.541823852
-13.38470569,-7.873029077,-13.15529126,-3.537798175
-13.3409066,-7.98229009,-13.10691825,-3.533773576
-13.39306162,-8.086850223,-13.14291055,-3.529749903
-13.38123607,-8.187935011,-13.11446993,-3.525727263
-13.32283505,-8.289482877,-13.1339225,-3.521705724
-13.34409541,-8.395364398,-13.12916561,-3.517685193
-13.36916393,-8.506939642,-13.16508378,-3.513665217
-13.38162303,-8.622035562,-13.11538288,-3.509646254
-13.37932743,-8.735665716,-4.035477315,-3.505628582
-13.35822102,-8.843033217,-4.375138858,-3.501612158
-13.40555825,-8.943503762,-4.459332103,-3.497596612
-13.38939292,-9.041470896,-4.574391552,-3.493581825
-13.4112936,-9.142991908,-4.722458444,-3.489568317
-13.37452507,-9.251890794,-4.8066493,-3.485556113
-13.43668259,-9.367716349,-4.864777138,-3.481544831
-13.38724156,-9.485395287,-4.942283324,-3.477534432
-13.40091462,-9.59724818,-5.033712193,-3.473525127
-13.38820318,-9.698375058,-5.107554561,-3.469516981
