JST,LAX-FRIEDRICH,ROE,AUSM
3.636444027,3.636444027,3.636444027,3.636444027
3.695346575,3.65710206,3.713520479,3.673889861
3.738797527,3.665077385,3.710978734,3.706832016
3.751244385,3.555562919,3.699127177,3.698956387
3.748829005,3.456924818,3.668194761,3.664109394
3.742978574,3.405517303,3.655040717,3.648925602
3.709336729,3.358626153,3.632645434,3.628117252
3.653279601,3.313857183,3.56779421,3.570324385
3.620745404,3.276522135,3.50897032,3.516705772
3.599255858,3.227365627,3.484505533,3.490690866
3.549456231,3.148974898,3.441015592,3.446809779
3.467859999,3.040336582,3.353348955,3.363223503
3.38507371,2.914683871,3.255695553,3.268739118
3.330463262,2.796564864,3.193926232,3.200339884
3.286593252,2.709969366,3.144317777,3.140265935
3.224321804,2.654535558,3.06511894,3.056837156
3.141852064,2.605944137,2.957966309,2.955445509
3.058740699,2.540657295,2.861656319,2.86651984
2.989450969,2.446704705,2.798983795,2.798791521
2.925979841,2.323888583,2.739522658,2.72985288
2.857225661,2.188609437,2.655175691,2.645907022
2.786059911,2.077255987,2.550235585,2.55343856
2.720123856,2.009532933,2.452776794,2.466643071
2.657325481,1.955685961,2.379756549,2.390543756
2.590189792,1.881049584,2.310601796,2.316695123
2.517933468,1.770814727,2.221169195,2.235451901
2.446226908,1.624747723,2.114314059,2.147480638
2.378261212,1.463172137,2.021701658,2.065327503
2.311620698,1.341868102,1.964181431,2.000293797
2.243923655,1.291608917,1.914185113,1.946165412
2.175535242,1.260126855,1.840419799,1.888515549
2.106842614,1.202367535,1.741057041,1.823685864
2.037379931,1.104784715,1.643341841,1.761332305
1.968502746,0.9658750185,1.575291798,1.710894027
1.903230723,0.793760117,1.521250661,1.668588828
1.841621115,0.625776049,1.449414463,1.62495751
1.779359197,0.5291207874,1.354683081,1.578510885
1.713108601,0.4935468132,1.265032146,1.536230759
1.644733759,0.4515768703,1.210023334,1.503598217
1.57873037,0.372871541,1.170618728,1.477964992
1.515723695,0.2511571345,1.111840577,1.453813011
1.451654412,0.08867097543,1.025875984,1.429600926
1.384316108,-0.09432101478,0.93478809,1.407380088
1.317555498,-0.2325329541,0.8683280661,1.388639557
1.256650577,-0.2827452824,0.8189869108,1.372526069
1.200044362,-0.309978498,0.7554164077,1.357628185
1.139924589,-0.3666681614,0.6669209178,1.343785802
1.071330397,-0.4659366485,0.5752486454,1.331756758
0.9980678607,-0.6088576419,0.5134844051,1.321938365
0.9297365331,-0.788101577,0.4734110914,1.313948372
0.8708443013,-0.965552722,0.4197479461,1.307204638
