JST,LAX-FRIEDRICH,ROE,AUSM
-0.2543111787,-0.2543111787,-0.2543111787,-0.2487867601
0.6738111772,0.5053249162,0.6511525504,0.6635576314
0.7766725282,0.6111797756,0.7334342485,0.7358743101
0.8599929629,0.6120219493,0.7780401532,0.7691849865
0.9132271341,0.5676839899,0.7920335989,0.7749220748
0.9349837282,0.5021017162,0.7742979372,0.7560097438
0.9255012646,0.4306261628,0.7134887185,0.6946923557
0.8925067801,0.3585294197,0.6017151558,0.5808244045
0.8497420239,0.2846943688,0.4842757962,0.4634700131
0.7948901399,0.2127056537,0.4240690341,0.4084297489
0.7230577658,0.1461309114,0.3783223751,0.3690454737
0.6373567568,0.0765212739,0.2917821564,0.2886140369
0.5503151495,-0.009544744313,0.181239862,0.1808099024
0.4783500669,-0.11595636,0.1172227889,0.1110042474
0.4196199417,-0.2314477515,0.09321732002,0.080010741
0.3540698047,-0.3356565721,0.03803296776,0.02127909604
0.2723862537,-0.4202307239,-0.06829536084,-0.08703226663
0.187937576,-0.4981125799,-0.1899787832,-0.210317865
0.1186295487,-0.584881319,-0.2668682926,-0.2896405316
0.05791154734,-0.6858847765,-0.3151930145,-0.3413930312
-0.01303048711,-0.7971921498,-0.3904885513,-0.4197692084
-0.0961357016,-0.9100901756,-0.5025236879,-0.5337042405
-0.1747553751,-1.017174215,-0.6104179701,-0.6435243801
-0.2386024033,-1.118000177,-0.6685425443,-0.7064576038
-0.3003904739,-1.218477672,-0.7085926347,-0.7523219436
-0.3743631253,-1.324861205,-0.7785759967,-0.826690308
-0.4566261996,-1.438712752,-0.8862821004,-0.93689106
-0.5306093178,-1.554909114,-1.000177625,-1.051250827
-0.5910422117,-1.663305087,-1.073783662,-1.124161799
-0.652652828,-1.756302456,-1.120281996,-1.169500742
-0.729519894,-1.836863172,-1.187618334,-1.233398395
-0.8207759556,-1.91561973,-1.291413298,-1.328737853
-0.9122980556,-2.002000712,-1.403309437,-1.427798017
-0.991596582,-2.100149138,-1.470045125,-1.488251003
-1.06358933,-2.209128563,-1.5011144,-1.520913801
-1.141621007,-2.324110518,-1.550515628,-1.566993536
-1.228626215,-2.438402167,-1.63786709,-1.637620094
-1.312894259,-2.547155923,-1.741755092,-1.710206001
-1.382793673,-2.650721495,-1.815945452,-1.755053287
-1.445460758,-2.753841366,-1.857565653,-1.778418412
-1.518237888,-2.861487108,-1.912900347,-1.806455905
-1.607199314,-2.975343102,-2.006807228,-1.846478189
-1.69738461,-3.092445317,-2.121322062,-1.886291998
-1.763676935,-3.206135034,-2.199351947,-1.913414995
-1.806412295,-3.310230351,-2.228553622,-1.930613096
-1.851629386,-3.404433417,-2.265639653,-1.947470088
-1.915541191,-3.494798087,-2.340502723,-1.966494923
-1.993202414,-3.588700281,-2.438424813,-1.98340325
-2.06691388,-3.690409049,-2.515661716,-1.995022436
-2.127415625,-3.799716228,-2.559873887,-2.003066643
-2.185010832,-3.912424676,-2.612382465,-2.010718332
-2.24987314,-4.022468622,-2.702034514,-2.018890041
-2.313974134,-4.125930425,-2.817577239,-2.026496603
-2.359483709,-4.224270985,-2.906101602,-2.032573728
-2.387233647,-4.323084289,-2.942750174,-2.037229472
-2.417968074,-4.427898392,-2.978366417,-2.040992511
-2.466677791,-4.540991277,-3.047926243,-2.04405689
-2.533086764,-4.660105393,-3.141244964,-2.046305994
-2.605939439,-4.778711227,-3.218904274,-2.047701338
-2.673664243,-4.889026569,-3.26625007,-2.048410555
-2.735307661,-4.987851572,-3.319167404,-2.048636671
-2.796439053,-5.0794857,-3.406667183,-2.048465589
-2.856266996,-5.171702411,-3.521917067,-2.047885966
-2.906687941,-5.270187973,-3.618412461,-2.046880144
-2.94561216,-5.376243114,-3.664576914,-2.04547367
-2.983431205,-5.487052983,-3.701799552,-2.04371299
-3.032165271,-5.597479311,-3.767209735,-2.041641802
-3.09576572,-5.703379756,-3.855009511,-2.039295095
-3.169639192,-5.804793673,-3.931604647,-2.036709561
-3.245698325,-5.905826689,-3.982659662,-2.03392556
-3.319717673,-6.01135481,-4.037835111,-2.030976459
-3.39364837,-6.123789792,-4.124376605,-2.027889016
-3.469492008,-6.241500859,-4.23877863,-2.024682447
-3.543716728,-6.358952331,-4.341317665,-2.021372013
-3.610705813,-6.469362978,-4.397176605,-2.017972161
-3.671544064,-6.569715275,-4.43702792,-2.014496326
