"PointID","x","y","Displacement_x","Displacement_y","Sxx","Syy","Sxy","Von_Mises_Stress"
112, 4.171750027518464e-01, 5.955074979533879e-02, -1.150411046750548e-03, 6.291829214159629e-03, -3.877829599299171e+05, 4.283715661125247e+04, 4.145011364072023e+04, 4.385272311422005e+05
113, 5.796418763382618e-01, -1.132888697481147e-02, 4.115991109101740e-04, 1.004715422984258e-02, 2.082430295960932e+05, 7.936635112172181e+03, 3.320124362107552e+04, 2.110259272769397e+05
114, 4.579843708690872e-01, -1.795387507594605e-02, 5.517685784016905e-04, 7.219701957025882e-03, 3.320727763237087e+05, 1.418606467243046e+04, 4.900527672104678e+04, 3.326530174678842e+05
115, 1.742940777616075e-01, 5.338799194168506e-02, -7.423372213726765e-04, 1.497466243548698e-03, -1.254771795474226e+06, 4.924066655992641e+04, -5.133100650516177e+04, 1.308047395951578e+06
116, 9.710402222757537e-02, -1.854828260839096e-02, 2.287563540845333e-04, 4.012969651486314e-04, 1.940499471776847e+06, -9.737714216959630e+02, 2.604276520132013e+05, 2.010126513876255e+06
117, 5.189774796231875e-01, 5.374676487811309e-02, -1.093681028012837e-03, 8.600569420873399e-03, -2.669853269303668e+05, 1.487786461781119e+04, 3.457747266811444e+04, 2.902227854841548e+05
118, 6.203290590016649e-01, -9.338681345593056e-03, 3.631672733374811e-04, 1.102623268293967e-02, 1.742862154040794e+05, 6.289839472127756e+03, 3.171947879023830e+04, 1.795752868998603e+05
119, 1.374487160331137e-01, -2.687496070907593e-02, 4.363335357987452e-04, 9.357979554127678e-04, 1.750174876133942e+06, -6.011140501906944e+03, 1.240649113449157e+05, 1.773628409203962e+06
120, 5.596387496012009e-01, 5.071566089060470e-02, -1.048894084779956e-03, 9.555028432603894e-03, -2.326733817199357e+05, 1.343559319006187e+04, 3.497055556468025e+04, 2.558542291174007e+05
121, 6.609827153956152e-01, -6.310240884540755e-03, 2.865110114567093e-04, 1.201951703570965e-02, 1.415475903352638e+05, 5.248166228498300e+03, 2.707537778062470e+04, 1.466623241998098e+05
122, 6.033984443620632e-01, 4.523925165445848e-02, -9.445818326719834e-04, 1.060177870435438e-02, -1.857944174867169e+05, 1.297093950136570e+04, 3.422503611006272e+04, 2.102215011019099e+05
123, 7.020103535966860e-01, -3.111390526276716e-03, 2.018775935103037e-04, 1.303615797329542e-02, 1.040409206692374e+05, 3.844196256725161e+03, 2.475278326695328e+04, 1.117594949024018e+05
124, 5.755684299532306e-02, -1.475369716728351e-02, 6.561079986923679e-05, 3.981374515632922e-05, 2.784534852687098e+06, 3.912626444669964e+05, 4.437052158256599e+05, 2.552498606628867e+06
125, 9.060053040963247e-02, 3.560010455049589e-02, -2.930378206710998e-04, 3.385369759934175e-04, -2.101895604880696e+06, 7.196221306942595e+04, -1.547022141523579e+05, 2.195766133475383e+06
126, 6.425569992028460e-01, 4.076809820674596e-02, -8.578711840336367e-04, 1.155334797104009e-02, -1.489704754142101e+05, 9.887779151036673e+03, 3.229366625602830e+04, 1.714860593883354e+05
127, 7.425676713184176e-01, -1.802184129515955e-03, 1.616903350773125e-04, 1.405532751198780e-02, 8.324864349544184e+04, 1.743634495359417e+03, 2.213265393090482e+04, 9.274957666859886e+04
128, 6.794554790031843e-01, 3.455015607646333e-02, -7.237890611607778e-04, 1.246355704808329e-02, -1.148137790752674e+05, 7.874110530816853e+03, 2.919770039055327e+04, 1.358761976520566e+05
129, 7.233793830986925e-01, 3.102487013943550e-02, -6.566629945790549e-04, 1.356121705091759e-02, -9.839295229786837e+04, 5.912263960855080e+03, 2.610145076534772e+04, 1.166392775483565e+05
130, 7.843494364326934e-01, 2.390274058805750e-03, 4.579085376007857e-05, 1.511726667516878e-02, 4.218402058037266e+04, 7.014651531834703e+02, 1.828542361218151e+04, 5.530125922144562e+04
