"PointID","x","y","Adjoint_Density","Adjoint_Momentum_x","Adjoint_Momentum_y","Adjoint_Energy","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
212, -1.185284151102613e+00, 3.850803126945901e-01, -1.161114450856732e-02, 7.746823451132740e-05, -3.845196578922695e-06, -1.306781570070841e-09, 5.617368820069225e-05, 6.701514593438271e-05, 0.000000000000000e+00
213, -1.303783896827317e+00, 1.336754299790863e+00, 5.393346468873987e-05, -5.548645694610810e-06, -5.706324564516061e-07, 2.814681071578306e-09, -7.147520401029342e-06, -3.334750204224635e-06, 0.000000000000000e+00
214, 7.325304701213565e-01, 1.073311693586198e+00, -1.903787201609883e-03, 6.163055439383728e-06, 1.172920276254656e-05, -3.943698755222320e-09, -2.427217798026119e-05, -1.253159611504390e-05, 0.000000000000000e+00
215, 4.595799406745241e-01, 1.020096189196993e-01, -8.891815880153704e-05, 1.926129885774403e-06, 5.761994306013873e-06, 4.559630182157503e-09, 1.834108564168749e-03, -1.195690739713319e-03, 0.000000000000000e+00
216, 3.950099567680994e-01, 1.064100908259776e-01, -3.633010376116785e-04, 3.385939891580699e-06, 3.546375780912799e-06, 2.197179263343271e-09, -9.032420595424201e-05, 1.126426830604050e-05, 0.000000000000000e+00
217, 5.206466199556983e-01, 9.735288878452923e-02, -3.147513882000838e-04, 2.661115214374102e-06, 8.058060993888379e-06, 7.370588299508298e-09, 3.644420467956706e-03, -8.124221762005596e-04, 0.000000000000000e+00
218, 1.985442153069670e+00, -1.563334890234169e+00, -1.469090262610877e-03, 2.742061141953507e-06, -5.302130996978493e-06, 6.035038280221005e-10, -9.275945080107764e-07, -2.117106869764215e-07, 0.000000000000000e+00
219, -4.005373516024237e-02, -1.878905994287776e+00, 1.056958676262719e-03, -8.081724550626742e-06, 3.927674068605744e-06, 8.231828478836232e-09, 7.075405651380563e-07, 4.478110381564394e-07, 0.000000000000000e+00
220, -3.330682202009007e-01, -1.576020070029063e+00, 4.026908790657805e-04, -4.639747135360095e-06, 3.329570518083972e-06, 4.602068493492938e-09, -7.168949075805867e-06, -6.780572500679468e-06, 0.000000000000000e+00
221, -2.355469252038065e-01, -1.200709014928836e+00, -9.678333067782698e-05, -3.168594012273893e-06, 7.118148887018128e-06, 4.080290609268563e-09, -1.860610913669816e-05, 5.893222426869643e-06, 0.000000000000000e+00
222, -6.754860956107677e-01, -1.329636434987207e+00, -9.767016632766406e-04, 2.875194386258853e-07, 3.294995652215646e-06, 2.229096921375723e-09, -1.343845748335952e-05, -3.323703258966970e-07, 0.000000000000000e+00
223, -5.419034856549640e-01, -8.935297691762675e-01, -2.066947128775096e-03, 6.158772311179637e-06, 3.667317109876822e-06, 1.446000007838567e-10, -1.795382503267596e-05, 3.557676492583556e-06, 0.000000000000000e+00
224, -1.000541987578024e+00, -1.046209766199447e+00, -1.667001499273098e-03, 5.311994394515861e-06, 3.555823489619807e-06, 4.516151899049259e-09, -6.750896644512370e-06, 4.544355539315329e-06, 0.000000000000000e+00
225, -1.122432546770177e+00, -1.565457261901560e+00, -1.164268844395732e-03, 1.335462752702537e-06, 1.764046052058502e-06, 2.959038056287192e-09, -1.132584316127701e-06, -1.849766098193643e-06, 0.000000000000000e+00
226, -1.718100496933804e+00, 6.561064010794927e-01, -6.484177459277975e-03, 3.906561197469436e-05, -6.846684130739607e-06, -4.415949007004148e-09, 3.609146532892510e-05, 1.618749740099645e-05, 0.000000000000000e+00
227, 5.142882040607639e-01, -1.011167856271354e+00, 3.172048936135735e-03, -1.651825436640835e-05, -1.752832675230942e-06, 1.289588238921113e-08, 2.703427639898570e-05, 2.244318679706848e-05, 0.000000000000000e+00
228, 1.670919816738099e+00, 2.389510445479505e-01, -2.100304413697766e-03, 7.642613784422292e-06, -7.976981951584627e-07, -4.667680123291675e-09, 1.075810354702680e-05, -6.087208696825761e-05, 0.000000000000000e+00
229, 1.310765753000731e+00, 1.850296665601277e+00, -3.506276752547288e-03, 1.036368914013404e-05, 5.317367421172981e-06, -3.897122564061609e-09, 9.675957793206439e-06, 3.136020760364998e-06, 0.000000000000000e+00
230, 5.550259126253649e-02, 9.910099026696494e-01, 5.162042099640990e-03, -2.379486246530876e-05, -1.561095073992923e-06, 1.660476791593070e-08, 1.173913886178897e-04, -3.655009170195459e-05, 0.000000000000000e+00
231, -4.203422144526103e-01, 1.913847585905767e+00, 1.157797111770386e-03, -9.951843694121226e-06, 7.099245792135335e-07, 7.977673083633575e-09, 1.432739659754275e-06, 6.004494786643354e-06, 0.000000000000000e+00
232, 1.612974862251504e+00, -3.234569592010992e-01, -1.961466134423134e-03, 6.638818741938178e-06, -4.772643649176134e-06, -4.299934009909836e-09, 1.544166287524594e-05, -1.041120423626323e-04, 0.000000000000000e+00
233, -1.518689122930506e+00, -1.193757894699449e+00, 4.869578566842877e-04, -5.072095704195818e-06, -1.085976284361275e-06, 4.554491852066015e-09, -6.572456516441770e-07, 5.954899460831571e-06, 0.000000000000000e+00
234, -1.646249365431906e+00, -1.749405446879143e+00, -8.985613183665772e-04, 6.410314560134030e-07, 3.268824077880902e-06, 4.449732293171970e-09, 1.058817960997089e-07, -1.446318790466318e-07, 0.000000000000000e+00
235, 9.730459522905881e-01, -1.846436227948852e+00, 8.753570764099202e-04, -6.955038173166526e-06, -4.004296534887462e-06, 6.947427993313275e-09, 1.789293638968505e-06, -8.858322766955511e-07, 0.000000000000000e+00
236, 1.154028465859769e+00, -7.859953895513856e-01, 4.310224289623285e-04, -4.286379921025690e-06, -1.041463005429042e-05, 5.251521044868678e-09, -1.482585092667271e-05, -1.148307223196155e-05, 0.000000000000000e+00
237, -1.814289424719470e-01, -8.630666633149872e-01, -4.682763951614263e-04, -8.535250804757356e-07, 7.619573440100045e-06, 2.705630187314897e-09, -5.512958314108284e-05, 1.190692191641862e-06, 0.000000000000000e+00
238, 7.216279723324880e-02, -5.231171697468471e-02, 1.967009653695754e-03, -8.943167959256508e-06, 1.700152017929073e-05, -5.220959232155407e-09, 7.673178984706251e-03, 1.943695481474190e-03, 0.000000000000000e+00
239, -5.528380310308558e-01, -5.998660966988996e-01, -1.119516229706835e-03, 4.644472276929966e-06, 2.622884240460646e-06, 1.204005845734221e-09, -7.250987100870988e-05, 1.114133208655570e-05, 0.000000000000000e+00
240, -1.201839164362115e+00, -2.143304555461595e+00, -3.955514654710161e-04, -2.319144508594089e-06, 1.563505920571201e-06, 3.153118848971611e-09, -8.562087092662047e-07, -1.206333766723139e-07, 0.000000000000000e+00
241, -5.861011274892376e-01, 5.532116388377200e-01, -1.069420352341766e-03, 4.220538726500528e-06, -4.746778607023390e-06, -9.808757289912300e-09, -7.677896415984317e-06, -5.349087886680429e-06, 0.000000000000000e+00
242, 2.953825807767085e-01, -2.170498451318299e+00, 1.267933252140132e-03, -8.734846392460413e-06, 9.937638974946136e-07, 8.038698739130427e-09, 8.393052753164971e-07, 8.650568942524595e-07, 0.000000000000000e+00
243, 2.409419134685514e+00, -9.181558474111645e-01, -1.600096768741321e-03, 3.966755025059217e-06, -2.620372534680878e-06, -1.598333531438039e-09, 1.987381956028601e-07, 5.593597867348137e-06, 0.000000000000000e+00
244, -1.775546653806452e+00, -2.351477418357777e+00, -4.015174157940860e-04, -2.132799591927448e-06, 8.724770887396572e-07, 3.767768614344573e-09, 2.199653273435788e-08, -2.778651768771304e-07, 0.000000000000000e+00
245, -2.075408826615104e-01, -4.892443511997186e-01, -1.683366202569340e-03, 6.147025255559727e-06, 6.223022696352007e-06, -1.943563341360255e-09, -1.744731307100888e-04, 7.522785077526277e-06, 0.000000000000000e+00
246, 7.126186838401212e-01, 2.200530706865868e+00, -1.834008520647329e-03, 2.773076603432419e-06, 8.822812499103899e-06, 6.901788537748419e-10, 7.297690675978058e-06, 4.457225374659578e-06, 0.000000000000000e+00
247, 3.082259631907091e-01, 2.437420164300877e+00, -2.537107803641126e-04, -3.812113415689629e-06, 8.235278561584337e-06, 5.238159236097416e-09, -9.521713570198119e-06, -1.349234491359694e-06, 0.000000000000000e+00
248, 3.179918847449981e+00, 6.761543742541369e-01, -2.334682345811084e-03, 5.429069873231752e-06, -5.901605598625969e-07, -2.385183999401956e-09, 6.999164770425085e-06, -4.357895251860946e-06, 0.000000000000000e+00
249, 2.780009779684044e+00, 2.352991921943992e+00, -4.108162709978521e-03, 9.075184938639488e-06, 1.686892024171811e-06, -2.021138894538823e-09, 5.413867387811702e-07, -4.866661156161978e-07, 0.000000000000000e+00
250, -2.092684953368962e+00, -1.356398154214608e+00, 2.235588623597809e-03, -1.521989250621811e-05, -5.734281349682787e-06, 3.403781334749055e-09, 5.975760392542954e-07, 4.400244881840359e-06, 0.000000000000000e+00
251, 1.358064181942116e+00, 7.726541077268551e-01, -3.651820898400417e-03, 1.384101042275342e-05, -1.203600676996314e-06, -1.035335452406450e-08, 1.620312911247465e-05, -8.014383629230542e-06, 0.000000000000000e+00
252, 9.568352194253907e-01, 4.843736217596913e-02, -2.270533278428974e-03, 1.170590117869440e-05, 1.485648194997268e-05, 4.947948644114552e-09, 9.766026815353685e-04, -2.285135354985160e-03, 0.000000000000000e+00
253, -2.012908713471276e-01, -2.344347627004361e+00, 8.267864198938350e-04, -7.390666943742577e-06, 3.358334979894640e-06, 7.283854236165647e-09, 1.170764361332152e-07, 4.701926943634457e-07, 0.000000000000000e+00
254, 2.521132285518742e-01, -2.692796476021671e+00, 1.250776147761766e-03, -8.809999187408272e-06, 1.594136258721452e-06, 7.769925390600037e-09, -1.673736429017987e-07, -3.344834994801719e-08, 0.000000000000000e+00
255, -1.931098826970686e+00, -7.095781744100534e-01, 5.333368105777492e-03, -4.407117600689879e-05, -5.524779184078484e-06, -2.215591482780798e-09, -1.033395433762851e-05, 2.653222634980891e-06, 0.000000000000000e+00
256, -2.551082972942118e+00, -9.342369594222903e-01, 4.362769229176609e-03, -3.690038407874011e-05, -3.293366587030312e-06, 1.930700633423999e-09, -2.347203689079028e-06, 2.757828859568049e-06, 0.000000000000000e+00
257, -2.845666015895633e-01, -2.879552185619704e+00, 7.650638725094104e-04, -6.498941879067537e-06, 2.319522200450749e-06, 6.526315268371960e-09, -1.517819081422278e-07, 6.441198780620367e-08, 0.000000000000000e+00
258, -2.420255312104785e+00, -2.354221747560235e-01, -5.171656398330717e-03, 2.870791929364636e-05, 1.294102289212774e-05, 3.284598673598402e-09, -1.041210714252598e-05, -1.280966439261674e-05, 0.000000000000000e+00
259, -3.035682722138559e+00, -5.039326316672789e-01, -2.224677447280827e-03, 5.120650660748989e-06, 6.717742544362374e-06, 3.555920882951568e-11, -8.584098959121805e-07, -2.907052070301130e-06, 0.000000000000000e+00
260, -2.934910055097271e+00, 1.843722052614487e-01, -1.042202865829015e-02, 6.904484074305327e-05, 8.152001414714241e-06, -2.576814170294177e-09, -1.531636798182838e-06, -1.619556699738600e-06, 0.000000000000000e+00
261, 7.432372028109682e-01, 2.682113526899828e+00, -9.673537359286439e-04, 3.032436206869306e-06, 8.268756516824198e-06, -1.935445352169406e-09, -5.847926453910491e-06, -1.006483764467281e-06, 0.000000000000000e+00
262, 2.674267728362944e-01, 2.967366643702580e+00, 3.653890347587967e-03, 2.169473928718456e-06, 5.901800282238604e-06, -1.361308695130388e-08, -5.628963819320051e-06, 1.802273021860984e-08, 0.000000000000000e+00
263, 2.420055031385396e-01, -3.379612749986255e+00, 9.883132774788483e-04, -7.444327193085785e-06, 5.212413643306883e-07, 7.782764259292211e-09, 1.718393667249431e-07, 3.138175279632328e-07, 0.000000000000000e+00
264, -2.698973965248359e+00, -1.566770281027112e+00, 1.979387738174096e-03, -1.469214054870963e-05, -3.540929288657592e-06, 4.666934637425952e-09, 1.548997013307789e-07, 1.717054446390632e-06, 0.000000000000000e+00
265, 7.637604339145456e-01, -3.029377570402437e+00, 8.452926543115368e-04, -6.447758013719364e-06, -3.829150406601740e-07, 5.953637291640430e-09, -1.807376800804995e-07, -4.806733316993433e-07, 0.000000000000000e+00
266, -1.293238263032154e+00, -2.752051627826418e+00, 1.132039218514972e-05, -3.412403799193207e-06, 1.363072687228274e-06, 4.074303184734044e-09, -3.642705142754412e-07, -7.683737061562572e-08, 0.000000000000000e+00
267, -1.898382221380033e+00, -2.997225595223391e+00, 1.844625917372289e-05, -3.351611953211159e-06, 1.514804702186104e-06, 4.165297439042970e-09, -2.768190662492316e-08, -1.352787982726676e-08, 0.000000000000000e+00
268, -1.623159457363253e+00, 1.294885635795356e-01, -1.102294437289360e-02, 7.658156860910111e-05, 7.994945777072949e-06, -1.601372641001393e-09, -1.104280380808538e-05, -2.532714889083978e-05, 0.000000000000000e+00
269, -1.185652621567328e+00, -4.534126620079993e-02, -6.340102121639875e-03, 3.901573850026393e-05, 9.487445010033551e-06, -1.515531224366749e-09, -3.272713621782086e-05, -1.250425159816953e-04, 0.000000000000000e+00
270, -3.559679457649763e+00, -4.656943802536249e-02, -9.200190523991906e-03, 6.140496248460921e-05, 4.679179490601805e-06, 9.673502239178551e-10, -1.346447418843653e-06, -1.961030202542265e-06, 0.000000000000000e+00
271, -5.013322030899792e-01, -3.520774241922991e+00, 4.382910243586379e-04, -4.651584963706909e-06, 2.134035174571675e-06, 4.807974955950898e-09, 8.340792894887853e-08, -1.096871614504579e-07, 0.000000000000000e+00
272, 7.249812800894031e-03, -1.019758757859638e+00, 7.429789813597298e-04, -5.642814693438773e-06, 6.096981483129017e-06, 6.294597920946139e-09, 4.178163734410016e-05, -2.228003749172753e-06, 0.000000000000000e+00
273, 8.031807433502534e-02, -7.862152224503896e-01, 1.922566406024728e-03, -1.145941255822379e-05, 1.067952213066610e-05, 1.068784574019101e-08, 1.257759189621252e-05, 8.282984848871875e-05, 0.000000000000000e+00
274, 3.092247592398764e-01, 1.084228628778611e+00, 3.423734916817634e-03, -1.643317407085389e-05, 1.272038604513215e-05, 1.081938902307750e-08, 1.304203199921641e-04, -6.098780233397108e-05, 0.000000000000000e+00
275, 2.682465686389092e-01, 8.342948815728951e-01, 5.271669700456023e-03, -2.294456976367990e-05, 1.118846298259466e-05, 1.619034358054185e-08, 1.752987180364642e-04, -4.275478069545939e-05, 0.000000000000000e+00
276, 9.588940114355331e-02, 7.347024468373669e-01, 6.307525174323198e-03, -2.669520834766861e-05, -1.922911455662810e-06, 1.882844344374155e-08, 1.793353369739222e-04, -4.113384922559593e-05, 0.000000000000000e+00
277, 6.287289097076862e-02, 6.739946076825169e-02, -1.315200260887050e-03, 1.718150203394579e-05, -2.274740666567174e-05, -2.232611455773744e-08, 5.946641220549130e-04, 3.451494670486316e-03, 0.000000000000000e+00
278, 1.039884432078489e-01, 7.643547055138786e-02, -4.795399530299118e-04, 9.663199818573955e-06, -1.533682626752477e-05, -1.446264406778420e-08, 5.613099477884292e-05, 3.464403044757162e-04, 0.000000000000000e+00
279, 2.568685932774242e-01, 6.353852015019190e-01, 6.323978410764897e-03, -2.568327661171710e-05, 1.007632765338237e-05, 1.947464064704175e-08, 3.119462515828122e-04, 3.327313163523505e-05, 0.000000000000000e+00
280, 1.274149212972072e-01, 5.465329017578217e-01, 7.675443520489549e-03, -3.073518693793648e-05, -3.628942701575790e-06, 2.393201862285799e-08, 3.597263938373402e-04, 5.259064118820736e-05, 0.000000000000000e+00
281, 2.613677455359643e-01, 4.879117763946386e-01, 6.962383409611438e-03, -2.717247247809028e-05, 1.149601765358665e-05, 2.364309313992112e-08, 8.652194039916559e-04, 4.625238012355862e-04, 0.000000000000000e+00
282, 3.839491962491855e-01, 5.477888043546110e-01, 2.429751995997773e-03, -1.005074479650885e-05, 1.546309426208499e-05, 1.055516012143633e-08, -8.261333713496480e-04, 6.252036081359262e-06, 0.000000000000000e+00
283, 3.726961321851373e-01, 4.164567163055201e-01, 2.102136858349060e-03, -7.934847553733757e-06, 1.723871366572231e-05, 9.557345379604398e-09, -3.045356897290486e-04, 5.800625135000253e-06, 0.000000000000000e+00
284, 4.863068818936418e-01, 4.731051723399181e-01, -9.594258074301222e-05, -1.477722786652870e-07, 1.013248256410988e-05, 8.647818769327813e-10, -1.088295867521781e-03, 1.990808079969530e-04, 0.000000000000000e+00
285, 7.260426880958254e-01, 8.260577649883304e-02, -4.868095232567039e-04, 3.995832314770723e-06, 1.210879593159988e-05, 8.622644170536721e-09, -1.709308655734681e-05, -2.571753295944755e-04, 0.000000000000000e+00
286, 6.649820872204371e-01, 8.678365990791764e-02, -4.242630471160132e-04, 3.488355856723351e-06, 1.118061863291513e-05, 8.517088103981567e-09, 2.193427744897638e-05, -1.930167496704973e-04, 0.000000000000000e+00
287, 7.678005119533784e-01, 7.559889308742235e-02, -5.996168818634246e-04, 4.135629789509794e-06, 1.335594054803984e-05, 9.719467320612718e-09, 4.848179909753962e-05, -2.044199813836889e-04, 0.000000000000000e+00
288, 1.555034668933654e-01, 4.023019507770713e-01, 8.332944556619140e-03, -3.228912996028746e-05, -7.217850171018974e-06, 3.024234618655447e-08, 6.085771953580114e-04, -5.802664316768721e-04, 0.000000000000000e+00
289, 4.875049972183260e-01, 3.511713184460570e-01, -1.499915633252411e-05, 4.558328021459297e-07, 1.061044999136525e-05, 1.790555579380402e-10, -1.101336419889342e-03, 4.586687957858194e-04, 0.000000000000000e+00
290, 5.863723883506509e-01, 4.081283866630910e-01, -5.358992679742647e-04, 2.448956264913167e-06, 1.046889127681810e-05, -2.932857609631034e-09, 1.186278085448537e-03, -9.458935284918201e-05, 0.000000000000000e+00
291, 5.974174370908596e-01, 5.378845419271751e-01, -9.500476145863048e-04, 3.598787209659484e-06, 9.723196164090015e-06, -3.503651197546636e-09, 4.049851079802922e-04, 7.631769264295418e-05, 0.000000000000000e+00
292, 6.944779892786052e-01, 4.545528383704299e-01, -1.436902545385902e-03, 5.980008508677329e-06, 1.008561282439781e-05, -5.210551231759456e-09, 3.107986940723535e-04, -7.311390799286753e-05, 0.000000000000000e+00
293, 6.673448130127512e-01, 3.404360867329528e-01, -1.288049726731914e-03, 5.857922485139120e-06, 9.656547709683075e-06, -3.923312274132600e-09, 4.755137330813558e-05, -1.392846070053870e-04, 0.000000000000000e+00
294, 7.781528842817568e-01, 3.738691351154603e-01, -2.576029563884129e-03, 1.086224582117296e-05, 1.061660518129992e-05, -8.592295794311896e-09, -2.724331591916186e-04, -1.100322868253599e-05, 0.000000000000000e+00
295, 8.025925697998045e-01, 5.000754184649350e-01, -2.519869391793976e-03, 1.027326819819499e-05, 8.192737689502129e-06, -9.198392964953919e-09, -1.169666133802613e-04, 1.831877063330657e-05, 0.000000000000000e+00
296, 8.899173859573560e-01, 4.183624765855241e-01, -3.492455745790668e-03, 1.447610746550737e-05, 7.291367622755085e-06, -1.220173544071064e-08, -3.973330976455588e-05, -1.085183966085458e-05, 0.000000000000000e+00
297, 3.966838934101096e-01, 3.091887655041450e-01, 7.268176253109669e-04, -1.885930598777955e-06, 9.089505180369454e-06, 3.131429229080654e-09, -2.425829287454190e-04, -1.910975281199812e-04, 0.000000000000000e+00
298, 8.627736140985069e-01, 3.049751919218090e-01, -3.499826317921977e-03, 1.489794693945167e-05, 8.844330137652203e-06, -1.136334015791116e-08, -1.248645209782110e-04, -9.488449165112663e-05, 0.000000000000000e+00
299, 9.656151227813631e-01, 3.398828393242870e-01, -4.404989405214286e-03, 1.832265500297236e-05, 3.198854178839886e-06, -1.304009315339841e-08, 2.718826521165601e-05, -3.788654996829272e-05, 0.000000000000000e+00
300, 2.307639702697467e-02, 4.530312600338252e-01, 3.101572487383126e-03, -1.040932858037235e-05, -1.400208646482691e-05, 1.254578874706134e-08, 3.519388631114604e-05, -2.333178336414413e-04, 0.000000000000000e+00
301, 6.672111687271454e-02, 3.169999057843744e-01, 3.095907703962985e-03, -7.994953234371310e-06, -2.004432188946227e-05, 1.224497277735613e-08, -2.898283946134295e-04, -1.123708673702972e-03, 0.000000000000000e+00
302, 4.659429037712782e-01, 2.654267424765802e-01, 2.659166266141293e-04, -3.359127940284051e-07, 5.650283133984866e-06, 4.103189069286674e-10, -6.902906374227493e-04, 6.600517768148335e-05, 0.000000000000000e+00
303, -5.615632750132637e-02, 3.480411101310729e-01, -1.205768674274455e-03, 1.138109900465292e-05, -1.516133467671394e-05, -3.669891713842132e-09, -7.337934405499127e-04, -2.611343173974368e-04, 0.000000000000000e+00
304, -6.775150052618845e-02, 2.365106258493952e-01, -2.753538137671437e-03, 1.623236281435776e-05, -1.028528265577451e-05, -6.732337054902586e-09, 2.524104824165778e-04, -6.767549452185956e-05, 0.000000000000000e+00
305, -8.188594562921910e-02, 4.900501035631666e-01, -1.776989219348121e-04, 2.546218262088385e-06, -7.523771594504136e-06, 2.827409789431369e-09, -4.767595968878732e-04, 9.927985062636052e-05, 0.000000000000000e+00
306, -1.623063158955592e-01, 2.817514028896854e-01, -2.546359201553981e-03, 1.563260815034940e-05, -9.582377381064462e-06, -7.116903888919963e-09, -2.380161540031976e-04, 6.533522967836103e-04, 0.000000000000000e+00
307, -1.397013731750782e-01, 1.578676505327728e-01, -8.330778777387440e-03, 5.098922267922592e-05, -1.280486583938850e-05, -1.094920244208783e-08, 3.225369266493154e-03, 2.274259367898560e-03, 0.000000000000000e+00
308, -2.662387468482903e-01, 2.023222070094782e-01, -7.581219784387518e-03, 4.722989108080749e-05, -9.913904142094594e-06, -9.029679035427867e-09, 4.171915144693958e-04, 3.737172369691531e-04, 0.000000000000000e+00
309, -2.367492640510668e-01, 6.112943017308681e-02, -8.490631712254839e-03, 5.365682465994927e-05, 3.652223029706677e-06, -1.437154342252126e-08, 4.675248396114105e-04, 1.315149172251173e-04, 0.000000000000000e+00
310, 1.513635011427051e-01, 3.125252838396911e-01, 5.791246087324251e-03, -2.116694104280187e-05, -1.057362266076921e-05, 2.308381045146999e-08, -2.232344675862238e-04, 2.421699949162930e-06, 0.000000000000000e+00
311, 9.249097852050193e-01, 2.354745629642725e-01, -4.791977638354179e-03, 2.043574511610556e-05, 5.066682378534222e-06, -1.530739855274595e-08, -7.751454484707157e-05, -1.199706724950609e-04, 0.000000000000000e+00
312, 1.029713123661426e+00, 2.513490462255789e-01, -4.448892764572440e-03, 1.842211420608328e-05, -1.895028510395291e-06, -1.050389566683490e-08, 1.570136513211190e-04, -1.115249507944176e-04, 0.000000000000000e+00
313, 8.900685656318698e-01, 5.787924625041301e-02, -1.602262003030935e-03, 9.059286819009987e-06, 1.332810011861431e-05, 9.555774206467870e-09, 1.108604420892740e-04, -4.742408109107217e-04, 0.000000000000000e+00
314, 1.063258029447638e+00, 3.421655895014963e-01, -3.274075928363798e-03, 1.348344453808225e-05, -1.333444720511823e-06, -8.527895991490560e-09, 1.612696006073995e-05, -8.669375622543169e-06, 0.000000000000000e+00
315, 1.137668400951619e+00, 2.777568654244608e-01, -3.044755819493482e-03, 1.254949492444187e-05, -2.810321670907918e-06, -9.030525997053878e-09, 1.015550750742860e-04, -1.753580258340777e-05, 0.000000000000000e+00
316, 1.094820092057013e+00, 1.974420082076367e-01, -2.585121785272359e-03, 1.095343734811836e-05, -2.810629957749418e-06, -8.895605943907997e-09, 9.844271156633276e-05, -5.433620256032511e-05, 0.000000000000000e+00
317, 1.185210006554944e+00, 1.906397874053495e-01, -2.426107910178738e-03, 1.026881301021189e-05, -1.967580637228351e-06, -9.511814725124137e-09, 2.170975134835529e-04, -1.281137139908683e-04, 0.000000000000000e+00
318, 1.165375020179491e+00, 9.316998694203674e-02, -2.043916013349128e-03, 8.933930182714996e-06, -2.449650813585754e-06, -6.250263953815053e-09, 1.975422883478134e-06, 4.728436787628860e-04, 0.000000000000000e+00
319, 1.253255706954608e+00, 1.202974004455689e-01, -1.976299449410569e-03, 8.329143134551352e-06, -1.946428454956947e-06, -5.514883169490217e-09, 5.966890933103416e-05, 1.507454432130809e-04, 0.000000000000000e+00
320, 1.217714401471831e+00, 2.693681419854186e-02, -1.895584105498566e-03, 8.069078768645530e-06, -3.857933641111606e-06, -4.929378780789924e-09, -2.367693666301768e-04, 7.266263243236133e-04, 0.000000000000000e+00
321, 1.321197217995618e+00, 4.040660995516773e-02, -1.718489989283417e-03, 6.987846732402132e-06, -1.819771989144352e-06, -4.012886708533014e-09, -7.779195716744791e-05, 3.471182340679245e-04, 0.000000000000000e+00
322, 1.251874937171646e+00, 2.955385426556293e-01, -2.533415243344793e-03, 1.027150635993677e-05, -1.985841721855440e-06, -8.288089488645366e-09, -6.557363749397131e-07, 8.532048969630951e-06, 0.000000000000000e+00
323, 1.276382456392870e+00, -5.789514429635421e-02, -1.617738552355310e-03, 6.475731882015212e-06, -2.340894888287106e-06, -4.568560455647171e-09, 1.685320934977709e-05, -8.722901548575603e-05, 0.000000000000000e+00
324, 1.165463854662477e+00, -5.877571946424050e-02, -1.659944344004326e-03, 6.631859763740944e-06, -7.082277244565901e-06, -4.487648303188034e-09, -3.518230694850924e-04, -3.067104578707133e-04, 0.000000000000000e+00
325, 1.228257820002254e+00, -1.595451227956966e-01, -1.190081833785368e-03, 4.467747558493385e-06, -4.924613290962035e-06, -3.832988564307827e-09, -6.593292641215447e-05, -2.950640047187219e-04, 0.000000000000000e+00
326, 1.099896022029067e+00, -1.489944570771156e-01, -1.107215147196330e-03, 4.082463576123103e-06, -1.173536678932963e-05, -1.432368789861516e-09, -2.399211161350654e-04, 2.407325376898499e-05, 0.000000000000000e+00
327, 1.177260054569826e+00, -2.668208628326033e-01, -8.246751571783336e-04, 2.597493492910998e-06, -6.757989732546358e-06, -6.330001061016860e-10, 6.833137854411739e-05, 2.955098523829187e-06, 0.000000000000000e+00
328, 1.057366470326452e+00, -2.702007352077082e-01, -3.680662142281211e-05, -6.824626459872757e-07, -1.120698888864496e-05, 2.086977397691878e-09, -4.759360106657113e-05, -2.641787388562418e-05, 0.000000000000000e+00
329, 8.520352516323760e-01, 2.155168322338500e-01, -2.437485611270760e-03, 1.098300004093122e-05, 5.969923888133677e-06, -8.479577460779507e-09, -5.359568882832972e-05, 2.961810638126496e-05, 0.000000000000000e+00
330, -3.957206340810979e-01, 1.119174645738763e-01, -9.239940363706216e-03, 6.301302213827868e-05, 4.622585497036010e-07, -6.707137625002989e-09, -6.497423722253538e-05, -6.409121322728009e-05, 0.000000000000000e+00
331, -3.489638474990382e-01, -5.139894795144020e-02, -9.458543587146460e-05, -7.655678767353891e-06, 4.467698519894741e-06, -6.123419012718573e-09, -1.481270291973752e-03, -1.241301550042735e-03, 0.000000000000000e+00
332, 9.303142860609601e-01, 5.476805198392489e-01, -3.800459804115637e-03, 1.532482061232675e-05, 6.638480275910743e-06, -1.002283550363559e-08, -3.539879402486630e-05, -5.845935228703836e-06, 0.000000000000000e+00
333, 4.063873487526072e-01, 2.259574831586930e-01, 7.175345092822215e-04, -2.203920511422298e-06, 4.121888588161582e-06, 1.673132270193250e-09, 1.206335516059840e-04, -4.216693071887289e-04, 0.000000000000000e+00
334, 3.419544247160781e-01, 2.637819382036071e-01, 2.096408543912590e-03, -6.975125502377800e-06, 8.759991417197906e-06, 7.386592191142958e-09, 1.602265272692763e-04, 2.611324056921825e-05, 0.000000000000000e+00
335, 6.493774808341758e-02, 2.239637741023259e-01, 1.158014183837651e-03, -3.149548690016661e-07, -1.447214369057696e-05, 5.650073242829378e-09, -1.091693081490335e-04, 4.424060239416310e-04, 0.000000000000000e+00
336, 1.368596830669318e+00, 1.470063168508383e-01, -1.808621012069861e-03, 7.240659762350735e-06, -1.252317487305412e-06, -4.876095749928319e-09, 1.462361711900625e-05, 2.450481387450988e-05, 0.000000000000000e+00
337, 1.445434885489270e+00, 4.595169906720796e-02, -1.744163247609272e-03, 6.823393290567975e-06, -2.465682580483886e-06, -3.887840157006251e-09, -6.816834774683025e-05, 1.480765656387818e-04, 0.000000000000000e+00
