JST,LAX-FRIEDRICH
0.6990826651,0.1997826299
0.6990826646,0.197981943
0.6990826638,0.1965784584
0.6990826628,0.19548157
0.6990826622,0.1946231841
0.699082662,0.1939491325
0.6990826624,0.1934159396
0.6990826637,0.192987804
0.6990826657,0.1926504781
0.6990826685,0.1923792264
0.6990826719,0.1921492673
0.6990826757,0.1919509399
0.6990826796,0.191779816
0.6990826834,0.1916325842
0.6990826872,0.1915059109
0.6990826906,0.1913942418
0.6990826936,0.1912963345
0.6990826961,0.1912122758
0.6990826983,0.1911404978
0.6990827001,0.1910787538
0.6990827015,0.1910254694
0.6990827027,0.1909796166
0.6990827038,0.1909403266
0.6990827048,0.1909068072
0.6990827058,0.1908783205
0.6990827068,0.1908541912
0.6990827079,0.1908338108
0.699082709,0.1908166309
0.6990827103,0.1908021667
0.6990827116,0.190790008
0.699082713,0.1907798317
0.6990827144,0.1907713409
0.6990827157,0.1907642669
0.699082717,0.1907583589
0.6990827181,0.1907534223
0.6990827192,0.1907492999
0.6990827201,0.1907458606
0.699082721,0.1907429934
0.6990827217,0.1907406042
0.6990827223,0.1907386132
0.6990827228,0.1907369528
0.6990827232,0.1907355602
0.6990827236,0.1907343966
0.699082724,0.1907334381
0.6990827244,0.1907326419
0.6990827247,0.1907319784
0.6990827251,0.1907314254
0.6990827255,0.1907309619
0.6990827259,0.1907305738
0.6990827263,0.19073025
0.6990827266,0.1907299802
0.699082727,0.1907297554
0.6990827274,0.1907295681
0.6990827277,0.1907294112
0.699082728,0.1907292797
0.6990827282,0.1907291697
0.6990827284,0.1907290776
0.6990827286,0.1907290004
0.6990827288,0.1907289356
0.699082729,0.1907288812
0.6990827291,0.1907288354
0.6990827292,0.190728797
0.6990827293,0.1907287645
0.6990827294,0.190728737
0.6990827295,0.1907287139
0.6990827296,0.1907286946
0.6990827297,0.1907286785
0.6990827298,0.1907286649
0.6990827299,0.1907286535
0.69908273,0.1907286438
0.6990827301,0.1907286357
0.6990827302,0.1907286289
0.6990827302,0.1907286232
0.6990827303,0.1907286185
0.6990827304,0.1907286145
0.6990827304,0.1907286111
0.6990827305,0.1907286083
0.6990827305,0.190728606
0.6990827306,0.190728604
0.6990827306,0.1907286024
0.6990827306,0.190728601
0.6990827306,0.1907285999
0.6990827307,0.190728599
0.6990827307,0.1907285982
0.6990827307,0.1907285975
0.6990827307,0.190728597
0.6990827307,0.1907285965
0.6990827308,0.1907285961
0.6990827308,0.1907285958
0.6990827308,0.1907285955
0.6990827308,0.1907285953
0.6990827308,0.1907285951
0.6990827309,0.190728595
0.6990827309,0.1907285948
0.6990827309,0.1907285947
0.6990827309,0.1907285946
0.6990827309,0.1907285946
0.6990827309,0.1907285945
0.6990827309,0.1907285944
0.6990827309,0.1907285944
0.6990827309,0.1907285944
0.6990827309,0.1907285943
0.6990827309,0.1907285943
0.6990827309,0.1907285943
0.6990827309,0.1907285942
0.6990827309,0.1907285942
0.6990827309,0.1907285942
0.699082731,0.1907285942
0.699082731,0.1907285942
0.699082731,0.1907285942
0.699082731,0.1907285942
0.699082731,0.1907285942
0.699082731,0.1907285942
0.699082731,0.1907285942
0.699082731,0.1907285942
0.699082731,0.1907285942
0.699082731,0.1907285942
0.699082731,0.1907285942
0.699082731,0.1907285942
0.699082731,0.1907285942
0.699082731,0.1907285942
0.699082731,0.1907285942
0.699082731,0.1907285942
0.699082731,0.1907285942
0.699082731,0.1907285942
0.699082731,0.1907285942
0.699082731,0.1907285942
0.699082731,0.1907285942
0.699082731,0.1907285942
0.699082731,0.1907285942
0.699082731,0.1907285942
0.699082731,0.1907285942
0.699082731,0.1907285942
0.699082731,0.1907285942
0.699082731,0.1907285942
0.699082731,0.1907285942
0.699082731,0.1907285942
0.699082731,0.1907285942
0.699082731,0.1907285942
0.699082731,0.1907285942
0.699082731,0.1907285942
0.699082731,0.1907285942
0.699082731,0.1907285942
0.699082731,0.1907285942
0.5219649023,0.1907285942
0.4970950395,0.1907285942
0.4938260072,0.1907285942
0.479563097,0.1907285942
0.4568711523,0.1907285942
0.4340117404,0.1907285942
0.4152431022,0.1907285942
0.4010540838,0.1907285942
0.3903710413,0.1907285942
0.381860685,0.1907285942
0.374956892,0.1907285942
0.3694516875,0.1907285942
0.3651029522,0.1907285942
0.3616019188,0.1907285942
0.3588007012,0.1907285942
0.3566109794,0.1907285942
0.3547435226,0.1907285942
0.3531613528,0.1907285942
0.3518693837,0.1907285942
