"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
290, 5.863723859735388e-01, 4.081283806987128e-01, 1.171803512748168e+00, 3.355874955225649e+02, -1.154290368880854e+01, 2.700572538676231e+05, 8.877868448334630e+04, 2.631827993660011e+02, 8.798664439894273e-01, -3.144698589192552e-01
291, 5.974174319474705e-01, 5.378845313712454e-01, 1.184763016857343e+00, 3.344923323486585e+02, -7.511428180221498e+00, 2.725447509823588e+05, 9.012103403898119e+04, 2.642398227657912e+02, 8.653719163284886e-01, -2.808242460044113e-01
292, 6.944779900995427e-01, 4.545528295416142e-01, 1.218030572383815e+00, 3.314910466887105e+02, -1.124771392517466e+01, 2.794192736666879e+05, 9.370365958194806e+04, 2.672403030463125e+02, 8.297557488111958e-01, -1.910267474828852e-01
293, 6.673448145397869e-01, 3.404360813873710e-01, 1.207794850504308e+00, 3.332503268746242e+02, -1.371471697235856e+01, 2.775468556528570e+05, 9.259775399857046e+04, 2.663243473123295e+02, 8.429022649936737e-01, -2.187459589375263e-01
294, 7.781528891015804e-01, 3.738691280305182e-01, 1.235633318001065e+00, 3.290127877434256e+02, -1.519463954276214e+01, 2.829139120675965e+05, 9.560691049340049e+04, 2.687839093600645e+02, 8.098823917976892e-01, -1.433223003232443e-01
295, 8.025925751460316e-01, 5.000754071052915e-01, 1.243076088008845e+00, 3.277981407049909e+02, -1.065811072338899e+01, 2.842698014510407e+05, 9.640162414185492e+04, 2.693954340396389e+02, 8.007203722590301e-01, -1.234030269254933e-01
296, 8.899173947393026e-01, 4.183624671582118e-01, 1.262695680712921e+00, 3.247020251821807e+02, -1.304859680206310e+01, 2.881928763590009e+05, 9.855076545352238e+04, 2.711220871682730e+02, 7.785598956709342e-01, -6.953540625386931e-02
297, 3.966838857909230e-01, 3.091887646243464e-01, 1.015240657740631e+00, 3.408801359390720e+02, 6.714110952437818e+00, 2.386362295813238e+05, 7.255463149352022e+04, 2.482559871272830e+02, 1.061707366955513e+00, -7.211211700581209e-01
298, 8.627736219999728e-01, 3.049751860922855e-01, 1.260378398912917e+00, 3.251037547742944e+02, -1.807329021571750e+01, 2.877010468350680e+05, 9.825704326535709e+04, 2.708110194791024e+02, 7.819801114848336e-01, -7.689747003675358e-02
299, 9.656151337679858e-01, 3.398828311499301e-01, 1.284339440658148e+00, 3.211774311477294e+02, -1.371693209537333e+01, 2.924812369104565e+05, 1.008996935570801e+05, 2.729063368043143e+02, 7.547304704730031e-01, -1.066018600639574e-02
300, 2.307636165055910e-02, 4.530312318322204e-01, 1.243515883410424e+00, 3.260940372622275e+02, 4.114532523443318e+01, 2.844440393690508e+05, 9.640264525181189e+04, 2.693030092038849e+02, 8.023032413037120e-01, -1.233774330924923e-01
301, 6.672109433790080e-02, 3.169998907413594e-01, 1.222187045253954e+00, 3.281544744832822e+02, 5.161658748145327e+01, 2.804112491828251e+05, 9.410676756818852e+04, 2.674772025659313e+02, 8.278319026876604e-01, -1.809229595306377e-01
302, 4.659428993682522e-01, 2.654267424187030e-01, 9.972252450033974e-01, 3.388702789289681e+02, -9.559299174758237e+00, 2.344539010033548e+05, 7.073271627752158e+04, 2.463943041674769e+02, 1.078786223368329e+00, -7.667869609572444e-01
303, -5.615635911545257e-02, 3.480410784671289e-01, 1.285361011715127e+00, 3.186130741578214e+02, 4.473647103112430e+01, 2.927137533377755e+05, 1.009786423404547e+05, 2.729028033994833e+02, 7.547648196162436e-01, -8.681357023759287e-03
304, -6.775152347413950e-02, 2.365105988340625e-01, 1.318271640786768e+00, 3.109694426454478e+02, 5.085159428394846e+01, 2.992142739245584e+05, 1.046223681721152e+05, 2.756914064672710e+02, 7.170829075847381e-01, 8.264760299655530e-02
305, -8.188598760811042e-02, 4.900500606760137e-01, 1.275846079195746e+00, 3.213313733909076e+02, 3.624410852474410e+01, 2.907950576006504e+05, 9.992615749579626e+04, 2.720724055537672e+02, 7.654125557289433e-01, -3.506159273320544e-02
306, -1.623063459062976e-01, 2.817513556693712e-01, 1.323534293026494e+00, 3.115093815745503e+02, 3.694743282946591e+01, 3.001643268864207e+05, 1.051959675576313e+05, 2.761006863472162e+02, 7.105153490240502e-01, 9.702470977343974e-02
307, -1.397013900144326e-01, 1.578676121894161e-01, 1.357185391605137e+00, 3.026748837671255e+02, 3.854950656196404e+01, 3.067049887073019e+05, 1.089626981348249e+05, 2.788959865122354e+02, 6.705759823181566e-01, 1.914367490390399e-01
308, -2.662387681989246e-01, 2.023221396286737e-01, 1.335152585367691e+00, 3.097857463571880e+02, 2.589958115779282e+01, 3.024022363586646e+05, 1.064849465493097e+05, 2.770517567951607e+02, 6.967875509553051e-01, 1.293326045593581e-01
