"VARIABLE"      , "DRAG"          , "EFFICIENCY"    , "FORCE_X"       , "FORCE_Y"       , "FORCE_Z"       , "LIFT"          , "MOMENT_X"      , "MOMENT_Y"      , "MOMENT_Z"      , "SIDEFORCE"     , "FINDIFF_STEP"  
25              , 2.3105000000051 , -2.099999996119095, 0.5721000000038362, 0.0313199999962821, 49.82200000003267, 49.77100000025381, 26.976999999983597, -51.78150000006987, -0.24796000000232993, 0.0313199999962821, 1e-07           
26              , -44.3995000000072, 19871.50000001492, -22.794020000001247, -2.773569999989234, -619.474999999925, -618.302000000015, -425.8569999998629, 181.3039999999655, 13.375209999997793, -2.773569999989234, 1e-07           
27              , -5.159800000008319, 7323.3000000172415, -5.633530000001899, -0.07950000000325752, 13.474999999707471, 13.66300000027465, 10.635000000092099, 34.660399999969506, 3.805379999999303, -0.07950000000325752, 1e-07           
28              , -0.9660999999994146, 2936.799999986306, -1.9866799999979785, -0.09621000000153979, 29.20799999972523, 29.26000000014195, 23.232999999955872, 30.34669999998907, 1.3280400000016679, -0.09621000000153979, 1e-07           
29              , 3.190700000009483, -1898.5000000171226, 1.9183299999978727, -0.13763999998778198, 36.4920000001101, 36.40300000051777, 29.130000000487932, 10.07179999998331, -1.3742599999991278, -0.13763999998778198, 1e-07           
30              , 3.562099999999957, -1972.7000000102635, 2.0542300000012808, -0.1730999999935423, 43.242000000165426, 43.14400000038354, 33.94400000023001, -7.686899999997943, -1.5576699999991783, -0.1730999999935423, 1e-07           
31              , 3.0512000000204598, -390.29999999939946, 0.9861700000016183, -0.11128999999332478, 59.18800000004332, 59.11800000035772, 45.34000000000482, -23.264999999966786, -0.9046900000019357, -0.11128999999332478, 1e-07           
32              , 4.841699999987015, -547.7999999925487, 1.5222700000018519, 0.08678000000886255, 95.13999999988255, 95.02900000013526, 71.73400000004548, -44.51420000009532, -1.27999999999847, 0.08678000000886255, 1e-07           
33              , 9.386399999998519, -2764.10000001448, 3.9643100000017615, 0.3809799999955621, 155.43299999976057, 155.20000000046608, 116.22200000005468, -76.37150000003312, -2.9032000000003486, 0.3809799999955621, 1e-07           
34              , 2.3998000000038933, -104.40000000500049, 0.6550400000020218, -0.09932999998907288, 50.00500000018615, 49.95100000015906, 34.55700000043471, -51.928099999987154, -0.4533400000013288, -0.09932999998907288, 1e-07           
35              , -43.72579999998433, 19688.90000000556, -22.51898999999433, -2.9678199999980115, -608.0460000001952, -606.8899999994715, -464.6809999997448, 179.5928999999419, 15.897349999998562, -2.9678199999980115, 1e-07           
36              , -4.975899999988543, 7024.499999985778, -5.410210000000859, -0.14472999999848302, 12.349999999883288, 12.531000000426396, 9.787000000427426, 34.081799999974294, 4.310359999998119, -0.14472999999848302, 1e-07           
37              , -0.8803000000126571, 2736.6999999856034, -1.8463599999948843, -0.19432999999111078, 27.650000000156716, 27.698000000242473, 23.090000000336453, 29.89879999998335, 1.358400000001786, -0.19432999999111078, 1e-07           
38              , 3.0943000000130394, -1859.4999999876904, 1.8712399999995522, -0.24680000000262825, 35.07700000016101, 34.990000000179045, 29.74900000007885, 10.078699999999108, -1.668439999998918, -0.24680000000262825, 1e-07           
39              , 3.4720000000043605, -1950.3000000042903, 2.018640000000377, -0.2883599999926878, 41.67999999971084, 41.584000000094434, 35.30200000045891, -7.349499999975695, -1.8253600000007337, -0.2883599999926878, 1e-07           
40              , 3.0872999999889683, -558.9999999955353, 1.095469999998558, -0.22501999999424704, 57.09299999989703, 57.02000000051832, 48.174000000233974, -22.792099999974226, -1.1275400000005167, -0.22501999999424704, 1e-07           
41              , 4.91040000001608, -795.0999999906116, 1.686450000005016, -0.013079999999776604, 92.40799999976623, 92.29200000016036, 78.05500000013232, -43.99010000002979, -1.6251399999984637, -0.013079999999776604, 1e-07           
42              , 9.358699999996444, -2928.4000000018295, 4.055250000002675, 0.30596000000909784, 152.0339999999676, 151.79900000050762, 128.66500000041637, -75.79330000007101, -3.52506000000051, 0.30596000000909784, 1e-07           
43              , 2.5064000000116216, -227.39999998577787, 0.7545699999989691, -0.180060000000426, 50.20899999985673, 50.15200000013653, 42.32100000001182, -51.98460000008232, -0.6675399999997792, -0.180060000000426, 1e-07           
44              , -42.7065999999976, 19383.60000000472, -22.08557000000014, -3.15622999999543, -591.2540000002631, -590.1229999999425, -501.59599999988205, 176.781100000023, 18.422150000001714, -3.15622999999543, 1e-07           
45              , -4.7840000000007326, 6708.599999996068, -5.174820000000344, -0.24002000000369894, 11.106999999732636, 11.281000000251673, 8.690000000144416, 33.300999999902324, 4.79044000000102, -0.24002000000369894, 1e-07           
46              , -0.759599999983207, 2478.100000011807, -1.6626000000005692, -0.31283999999895395, 25.846999999745712, 25.88900000044525, 22.674000000333372, 29.281499999977978, 1.3347200000009969, -0.31283999999895395, 1e-07           
47              , 2.977099999995625, -1821.2000000161765, 1.8195199999980483, -0.36707999999038843, 33.19999999973344, 33.1159999999997, 29.983000000011195, 10.071399999950215, -1.9394200000003374, -0.36707999999038843, 1e-07           
48              , 3.3472999999908937, -1917.0999999928995, 1.9680800000029115, -0.41531000000150087, 39.5549999998579, 39.46200000048972, 36.156000000064914, -6.898800000015859, -2.0732399999990463, -0.41531000000150087, 1e-07           
49              , 3.098199999988782, -734.3000000048505, 1.202470000004688, -0.35708999999994884, 54.33999999970851, 54.26500000016432, 50.35900000005533, -22.116700000018863, -1.386930000000543, -0.35708999999994884, 1e-07           
50              , 4.949499999989948, -1057.3000000135835, 1.8521700000020265, -0.14159000000235622, 88.78399999967534, 88.66500000037637, 83.50200000006858, -43.170300000061616, -2.033059999999136, -0.14159000000235622, 1e-07           
51              , 9.28640000001646, -3110.399999997071, 4.145770000005267, 0.19470000001131638, 147.369999999869, 147.13500000040904, 139.935000000313, -74.81320000002346, -4.203839999998745, 0.19470000001131638, 1e-07           
