"PointID","x","y","Displacement_x","Displacement_y","Sxx","Syy","Sxy","Von_Mises_Stress"
67, 3.678290000000000e-01, -3.920820000000000e-02, 1.191283372250239e-03, 6.541096040481804e-03, 7.372116163411917e+05, 1.590335184499113e+04, 7.907172545431751e+04, 7.384409004760047e+05
68, 3.879340000000000e-01, -3.848140000000000e-02, 1.187163216436132e-03, 7.076684011882528e-03, 6.666909285626062e+05, 1.521395708777849e+04, 7.363207165851851e+04, 6.679138958495430e+05
69, 4.081110000000000e-01, -3.771960000000000e-02, 1.179605716156409e-03, 7.620959681126028e-03, 6.024777089158243e+05, 1.437868043895304e+04, 6.839367142048350e+04, 6.037973538008693e+05
70, 4.283910000000000e-01, -3.689040000000000e-02, 1.167931962434088e-03, 8.174207322853087e-03, 5.444063156128167e+05, 1.361515958852608e+04, 6.339759751502891e+04, 5.457254555143210e+05
71, 4.486760000000000e-01, -3.599200000000000e-02, 1.152234155377622e-03, 8.733269886438275e-03, 4.927391446188110e+05, 1.290524733297527e+04, 5.857285561759087e+04, 4.939268029225693e+05
72, 4.689660000000000e-01, -3.503220000000000e-02, 1.132914278878398e-03, 9.297699050708975e-03, 4.467271476887311e+05, 1.211343300072500e+04, 5.400721253870407e+04, 4.478350109356241e+05
73, 4.892610000000000e-01, -3.401800000000000e-02, 1.110339011666638e-03, 9.867104845457194e-03, 4.061238991119800e+05, 1.152539915460994e+04, 4.943575826110069e+04, 4.067966973169848e+05
74, 5.095640000000000e-01, -3.295580000000000e-02, 1.084870893552678e-03, 1.044125785948464e-02, 3.719296125402940e+05, 1.064432666575559e+04, 4.477033600257844e+04, 3.722157838305382e+05
75, 5.298740000000000e-01, -3.185120000000000e-02, 1.056871360486871e-03, 1.101986110991768e-02, 3.437120190158706e+05, 9.455095498373455e+03, 4.051943372277049e+04, 3.439403857592736e+05
76, 5.501910000000000e-01, -3.070950000000000e-02, 1.026659318822954e-03, 1.160271720452574e-02, 3.200570544330246e+05, 8.377297974324860e+03, 3.704199800536220e+04, 3.203634015474792e+05
77, 5.705160000000000e-01, -2.953530000000000e-02, 9.945072111424750e-04, 1.218973249334108e-02, 2.999292620360276e+05, 7.116091147911033e+03, 3.426764019012979e+04, 3.007268489881709e+05
78, 5.908500000000000e-01, -2.833280000000000e-02, 9.606577897488525e-04, 1.278097056192464e-02, 2.829942519373869e+05, 5.823835524227628e+03, 3.289933560308798e+04, 2.848734892318738e+05
79, 6.111930000000000e-01, -2.710560000000000e-02, 9.252296957716599e-04, 1.337642066880157e-02, 2.645546203422595e+05, 5.061987291961022e+03, 3.208908827413018e+04, 2.673111762580019e+05
80, 6.315450000000000e-01, -2.585710000000000e-02, 8.883201510752922e-04, 1.397627905679238e-02, 2.506686966456187e+05, 4.807424669344856e+03, 3.097901094294392e+04, 2.535479472088138e+05
