"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
10, 7.959878508590067e-01, 5.691310548158061e-02, 1.203141563707988e+00, 2.841277223710879e+02, -3.491678672120476e+01, 2.729126498558022e+05, 9.554276526202411e+04, 2.758574191764232e+02, 7.135874712429107e-01, -1.449300824513516e-01
11, 7.755307053367915e-01, 5.937908452403624e-02, 1.194487615333253e+00, 2.861136826196369e+02, -3.377427982391256e+01, 2.712161820351208e+05, 9.458900911591905e+04, 2.750822810105532e+02, 7.243832849831856e-01, -1.688357111844179e-01
12, 7.550656652341158e-01, 6.174637455051509e-02, 1.186280246598258e+00, 2.879182952752882e+02, -3.260179509661694e+01, 2.696049077567267e+05, 9.368682193119927e+04, 2.743435792256704e+02, 7.345795492051209e-01, -1.914487784487471e-01
13, 7.345927108383778e-01, 6.401512193522541e-02, 1.178358274133152e+00, 2.894974683734621e+02, -3.137713996152081e+01, 2.680410283123354e+05, 9.282464084762565e+04, 2.736462582313010e+02, 7.441259630821019e-01, -2.130591040741753e-01
14, 7.141116393693807e-01, 6.618482873592400e-02, 1.170945851756080e+00, 2.909145349641430e+02, -3.010305189124268e+01, 2.665754518707051e+05, 9.202020365014566e+04, 2.729920311837177e+02, 7.530159180458297e-01, -2.332220954850914e-01
15, 6.936244969471849e-01, 6.825435334550098e-02, 1.164325532191241e+00, 2.921497379272507e+02, -2.876041261269432e+01, 2.652652883973622e+05, 9.130293045541932e+04, 2.724042555760890e+02, 7.609501514823411e-01, -2.512003457572730e-01
16, 6.731291517953719e-01, 7.022266723031517e-02, 1.158686698343715e+00, 2.932406134930466e+02, -2.737391632157676e+01, 2.641524104359887e+05, 9.068894648910595e+04, 2.718891817587245e+02, 7.678634072093387e-01, -2.665896806587397e-01
17, 6.526286776806557e-01, 7.208775236892685e-02, 1.154199990382201e+00, 2.940762012293590e+02, -2.598801047147609e+01, 2.632641204311192e+05, 9.020320673352595e+04, 2.714841647117169e+02, 7.732742991014494e-01, -2.787646105978089e-01
18, 6.321217416664916e-01, 7.384799528425071e-02, 1.150914647616496e+00, 2.945783296460618e+02, -2.458604080074486e+01, 2.626041460859111e+05, 8.985706314221439e+04, 2.712143691212421e+02, 7.768666622559501e-01, -2.874406020616822e-01
19, 6.116089929496697e-01, 7.550126961785678e-02, 1.148449069955086e+00, 2.949617467054445e+02, -2.313743138327956e+01, 2.621076137973802e+05, 8.959852575039737e+04, 2.710146174843127e+02, 7.795202944078837e-01, -2.939207688502611e-01
20, 5.910904508438799e-01, 7.704388747720564e-02, 1.141559633581634e+00, 2.956744284034180e+02, -2.200078293506843e+01, 2.607125488210624e+05, 8.888373877612027e+04, 2.704751081653615e+02, 7.866621342545294e-01, -3.118367027082830e-01
21, 5.705679962430434e-01, 7.847370615824263e-02, 1.154770884651401e+00, 2.975774806870639e+02, -1.822668627858636e+01, 2.635974858442654e+05, 9.004467321545338e+04, 2.708730469973942e+02, 7.813979040578825e-01, -2.827382085035907e-01
22, 5.500414833868208e-01, 7.978701460938548e-02, 1.043758546667569e+00, 3.064260779061806e+02, -1.414263122409797e+01, 2.411968959586816e+05, 7.844835172681228e+04, 2.610882760451117e+02, 9.060075853504382e-01, -5.733967351184166e-01
23, 5.295112561460135e-01, 8.097984501648198e-02, 7.656963621903289e-01, 2.980709751823496e+02, -2.206735067304013e+01, 1.841600818379915e+05, 5.033016865457340e+04, 2.283365285699521e+02, 1.286767618551714e+00, -1.278171061258681e+00
24, 5.089775557819575e-01, 8.204598232573018e-02, 7.802641451985478e-01, 2.986313722412494e+02, -1.369532813203222e+01, 1.870419526219773e+05, 5.190960043584738e+04, 2.311051521682361e+02, 1.255402419624054e+00, -1.238583049242680e+00
25, 4.884419721886429e-01, 8.298129357249381e-02, 7.889461807728066e-01, 2.994082721134126e+02, -1.252279360001933e+01, 1.888396163379842e+05, 5.277076167692795e+04, 2.323536915447127e+02, 1.241249080358358e+00, -1.216998285681627e+00
26, 4.679055302646672e-01, 8.378042687607798e-02, 7.891535374887053e-01, 2.994302325881569e+02, -1.065664715020233e+01, 1.888752522732194e+05, 5.279862757699811e+04, 2.324153021075839e+02, 1.240550449157457e+00, -1.216299834757762e+00
27, 4.473683381599377e-01, 8.443792485864535e-02, 7.916887576761987e-01, 2.997409394612230e+02, -8.574762929386894e+00, 1.894041492515231e+05, 5.304612749769563e+04, 2.327570258514364e+02, 1.236675053303352e+00, -1.210096319068955e+00
28, 4.268320512672840e-01, 8.494608838299691e-02, 7.954812927009637e-01, 3.001860386801687e+02, -6.401498634990369e+00, 1.901985042320643e+05, 5.341321511358817e+04, 2.332503702112807e+02, 1.231078803742369e+00, -1.200895371537586e+00
29, 4.062974098955335e-01, 8.529912870904928e-02, 8.002052108042573e-01, 3.007188605057354e+02, -4.017656289133863e+00, 1.911889911965746e+05, 5.386940161643450e+04, 2.338537661576825e+02, 1.224231759768200e+00, -1.189461185540866e+00
