"arc_length","Displacement_Magnitude","Sxx","Sxy","Sxz","Syy","Syz","Szz","Von_Mises_Stress"
0.404,0.00116969,210711,-14902.4,10989.1,707905,86841.7,129779,659785
0.406,0.00118027,209409,-14476.5,12592.4,711793,88161,133401,651476
0.408,0.00119085,208107,-14050.6,14195.8,715681,89480.2,137022,643166
0.41,0.00120154,202638,-12796.3,15350.9,710272,90340.9,137341,644307
0.412,0.0012125,192919,-11262.8,14686,684808,88807,131615,660791
0.414,0.00122345,183200,-9729.29,14021,659344,87273.2,125890,677275
0.416,0.00123441,173481,-8195.76,13356.1,633880,85739.4,120165,693758
0.418,0.00124537,163762,-6662.24,12691.1,608416,84205.5,114439,710242
0.42,0.00125633,154043,-5128.74,12026.1,582952,82671.7,108714,726726
0.422,0.00126728,144324,-3595.22,11361.2,557488,81137.9,102988,743209
0.424,0.00127824,134605,-2061.7,10696.2,532024,79604,97263,759693
0.426,0.0012892,124886,-528.173,10031.2,506560,78070.2,91537.6,776177
0.428,0.00130016,115167,1005.35,9366.28,481096,76536.3,85812.1,792660
0.43,0.00131112,105448,2538.87,8701.32,455632,75002.5,80086.7,809144
0.432,0.00132206,98590.2,2062.24,7442.23,430386,72857.6,76829.3,816217
0.434,0.00133297,94214.6,-158.398,5667.69,405330,70182.6,75713.1,815124
0.436,0.00134388,89838.9,-2379.07,3893.13,380273,67507.6,74596.9,814031
0.438,0.00135479,85463.2,-4599.75,2118.57,355217,64832.6,73480.7,812938
0.44,0.00136571,81087.5,-6820.42,344.009,330160,62157.6,72364.5,811845
0.442,0.00137662,76711.8,-9041.1,-1430.55,305104,59482.5,71248.3,810752
0.444,0.00138778,77890.9,-16153.4,-2954.76,292745,55692.3,72358.2,806729
0.446,0.00139915,83626.4,-27278.1,-4273.62,290800,50987.3,75294,800301
0.448,0.00141052,89361.9,-38402.8,-5592.48,288856,46282.3,78229.8,793873
0.45,0.00142189,95097.3,-49527.3,-6911.32,286912,41577.4,81165.6,787445
0.452,0.00143367,101442,-48793.4,-5023.33,307999,41676.1,85936.3,777859
0.454,0.00144549,107834,-47143,-2887.5,330865,42145.9,90848.9,768030
0.456,0.0014573,114226,-45492.6,-751.665,353731,42615.8,95761.5,758200
0.458,0.00146912,120618,-43842.3,1384.16,376598,43085.7,100674,748370
0.46,0.00148094,127010,-42191.9,3520,399464,43555.6,105587,738541
0.462,0.00149275,133402,-40541.5,5655.83,422330,44025.5,110499,728711
0.464,0.00150457,139793,-38891.2,7791.62,445196,44495.3,115412,718882
0.466,0.00151639,146185,-37240.8,9927.45,468063,44965.2,120324,709052
0.468,0.00152821,152577,-35590.5,12063.3,490929,45435.1,125237,699222
0.47,0.00154003,158969,-33940.1,14199.1,513795,45905,130149,689393
0.472,0.00155184,165361,-32289.7,16334.9,536662,46374.9,135062,679563
0.474,0.00156366,171753,-30639.4,18470.8,559528,46844.7,139974,669734
0.476,0.00157548,178145,-28989,20606.6,582394,47314.6,144887,659904
0.478,0.00158727,183800,-24951.7,22963.2,602991,48139,150179,647799
0.48,0.001599,188481,-17753.5,25612.1,620584,49432.9,155974,632681
