"arc_length","Displacement_Magnitude","Sxx","Sxy","Sxz","Syy","Syz","Szz","Von_Mises_Stress"
0.128,0.000157434,321786,-43677.1,37440,882657,224944,75454.9,1.24995e+06
0.13,0.00016215,279291,-39642.5,33019.9,776985,222100,64103.2,1.16719e+06
0.132,0.000167188,263235,-39287.7,29953.2,735220,220141,59623.9,1.13783e+06
0.134,0.000172431,262819,-41110,27687.1,731262,218706,59210.5,1.14006e+06
0.136,0.00017769,262403,-42932.3,25421,727305,217272,58797.1,1.1423e+06
0.138,0.000182964,261988,-44754.5,23154.9,723347,215837,58383.7,1.14453e+06
0.14,0.00018825,261572,-46576.8,20888.8,719390,214402,57970.3,1.14676e+06
0.142,0.000193549,261157,-48399,18622.7,715432,212967,57556.9,1.149e+06
0.144,0.000198859,260741,-50221.3,16356.6,711475,211533,57143.5,1.15123e+06
0.146,0.00020418,260326,-52043.5,14090.5,707518,210098,56730.1,1.15346e+06
0.148,0.00020951,259910,-53865.8,11824.4,703560,208663,56316.7,1.1557e+06
0.15,0.000214849,259495,-55688,9558.35,699603,207229,55903.3,1.15793e+06
0.152,0.000220195,259079,-57510.3,7292.27,695645,205794,55489.9,1.16016e+06
0.154,0.00022555,258663,-59332.5,5026.17,691688,204359,55076.5,1.1624e+06
0.156,0.000230911,258248,-61154.8,2760.07,687730,202925,54663.1,1.16463e+06
0.158,0.00023628,257832,-62977,493.975,683773,201490,54249.7,1.16687e+06
0.16,0.000241654,257417,-64799.3,-1772.11,679815,200055,53836.4,1.1691e+06
0.162,0.000247034,257001,-66621.5,-4038.2,675858,198621,53423,1.17133e+06
0.164,0.000252419,256586,-68443.8,-6304.3,671900,197186,53009.6,1.17357e+06
0.166,0.00025781,256170,-70266,-8570.38,667943,195751,52596.2,1.1758e+06
0.168,0.000263205,255755,-72088.3,-10836.5,663986,194317,52182.8,1.17803e+06
0.17,0.000268605,255339,-73910.5,-13102.6,660028,192882,51769.4,1.18027e+06
0.172,0.000274009,254923,-75732.8,-15368.7,656071,191447,51356,1.1825e+06
0.174,0.000279281,256934,-77031.8,-13480.4,663200,189984,50714.1,1.18043e+06
0.176,0.000284483,260271,-78044.9,-9322.09,676388,188504,49947.3,1.17601e+06
0.178,0.000290331,260517,-77919.2,-11472.8,678352,186569,51868.2,1.16094e+06
0.18,0.000296796,259084,-76977.8,-19027.3,673948,184182,56880,1.14019e+06
0.182,0.000303656,270094,-78394.7,-23495.1,711597,181312,69470.6,1.16361e+06
0.184,0.000310517,281103,-79811.6,-27962.8,749247,178442,82061.3,1.18704e+06
0.186,0.000317379,292112,-81228.5,-32430.6,786896,175573,94652,1.21046e+06
