"arc_length","Displacement_Magnitude","Sxx","Sxy","Sxz","Syy","Syz","Szz","Von_Mises_Stress"
0.136,0.000151864,228251,-32156.2,16392,585680,205326,49366.6,923391
0.138,0.000156194,227729,-33545.1,14760.3,582736,204360,49037,924870
0.14,0.000160533,227208,-34934.1,13128.6,579792,203393,48707.5,926349
0.142,0.000164881,226687,-36323,11496.9,576849,202427,48377.9,927828
0.144,0.000169237,226166,-37712,9865.2,573905,201460,48048.4,929307
0.146,0.000173601,225645,-39100.9,8233.5,570962,200494,47718.8,930787
0.148,0.000177971,225124,-40489.9,6601.79,568018,199527,47389.2,932266
0.15,0.000182348,224602,-41878.8,4970.08,565075,198561,47059.7,933745
0.152,0.00018673,224081,-43267.7,3338.38,562131,197594,46730.1,935224
0.154,0.000191118,223560,-44656.7,1706.68,559187,196628,46400.6,936703
0.156,0.000195511,223039,-46045.6,74.9679,556244,195661,46071,938182
0.158,0.000199909,222518,-47434.6,-1556.74,553300,194695,45741.4,939661
0.16,0.000204311,221997,-48823.5,-3188.44,550357,193728,45411.9,941140
0.162,0.000208718,221476,-50212.5,-4820.14,547413,192762,45082.3,942619
0.164,0.000213129,220954,-51601.4,-6451.85,544469,191795,44752.8,944098
0.166,0.000217543,220433,-52990.4,-8083.55,541526,190829,44423.2,945577
0.168,0.00022196,219912,-54379.3,-9715.25,538582,189862,44093.6,947056
0.17,0.000226381,219391,-55768.3,-11347,535639,188896,43764.1,948535
0.172,0.000230805,218870,-57157.2,-12978.7,532695,187929,43434.5,950014
0.174,0.000235141,220541,-58095.5,-11397.3,538402,187038,42846.4,948546
0.176,0.000239429,223411,-58787.5,-8060.11,548835,186188,42117,945466
0.178,0.000244211,223660,-58688.1,-9469,550259,184689,43555.3,934341
0.18,0.000249463,222486,-57998.1,-14940.3,546336,182580,47490.8,918721
0.182,0.000255009,231849,-58680.8,-18058.8,573537,180166,57586.9,934046
0.184,0.000260556,241212,-59363.5,-21177.4,600739,177752,67683,949371
0.186,0.000266104,250575,-60046.2,-24296,627941,175338,77779.2,964695
0.188,0.000271652,259938,-60728.9,-27414.6,655143,172924,87875.2,980020
0.19,0.000277201,269301,-61411.6,-30533.2,682344,170510,97971.3,995344
0.192,0.000282751,278664,-62094.3,-33651.7,709546,168096,108067,1.01067e+06
0.194,0.000288302,288027,-62777,-36770.3,736748,165682,118164,1.02599e+06
0.196,0.000293853,297390,-63459.7,-39888.9,763950,163268,128260,1.04132e+06
0.198,0.000299599,301268,-62382.7,-40188.9,771653,160839,131926,1.03933e+06
0.2,0.000305418,303154,-60666.5,-39464.8,772272,158403,133257,1.03106e+06
0.202,0.000311241,305039,-58950.3,-38740.7,772892,155968,134588,1.02278e+06
0.204,0.000317067,306925,-57234,-38016.6,773511,153533,135919,1.01451e+06
0.206,0.000322896,308810,-55517.8,-37292.5,774130,151098,137250,1.00623e+06
0.208,0.000328727,310696,-53801.5,-36568.4,774750,148663,138581,997956
0.21,0.000334561,312581,-52085.3,-35844.3,775369,146227,139912,989681
0.212,0.000340397,314467,-50369.1,-35120.2,775988,143792,141243,981405
0.214,0.000346236,316352,-48652.8,-34396.1,776608,141357,142574,973130
0.216,0.000352076,318238,-46936.6,-33672,777227,138922,143904,964855
0.218,0.000357919,320124,-45220.4,-32947.9,777846,136487,145235,956580
0.22,0.000363764,322009,-43504.1,-32223.8,778465,134051,146566,948304
0.222,0.000369611,323895,-41787.9,-31499.7,779085,131616,147897,940029
0.224,0.000375459,325780,-40071.6,-30775.6,779704,129181,149228,931754
0.226,0.000381719,314763,-37477.2,-24142.7,762413,126713,143873,920820
0.228,0.000387989,303442,-34862.2,-17371.1,744701,124244,138362,909823
0.23,0.00039426,292122,-32247.1,-10599.5,726989,121776,132850,898827
0.232,0.000400531,280802,-29632,-3827.97,709277,119307,127339,887830
0.234,0.000406802,269481,-27017,2943.64,691566,116839,121827,876834
0.236,0.000413073,258161,-24401.9,9715.25,673854,114370,116315,865837
0.238,0.000419345,246840,-21786.9,16486.9,656142,111901,110804,854841
0.24,0.000425842,244430,-21507.1,21184.9,650521,111067,110084,866398
0.242,0.00043239,243946,-21732.2,25434.8,647514,110586,110399,882831
0.244,0.000438939,243461,-21957.3,29684.7,644507,110105,110715,899265
0.246,0.000445491,242977,-22182.4,33934.6,641500,109624,111031,915698
0.248,0.000452044,242493,-22407.6,38184.4,638493,109143,111347,932131
0.25,0.000458598,242008,-22632.7,42434.3,635487,108662,111662,948564
0.252,0.000465155,241524,-22857.8,46684.2,632480,108181,111978,964998
0.254,0.000471712,241040,-23082.9,50934,629473,107700,112294,981431
0.256,0.000478271,240556,-23308,55183.9,626466,107219,112610,997864
0.258,0.000484831,240071,-23533.1,59433.7,623459,106737,112926,1.0143e+06
0.26,0.000491393,239587,-23758.2,63683.6,620452,106256,113241,1.03073e+06
0.262,0.000498311,234622,-21961.2,65906.5,616546,109817,113099,1.03846e+06
0.264,0.000505299,228780,-19768,67732.2,612464,114169,112868,1.04448e+06
0.266,0.000512287,222937,-17574.7,69557.9,608383,118522,112636,1.05051e+06
0.268,0.000519276,217094,-15381.4,71383.6,604301,122874,112404,1.05653e+06
0.27,0.000526264,211252,-13188.2,73209.3,600219,127227,112172,1.06256e+06
0.272,0.000533253,205409,-10994.9,75035,596137,131579,111941,1.06858e+06
0.274,0.000540316,200663,-8625.82,76379.6,592076,135454,111753,1.07289e+06
0.276,0.00054772,201003,-5441.36,75494.4,588109,137114,111770,1.06925e+06
0.278,0.000555125,201343,-2256.9,74609.3,584143,138774,111787,1.06561e+06
0.28,0.00056253,201683,927.557,73724.1,580176,140434,111805,1.06196e+06
0.282,0.000570228,207689,3628.08,71090.5,588577,138047,110388,1.04533e+06
0.284,0.00057804,215887,6141.41,67780.5,601761,134096,108416,1.02368e+06
0.286,0.000585851,224086,8654.73,64470.5,614946,130144,106445,1.00202e+06
0.288,0.000593663,232284,11168,61160.6,628130,126192,104473,980361
0.29,0.000601475,240482,13681.3,57850.6,641315,122241,102502,958704
0.292,0.000609287,248681,16194.7,54540.6,654499,118289,100530,937047
0.294,0.000617178,252470,15962,50961.1,667468,117738,100044,921654
0.296,0.000625083,255542,15282.3,47337.7,680402,117740,99800.5,907281
0.298,0.00063299,258614,14602.6,43714.3,693336,117743,99556.6,892908
0.3,0.000640897,261686,13922.9,40091,706269,117745,99312.7,878535
0.302,0.000648806,264758,13243.2,36467.6,719203,117748,99068.8,864162
0.304,0.000656716,267830,12563.5,32844.3,732137,117750,98824.9,849789
0.306,0.000664627,270901,11883.8,29220.9,745071,117753,98581,835416
0.308,0.00067254,273973,11204,25597.5,758004,117755,98337.1,821043
0.31,0.000680453,277045,10524.3,21974.1,770938,117758,98093.2,806670
0.312,0.000688381,280055,9773.23,18145.8,783294,117769,97976,792577
0.314,0.000696686,281353,7052.86,8666.57,779707,118023,101354,786196
0.316,0.00070499,282651,4332.49,-812.677,776120,118277,104732,779816
0.318,0.000713295,283948,1612.17,-10291.8,772533,118531,108110,773435
0.32,0.0007216,285246,-1108.2,-19771,768947,118785,111489,767055
0.322,0.000729906,286544,-3828.57,-29250.3,765360,119039,114867,760674
0.324,0.000738211,287842,-6548.94,-38729.5,761773,119293,118245,754294
0.326,0.000746537,288704,-9060.92,-47148.2,756888,119372,121482,750071
0.328,0.000755041,285757,-9748.85,-46283.1,740639,117922,123482,764737
0.33,0.000763547,282809,-10436.8,-45418,724390,116471,125483,779404
0.332,0.000772052,279861,-11124.7,-44552.9,708142,115020,127483,794070
0.334,0.000780559,276913,-11812.6,-43687.8,691893,113570,129484,808736
0.336,0.000789067,273965,-12500.6,-42822.7,675644,112119,131484,823403
0.338,0.000797575,271018,-13188.5,-41957.6,659395,110668,133485,838069
0.34,0.000806084,268070,-13876.4,-41092.5,643146,109217,135486,852736
0.342,0.000814595,265122,-14564.4,-40227.4,626897,107766,137486,867402
0.344,0.000823105,262174,-15252.3,-39362.3,610648,106316,139487,882068
0.346,0.000831616,259226,-15940.2,-38497.2,594400,104865,141487,896734
0.348,0.000840286,253794,-16201.3,-36280,577843,103915,140798,900296
0.35,0.00084924,243890,-15694.2,-31629.9,560734,103865,135268,883873
0.352,0.000858194,233985,-15187.1,-26979.7,543624,103816,129737,867450
0.354,0.000867148,224081,-14680,-22329.5,526514,103766,124207,851027
0.356,0.000876102,214177,-14173,-17679.3,509404,103717,118677,834604
0.358,0.000885056,204273,-13665.9,-13029.1,492295,103667,113147,818181
0.36,0.00089401,194369,-13158.8,-8378.97,475185,103618,107617,801758
0.362,0.000902964,184465,-12651.7,-3728.86,458075,103569,102087,785336
0.364,0.000912079,183566,-12727.9,-2544.46,460752,101994,100447,778201
0.366,0.000921224,184323,-12911.3,-1997.61,467067,100139,99523.7,772775
0.368,0.00093037,185081,-13094.8,-1450.76,473383,98283.4,98600.1,767350
0.37,0.000939517,185839,-13278.2,-903.913,479699,96428.2,97676.4,761924
0.372,0.000948665,186597,-13461.7,-357.064,486015,94573,96752.8,756498
0.374,0.000957814,187354,-13645.1,189.786,492331,92717.8,95829.2,751072
0.376,0.000966963,188112,-13828.5,736.627,498646,90862.6,94905.5,745647
0.378,0.000976113,188870,-14012,1283.48,504962,89007.4,93981.9,740221
0.38,0.000985264,189628,-14195.4,1830.33,511278,87152.1,93058.3,734795
0.382,0.000994431,191072,-14479.5,2286.04,520237,85725,92710.4,727148
0.384,0.00100365,194778,-15095.1,2441.57,537899,85708,94258.8,712186
0.386,0.00101286,198485,-15710.7,2597.11,555562,85690.9,95807.1,697223
0.388,0.00102208,202191,-16326.3,2752.65,573224,85673.9,97355.5,682260
0.39,0.0010313,205897,-16941.9,2908.18,590886,85656.8,98903.9,667298
0.392,0.00104052,209603,-17557.5,3063.72,608549,85639.8,100452,652335
0.394,0.00104994,211601,-17898.6,3665.33,621302,86003.6,102486,639716
0.396,0.00105976,210089,-17675.8,5183.67,623968,87150.1,105518,631913
0.398,0.00106958,208576,-17452.9,6702,626634,88296.6,108550,624110
0.4,0.0010794,207064,-17230,8220.34,629299,89443,111582,616306
0.402,0.00108922,205552,-17007.2,9738.68,631965,90589.5,114614,608503
0.404,0.00109904,204039,-16784.3,11257,634631,91736,117645,600700
0.406,0.00110886,202527,-16561.4,12775.3,637296,92882.5,120677,592897
0.408,0.00111868,201014,-16338.6,14293.7,639962,94029,123709,585094
0.41,0.0011286,196185,-15247.8,15410.8,634725,94779.8,123941,585470
0.412,0.00113875,187823,-13691.3,14863.9,612351,93417.4,118985,599191
0.414,0.00114891,179460,-12134.8,14317.1,589976,92055,114030,612912
0.416,0.00115907,171097,-10578.3,13770.2,567601,90692.6,109074,626634
0.418,0.00116922,162735,-9021.74,13223.3,545226,89330.2,104119,640355
0.42,0.00117938,154372,-7465.26,12676.5,522852,87967.8,99163.2,654076
0.422,0.00118954,146009,-5908.75,12129.6,500477,86605.5,94207.8,667797
0.424,0.0011997,137647,-4352.24,11582.8,478102,85243.1,89252.3,681518
0.426,0.00120986,129284,-2795.73,11035.9,455727,83880.7,84296.8,695240
0.428,0.00122002,120921,-1239.22,10489,433353,82518.3,79341.3,708961
0.43,0.00123018,112558,317.286,9942.16,410978,81155.9,74385.8,722682
0.432,0.00124031,106197,-2.72434,8846.77,388445,79198.6,71441.6,728190
0.434,0.00125043,101572,-1950.81,7275.48,365775,76725.2,70242.5,726571
0.436,0.00126054,96947,-3898.92,5704.18,343105,74251.7,69043.3,724952
0.438,0.00127066,92321.9,-5847.04,4132.87,320435,71778.3,67844.1,723333
0.44,0.00128078,87696.8,-7795.15,2561.57,297765,69304.8,66645,721714
0.442,0.00129089,83071.7,-9743.27,990.262,275095,66831.4,65445.8,720095
0.444,0.00130123,83475,-16057.5,-337.907,263427,63337.6,66128.2,715964
0.446,0.00131175,88002.9,-25953.2,-1466.64,260783,59006.8,68353.8,709774
0.448,0.00132227,92530.7,-35848.8,-2595.38,258140,54676.1,70579.5,703583
0.45,0.00133279,97058.4,-45744.2,-3724.1,255497,50345.4,72805.1,697393
0.452,0.00134367,102894,-45147.2,-2052.32,274088,50358.2,76958.8,689036
0.454,0.00135458,108831,-43739.4,-164.105,294320,50706.6,81261.4,680512
0.456,0.0013655,114768,-42331.5,1724.11,314552,51055.1,85564.1,671988
0.458,0.00137641,120705,-40923.6,3612.32,334785,51403.6,89866.7,663464
0.46,0.00138732,126642,-39515.7,5500.53,355017,51752.1,94169.4,654940
0.462,0.00139823,132579,-38107.9,7388.74,375249,52100.5,98472,646416
0.464,0.00140915,138515,-36700,9276.93,395481,52449,102775,637893
0.466,0.00142006,144452,-35292.2,11165.1,415714,52797.5,107077,629369
0.468,0.00143097,150389,-33884.3,13053.4,435946,53145.9,111380,620845
0.47,0.00144189,156326,-32476.4,14941.6,456178,53494.4,115683,612321
0.472,0.0014528,162263,-31068.5,16829.8,476411,53842.9,119985,603797
0.474,0.00146372,168200,-29660.7,18718,496643,54191.4,124288,595273
0.476,0.00147463,174137,-28252.8,20606.2,516875,54539.8,128591,586749
0.478,0.00148551,179237,-24761.8,22665.8,535044,55200.5,133196,576228
0.48,0.00149635,183228,-18512.3,24952.5,550481,56274.7,138203,563061
0.482,0.00150719,187220,-12262.8,27239.2,565918,57348.8,143210,549894
0.484,0.00151804,191212,-6013.28,29525.9,581356,58423,148218,536727
0.486,0.00152888,195204,236.236,31812.6,596793,59497.1,153225,523561
0.488,0.00153983,195470,6604.1,33346,606231,59185.7,154724,515043
